seed,num_v,number_nodes,time,lowerBound,upperBound,termination
2,7,3169,947.0,-5.640948440487919,Inf,Optimal
2,7,3169,975.0,-5.640948440487919,Inf,Optimal
2,7,3169,990.0,-5.640819168416568,Inf,Optimal
2,7,3169,1006.0,-5.640819168416568,Inf,Optimal
2,7,3169,1021.0,-5.629670642181077,Inf,Optimal
2,7,3169,1036.0,-5.629670642181077,Inf,Optimal
2,7,3169,1052.0,-5.628678988514257,Inf,Optimal
2,7,3169,1066.0,-5.628678988514257,Inf,Optimal
2,7,3169,1081.0,-5.600049773568882,Inf,Optimal
2,7,3169,1096.0,-5.600049773568882,Inf,Optimal
2,7,3169,1112.0,-5.599820305350326,Inf,Optimal
2,7,3169,1127.0,-5.599820305350326,Inf,Optimal
2,7,3169,1141.0,-5.543718184400549,Inf,Optimal
2,7,3169,1156.0,-5.543718184400549,Inf,Optimal
2,7,3169,1170.0,-5.5162420304492015,Inf,Optimal
2,7,3169,1185.0,-5.5162420304492015,Inf,Optimal
2,7,3169,1200.0,-5.443305170230152,Inf,Optimal
2,7,3169,1214.0,-5.443305170230152,Inf,Optimal
2,7,3169,1228.0,-5.362605877127796,Inf,Optimal
2,7,3169,1243.0,-5.362605877127796,Inf,Optimal
2,7,3169,1257.0,-5.327532883390128,Inf,Optimal
2,7,3169,1271.0,-5.327532883390128,Inf,Optimal
2,7,3169,1284.0,-5.316475082437102,Inf,Optimal
2,7,3169,1299.0,-5.316475082437102,Inf,Optimal
2,7,3169,1314.0,-5.28899887578915,Inf,Optimal
2,7,3169,1329.0,-5.28899887578915,Inf,Optimal
2,7,3169,1344.0,-5.268728397522099,Inf,Optimal
2,7,3169,1358.0,-5.268728397522099,Inf,Optimal
2,7,3169,1372.0,-5.26849882390652,Inf,Optimal
2,7,3169,1386.0,-5.26849882390652,Inf,Optimal
2,7,3169,1401.0,-5.267148890284324,Inf,Optimal
2,7,3169,1415.0,-5.267148890284324,Inf,Optimal
2,7,3169,1429.0,-5.231003857294499,Inf,Optimal
2,7,3169,1442.0,-5.231003857294499,Inf,Optimal
2,7,3169,1456.0,-5.21606201557027,Inf,Optimal
2,7,3169,1471.0,-5.21606201557027,Inf,Optimal
2,7,3169,1486.0,-5.2123967556532325,Inf,Optimal
2,7,3169,1500.0,-5.2123967556532325,Inf,Optimal
2,7,3169,1515.0,-5.207998283846523,Inf,Optimal
2,7,3169,1529.0,-5.207998283846523,Inf,Optimal
2,7,3169,1543.0,-5.200488734037728,Inf,Optimal
2,7,3169,1557.0,-5.200488734037728,Inf,Optimal
2,7,3169,1573.0,-5.199497080369853,Inf,Optimal
2,7,3169,1587.0,-5.199497080369853,Inf,Optimal
2,7,3169,1602.0,-5.186449534975863,Inf,Optimal
2,7,3169,1617.0,-5.186449534975863,Inf,Optimal
2,7,3169,1632.0,-5.184920601701156,Inf,Optimal
2,7,3169,1646.0,-5.184920601701156,Inf,Optimal
2,7,3169,1660.0,-5.17962537016095,Inf,Optimal
2,7,3169,1675.0,-5.17962537016095,Inf,Optimal
2,7,3169,1689.0,-5.172925290109449,Inf,Optimal
2,7,3169,1703.0,-5.172925290109449,Inf,Optimal
2,7,3169,1716.0,-5.170867865430602,Inf,Optimal
2,7,3169,1731.0,-5.170867865430602,Inf,Optimal
2,7,3169,1746.0,-5.170638344510417,Inf,Optimal
2,7,3169,1760.0,-5.170638344510417,Inf,Optimal
2,7,3169,1774.0,-5.1671848170385255,Inf,Optimal
2,7,3169,1788.0,-5.1671848170385255,Inf,Optimal
2,7,3169,1802.0,-5.151376603443929,Inf,Optimal
2,7,3169,1817.0,-5.151376603443929,Inf,Optimal
