seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
3,20,1,100,20.0,1.0,107.0,0.5853211268056235,0.6931471805599454,Time limit reached,23,0,0
3,20,1,100,20.0,1.0,260.0,0.5853211268056235,0.6931471805599454,Time limit reached,47,0,0
3,20,1,100,20.0,1.0,434.0,0.5856958468536511,0.6931471805599454,Time limit reached,76,0,0
3,20,1,100,20.0,1.0,620.0,0.5856958468536511,0.6931471805599454,Time limit reached,108,0,0
3,20,1,100,20.0,1.0,799.0,0.5891441437454294,0.6931471805599454,Time limit reached,140,0,0
3,20,1,100,20.0,1.0,974.0,0.5891441437454294,0.6931471805599454,Time limit reached,170,0,0
3,20,1,100,20.0,1.0,1139.0,0.5891441437454294,0.6931471805599454,Time limit reached,201,0,0
3,20,1,100,20.0,1.0,1319.0,0.5891441437454294,0.6931471805599454,Time limit reached,233,0,0
3,20,1,100,20.0,1.0,1506.0,0.5891441437454294,0.6931471805599454,Time limit reached,267,0,0
3,20,1,100,20.0,1.0,1684.0,0.5891441437454294,0.6931471805599454,Time limit reached,299,0,0
3,20,1,100,20.0,1.0,1882.0,0.5907005797279996,0.6931471805599454,Time limit reached,334,0,0
3,20,1,100,20.0,1.0,2059.0,0.5907005797279996,0.6931471805599454,Time limit reached,366,0,0
3,20,1,100,20.0,1.0,2243.0,0.5907005797279996,0.6931471805599454,Time limit reached,401,0,0
3,20,1,100,20.0,1.0,2428.0,0.5907005797279996,0.6931471805599454,Time limit reached,434,0,0
3,20,1,100,20.0,1.0,2628.0,0.5907534284027933,0.6931471805599454,Time limit reached,469,0,0
3,20,1,100,20.0,1.0,2840.0,0.5907534284027933,0.6931471805599454,Time limit reached,504,0,0
3,20,1,100,20.0,1.0,3078.0,0.590772663618306,0.6931471805599454,Time limit reached,543,0,0
3,20,1,100,20.0,1.0,3250.0,0.590772663618306,0.6931471805599454,Time limit reached,573,0,0
3,20,1,100,20.0,1.0,3444.0,0.590772663618306,0.6931471805599454,Time limit reached,608,0,0
3,20,1,100,20.0,1.0,3623.0,0.590772663618306,0.6931471805599454,Time limit reached,638,0,0
