seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
30,40,Inf,0.75,101,7788.0,2443714544,582.3974903166873,607.8004053919414,155.0,3,40,13,3
30,40,Inf,0.75,101,7788.0,2443714544,582.3974903166873,607.8004053919414,253.0,5,60,8,4
30,40,Inf,0.75,101,7788.0,2443714544,582.9142822052457,607.8004053919414,366.0,7,92,9,1
30,40,Inf,0.75,101,7788.0,2443714544,582.9142822052457,607.8004053919414,599.0,9,116,12,5
30,40,Inf,0.75,101,7788.0,2443714544,588.3173346563046,607.8004053919414,707.0,11,137,5,3
30,40,Inf,0.75,101,7788.0,2443714544,588.3173346563046,607.8004053919414,789.0,13,159,8,4
30,40,Inf,0.75,101,7788.0,2443714544,588.3953555854148,607.8004053919414,883.0,15,184,10,2
30,40,Inf,0.75,101,7788.0,2443714544,588.3953555854148,607.8004053919414,1002.0,17,207,2,6
30,40,Inf,0.75,101,7788.0,2443714544,593.6629481502059,607.8004053919414,1154.0,19,238,17,2
30,40,Inf,0.75,101,7788.0,2443714544,593.6629481502059,607.8004053919414,1322.0,21,269,15,6
30,40,Inf,0.75,101,7788.0,2443714544,593.694627458271,607.8004053919414,1409.0,23,287,7,6
30,40,Inf,0.75,101,7788.0,2443714544,593.694627458271,607.8004053919414,1471.0,25,298,3,0
30,40,Inf,0.75,101,7788.0,2443714544,593.7713085407661,607.8004053919414,1494.0,25,309,9,1
30,40,Inf,0.75,101,7788.0,2443714544,593.7713085407661,607.8004053919414,1741.0,27,328,7,8
30,40,Inf,0.75,101,7788.0,2443714544,593.7819826769054,607.8004053919414,1893.0,29,363,1,2
30,40,Inf,0.75,101,7788.0,2443714544,593.7819826769054,607.8004053919414,1960.0,31,385,10,2
30,40,Inf,0.75,101,7788.0,2443714544,594.1683099488504,607.8004053919414,2054.0,33,408,7,2
30,40,Inf,0.75,101,7788.0,2443714544,594.1683099488504,607.8004053919414,2152.0,35,428,10,5
30,40,Inf,0.75,101,7788.0,2443714544,594.1757350257269,607.8004053919414,2257.0,37,454,9,2
30,40,Inf,0.75,101,7788.0,2443714544,594.1757350257269,607.8004053919414,2271.0,39,460,4,5
30,40,Inf,0.75,101,7788.0,2443714544,594.4467879647608,607.8004053919414,2398.0,41,479,9,2
30,40,Inf,0.75,101,7788.0,2443714544,594.4467879647608,607.8004053919414,2486.0,43,505,2,0
30,40,Inf,0.75,101,7788.0,2443714544,594.6180786241046,607.8004053919414,2553.0,45,525,1,5
30,40,Inf,0.75,101,7788.0,2443714544,594.6180786241046,607.8004053919414,2569.0,45,532,10,4
30,40,Inf,0.75,101,7788.0,2443714544,595.0375926360568,607.8004053919414,2642.0,47,552,6,3
30,40,Inf,0.75,101,7788.0,2443714544,595.0375926360568,607.8004053919414,2753.0,49,581,7,3
30,40,Inf,0.75,101,7788.0,2443714544,596.8224488364962,607.8004053919414,2826.0,51,600,6,3
30,40,Inf,0.75,101,7788.0,2443714544,596.8224488364962,607.8004053919414,2958.0,53,629,6,2
30,40,Inf,0.75,101,7788.0,2443714544,596.9607593678622,607.8004053919414,3044.0,55,649,3,3
30,40,Inf,0.75,101,7788.0,2443714544,596.9607593678622,607.8004053919414,3118.0,57,671,7,1
30,40,Inf,0.75,101,7788.0,2443714544,597.3512264138138,607.8004053919414,3130.0,57,676,7,3
30,40,Inf,0.75,101,7788.0,2443714544,597.3512264138138,607.8004053919414,3153.0,57,687,7,0
30,40,Inf,0.75,101,7788.0,2443714544,597.5838049073453,607.8004053919414,3195.0,59,702,2,6
30,40,Inf,0.75,101,7788.0,2443714544,597.5838049073453,607.8004053919414,3218.0,59,712,11,2
30,40,Inf,0.75,101,7788.0,2443714544,597.9516139785686,607.8004053919414,3303.0,61,730,1,2
30,40,Inf,0.75,101,7788.0,2443714544,597.9516139785686,607.8004053919414,3351.0,63,745,6,2
30,40,Inf,0.75,101,7788.0,2443714544,598.3143665072332,607.8004053919414,3400.0,65,765,2,1
30,40,Inf,0.75,101,7788.0,2443714544,598.3143665072332,607.8004053919414,3482.0,67,791,12,2
30,40,Inf,0.75,101,7788.0,2443714544,598.4487782587989,607.8004053919414,3548.0,69,811,5,6
30,40,Inf,0.75,101,7788.0,2443714544,598.4487782587989,607.8004053919414,3617.0,71,831,9,3
30,40,Inf,0.75,101,7788.0,2443714544,598.4593837178339,607.8004053919414,3626.0,71,835,8,2
30,40,Inf,0.75,101,7788.0,2443714544,598.4593837178339,607.8004053919414,3683.0,73,855,5,3
30,40,Inf,0.75,101,7788.0,2443714544,598.9974316776595,607.8004053919414,3745.0,75,875,4,5
30,40,Inf,0.75,101,7788.0,2443714544,598.9974316776595,607.8004053919414,3846.0,77,899,8,6
30,40,Inf,0.75,101,7788.0,2443714544,599.5091863152752,607.8004053919414,3913.0,79,922,5,2
30,40,Inf,0.75,101,7788.0,2443714544,599.5091863152752,607.8004053919414,4003.0,81,946,7,4
30,40,Inf,0.75,101,7788.0,2443714544,599.9718336851284,607.8004053919414,4084.0,83,966,7,2
30,40,Inf,0.75,101,7788.0,2443714544,599.9718336851284,607.8004053919414,4173.0,85,989,14,5
30,40,Inf,0.75,101,7788.0,2443714544,600.3712707181984,607.8004053919414,4254.0,87,1012,4,2
30,40,Inf,0.75,101,7788.0,2443714544,600.3712707181984,607.8004053919414,4364.0,89,1035,8,2
30,40,Inf,0.75,101,7788.0,2443714544,600.4138892771566,607.8004053919414,4428.0,91,1056,7,6
30,40,Inf,0.75,101,7788.0,2443714544,600.4138892771566,607.8004053919414,4442.0,91,1063,5,5
30,40,Inf,0.75,101,7788.0,2443714544,600.7066305731433,607.8004053919414,4484.0,93,1076,10,1
30,40,Inf,0.75,101,7788.0,2443714544,600.7066305731433,607.8004053919414,4551.0,95,1097,8,3
30,40,Inf,0.75,101,7788.0,2443714544,601.0016612983084,607.8004053919414,4558.0,95,1101,4,4
30,40,Inf,0.75,101,7788.0,2443714544,601.0016612983084,607.8004053919414,4613.0,97,1117,8,0
30,40,Inf,0.75,101,7788.0,2443714544,601.2996719953447,607.8004053919414,4630.0,97,1124,6,3
30,40,Inf,0.75,101,7788.0,2443714544,601.2996719953447,607.8004053919414,7673.0,99,1141,6,1
30,40,Inf,0.75,101,7788.0,2443714544,601.7087177732767,607.8004053919414,7684.0,99,1146,5,2
30,40,Inf,0.75,101,7788.0,2443714544,601.7087177732767,607.8004053919414,7697.0,99,1152,7,3
30,40,Inf,0.75,101,7788.0,2443714544,601.9227912565761,607.8004053919414,7788.0,101,1174,7,4
