seed,num_v,number_nodes,time,lowerBound,upperBound,termination
1,5,915,1093.0,-7.533759634616136,Inf,Optimal
1,5,915,1129.0,-7.533759634616136,Inf,Optimal
1,5,915,1148.0,-7.4293658338793005,Inf,Optimal
1,5,915,1169.0,-7.4293658338793005,Inf,Optimal
1,5,915,1190.0,-7.413361511068943,Inf,Optimal
1,5,915,1209.0,-7.413361511068943,Inf,Optimal
1,5,915,1230.0,-7.397660527138356,Inf,Optimal
1,5,915,1250.0,-7.397660527138356,Inf,Optimal
1,5,915,1270.0,-7.3974711643319635,Inf,Optimal
1,5,915,1290.0,-7.3974711643319635,Inf,Optimal
1,5,915,1311.0,-7.381656133617851,Inf,Optimal
1,5,915,1331.0,-7.381656133617851,Inf,Optimal
1,5,915,1351.0,-7.381466770325392,Inf,Optimal
1,5,915,1372.0,-7.381466770325392,Inf,Optimal
1,5,915,1391.0,-7.36192454829694,Inf,Optimal
1,5,915,1411.0,-7.36192454829694,Inf,Optimal
1,5,915,1431.0,-7.3459202271122335,Inf,Optimal
1,5,915,1451.0,-7.3459202271122335,Inf,Optimal
1,5,915,1471.0,-7.270499338733136,Inf,Optimal
1,5,915,1491.0,-7.270499338733136,Inf,Optimal
1,5,915,1511.0,-7.269400483874029,Inf,Optimal
1,5,915,1531.0,-7.269400483874029,Inf,Optimal
1,5,915,1551.0,-7.254494944899736,Inf,Optimal
1,5,915,1570.0,-7.254494944899736,Inf,Optimal
1,5,915,1591.0,-7.25339608929507,Inf,Optimal
1,5,915,1612.0,-7.25339608929507,Inf,Optimal
1,5,915,1632.0,-7.2267078152363515,Inf,Optimal
1,5,915,1652.0,-7.2267078152363515,Inf,Optimal
1,5,915,1672.0,-7.225608960580433,Inf,Optimal
1,5,915,1693.0,-7.225608960580433,Inf,Optimal
1,5,915,1713.0,-7.210703350239587,Inf,Optimal
1,5,915,1733.0,-7.210703350239587,Inf,Optimal
1,5,915,1753.0,-7.209604494581303,Inf,Optimal
1,5,915,1772.0,-7.209604494581303,Inf,Optimal
1,5,915,1793.0,-7.187277624684593,Inf,Optimal
1,5,915,1813.0,-7.187277624684593,Inf,Optimal
1,5,915,1832.0,-7.187088190186011,Inf,Optimal
1,5,915,1852.0,-7.187088190186011,Inf,Optimal
1,5,915,1874.0,-7.179090206483054,Inf,Optimal
1,5,915,1893.0,-7.179090206483054,Inf,Optimal
1,5,915,1913.0,-7.171273229705837,Inf,Optimal
1,5,915,1933.0,-7.171273229705837,Inf,Optimal
1,5,915,1954.0,-7.171083795788802,Inf,Optimal
1,5,915,1974.0,-7.171083795788802,Inf,Optimal
1,5,915,1995.0,-7.165584038366258,Inf,Optimal
1,5,915,2015.0,-7.165584038366258,Inf,Optimal
1,5,915,2035.0,-7.1630858126446,Inf,Optimal
1,5,915,2055.0,-7.1630858126446,Inf,Optimal
1,5,915,2075.0,-7.1515416443468895,Inf,Optimal
1,5,915,2096.0,-7.1515416443468895,Inf,Optimal
1,5,915,2116.0,-7.149579642624368,Inf,Optimal
1,5,915,2135.0,-7.149579642624368,Inf,Optimal
1,5,915,2155.0,-7.13553725022951,Inf,Optimal
1,5,915,2175.0,-7.13553725022951,Inf,Optimal
1,5,915,2195.0,-7.135298685008123,Inf,Optimal
