seed,num_v,time,lowerBound,upperBound,termination,LMOcalls
1,8,68260.0,-130.07925403376913,-66.26158002664329,Time limit reached,1862
1,8,69009.0,-130.07925403376913,-66.26158002664329,Time limit reached,1886
1,8,69858.0,-130.07925403376913,-66.26158002664329,Time limit reached,1907
1,8,70834.0,-130.07925403376913,-66.26158002664329,Time limit reached,1935
1,8,71517.0,-130.07925403376913,-66.26158002664329,Time limit reached,1958
1,8,72542.0,-130.07925403376913,-66.26158002664329,Time limit reached,1981
1,8,73534.0,-130.07925403376913,-66.26158002664329,Time limit reached,2007
1,8,74410.0,-130.07925403376913,-66.26158002664329,Time limit reached,2030
1,8,75103.0,-130.07925403376913,-66.26158002664329,Time limit reached,2054
1,8,76247.0,-130.07925403376913,-66.26158002664329,Time limit reached,2080
1,8,77411.0,-130.07925403376913,-66.26158002664329,Time limit reached,2107
1,8,78517.0,-130.07925403376913,-66.26158002664329,Time limit reached,2138
1,8,79832.0,-130.07925403376913,-66.26158002664329,Time limit reached,2170
1,8,80976.0,-130.07925403376913,-66.26158002664329,Time limit reached,2204
1,8,82128.0,-130.07925403376913,-66.26158002664329,Time limit reached,2236
1,8,82923.0,-130.07925403376913,-66.26158002664329,Time limit reached,2259
1,8,84246.0,-130.07925403376913,-66.26158002664329,Time limit reached,2290
1,8,85277.0,-130.07925403376913,-66.26158002664329,Time limit reached,2315
1,8,86196.0,-130.07925403376913,-66.26158002664329,Time limit reached,2339
1,8,87431.0,-130.07925403376913,-66.26158002664329,Time limit reached,2371
1,8,91745.0,-130.07925403376913,-66.26158002664329,Time limit reached,2406
1,8,92563.0,-130.07925403376913,-66.26158002664329,Time limit reached,2431
1,8,93608.0,-130.07925403376913,-66.26158002664329,Time limit reached,2457
1,8,94906.0,-130.07925403376913,-66.26158002664329,Time limit reached,2482
1,8,95623.0,-130.07925403376913,-66.26158002664329,Time limit reached,2503
1,8,96488.0,-130.07925403376913,-66.26158002664329,Time limit reached,2529
1,8,97722.0,-130.07925403376913,-66.26158002664329,Time limit reached,2556
1,8,98592.0,-130.07925403376913,-66.26158002664329,Time limit reached,2578
1,8,99670.0,-130.07925403376913,-66.26158002664329,Time limit reached,2603
1,8,100474.0,-130.07925403376913,-66.26158002664329,Time limit reached,2628
1,8,101348.0,-130.07925403376913,-66.26158002664329,Time limit reached,2649
1,8,102280.0,-130.07925403376913,-66.26158002664329,Time limit reached,2674
1,8,103347.0,-130.07925403376913,-66.26158002664329,Time limit reached,2700
1,8,104240.0,-130.07925403376913,-66.26158002664329,Time limit reached,2724
1,8,105195.0,-130.07925403376913,-66.26158002664329,Time limit reached,2749
1,8,106269.0,-130.07925403376913,-66.26158002664329,Time limit reached,2777
1,8,108161.0,-130.07925403376913,-66.26158002664329,Time limit reached,2813
1,8,109591.0,-130.07925403376913,-66.26158002664329,Time limit reached,2848
1,8,110363.0,-130.07925403376913,-66.26158002664329,Time limit reached,2872
1,8,111619.0,-130.07925403376913,-66.26158002664329,Time limit reached,2899
1,8,112742.0,-130.07925403376913,-66.26158002664329,Time limit reached,2930
1,8,113835.0,-130.07925403376913,-66.26158002664329,Time limit reached,2956
1,8,114863.0,-130.07925403376913,-66.26158002664329,Time limit reached,2982
1,8,115475.0,-130.07925403376913,-66.26158002664329,Time limit reached,3002
1,8,116483.0,-130.07925403376913,-66.26158002664329,Time limit reached,3030
1,8,117296.0,-130.07925403376913,-66.26158002664329,Time limit reached,3054
1,8,118459.0,-130.07925403376913,-66.26158002664329,Time limit reached,3085
1,8,119274.0,-130.07925403376913,-66.26158002664329,Time limit reached,3106
1,8,120426.0,-130.07925403376913,-66.26158002664329,Time limit reached,3139
1,8,121387.0,-130.07925403376913,-66.26158002664329,Time limit reached,3168
1,8,122198.0,-130.07925403376913,-66.26158002664329,Time limit reached,3190
1,8,123159.0,-130.07925403376913,-66.26158002664329,Time limit reached,3216
1,8,124391.0,-130.07925403376913,-66.26158002664329,Time limit reached,3246
1,8,125307.0,-130.07925403376913,-66.26158002664329,Time limit reached,3274
1,8,126310.0,-130.07925403376913,-66.26158002664329,Time limit reached,3296
1,8,127282.0,-130.07925403376913,-66.26158002664329,Time limit reached,3323
1,8,128493.0,-130.07925403376913,-66.26158002664329,Time limit reached,3348
1,8,129291.0,-130.07925403376913,-66.26158002664329,Time limit reached,3371
1,8,130155.0,-130.07925403376913,-66.26158002664329,Time limit reached,3392
1,8,131170.0,-130.07925403376913,-66.26158002664329,Time limit reached,3420
1,8,132595.0,-130.07925403376913,-66.26158002664329,Time limit reached,3450
1,8,133588.0,-130.07925403376913,-66.26158002664329,Time limit reached,3478
1,8,134549.0,-130.07925403376913,-66.26158002664329,Time limit reached,3502
1,8,135344.0,-130.07925403376913,-66.26158002664329,Time limit reached,3527
1,8,136261.0,-130.07925403376913,-66.26158002664329,Time limit reached,3550
1,8,137356.0,-130.07925403376913,-66.26158002664329,Time limit reached,3576
1,8,138386.0,-130.07925403376913,-66.26158002664329,Time limit reached,3603
1,8,145305.0,-130.07925403376913,-66.26158002664329,Time limit reached,3628
1,8,146070.0,-130.07925403376913,-66.26158002664329,Time limit reached,3649
1,8,146991.0,-130.07925403376913,-66.26158002664329,Time limit reached,3672
1,8,147952.0,-130.07925403376913,-66.26158002664329,Time limit reached,3697
1,8,148763.0,-130.07925403376913,-66.26158002664329,Time limit reached,3721
1,8,149951.0,-130.07925403376913,-66.26158002664329,Time limit reached,3750
1,8,151064.0,-130.07925403376913,-66.26158002664329,Time limit reached,3774
1,8,152117.0,-130.07925403376913,-66.26158002664329,Time limit reached,3801
1,8,153014.0,-130.07925403376913,-66.26158002664329,Time limit reached,3826
1,8,154098.0,-130.07925403376913,-66.26158002664329,Time limit reached,3858
1,8,155414.0,-130.07925403376913,-66.26158002664329,Time limit reached,3890
1,8,156525.0,-130.07925403376913,-66.26158002664329,Time limit reached,3920
1,8,157320.0,-130.07925403376913,-66.26158002664329,Time limit reached,3941
1,8,158365.0,-130.07925403376913,-66.26158002664329,Time limit reached,3968
1,8,159529.0,-130.07925403376913,-66.26158002664329,Time limit reached,3997
1,8,161464.0,-130.07925403376913,-66.26158002664329,Time limit reached,4032
1,8,162485.0,-130.07925403376913,-66.26158002664329,Time limit reached,4060
1,8,163994.0,-130.07925403376913,-66.26158002664329,Time limit reached,4094
1,8,164948.0,-130.07925403376913,-66.26158002664329,Time limit reached,4121
1,8,165855.0,-130.07925403376913,-66.26158002664329,Time limit reached,4146
1,8,166792.0,-130.07925403376913,-66.26158002664329,Time limit reached,4174
1,8,167779.0,-130.07925403376913,-66.26158002664329,Time limit reached,4201
1,8,168850.0,-130.07925403376913,-66.26158002664329,Time limit reached,4225
1,8,170095.0,-130.07925403376913,-66.26158002664329,Time limit reached,4256
1,8,171628.0,-130.07925403376913,-66.26158002664329,Time limit reached,4287
1,8,172729.0,-130.07925403376913,-66.26158002664329,Time limit reached,4314
1,8,173523.0,-130.07925403376913,-66.26158002664329,Time limit reached,4338
1,8,174582.0,-130.07925403376913,-66.26158002664329,Time limit reached,4366
1,8,175607.0,-130.07925403376913,-66.26158002664329,Time limit reached,4394
1,8,177242.0,-130.07925403376913,-66.26158002664329,Time limit reached,4426
1,8,178241.0,-130.07925403376913,-66.26158002664329,Time limit reached,4452
1,8,179424.0,-130.07925403376913,-66.26158002664329,Time limit reached,4480
1,8,180473.0,-130.07925403376913,-66.26158002664329,Time limit reached,4510
1,8,181993.0,-130.07925403376913,-66.26158002664329,Time limit reached,4537
1,8,182998.0,-130.07925403376913,-66.26158002664329,Time limit reached,4567
1,8,184149.0,-130.07925403376913,-66.26158002664329,Time limit reached,4594
1,8,185096.0,-130.07925403376913,-66.26158002664329,Time limit reached,4622
1,8,186358.0,-130.07925403376913,-66.26158002664329,Time limit reached,4647
1,8,187489.0,-130.07925403376913,-66.26158002664329,Time limit reached,4676
1,8,188679.0,-130.07925403376913,-66.26158002664329,Time limit reached,4707
1,8,189656.0,-130.07925403376913,-66.26158002664329,Time limit reached,4735
1,8,191102.0,-130.07925403376913,-66.26158002664329,Time limit reached,4764
1,8,192089.0,-130.07925403376913,-66.26158002664329,Time limit reached,4792
1,8,193084.0,-130.07925403376913,-66.26158002664329,Time limit reached,4822
1,8,194563.0,-130.07925403376913,-66.26158002664329,Time limit reached,4858
1,8,195830.0,-130.07925403376913,-66.26158002664329,Time limit reached,4891
1,8,197037.0,-130.07925403376913,-66.26158002664329,Time limit reached,4921
1,8,198316.0,-130.07925403376913,-66.26158002664329,Time limit reached,4956
1,8,199326.0,-130.07925403376913,-66.26158002664329,Time limit reached,4981
1,8,200286.0,-130.07925403376913,-66.26158002664329,Time limit reached,5005
1,8,201907.0,-130.07925403376913,-66.26158002664329,Time limit reached,5040
1,8,205639.0,-130.07925403376913,-66.26158002664329,Time limit reached,5072
1,8,207069.0,-130.07925403376913,-66.26158002664329,Time limit reached,5112
1,8,208657.0,-130.07925403376913,-66.26158002664329,Time limit reached,5151
1,8,209945.0,-130.07925403376913,-66.26158002664329,Time limit reached,5183
1,8,211456.0,-130.07925403376913,-66.26158002664329,Time limit reached,5212
1,8,213036.0,-130.07925403376913,-66.26158002664329,Time limit reached,5245
1,8,214281.0,-130.07925403376913,-66.26158002664329,Time limit reached,5279
1,8,215513.0,-130.07925403376913,-66.26158002664329,Time limit reached,5305
1,8,216710.0,-130.07925403376913,-66.26158002664329,Time limit reached,5334
1,8,218257.0,-130.07925403376913,-66.26158002664329,Time limit reached,5363
1,8,219219.0,-130.07925403376913,-66.26158002664329,Time limit reached,5389
1,8,220321.0,-130.07925403376913,-66.26158002664329,Time limit reached,5417
1,8,221758.0,-130.07925403376913,-66.26158002664329,Time limit reached,5450
1,8,222799.0,-130.07925403376913,-66.26158002664329,Time limit reached,5480
1,8,223679.0,-130.07925403376913,-66.26158002664329,Time limit reached,5504
1,8,224541.0,-130.07925403376913,-66.26158002664329,Time limit reached,5525
1,8,225429.0,-130.07925403376913,-66.26158002664329,Time limit reached,5550
1,8,226559.0,-130.07925403376913,-66.26158002664329,Time limit reached,5581
1,8,227465.0,-130.07925403376913,-66.26158002664329,Time limit reached,5606
1,8,228712.0,-130.07925403376913,-66.26158002664329,Time limit reached,5636
1,8,229847.0,-130.07925403376913,-66.26158002664329,Time limit reached,5664
1,8,230791.0,-130.07925403376913,-66.26158002664329,Time limit reached,5692
1,8,232034.0,-130.07925403376913,-66.26158002664329,Time limit reached,5723
1,8,233293.0,-130.07925403376913,-66.26158002664329,Time limit reached,5752
1,8,234395.0,-130.07925403376913,-66.26158002664329,Time limit reached,5779
1,8,235686.0,-130.07925403376913,-66.26158002664329,Time limit reached,5811
1,8,236640.0,-130.07925403376913,-66.26158002664329,Time limit reached,5839
1,8,237694.0,-130.07925403376913,-66.26158002664329,Time limit reached,5869
1,8,238834.0,-130.07925403376913,-66.26158002664329,Time limit reached,5900
1,8,240194.0,-130.07925403376913,-66.26158002664329,Time limit reached,5934
1,8,241471.0,-130.07925403376913,-66.26158002664329,Time limit reached,5966
1,8,243159.0,-130.07925403376913,-66.26158002664329,Time limit reached,5999
1,8,246477.0,-130.07925403376913,-66.26158002664329,Time limit reached,6029
1,8,247463.0,-130.07925403376913,-66.26158002664329,Time limit reached,6054
1,8,248850.0,-130.07925403376913,-66.26158002664329,Time limit reached,6086
1,8,250369.0,-130.07925403376913,-66.26158002664329,Time limit reached,6122
1,8,251542.0,-130.07925403376913,-66.26158002664329,Time limit reached,6154
1,8,252565.0,-130.07925403376913,-66.26158002664329,Time limit reached,6179
1,8,254042.0,-130.07925403376913,-66.26158002664329,Time limit reached,6208
1,8,255068.0,-130.07925403376913,-66.26158002664329,Time limit reached,6237
1,8,256115.0,-130.07925403376913,-66.26158002664329,Time limit reached,6265
1,8,257175.0,-130.07925403376913,-66.26158002664329,Time limit reached,6292
1,8,258052.0,-130.07925403376913,-66.26158002664329,Time limit reached,6318
1,8,259421.0,-130.07925403376913,-66.26158002664329,Time limit reached,6351
1,8,260771.0,-130.07925403376913,-66.26158002664329,Time limit reached,6380
1,8,261823.0,-130.07925403376913,-66.26158002664329,Time limit reached,6405
1,8,262843.0,-130.07925403376913,-66.26158002664329,Time limit reached,6430
1,8,264612.0,-130.07925403376913,-66.26158002664329,Time limit reached,6466
1,8,265818.0,-130.07925403376913,-66.26158002664329,Time limit reached,6499
1,8,266907.0,-130.07925403376913,-66.26158002664329,Time limit reached,6523
1,8,268083.0,-130.07925403376913,-66.26158002664329,Time limit reached,6550
1,8,269349.0,-130.07925403376913,-66.26158002664329,Time limit reached,6581
1,8,270463.0,-130.07925403376913,-66.26158002664329,Time limit reached,6610
1,8,272298.0,-130.07925403376913,-66.26158002664329,Time limit reached,6643
1,8,273310.0,-130.07925403376913,-66.26158002664329,Time limit reached,6670
1,8,274288.0,-130.07925403376913,-66.26158002664329,Time limit reached,6697
1,8,275543.0,-130.07925403376913,-66.26158002664329,Time limit reached,6728
1,8,276664.0,-130.07925403376913,-66.26158002664329,Time limit reached,6757
1,8,277920.0,-130.07925403376913,-66.26158002664329,Time limit reached,6790
1,8,278821.0,-130.07925403376913,-66.26158002664329,Time limit reached,6816
1,8,279815.0,-130.07925403376913,-66.26158002664329,Time limit reached,6842
1,8,280705.0,-130.07925403376913,-66.26158002664329,Time limit reached,6865
1,8,282238.0,-130.07925403376913,-66.26158002664329,Time limit reached,6901
1,8,283171.0,-130.07925403376913,-66.26158002664329,Time limit reached,6925
1,8,283889.0,-130.07925403376913,-66.26158002664329,Time limit reached,6946
1,8,284890.0,-130.07925403376913,-66.26158002664329,Time limit reached,6976
1,8,286128.0,-130.07925403376913,-66.26158002664329,Time limit reached,7003
1,8,287062.0,-130.07925403376913,-66.26158002664329,Time limit reached,7030
1,8,288066.0,-130.07925403376913,-66.26158002664329,Time limit reached,7059
1,8,289461.0,-130.07925403376913,-66.26158002664329,Time limit reached,7091
1,8,290528.0,-130.07925403376913,-66.26158002664329,Time limit reached,7119
1,8,291488.0,-130.07925403376913,-66.26158002664329,Time limit reached,7142
1,8,292597.0,-130.07925403376913,-66.26158002664329,Time limit reached,7173
1,8,293694.0,-130.07925403376913,-66.26158002664329,Time limit reached,7199
1,8,294707.0,-130.07925403376913,-66.26158002664329,Time limit reached,7228
1,8,295897.0,-130.07925403376913,-66.26158002664329,Time limit reached,7259
1,8,296969.0,-130.07925403376913,-66.26158002664329,Time limit reached,7283
1,8,298328.0,-130.07925403376913,-66.26158002664329,Time limit reached,7316
1,8,299326.0,-130.07925403376913,-66.26158002664329,Time limit reached,7342
1,8,300446.0,-130.07925403376913,-66.26158002664329,Time limit reached,7368
1,8,301820.0,-130.07925403376913,-66.26158002664329,Time limit reached,7398
1,8,303053.0,-130.07925403376913,-66.26158002664329,Time limit reached,7429
1,8,304225.0,-130.07925403376913,-66.26158002664329,Time limit reached,7462
1,8,305126.0,-130.07925403376913,-66.26158002664329,Time limit reached,7488
1,8,306045.0,-130.07925403376913,-66.26158002664329,Time limit reached,7512
1,8,307489.0,-130.07925403376913,-66.26158002664329,Time limit reached,7545
1,8,310875.0,-130.07925403376913,-66.26158002664329,Time limit reached,7574
1,8,312036.0,-130.07925403376913,-66.26158002664329,Time limit reached,7604
1,8,313096.0,-130.07925403376913,-66.26158002664329,Time limit reached,7634
1,8,313823.0,-130.07925403376913,-66.26158002664329,Time limit reached,7657
1,8,314746.0,-130.07925403376913,-66.26158002664329,Time limit reached,7683
1,8,315740.0,-130.07925403376913,-66.26158002664329,Time limit reached,7710
1,8,316378.0,-130.07925403376913,-66.26158002664329,Time limit reached,7732
1,8,317289.0,-130.07925403376913,-66.26158002664329,Time limit reached,7761
1,8,318282.0,-130.07925403376913,-66.26158002664329,Time limit reached,7787
1,8,319092.0,-130.07925403376913,-66.26158002664329,Time limit reached,7810
1,8,320160.0,-130.07925403376913,-66.26158002664329,Time limit reached,7836
1,8,321333.0,-130.07925403376913,-66.26158002664329,Time limit reached,7870
1,8,322224.0,-130.07925403376913,-66.26158002664329,Time limit reached,7895
1,8,323962.0,-130.07925403376913,-66.26158002664329,Time limit reached,7929
1,8,324856.0,-130.07925403376913,-66.26158002664329,Time limit reached,7955
1,8,325864.0,-130.07925403376913,-66.26158002664329,Time limit reached,7981
1,8,326743.0,-130.07925403376913,-66.26158002664329,Time limit reached,8006
1,8,327554.0,-130.07925403376913,-66.26158002664329,Time limit reached,8029
1,8,328434.0,-130.07925403376913,-66.26158002664329,Time limit reached,8055
1,8,329902.0,-130.07925403376913,-66.26158002664329,Time limit reached,8083
1,8,331640.0,-130.07925403376913,-66.26158002664329,Time limit reached,8114
1,8,333144.0,-130.07925403376913,-66.26158002664329,Time limit reached,8149
1,8,334122.0,-130.07925403376913,-66.26158002664329,Time limit reached,8176
1,8,335138.0,-130.07925403376913,-66.26158002664329,Time limit reached,8204
1,8,336093.0,-130.07925403376913,-66.26158002664329,Time limit reached,8231
1,8,337150.0,-130.07925403376913,-66.26158002664329,Time limit reached,8261
1,8,338423.0,-130.07925403376913,-66.26158002664329,Time limit reached,8294
1,8,339286.0,-130.07925403376913,-66.26158002664329,Time limit reached,8319
1,8,340617.0,-130.07925403376913,-66.26158002664329,Time limit reached,8348
1,8,341425.0,-130.07925403376913,-66.26158002664329,Time limit reached,8370
1,8,342132.0,-130.07925403376913,-66.26158002664329,Time limit reached,8393
1,8,343489.0,-130.07925403376913,-66.26158002664329,Time limit reached,8424
1,8,344437.0,-130.07925403376913,-66.26158002664329,Time limit reached,8450
1,8,348353.0,-130.07925403376913,-66.26158002664329,Time limit reached,8485
1,8,349121.0,-130.07925403376913,-66.26158002664329,Time limit reached,8510
1,8,350077.0,-130.07925403376913,-66.26158002664329,Time limit reached,8536
1,8,351436.0,-130.07925403376913,-66.26158002664329,Time limit reached,8563
1,8,352358.0,-130.07925403376913,-66.26158002664329,Time limit reached,8586
1,8,353385.0,-130.07925403376913,-66.26158002664329,Time limit reached,8613
1,8,354717.0,-130.07925403376913,-66.26158002664329,Time limit reached,8642
1,8,356452.0,-130.07925403376913,-66.26158002664329,Time limit reached,8673
1,8,357897.0,-130.07925403376913,-66.26158002664329,Time limit reached,8701
1,8,358887.0,-130.07925403376913,-66.26158002664329,Time limit reached,8727
1,8,359873.0,-130.07925403376913,-66.26158002664329,Time limit reached,8752
1,8,360867.0,-130.07925403376913,-66.26158002664329,Time limit reached,8779
1,8,362150.0,-130.07925403376913,-66.26158002664329,Time limit reached,8811
1,8,363479.0,-130.07925403376913,-66.26158002664329,Time limit reached,8840
1,8,364822.0,-130.07925403376913,-66.26158002664329,Time limit reached,8870
1,8,366232.0,-130.07925403376913,-66.26158002664329,Time limit reached,8901
1,8,367341.0,-130.07925403376913,-66.26158002664329,Time limit reached,8930
1,8,368550.0,-130.07925403376913,-66.26158002664329,Time limit reached,8961
1,8,369760.0,-130.07925403376913,-66.26158002664329,Time limit reached,8991
1,8,370994.0,-130.07925403376913,-66.26158002664329,Time limit reached,9022
1,8,372075.0,-130.07925403376913,-66.26158002664329,Time limit reached,9048
1,8,373580.0,-130.07925403376913,-66.26158002664329,Time limit reached,9079
1,8,374610.0,-130.07925403376913,-66.26158002664329,Time limit reached,9104
1,8,375516.0,-130.07925403376913,-66.26158002664329,Time limit reached,9129
1,8,376667.0,-130.07925403376913,-66.26158002664329,Time limit reached,9157
1,8,377835.0,-130.07925403376913,-66.26158002664329,Time limit reached,9186
1,8,378900.0,-130.07925403376913,-66.26158002664329,Time limit reached,9214
1,8,380712.0,-130.07925403376913,-66.26158002664329,Time limit reached,9247
1,8,382151.0,-130.07925403376913,-66.26158002664329,Time limit reached,9276
1,8,383749.0,-130.07925403376913,-66.26158002664329,Time limit reached,9307
1,8,384964.0,-130.07925403376913,-66.26158002664329,Time limit reached,9339
1,8,386265.0,-130.07925403376913,-66.26158002664329,Time limit reached,9369
1,8,387706.0,-130.07925403376913,-66.26158002664329,Time limit reached,9400
1,8,388917.0,-130.07925403376913,-66.26158002664329,Time limit reached,9429
1,8,390162.0,-130.07925403376913,-66.26158002664329,Time limit reached,9460
1,8,391609.0,-130.07925403376913,-66.26158002664329,Time limit reached,9494
1,8,393407.0,-130.07925403376913,-66.26158002664329,Time limit reached,9536
1,8,394620.0,-130.07925403376913,-66.26158002664329,Time limit reached,9566
1,8,396322.0,-130.07925403376913,-66.26158002664329,Time limit reached,9605
1,8,397860.0,-130.07925403376913,-66.26158002664329,Time limit reached,9635
1,8,399031.0,-130.07925403376913,-66.26158002664329,Time limit reached,9662
1,8,400724.0,-130.07925403376913,-66.26158002664329,Time limit reached,9697
1,8,401518.0,-130.07925403376913,-66.26158002664329,Time limit reached,9721
1,8,402668.0,-130.07925403376913,-66.26158002664329,Time limit reached,9749
1,8,403673.0,-130.07925403376913,-66.26158002664329,Time limit reached,9773
1,8,404721.0,-130.07925403376913,-66.26158002664329,Time limit reached,9798
1,8,406312.0,-130.07925403376913,-66.26158002664329,Time limit reached,9836
1,8,407757.0,-130.07925403376913,-66.26158002664329,Time limit reached,9865
1,8,408926.0,-130.07925403376913,-66.26158002664329,Time limit reached,9896
1,8,410950.0,-130.07925403376913,-66.26158002664329,Time limit reached,9929
1,8,412369.0,-130.07925403376913,-66.26158002664329,Time limit reached,9963
1,8,413594.0,-130.07925403376913,-66.26158002664329,Time limit reached,9997
1,8,415235.0,-130.07925403376913,-66.26158002664329,Time limit reached,10032
1,8,417851.0,-130.07925403376913,-66.26158002664329,Time limit reached,10066
1,8,419264.0,-130.07925403376913,-66.26158002664329,Time limit reached,10098
1,8,420561.0,-130.07925403376913,-66.26158002664329,Time limit reached,10133
1,8,422086.0,-130.07925403376913,-66.26158002664329,Time limit reached,10169
1,8,423157.0,-130.07925403376913,-66.26158002664329,Time limit reached,10196
1,8,424504.0,-130.07925403376913,-66.26158002664329,Time limit reached,10224
1,8,426455.0,-130.07925403376913,-66.26158002664329,Time limit reached,10259
