seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes
1,7,131.0,-9.251747393654206,-8.400099009752287,Optimal (tolerance reached),39,2
1,7,241.0,-9.251747393654206,-8.400099009752287,Optimal (tolerance reached),69,3
1,7,347.0,-9.119136413785071,-8.400099009752287,Optimal (tolerance reached),98,4
1,7,451.0,-9.119136413785071,-8.400099009752287,Optimal (tolerance reached),128,5
1,7,560.0,-9.087889532548898,-8.400099009752287,Optimal (tolerance reached),159,6
1,7,661.0,-9.087889532548898,-8.400099009752287,Optimal (tolerance reached),186,7
1,7,767.0,-8.991394868683766,-8.400099009752287,Optimal (tolerance reached),216,8
1,7,849.0,-8.991394868683766,-8.400099009752287,Optimal (tolerance reached),239,9
1,7,967.0,-8.963975404081005,-8.400099009752287,Optimal (tolerance reached),269,10
1,7,1078.0,-8.963975404081005,-8.400099009752287,Optimal (tolerance reached),300,11
1,7,1184.0,-8.944772871975841,-8.400099009752287,Optimal (tolerance reached),328,12
1,7,1279.0,-8.944772871975841,-8.400099009752287,Optimal (tolerance reached),352,13
1,7,1408.0,-8.913620775283379,-8.400099009752287,Optimal (tolerance reached),390,14
1,7,1516.0,-8.913620775283379,-8.400099009752287,Optimal (tolerance reached),418,15
1,7,1617.0,-8.871516402413965,-8.400099009752287,Optimal (tolerance reached),448,16
1,7,1695.0,-8.871516402413965,-8.400099009752287,Optimal (tolerance reached),473,17
1,7,1773.0,-8.842032756542528,-8.400099009752287,Optimal (tolerance reached),493,18
1,7,1875.0,-8.842032756542528,-8.400099009752287,Optimal (tolerance reached),522,19
1,7,1984.0,-8.823240943719624,-8.400099009752287,Optimal (tolerance reached),552,20
1,7,2097.0,-8.823240943719624,-8.400099009752287,Optimal (tolerance reached),580,21
1,7,2174.0,-8.812920602109095,-8.400099009752287,Optimal (tolerance reached),602,22
1,7,2260.0,-8.812920602109095,-8.400099009752287,Optimal (tolerance reached),625,23
1,7,2358.0,-8.79312591939756,-8.400099009752287,Optimal (tolerance reached),651,24
1,7,2460.0,-8.79312591939756,-8.400099009752287,Optimal (tolerance reached),680,25
1,7,2554.0,-8.783911788200333,-8.400099009752287,Optimal (tolerance reached),705,26
