seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,9,250.0,-3.6579200147175297,-2.137080267790652,Optimal (tolerance reached),45,2,1,1
3,9,481.0,-3.6579200147175297,-2.137084218821349,Optimal (tolerance reached),90,3,0,0
3,9,729.0,-3.5029853934642055,-2.137084218821349,Optimal (tolerance reached),135,4,0,0
3,9,932.0,-3.5029853934642055,-2.137084218821349,Optimal (tolerance reached),172,5,1,0
3,9,1181.0,-3.4698423808595917,-2.137084218821349,Optimal (tolerance reached),215,6,1,0
3,9,1429.0,-3.4698423808595917,-2.137084218821349,Optimal (tolerance reached),258,7,1,0
3,9,1640.0,-3.360519472467577,-2.137084218821349,Optimal (tolerance reached),297,8,1,0
3,9,1875.0,-3.360519472467577,-2.137084218821349,Optimal (tolerance reached),336,9,1,0
3,9,2120.0,-3.327084068152869,-2.137084218821349,Optimal (tolerance reached),378,10,1,0
3,9,2335.0,-3.327084068152869,-2.137084218821349,Optimal (tolerance reached),417,11,1,0
3,9,2587.0,-3.302891571881646,-2.137084218821349,Optimal (tolerance reached),460,12,1,0
3,9,2795.0,-3.302891571881646,-2.137084218821349,Optimal (tolerance reached),494,13,1,0
3,9,3018.0,-3.269396564798849,-2.137084218821349,Optimal (tolerance reached),536,14,2,0
3,9,3261.0,-3.269396564798849,-2.137084218821349,Optimal (tolerance reached),578,15,1,0
3,9,3464.0,-3.220894556336653,-2.137084218821349,Optimal (tolerance reached),617,16,3,0
3,9,3688.0,-3.220894556336653,-2.1370846912699517,Optimal (tolerance reached),652,17,2,0
3,9,3892.0,-3.185842516798644,-2.1370846912699517,Optimal (tolerance reached),686,18,3,0
3,9,4084.0,-3.185842516798644,-2.1370846912699517,Optimal (tolerance reached),720,19,2,0
3,9,4326.0,-3.164173608753896,-2.1370846912699517,Optimal (tolerance reached),759,20,4,0
3,9,4562.0,-3.164173608753896,-2.1370846912699517,Optimal (tolerance reached),795,21,2,0
3,9,4775.0,-3.157493246670006,-2.1370846912699517,Optimal (tolerance reached),834,22,4,0
3,9,5041.0,-3.157493246670006,-2.1370846912699517,Optimal (tolerance reached),878,23,3,0
3,9,5317.0,-3.12857030476879,-2.1370846912699517,Optimal (tolerance reached),925,24,4,0
3,9,5588.0,-3.12857030476879,-2.1370846912699517,Optimal (tolerance reached),970,25,4,0
3,9,5816.0,-3.1218096540145415,-2.1370846912699517,Optimal (tolerance reached),1013,26,4,0
3,9,5993.0,-3.1218096540145415,-2.1370846912699517,Optimal (tolerance reached),1042,27,4,0
3,9,6244.0,-3.099355404583311,-2.1370846912699517,Optimal (tolerance reached),1086,28,4,0
3,9,6460.0,-3.099355404583311,-2.1370846912699517,Optimal (tolerance reached),1126,29,3,0
3,9,6730.0,-3.086621622881381,-2.1370846912699517,Optimal (tolerance reached),1173,30,4,0
3,9,6995.0,-3.086621622881381,-2.1370846912699517,Optimal (tolerance reached),1221,31,4,0
3,9,7226.0,-3.0657354502652545,-2.1370846912699517,Optimal (tolerance reached),1263,32,2,0
3,9,7382.0,-3.0657354502652545,-2.1370846912699517,Optimal (tolerance reached),1291,33,2,0
3,9,7592.0,-3.052204508449309,-2.1370846912699517,Optimal (tolerance reached),1329,34,4,0
3,9,7823.0,-3.052204508449309,-2.1370846912699517,Optimal (tolerance reached),1367,35,4,0
3,9,8027.0,-3.0288347891893883,-2.1370846912699517,Optimal (tolerance reached),1405,36,2,0
3,9,8269.0,-3.0288347891893883,-2.1370846912699517,Optimal (tolerance reached),1444,37,5,0
3,9,8462.0,-3.021128358952521,-2.1370846912699517,Optimal (tolerance reached),1476,38,2,0
3,9,8670.0,-3.021128358952521,-2.1370846912699517,Optimal (tolerance reached),1514,39,4,0
3,9,8909.0,-3.010180968719948,-2.1370846912699517,Optimal (tolerance reached),1552,40,1,0
3,9,9171.0,-3.010180968719948,-2.1370846912699517,Optimal (tolerance reached),1596,41,4,0
3,9,9373.0,-2.9944926436162187,-2.1370846912699517,Optimal (tolerance reached),1632,42,2,0
