seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,20,5,100,20.0,1.0,157.0,0.224320524315084,0.6931471805599454,Time limit reached,33,0,0
7,20,5,100,20.0,1.0,340.0,0.224320524315084,0.6931471805599454,Time limit reached,68,0,0
7,20,5,100,20.0,1.0,524.0,0.2253246526592939,0.6931471805599454,Time limit reached,106,0,0
7,20,5,100,20.0,1.0,706.0,0.2253246526592939,0.6931471805599454,Time limit reached,143,0,0
7,20,5,100,20.0,1.0,883.0,0.22603576171325487,0.6931471805599454,Time limit reached,180,0,0
7,20,5,100,20.0,1.0,1073.0,0.22603576171325487,0.6931471805599454,Time limit reached,218,0,0
7,20,5,100,20.0,1.0,1281.0,0.2278370023068728,0.6931471805599454,Time limit reached,261,0,0
7,20,5,100,20.0,1.0,1478.0,0.2278370023068728,0.6931471805599454,Time limit reached,301,0,0
7,20,5,100,20.0,1.0,1697.0,0.2283791612690247,0.6931471805599454,Time limit reached,345,0,0
7,20,5,100,20.0,1.0,1936.0,0.2283791612690247,0.6931471805599454,Time limit reached,391,0,0
7,20,5,100,20.0,1.0,2175.0,0.22923358088800752,0.6931471805599454,Time limit reached,440,0,0
7,20,5,100,20.0,1.0,2425.0,0.22923358088800752,0.6931471805599454,Time limit reached,486,0,0
7,20,5,100,20.0,1.0,2706.0,0.22970303205403222,0.6931471805599454,Time limit reached,540,0,0
7,20,5,100,20.0,1.0,2911.0,0.22970303205403222,0.6931471805599454,Time limit reached,581,0,0
7,20,5,100,20.0,1.0,3146.0,0.23071027281214695,0.6931471805599454,Time limit reached,629,0,0
7,20,5,100,20.0,1.0,3391.0,0.23071027281214695,0.6931471805599454,Time limit reached,675,0,0
7,20,5,100,20.0,1.0,3670.0,0.23071027281214695,0.6931471805599454,Time limit reached,730,0,0
7,20,5,100,20.0,1.0,3935.0,0.23071027281214695,0.6931471805599454,Time limit reached,780,0,0
7,20,5,100,20.0,1.0,4222.0,0.23071027281214695,0.6931471805599454,Time limit reached,836,0,0
7,20,5,100,20.0,1.0,4529.0,0.23071027281214695,0.6931471805599454,Time limit reached,892,0,0
7,20,5,100,20.0,1.0,4842.0,0.23097787680753387,0.6931471805599454,Time limit reached,952,0,0
7,20,5,100,20.0,1.0,5186.0,0.23097787680753387,0.6931471805599454,Time limit reached,1017,0,0
7,20,5,100,20.0,1.0,5532.0,0.23098565506428498,0.6931471805599454,Time limit reached,1084,0,0
7,20,5,100,20.0,1.0,5779.0,0.23098565506428498,0.6931471805599454,Time limit reached,1129,0,0
