seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
30,40,Inf,1.0,103,3565.0,863156360,582.3957237155181,607.8004053919414,142.0,3,35,12,3
30,40,Inf,1.0,103,3565.0,863156360,582.3957237155181,607.8004053919414,230.0,5,51,10,4
30,40,Inf,1.0,103,3565.0,863156360,582.9100856668106,607.8004053919414,304.0,7,76,8,1
30,40,Inf,1.0,103,3565.0,863156360,582.9100856668106,607.8004053919414,421.0,9,98,11,5
30,40,Inf,1.0,103,3565.0,863156360,588.3146988794647,607.8004053919414,504.0,11,118,6,2
30,40,Inf,1.0,103,3565.0,863156360,588.3146988794647,607.8004053919414,601.0,13,139,12,3
30,40,Inf,1.0,103,3565.0,863156360,588.393369906456,607.8004053919414,671.0,15,158,10,2
30,40,Inf,1.0,103,3565.0,863156360,588.393369906456,607.8004053919414,740.0,17,176,5,4
30,40,Inf,1.0,103,3565.0,863156360,593.6610711767927,607.8004053919414,829.0,19,202,12,2
30,40,Inf,1.0,103,3565.0,863156360,593.6610711767927,607.8004053919414,923.0,21,227,13,4
30,40,Inf,1.0,103,3565.0,863156360,593.6922793977891,607.8004053919414,980.0,23,242,6,5
30,40,Inf,1.0,103,3565.0,863156360,593.6922793977891,607.8004053919414,1047.0,25,255,6,4
30,40,Inf,1.0,103,3565.0,863156360,593.7671545073302,607.8004053919414,1066.0,25,264,6,1
30,40,Inf,1.0,103,3565.0,863156360,593.7671545073302,607.8004053919414,1162.0,27,281,4,4
30,40,Inf,1.0,103,3565.0,863156360,593.7774859133903,607.8004053919414,1241.0,29,304,5,1
30,40,Inf,1.0,103,3565.0,863156360,593.7774859133903,607.8004053919414,1297.0,31,321,13,3
30,40,Inf,1.0,103,3565.0,863156360,594.1648716084866,607.8004053919414,1358.0,33,339,7,1
30,40,Inf,1.0,103,3565.0,863156360,594.1648716084866,607.8004053919414,1428.0,35,356,10,3
