seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
5,16,80,4.0,174.0,3.2046446734460283,3.640463847154642,OPTIMAL,38,2,0,56
5,16,80,4.0,296.0,3.2046446734460283,3.640463847154642,OPTIMAL,67,3,0,0
5,16,80,4.0,436.0,3.2385095904643726,3.640463847154642,OPTIMAL,103,4,0,0
5,16,80,4.0,536.0,3.2385095904643726,3.640463847154642,OPTIMAL,125,5,0,0
5,16,80,4.0,671.0,3.263923799552527,3.640463847154642,OPTIMAL,159,6,0,0
5,16,80,4.0,779.0,3.263923799552527,3.640463847154642,OPTIMAL,184,7,0,0
5,16,80,4.0,938.0,3.2809561895538417,3.640463847154642,OPTIMAL,221,8,0,0
5,16,80,4.0,1078.0,3.2809561895538417,3.640463847154642,OPTIMAL,248,9,0,0
5,16,80,4.0,1211.0,3.2957294655788685,3.640463847154642,OPTIMAL,279,10,0,0
5,16,80,4.0,1291.0,3.2957294655788685,3.640463847154642,OPTIMAL,300,11,0,0
5,16,80,4.0,1402.0,3.2992461240767987,3.640463847154642,OPTIMAL,329,12,0,0
5,16,80,4.0,1547.0,3.2992461240767987,3.640463847154642,OPTIMAL,358,13,0,0
5,16,80,4.0,1704.0,3.309729992521553,3.640463847154642,OPTIMAL,394,14,0,0
5,16,80,4.0,1813.0,3.309729992521553,3.640463847154642,OPTIMAL,419,15,0,0
5,16,80,4.0,1924.0,3.3181953530982558,3.640463847154642,OPTIMAL,446,16,0,0
5,16,80,4.0,2048.0,3.3181953530982558,3.640463847154642,OPTIMAL,470,17,0,0
5,16,80,4.0,2188.0,3.320011806208381,3.640463847154642,OPTIMAL,503,18,0,0
5,16,80,4.0,2293.0,3.320011806208381,3.640463847154642,OPTIMAL,526,19,0,0
5,16,80,4.0,2418.0,3.3272963246603027,3.640463847154642,OPTIMAL,555,20,0,0
5,16,80,4.0,2525.0,3.3272963246603027,3.640463847154642,OPTIMAL,579,21,0,0
5,16,80,4.0,2639.0,3.3313878331177476,3.640463847154642,OPTIMAL,608,22,0,0
5,16,80,4.0,2779.0,3.3313878331177476,3.640463847154642,OPTIMAL,639,23,0,0
5,16,80,4.0,2960.0,3.3369668760446545,3.640463847154642,OPTIMAL,681,24,0,0
5,16,80,4.0,3062.0,3.3369668760446545,3.640463847154642,OPTIMAL,706,25,0,0
5,16,80,4.0,3173.0,3.345041429436379,3.640463847154642,OPTIMAL,735,26,0,0
5,16,80,4.0,3291.0,3.345041429436379,3.640463847154642,OPTIMAL,760,27,0,0
5,16,80,4.0,3397.0,3.345746548112363,3.640463847154642,OPTIMAL,789,28,0,0
5,16,80,4.0,3526.0,3.345746548112363,3.640463847154642,OPTIMAL,814,29,0,0
5,16,80,4.0,3709.0,3.3531312740987147,3.640463847154642,OPTIMAL,855,30,0,0
5,16,80,4.0,3822.0,3.3531312740987147,3.640463847154642,OPTIMAL,879,31,0,0
5,16,80,4.0,3977.0,3.356882348164576,3.640463847154642,OPTIMAL,917,32,0,0
5,16,80,4.0,4065.0,3.356882348164576,3.640463847154642,OPTIMAL,937,33,0,0
