seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,50,750.0,-3.4593705353520026,3.8309818791294137,OPTIMAL,81,2,0,0
3,50,1348.0,-3.4593705353520026,3.8309818791294137,OPTIMAL,112,3,0,0
3,50,1976.0,-2.8692245383982966,3.8309818791294137,OPTIMAL,194,4,0,0
3,50,2501.0,-2.8692245383982966,3.8309818791294137,OPTIMAL,218,5,0,0
3,50,3183.0,-2.728235417904638,3.4362127268012794,OPTIMAL,319,6,0,0
3,50,3501.0,-2.728235417904638,3.4362127268012794,OPTIMAL,335,7,0,0
3,50,4176.0,-2.5990745855469553,3.4362127268012794,OPTIMAL,451,8,0,0
3,50,4772.0,-2.5990745855469553,3.2732476170234492,OPTIMAL,481,9,0,0
3,50,5427.0,-2.515046293040962,3.2732476170234492,OPTIMAL,580,10,0,0
3,50,5705.0,-2.515046293040962,2.5855774641103855,OPTIMAL,608,11,0,0
3,50,6203.0,-2.2594773090454527,2.5855774641103855,OPTIMAL,683,12,0,0
3,50,6721.0,-2.2594773090454527,2.5855774641103855,OPTIMAL,705,13,0,0
3,50,7361.0,-2.1867889231172333,2.5855774641103855,OPTIMAL,788,14,0,0
3,50,7707.0,-2.1867889231172333,2.5855774641103855,OPTIMAL,803,15,0,0
3,50,8188.0,-2.1405144052937093,2.5855774641103855,OPTIMAL,905,16,0,0
3,50,8742.0,-2.1405144052937093,2.5855774641103855,OPTIMAL,927,17,0,0
3,50,9171.0,-2.092062481348104,2.5855774641103855,OPTIMAL,1021,18,0,0
3,50,9462.0,-2.092062481348104,2.4841401699845918,OPTIMAL,1036,19,0,0
3,50,9950.0,-2.0899422148941027,2.4841401699845918,OPTIMAL,1140,20,0,0
3,50,10174.0,-2.0899422148941027,2.4841401699845918,OPTIMAL,1157,21,0,0
3,50,11094.0,-2.060760969866451,2.4841401699845918,OPTIMAL,1260,22,0,0
3,50,11746.0,-2.060760969866451,1.3206002048838028,OPTIMAL,1287,23,0,0
3,50,12174.0,-1.5380944418858014,1.3206002048838028,OPTIMAL,1360,24,0,0
3,50,12371.0,-1.5380944418858014,1.3206002048838028,OPTIMAL,1374,25,0,0
3,50,12888.0,-1.5233120983786455,1.3206002048838028,OPTIMAL,1460,26,0,0
3,50,13126.0,-1.5233120983786455,1.3206002048838028,OPTIMAL,1477,27,0,0
3,50,13761.0,-1.498352519678705,1.3206002048838028,OPTIMAL,1560,28,0,0
3,50,13891.0,-1.498352519678705,1.3206002048838028,OPTIMAL,1571,29,0,0
3,50,14560.0,-1.4866358614839998,1.3206002048838028,OPTIMAL,1668,30,0,0
3,50,14849.0,-1.4866358614839998,1.3206002048838028,OPTIMAL,1687,31,0,0
3,50,15323.0,-1.4640015940891145,1.3206002048838028,OPTIMAL,1773,32,0,0
3,50,15742.0,-1.4640015940891145,1.3206002048838028,OPTIMAL,1796,33,0,0
3,50,16391.0,-1.4622475893658629,1.3206002048838028,OPTIMAL,1896,34,0,0
3,50,16574.0,-1.4622475893658629,1.3206002048838028,OPTIMAL,1912,35,0,0
3,50,16955.0,-1.4453349896568037,1.3206002048838028,OPTIMAL,1998,36,0,0
3,50,17320.0,-1.4453349896568037,0.3068911371123102,OPTIMAL,2021,37,0,0
3,50,17691.0,-1.4414446008590067,0.3068911371123102,OPTIMAL,2102,38,0,0
3,50,17903.0,-1.4414446008590067,0.3068911371123102,OPTIMAL,2110,39,0,0
3,50,18397.0,-1.373716135816259,0.3068911371123102,OPTIMAL,2218,40,0,0
3,50,18599.0,-1.373716135816259,0.3068911371123102,OPTIMAL,2231,41,0,0
3,50,19025.0,-1.3337562764145967,0.3068911371123102,OPTIMAL,2316,42,0,0
3,50,19171.0,-1.3337562764145967,0.3068911371123102,OPTIMAL,2324,43,0,0
3,50,19534.0,-1.2766400184996387,0.3068911371123102,OPTIMAL,2421,44,0,0
3,50,19700.0,-1.2766400184996387,0.3068911371123102,OPTIMAL,2433,45,0,0
3,50,20158.0,-1.12140533005446,0.3068911371123102,OPTIMAL,2522,46,0,0
3,50,20660.0,-1.12140533005446,-0.22943465737983737,OPTIMAL,2554,45,0,0
3,50,20859.0,-1.072593560177193,-0.22943465737983737,OPTIMAL,2624,44,0,0
3,50,21009.0,-1.072593560177193,-0.22943465737983737,OPTIMAL,2635,45,0,0
3,50,21397.0,-1.0363543494521221,-0.22943465737983737,OPTIMAL,2725,46,0,0
3,50,21573.0,-1.0363543494521221,-0.22943465737983737,OPTIMAL,2735,47,0,0
3,50,21932.0,-0.9976126201407416,-0.22943465737983737,OPTIMAL,2825,48,0,0
3,50,22069.0,-0.9976126201407416,-0.22943465737983737,OPTIMAL,2846,47,0,0
3,50,22363.0,-0.987016317250557,-0.22943465737983737,OPTIMAL,2922,46,0,0
3,50,22649.0,-0.987016317250557,-0.22943465737983737,OPTIMAL,2936,47,0,0
3,50,23078.0,-0.965089854429924,-0.22943465737983737,OPTIMAL,3031,48,0,0
3,50,23400.0,-0.965089854429924,-0.22943465737983737,OPTIMAL,3045,49,0,0
3,50,23721.0,-0.9624409902433775,-0.22943465737983737,OPTIMAL,3116,48,0,0
3,50,23822.0,-0.9624409902433775,-0.22943465737983737,OPTIMAL,3129,47,0,0
3,50,24843.0,-0.9353394649396481,-0.22943465737983737,OPTIMAL,3514,48,0,0
3,50,25305.0,-0.9353394649396481,-0.26737616544177034,OPTIMAL,3540,49,0,0
3,50,25531.0,-0.8500702318507567,-0.26737616544177034,OPTIMAL,3612,48,0,0
3,50,26134.0,-0.8500702318507567,-0.5075197470067069,OPTIMAL,3638,31,0,0
3,50,26277.0,-0.8051005926974835,-0.5075197470067069,OPTIMAL,3697,30,0,0
3,50,26370.0,-0.8051005926974835,-0.5075197470067069,OPTIMAL,3709,29,0,0
3,50,26611.0,-0.7862441012422888,-0.5075197470067069,OPTIMAL,3781,28,0,0
3,50,27158.0,-0.7862441012422888,-0.5104691513559189,OPTIMAL,3812,27,0,0
3,50,27320.0,-0.7735487835867318,-0.5104691513559189,OPTIMAL,3872,26,0,0
3,50,27421.0,-0.7735487835867318,-0.5104691513559189,OPTIMAL,3885,25,0,0
3,50,27623.0,-0.7425565002199113,-0.5104691513559189,OPTIMAL,3952,24,0,0
3,50,27658.0,-0.7425565002199113,-0.5104691513559189,OPTIMAL,3959,23,0,0
3,50,27979.0,-0.7145074753716592,-0.5104691513559189,OPTIMAL,4035,22,0,0
3,50,28620.0,-0.7145074753716592,-0.5420604239217844,OPTIMAL,4074,17,0,0
3,50,28783.0,-0.7111313094691472,-0.5420604239217844,OPTIMAL,4138,16,0,0
3,50,30056.0,-0.7111313094691472,-0.5420604239217844,OPTIMAL,5073,15,0,0
3,50,30332.0,-0.7089347323213335,-0.5420604239217844,OPTIMAL,5149,14,0,0
3,50,30433.0,-0.7089347323213335,-0.5420604239217844,OPTIMAL,5165,13,0,0
3,50,30781.0,-0.6681967770139529,-0.5420604239217844,OPTIMAL,5254,12,0,0
3,50,31440.0,-0.6681967770139529,-0.5420604239217844,OPTIMAL,5285,13,0,0
3,50,31601.0,-0.6477922918473887,-0.5420604239217844,OPTIMAL,5349,12,0,0
