seed,dimension,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
2,20,3447,354028.0,141498697488,-0.00684420268658188,0.026742705039584598,57.0,3,14,3,0
2,20,3447,354028.0,141498697488,-0.00684420268658188,0.022911236587142274,99.0,5,24,2,0
2,20,3447,354028.0,141498697488,-0.005853391783197642,0.02136398250136123,139.0,7,37,2,0
2,20,3447,354028.0,141498697488,-0.005853391783197642,0.02136398250136123,178.0,9,49,2,0
2,20,3447,354028.0,141498697488,-0.005442985944971937,0.018567993977315508,220.0,11,62,3,0
2,20,3447,354028.0,141498697488,-0.005442985944971937,0.018567993977315508,281.0,13,77,2,0
2,20,3447,354028.0,141498697488,-0.005036131222145394,0.015382127750038978,337.0,15,94,3,1
2,20,3447,354028.0,141498697488,-0.005036131222145394,0.015382127750038978,398.0,17,111,4,1
2,20,3447,354028.0,141498697488,-0.004953760243072046,0.015382127750038978,445.0,19,128,2,0
2,20,3447,354028.0,141498697488,-0.004953760243072046,0.015382127750038978,486.0,21,140,2,0
2,20,3447,354028.0,141498697488,-0.004646242732446487,0.015382127750038978,541.0,23,156,3,0
2,20,3447,354028.0,141498697488,-0.004646242732446487,0.015382127750038978,596.0,25,171,2,0
2,20,3447,354028.0,141498697488,-0.004494137886224767,0.015382127750038978,665.0,27,189,2,2
2,20,3447,354028.0,141498697488,-0.004494137886224767,0.015378793068259648,731.0,29,209,2,0
2,20,3447,354028.0,141498697488,-0.004146863994891715,0.015378793068259648,809.0,31,227,2,1
2,20,3447,354028.0,141498697488,-0.004146863994891715,0.015378793068259648,851.0,33,239,3,0
2,20,3447,354028.0,141498697488,-0.0037198941008774575,0.015378793068259648,926.0,35,256,4,0
2,20,3447,354028.0,141498697488,-0.0037198941008774575,0.015378793068259648,1006.0,37,274,2,0
2,20,3447,354028.0,141498697488,-0.0036908860051875006,0.015378793068259648,1073.0,39,292,4,0
2,20,3447,354028.0,141498697488,-0.0036908860051875006,0.015378793068259648,1120.0,41,305,5,1
2,20,3447,354028.0,141498697488,-0.0035914844676669423,0.015378793068259648,1178.0,43,322,3,0
