seed,num_v,number_nodes,time,lowerBound,upperBound,termination
3,4,239,1074.0,-10.363430657313199,Inf,Optimal
3,4,239,1104.0,-10.363430657313199,Inf,Optimal
3,4,239,1120.0,-10.30310545112193,Inf,Optimal
3,4,239,1135.0,-10.30310545112193,Inf,Optimal
3,4,239,1151.0,-10.293622713851226,Inf,Optimal
3,4,239,1166.0,-10.293622713851226,Inf,Optimal
3,4,239,1181.0,-10.23479137249807,Inf,Optimal
3,4,239,1196.0,-10.23479137249807,Inf,Optimal
3,4,239,1212.0,-10.225308621996945,Inf,Optimal
3,4,239,1227.0,-10.225308621996945,Inf,Optimal
3,4,239,1241.0,-10.211930398906997,Inf,Optimal
3,4,239,1256.0,-10.211930398906997,Inf,Optimal
3,4,239,1270.0,-10.205572156990367,Inf,Optimal
3,4,239,1286.0,-10.205572156990367,Inf,Optimal
3,4,239,1301.0,-10.192208232262924,Inf,Optimal
3,4,239,1316.0,-10.192208232262924,Inf,Optimal
3,4,239,1331.0,-10.185849990346647,Inf,Optimal
3,4,239,1346.0,-10.185849990346647,Inf,Optimal
3,4,239,1361.0,-10.1436163136882,Inf,Optimal
3,4,239,1376.0,-10.1436163136882,Inf,Optimal
3,4,239,1390.0,-10.137258071771194,Inf,Optimal
3,4,239,1405.0,-10.137258071771194,Inf,Optimal
3,4,239,1421.0,-10.132507491247193,Inf,Optimal
3,4,239,1436.0,-10.132507491247193,Inf,Optimal
3,4,239,1451.0,-10.12417990209188,Inf,Optimal
3,4,239,1466.0,-10.12417990209188,Inf,Optimal
3,4,239,1482.0,-10.123894140271002,Inf,Optimal
3,4,239,1496.0,-10.123894140271002,Inf,Optimal
3,4,239,1511.0,-10.117535905127278,Inf,Optimal
3,4,239,1526.0,-10.117535905127278,Inf,Optimal
3,4,239,1541.0,-10.112785324603669,Inf,Optimal
3,4,239,1556.0,-10.112785324603669,Inf,Optimal
3,4,239,1571.0,-10.11217752694651,Inf,Optimal
3,4,239,1585.0,-10.11217752694651,Inf,Optimal
3,4,239,1600.0,-10.104457735448277,Inf,Optimal
3,4,239,1615.0,-10.104457735448277,Inf,Optimal
3,4,239,1631.0,-10.094036063991274,Inf,Optimal
3,4,239,1646.0,-10.094036063991274,Inf,Optimal
3,4,239,1661.0,-10.092455360302786,Inf,Optimal
3,4,239,1675.0,-10.092455360302786,Inf,Optimal
3,4,239,1691.0,-10.085708396591007,Inf,Optimal
3,4,239,1706.0,-10.085708396591007,Inf,Optimal
3,4,239,1722.0,-10.084483461973656,Inf,Optimal
3,4,239,1736.0,-10.084483461973656,Inf,Optimal
3,4,239,1752.0,-10.083303194683284,Inf,Optimal
3,4,239,1766.0,-10.083303194683284,Inf,Optimal
3,4,239,1781.0,-10.074313819103438,Inf,Optimal
3,4,239,1795.0,-10.074313819103438,Inf,Optimal
3,4,239,1811.0,-10.073706021446553,Inf,Optimal
3,4,239,1826.0,-10.073706021446553,Inf,Optimal
3,4,239,1841.0,-10.065986229948098,Inf,Optimal
3,4,239,1856.0,-10.065986229948098,Inf,Optimal
3,4,239,1872.0,-10.06476129533011,Inf,Optimal
3,4,239,1887.0,-10.06476129533011,Inf,Optimal
3,4,239,1902.0,-10.0641934060281,Inf,Optimal
3,4,239,1918.0,-10.0641934060281,Inf,Optimal
3,4,239,1933.0,-10.063581028039296,Inf,Optimal
3,4,239,1948.0,-10.063581028039296,Inf,Optimal
3,4,239,1962.0,-10.05586581687284,Inf,Optimal
3,4,239,1977.0,-10.05586581687284,Inf,Optimal
3,4,239,1992.0,-10.053983854802738,Inf,Optimal
3,4,239,2008.0,-10.053983854802738,Inf,Optimal
3,4,239,2022.0,-10.046162286946947,Inf,Optimal
3,4,239,2038.0,-10.046162286946947,Inf,Optimal
3,4,239,2054.0,-10.0460119564736,Inf,Optimal
3,4,239,2069.0,-10.0460119564736,Inf,Optimal
3,4,239,2084.0,-10.044831689183244,Inf,Optimal
3,4,239,2099.0,-10.044831689183244,Inf,Optimal
3,4,239,2114.0,-10.044471239384125,Inf,Optimal
3,4,239,2129.0,-10.044471239384125,Inf,Optimal
