seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
5,20,181.0,-2.1313491280222396,3.2162334821817726,OPTIMAL,43,2,3,3
5,20,310.0,-2.1313491280222396,3.2162334821817726,OPTIMAL,58,3,3,0
5,20,442.0,-1.6774699739818413,3.2162334821817726,OPTIMAL,117,4,6,0
5,20,507.0,-1.6774699739818413,3.2162334821817726,OPTIMAL,134,5,3,0
5,20,586.0,-1.5230727929951167,3.2162334821817726,OPTIMAL,173,6,7,0
5,20,703.0,-1.5230727929951167,3.2162334821817726,OPTIMAL,190,7,4,0
5,20,798.0,-1.2084518824370476,3.2162334821817726,OPTIMAL,240,8,5,0
5,20,917.0,-1.2084518824370476,3.2162334821817726,OPTIMAL,265,9,3,0
5,20,1027.0,-1.208314738361861,3.2162334821817726,OPTIMAL,306,10,8,0
5,20,1065.0,-1.208314738361861,3.2162334821817726,OPTIMAL,315,11,4,0
5,20,1207.0,-1.1822430081723505,3.2162334821817726,OPTIMAL,358,12,3,0
5,20,1237.0,-1.1822430081723505,3.2162334821817726,OPTIMAL,368,13,4,0
5,20,1345.0,-1.1775496176303415,3.2162334821817726,OPTIMAL,415,14,3,0
5,20,1425.0,-1.1775496176303415,2.911028530796192,OPTIMAL,428,15,3,2
5,20,1524.0,-0.9596755867124576,2.911028530796192,OPTIMAL,466,16,4,0
5,20,1543.0,-0.9596755867124576,2.911028530796192,OPTIMAL,474,17,2,0
5,20,1620.0,-0.8716226837243122,2.911028530796192,OPTIMAL,514,18,3,0
5,20,1818.0,-0.8716226837243122,2.911028530796192,OPTIMAL,529,19,5,0
5,20,1913.0,-0.8296657616053356,2.911028530796192,OPTIMAL,584,20,3,0
5,20,2039.0,-0.8296657616053356,2.911028530796192,OPTIMAL,611,21,5,0
5,20,2264.0,-0.826055631430675,1.5453064884525718,OPTIMAL,665,22,7,3
5,20,2350.0,-0.826055631430675,1.5453064884525718,OPTIMAL,681,23,3,0
5,20,2485.0,-0.7882255792800494,1.5453064884525718,OPTIMAL,724,24,6,0
5,20,2513.0,-0.7882255792800494,1.5453064884525718,OPTIMAL,736,25,8,0
5,20,2703.0,-0.7518125539427458,1.5453064884525718,OPTIMAL,794,26,4,0
5,20,2719.0,-0.7518125539427458,1.5453064884525718,OPTIMAL,804,27,6,0
5,20,2806.0,-0.5541311406617462,1.5453064884525718,OPTIMAL,849,28,5,0
5,20,2912.0,-0.5541311406617462,1.5453064884525718,OPTIMAL,881,29,9,0
