seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
2,7,241.0,-5.64698610069717,-4.4232886694416695,Optimal (tolerance reached),28,1,1,6,1
2,7,532.0,-5.64698610069717,-4.4232886694416695,Optimal (tolerance reached),56,2,1,7,1
2,7,755.0,-5.518563069782513,-4.4232886694416695,Optimal (tolerance reached),77,2,0,9,0
2,7,1021.0,-5.518563069782513,-4.4232887810765344,Optimal (tolerance reached),99,0,0,3,1
2,7,1314.0,-5.476643124993522,-4.4232887810765344,Optimal (tolerance reached),126,0,0,14,1
2,7,1563.0,-5.476643124993522,-4.4232887810765344,Optimal (tolerance reached),150,0,0,4,3
2,7,1809.0,-5.405257976533426,-4.4232887810765344,Optimal (tolerance reached),173,3,0,9,2
2,7,2091.0,-5.405257976533426,-4.4232887810765344,Optimal (tolerance reached),200,5,0,1,0
2,7,2262.0,-5.364299152963156,-4.4232887810765344,Optimal (tolerance reached),215,3,0,13,3
2,7,2588.0,-5.364299152963156,-4.4232887810765344,Optimal (tolerance reached),246,5,0,1,3
2,7,2833.0,-5.328791291493382,-4.4232887810765344,Optimal (tolerance reached),269,4,0,9,2
2,7,3063.0,-5.328791291493382,-4.4232887810765344,Optimal (tolerance reached),291,5,0,14,3
2,7,3303.0,-5.3018357169521355,-4.4232887810765344,Optimal (tolerance reached),313,4,0,11,0
2,7,3570.0,-5.3018357169521355,-4.423288791128267,Optimal (tolerance reached),338,2,0,1,2
2,7,3809.0,-5.285640753623724,-4.423288791128267,Optimal (tolerance reached),361,2,0,6,0
2,7,4084.0,-5.285640753623724,-4.423288791128267,Optimal (tolerance reached),386,2,0,6,2
2,7,4304.0,-5.258049759929638,-4.423288791128267,Optimal (tolerance reached),406,2,0,9,2
2,7,4576.0,-5.258049759929638,-4.423288791128267,Optimal (tolerance reached),432,1,0,14,3
2,7,4824.0,-5.222998619049839,-4.423288791128267,Optimal (tolerance reached),455,1,0,12,7
2,7,5067.0,-5.222998619049839,-4.423288791128267,Optimal (tolerance reached),478,1,0,13,3
2,7,5312.0,-5.207141339710692,-4.423288791128267,Optimal (tolerance reached),501,1,0,19,8
2,7,5561.0,-5.207141339710692,-4.423288791128267,Optimal (tolerance reached),525,0,0,13,1
2,7,5795.0,-5.201126871969084,-4.423288791128267,Optimal (tolerance reached),547,0,0,18,2
2,7,6061.0,-5.201126871969084,-4.423288791128267,Optimal (tolerance reached),573,0,0,14,1
2,7,6227.0,-5.178896220922051,-4.423288791128267,Optimal (tolerance reached),588,0,0,15,9
2,7,6473.0,-5.178896220922051,-4.423288791128267,Optimal (tolerance reached),611,0,0,14,0
2,7,6732.0,-5.162882507157994,-4.423288791128267,Optimal (tolerance reached),636,1,0,10,7
2,7,6951.0,-5.162882507157994,-4.423288791128267,Optimal (tolerance reached),657,1,0,1,3
2,7,7182.0,-5.159102548830839,-4.423288791128267,Optimal (tolerance reached),678,0,0,15,3
2,7,7424.0,-5.159102548830839,-4.423288791128267,Optimal (tolerance reached),701,0,0,11,3
2,7,7671.0,-5.131567127640212,-4.423288791128267,Optimal (tolerance reached),725,1,0,8,4
2,7,7919.0,-5.131567127640212,-4.423288791128267,Optimal (tolerance reached),749,0,0,16,5
2,7,8165.0,-5.125143349441059,-4.423288791128267,Optimal (tolerance reached),773,1,0,13,1
2,7,8421.0,-5.125143349441059,-4.423288791128267,Optimal (tolerance reached),797,0,0,12,6
2,7,8659.0,-5.108085961134904,-4.423288791128267,Optimal (tolerance reached),820,1,0,11,4
2,7,8862.0,-5.108085961134904,-4.423288791128267,Optimal (tolerance reached),839,0,0,13,2
2,7,9095.0,-5.105161190469765,-4.423288791128267,Optimal (tolerance reached),861,2,0,10,4
2,7,9351.0,-5.105161190469765,-4.423288791128267,Optimal (tolerance reached),885,2,0,15,6
2,7,9595.0,-5.091478868291812,-4.423288791128267,Optimal (tolerance reached),908,0,0,4,4
2,7,9877.0,-5.091478868291812,-4.423288791128267,Optimal (tolerance reached),935,4,0,9,0
2,7,10107.0,-5.086243737632717,-4.423288791128267,Optimal (tolerance reached),957,0,0,4,4
2,7,10355.0,-5.086243737632717,-4.423288791128267,Optimal (tolerance reached),980,6,0,13,1
2,7,10559.0,-5.08157373245088,-4.423288791128267,Optimal (tolerance reached),999,0,0,15,1
2,7,10835.0,-5.08157373245088,-4.423288791128267,Optimal (tolerance reached),1026,6,0,9,6
2,7,11066.0,-5.065782791909486,-4.423288791128267,Optimal (tolerance reached),1048,1,0,15,2
2,7,11301.0,-5.065782791909486,-4.423288791128267,Optimal (tolerance reached),1070,1,0,11,1
2,7,11554.0,-5.061143233260307,-4.423288791128267,Optimal (tolerance reached),1094,6,0,15,8
2,7,11829.0,-5.061143233260307,-4.423288791128267,Optimal (tolerance reached),1120,6,0,10,2
2,7,12032.0,-5.047991743366881,-4.423288791128267,Optimal (tolerance reached),1139,1,0,13,5
2,7,12270.0,-5.047991743366881,-4.423288791128267,Optimal (tolerance reached),1162,1,0,14,1
2,7,12488.0,-5.031386106083854,-4.423288791128267,Optimal (tolerance reached),1182,6,0,8,1
2,7,12726.0,-5.031386106083854,-4.423288791128267,Optimal (tolerance reached),1204,7,0,12,4
2,7,12990.0,-5.027465084003718,-4.423288791128267,Optimal (tolerance reached),1229,1,0,8,0
2,7,13208.0,-5.027465084003718,-4.423288791128267,Optimal (tolerance reached),1250,7,0,16,4
2,7,13447.0,-5.015255038233133,-4.423288791128267,Optimal (tolerance reached),1272,1,0,16,6
2,7,13660.0,-5.015255038233133,-4.423288791128267,Optimal (tolerance reached),1292,1,0,11,4
2,7,13928.0,-5.010841955078545,-4.423288791128267,Optimal (tolerance reached),1318,7,0,16,0
2,7,14175.0,-5.010841955078545,-4.423288791128267,Optimal (tolerance reached),1342,7,0,18,3
2,7,14437.0,-5.006344475112671,-4.423288791128267,Optimal (tolerance reached),1366,2,0,11,5
2,7,14693.0,-5.006344475112671,-4.4232888122443175,Optimal (tolerance reached),1391,1,0,13,1
2,7,14892.0,-4.9977676266135,-4.4232888122443175,Optimal (tolerance reached),1410,7,0,13,4
2,7,15162.0,-4.9977676266135,-4.4232888122443175,Optimal (tolerance reached),1436,7,0,14,0
2,7,15422.0,-4.994111101266328,-4.4232888122443175,Optimal (tolerance reached),1461,2,0,1,0
2,7,15706.0,-4.994111101266328,-4.4232888122443175,Optimal (tolerance reached),1489,7,0,16,3
2,7,15910.0,-4.992578387541275,-4.4232888122443175,Optimal (tolerance reached),1508,2,0,19,5
2,7,16197.0,-4.992578387541275,-4.4232888122443175,Optimal (tolerance reached),1536,7,0,12,5
2,7,16467.0,-4.9895675055957085,-4.4232888122443175,Optimal (tolerance reached),1562,2,0,4,2
2,7,16717.0,-4.9895675055957085,-4.4232888122443175,Optimal (tolerance reached),1586,2,0,11,2
2,7,16957.0,-4.985227146598766,-4.4232888122443175,Optimal (tolerance reached),1609,7,0,9,2
2,7,17215.0,-4.985227146598766,-4.4232888122443175,Optimal (tolerance reached),1634,6,0,11,3
2,7,17436.0,-4.970515115737197,-4.4232888122443175,Optimal (tolerance reached),1655,1,0,11,2
2,7,17707.0,-4.970515115737197,-4.4232888122443175,Optimal (tolerance reached),1681,6,0,8,8
2,7,17933.0,-4.966442905761459,-4.4232888122443175,Optimal (tolerance reached),1703,5,0,15,5
2,7,18193.0,-4.966442905761459,-4.4232888122443175,Optimal (tolerance reached),1728,6,0,8,3
2,7,18439.0,-4.964760303759118,-4.4232888122443175,Optimal (tolerance reached),1751,5,0,18,4
2,7,18692.0,-4.964760303759118,-4.4232888122443175,Optimal (tolerance reached),1775,3,0,6,6
2,7,18939.0,-4.954869748337164,-4.4232888122443175,Optimal (tolerance reached),1799,9,0,3,4
2,7,19212.0,-4.954869748337164,-4.4232888122443175,Optimal (tolerance reached),1826,5,0,17,1
2,7,19537.0,-4.949553558095637,-4.4232888122443175,Optimal (tolerance reached),1857,7,0,12,9
2,7,19788.0,-4.949553558095637,-4.4232888122443175,Optimal (tolerance reached),1882,8,0,10,3
2,7,20008.0,-4.949326746656997,-4.4232888122443175,Optimal (tolerance reached),1903,5,0,15,5
2,7,20222.0,-4.949326746656997,-4.4232888122443175,Optimal (tolerance reached),1924,8,0,11,3
2,7,20474.0,-4.933212988246983,-4.4232888122443175,Optimal (tolerance reached),1948,5,0,9,3
2,7,20725.0,-4.933212988246983,-4.4232888122443175,Optimal (tolerance reached),1973,9,0,9,1
2,7,20934.0,-4.930214047312619,-4.4232888122443175,Optimal (tolerance reached),1993,5,0,17,3
2,7,21134.0,-4.930214047312619,-4.4232888122443175,Optimal (tolerance reached),2012,5,0,10,4
2,7,21393.0,-4.926361389818941,-4.4232888122443175,Optimal (tolerance reached),2038,9,0,13,6
2,7,21718.0,-4.926361389818941,-4.4232888122443175,Optimal (tolerance reached),2069,9,0,8,9
2,7,21928.0,-4.920777953626015,-4.423288819291423,Optimal (tolerance reached),2090,5,0,14,5
2,7,22160.0,-4.920777953626015,-4.423288819291423,Optimal (tolerance reached),2112,9,0,11,2
2,7,22425.0,-4.9170906344278835,-4.423288819291423,Optimal (tolerance reached),2138,6,0,11,3
2,7,22645.0,-4.9170906344278835,-4.423288819291423,Optimal (tolerance reached),2159,9,0,11,4
2,7,22883.0,-4.916446095421156,-4.423288819291423,Optimal (tolerance reached),2183,6,0,6,0
2,7,23120.0,-4.916446095421156,-4.423288819291423,Optimal (tolerance reached),2206,9,0,13,1
2,7,23360.0,-4.9133128022621975,-4.423288819291423,Optimal (tolerance reached),2230,6,0,11,1
2,7,23580.0,-4.9133128022621975,-4.423288819291423,Optimal (tolerance reached),2251,5,0,5,2
2,7,23840.0,-4.90060108988317,-4.423288819291423,Optimal (tolerance reached),2277,8,0,6,1
2,7,24096.0,-4.90060108988317,-4.423288819291423,Optimal (tolerance reached),2303,5,0,7,0
2,7,24398.0,-4.899365854839044,-4.423288819291423,Optimal (tolerance reached),2333,8,0,13,3
2,7,24641.0,-4.899365854839044,-4.423288819291423,Optimal (tolerance reached),2357,8,0,13,2
2,7,24883.0,-4.896010293359965,-4.423288819291423,Optimal (tolerance reached),2381,5,0,15,1
2,7,25059.0,-4.896010293359965,-4.423288819291423,Optimal (tolerance reached),2398,5,0,12,3
2,7,25325.0,-4.895276479098495,-4.423288819291423,Optimal (tolerance reached),2425,9,0,11,0
2,7,25571.0,-4.895276479098495,-4.423288819291423,Optimal (tolerance reached),2449,5,0,11,1
2,7,25751.0,-4.893343137996704,-4.423288819291423,Optimal (tolerance reached),2467,9,0,9,4
2,7,25975.0,-4.893343137996704,-4.423288819291423,Optimal (tolerance reached),2489,5,0,2,5
2,7,26204.0,-4.891065264858359,-4.423288819291423,Optimal (tolerance reached),2512,9,0,11,6
2,7,26433.0,-4.891065264858359,-4.423288819291423,Optimal (tolerance reached),2535,8,0,13,1
2,7,26670.0,-4.8880312517079,-4.423288819291423,Optimal (tolerance reached),2558,5,0,16,3
2,7,26887.0,-4.8880312517079,-4.423288819291423,Optimal (tolerance reached),2580,5,0,16,7
2,7,27169.0,-4.882488139979221,-4.423288819291423,Optimal (tolerance reached),2609,9,0,6,4
2,7,27408.0,-4.882488139979221,-4.423288819291423,Optimal (tolerance reached),2634,7,0,6,4
2,7,27627.0,-4.882071566855736,-4.423288819291423,Optimal (tolerance reached),2656,3,0,13,3
2,7,27876.0,-4.882071566855736,-4.423288819291423,Optimal (tolerance reached),2681,7,0,15,0
2,7,28080.0,-4.877541647688739,-4.423288819291423,Optimal (tolerance reached),2702,3,0,10,1
2,7,28290.0,-4.877541647688739,-4.423288819291423,Optimal (tolerance reached),2724,1,0,14,2
2,7,28580.0,-4.8736171572403295,-4.423288819291423,Optimal (tolerance reached),2755,5,0,10,3
2,7,28787.0,-4.8736171572403295,-4.423288819291423,Optimal (tolerance reached),2777,5,0,11,5
2,7,28981.0,-4.872073509486635,-4.423288819291423,Optimal (tolerance reached),2798,1,0,14,1
2,7,29220.0,-4.872073509486635,-4.423288819291423,Optimal (tolerance reached),2824,5,0,17,4
2,7,29439.0,-4.869921536826253,-4.423288819291423,Optimal (tolerance reached),2847,1,0,14,2
2,7,29609.0,-4.869921536826253,-4.423288819291423,Optimal (tolerance reached),2865,1,0,13,6
2,7,29838.0,-4.857069549757575,-4.423288819291423,Optimal (tolerance reached),2890,5,0,14,3
2,7,30051.0,-4.857069549757575,-4.423288819291423,Optimal (tolerance reached),2913,5,0,11,5
2,7,30276.0,-4.855150802317704,-4.423288819291423,Optimal (tolerance reached),2937,1,0,11,1
2,7,30537.0,-4.855150802317704,-4.423288819291423,Optimal (tolerance reached),2965,5,0,17,6
2,7,30772.0,-4.852763973828868,-4.423288819291423,Optimal (tolerance reached),2991,1,0,7,2
2,7,31063.0,-4.852763973828868,-4.423288819291423,Optimal (tolerance reached),3023,7,0,10,7
2,7,31281.0,-4.852623996141309,-4.423288819291423,Optimal (tolerance reached),3047,1,0,14,1
2,7,31515.0,-4.852623996141309,-4.423288819291423,Optimal (tolerance reached),3073,1,0,10,1
2,7,31705.0,-4.852247074901516,-4.423288819291423,Optimal (tolerance reached),3094,5,0,7,3
2,7,31869.0,-4.852247074901516,-4.423288819291423,Optimal (tolerance reached),3112,1,0,8,5
2,7,32113.0,-4.850915487894927,-4.423288819291423,Optimal (tolerance reached),3139,5,0,11,3
2,7,32321.0,-4.850915487894927,-4.423288819291423,Optimal (tolerance reached),3162,1,0,4,2
2,7,32547.0,-4.8497653860284204,-4.423288819291423,Optimal (tolerance reached),3187,5,0,10,3
2,7,32769.0,-4.8497653860284204,-4.423288819291423,Optimal (tolerance reached),3212,7,0,6,3
2,7,32981.0,-4.839183053639089,-4.423288819291423,Optimal (tolerance reached),3235,1,0,10,6
2,7,33189.0,-4.839183053639089,-4.423288819291423,Optimal (tolerance reached),3258,5,0,13,1
2,7,33398.0,-4.837041830391609,-4.423288819291423,Optimal (tolerance reached),3281,3,0,16,3
2,7,33590.0,-4.837041830391609,-4.423288819291423,Optimal (tolerance reached),3302,1,0,6,3
2,7,33809.0,-4.832503987199492,-4.423288819291423,Optimal (tolerance reached),3326,7,0,8,2
2,7,34086.0,-4.832503987199492,-4.423288819291423,Optimal (tolerance reached),3357,7,0,9,3
2,7,34314.0,-4.822405931206599,-4.423288819291423,Optimal (tolerance reached),3382,0,0,7,5
2,7,34571.0,-4.822405931206599,-4.423288819291423,Optimal (tolerance reached),3411,4,0,20,3
2,7,34790.0,-4.8218058163697,-4.423288819291423,Optimal (tolerance reached),3435,3,0,12,6
2,7,35014.0,-4.8218058163697,-4.423288819291423,Optimal (tolerance reached),3460,4,0,16,5
2,7,35204.0,-4.819013695310889,-4.423288819291423,Optimal (tolerance reached),3481,3,0,17,2
2,7,35409.0,-4.819013695310889,-4.423288819291423,Optimal (tolerance reached),3504,2,0,13,0
2,7,35675.0,-4.818599119719919,-4.423288819291423,Optimal (tolerance reached),3533,7,0,9,12
2,7,35872.0,-4.818599119719919,-4.423288819291423,Optimal (tolerance reached),3555,2,0,11,1
2,7,36115.0,-4.816143494784002,-4.423288819291423,Optimal (tolerance reached),3582,7,0,17,6
2,7,36341.0,-4.816143494784002,-4.423288819291423,Optimal (tolerance reached),3607,2,0,8,3
2,7,36576.0,-4.814873639016133,-4.423288819291423,Optimal (tolerance reached),3633,7,0,4,0
2,7,36819.0,-4.814873639016133,-4.423288819291423,Optimal (tolerance reached),3660,7,0,2,6
2,7,37032.0,-4.814569618867382,-4.423288819291423,Optimal (tolerance reached),3684,2,0,15,0
2,7,37248.0,-4.814569618867382,-4.423288819291423,Optimal (tolerance reached),3708,7,0,9,1
2,7,37459.0,-4.812931066915593,-4.423288819291423,Optimal (tolerance reached),3731,2,0,9,5
2,7,37673.0,-4.812931066915593,-4.423288819291423,Optimal (tolerance reached),3755,8,0,8,1
2,7,37876.0,-4.809551908644338,-4.423288819291423,Optimal (tolerance reached),3777,2,0,12,6
2,7,38076.0,-4.809551908644338,-4.423288819291423,Optimal (tolerance reached),3799,9,0,7,3
2,7,38289.0,-4.806256294011392,-4.423288819291423,Optimal (tolerance reached),3822,2,0,12,1
2,7,38492.0,-4.806256294011392,-4.423288819291423,Optimal (tolerance reached),3844,9,0,12,8
2,7,38715.0,-4.804346117592619,-4.423288819291423,Optimal (tolerance reached),3869,3,0,14,0
2,7,38925.0,-4.804346117592619,-4.423288819291423,Optimal (tolerance reached),3892,6,0,12,1
2,7,39144.0,-4.803232564910646,-4.423288819291423,Optimal (tolerance reached),3916,3,0,15,2
2,7,39350.0,-4.803232564910646,-4.423288819291423,Optimal (tolerance reached),3939,3,0,10,1
2,7,39589.0,-4.802110767238682,-4.423288819291423,Optimal (tolerance reached),3966,7,0,10,1
2,7,39815.0,-4.802110767238682,-4.423288819291423,Optimal (tolerance reached),3992,3,0,8,1
2,7,40066.0,-4.800857916036912,-4.423288819291423,Optimal (tolerance reached),4020,7,0,14,3
2,7,40250.0,-4.800857916036912,-4.423288819291423,Optimal (tolerance reached),4040,3,0,9,1
2,7,40495.0,-4.793237225193701,-4.423288819291423,Optimal (tolerance reached),4068,7,0,15,2
2,7,40692.0,-4.793237225193701,-4.423288819291423,Optimal (tolerance reached),4090,3,0,7,2
2,7,40885.0,-4.789698006391742,-4.423288819291423,Optimal (tolerance reached),4111,9,0,4,3
2,7,41055.0,-4.789698006391742,-4.423288819291423,Optimal (tolerance reached),4130,9,0,6,2
2,7,41269.0,-4.786249902185195,-4.423288819291423,Optimal (tolerance reached),4154,3,0,8,3
2,7,41465.0,-4.786249902185195,-4.423288819291423,Optimal (tolerance reached),4176,3,0,17,0
2,7,41660.0,-4.785477738273235,-4.423288819291423,Optimal (tolerance reached),4198,7,0,10,3
2,7,41860.0,-4.785477738273235,-4.423288819291423,Optimal (tolerance reached),4220,3,0,12,0
2,7,42070.0,-4.783296090606348,-4.423288819291423,Optimal (tolerance reached),4244,9,0,7,4
2,7,42290.0,-4.783296090606348,-4.423288819291423,Optimal (tolerance reached),4269,10,0,8,9
2,7,42507.0,-4.781826602364457,-4.4232888306882705,Optimal (tolerance reached),4294,3,0,11,1
2,7,42716.0,-4.781826602364457,-4.4232888306882705,Optimal (tolerance reached),4317,3,0,12,4
2,7,42941.0,-4.781491238906387,-4.4232888306882705,Optimal (tolerance reached),4343,9,0,9,2
2,7,43155.0,-4.781491238906387,-4.4232888306882705,Optimal (tolerance reached),4367,3,0,6,5
2,7,43358.0,-4.780368398847843,-4.4232888306882705,Optimal (tolerance reached),4390,9,0,12,3
2,7,43575.0,-4.780368398847843,-4.4232888306882705,Optimal (tolerance reached),4414,7,0,19,8
2,7,43794.0,-4.779000274270014,-4.4232888306882705,Optimal (tolerance reached),4439,3,0,19,5
2,7,44022.0,-4.779000274270014,-4.4232888306882705,Optimal (tolerance reached),4465,7,0,10,1
2,7,44201.0,-4.776642145666392,-4.4232888306882705,Optimal (tolerance reached),4485,3,0,19,4
2,7,44425.0,-4.776642145666392,-4.4232888306882705,Optimal (tolerance reached),4510,3,0,7,3
2,7,44678.0,-4.7757733094961505,-4.4232888306882705,Optimal (tolerance reached),4539,9,0,9,2
2,7,44932.0,-4.7757733094961505,-4.4232888306882705,Optimal (tolerance reached),4568,10,0,5,3
2,7,45136.0,-4.775454254518822,-4.4232888306882705,Optimal (tolerance reached),4591,3,0,8,7
2,7,45335.0,-4.775454254518822,-4.4232888306882705,Optimal (tolerance reached),4613,3,0,9,2
2,7,45570.0,-4.773773618866038,-4.4232888306882705,Optimal (tolerance reached),4639,9,0,11,2
2,7,45756.0,-4.773773618866038,-4.4232888306882705,Optimal (tolerance reached),4660,3,0,5,4
2,7,45976.0,-4.772056632536843,-4.4232888306882705,Optimal (tolerance reached),4685,9,0,6,6
2,7,46200.0,-4.772056632536843,-4.4232888306882705,Optimal (tolerance reached),4710,10,0,10,3
2,7,46379.0,-4.771317479803441,-4.4232888306882705,Optimal (tolerance reached),4730,3,0,9,0
2,7,46599.0,-4.771317479803441,-4.4232888306882705,Optimal (tolerance reached),4755,10,0,6,7
2,7,46766.0,-4.770705445313965,-4.4232888306882705,Optimal (tolerance reached),4774,3,0,10,3
2,7,47021.0,-4.770705445313965,-4.4232888306882705,Optimal (tolerance reached),4803,10,0,10,1
2,7,47208.0,-4.769001446609925,-4.4232888306882705,Optimal (tolerance reached),4824,3,0,8,3
2,7,47467.0,-4.769001446609925,-4.4232888306882705,Optimal (tolerance reached),4854,10,0,6,2
2,7,47687.0,-4.761564687404501,-4.4232888306882705,Optimal (tolerance reached),4879,3,0,5,3
2,7,47896.0,-4.761564687404501,-4.4232888306882705,Optimal (tolerance reached),4903,9,0,19,6
2,7,48134.0,-4.759116794855306,-4.4232888306882705,Optimal (tolerance reached),4929,4,0,17,9
2,7,48331.0,-4.759116794855306,-4.4232888306882705,Optimal (tolerance reached),4951,10,0,11,4
2,7,48506.0,-4.75862012270877,-4.4232888306882705,Optimal (tolerance reached),4970,3,0,9,3
2,7,48715.0,-4.75862012270877,-4.4232888306882705,Optimal (tolerance reached),4993,3,0,3,1
2,7,48935.0,-4.758262345492575,-4.4232888306882705,Optimal (tolerance reached),5017,10,0,8,0
2,7,49133.0,-4.758262345492575,-4.4232888306882705,Optimal (tolerance reached),5039,3,0,13,2
2,7,49313.0,-4.757036101097206,-4.4232888306882705,Optimal (tolerance reached),5059,10,0,11,2
2,7,49546.0,-4.757036101097206,-4.4232888306882705,Optimal (tolerance reached),5085,3,0,2,1
2,7,49766.0,-4.755658589263807,-4.4232888306882705,Optimal (tolerance reached),5109,10,0,11,1
2,7,49998.0,-4.755658589263807,-4.4232888306882705,Optimal (tolerance reached),5135,10,0,10,2
2,7,50196.0,-4.744941697945119,-4.4232888306882705,Optimal (tolerance reached),5157,3,0,10,4
