seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes
1,30,150,6.0,16522.0,3.3607527662007115,3.666072357479498,OPTIMAL,1101,35
1,30,150,6.0,17119.0,3.364290738819306,3.666072357479498,OPTIMAL,1138,36
1,30,150,6.0,17644.0,3.364290738819306,3.666072357479498,OPTIMAL,1168,37
1,30,150,6.0,18170.0,3.367179798694882,3.666072357479498,OPTIMAL,1205,38
1,30,150,6.0,18555.0,3.367179798694882,3.666072357479498,OPTIMAL,1235,39
1,30,150,6.0,19113.0,3.3691212065423946,3.635729708918683,OPTIMAL,1272,40
1,30,150,6.0,19608.0,3.3691212065423946,3.635729708918683,OPTIMAL,1306,41
1,30,150,6.0,20170.0,3.370528008704756,3.635729708918683,OPTIMAL,1342,42
1,30,150,6.0,20518.0,3.370528008704756,3.635729708918683,OPTIMAL,1366,43
1,30,150,6.0,21045.0,3.3706036743140646,3.635729708918683,OPTIMAL,1402,44
1,30,150,6.0,21604.0,3.3706036743140646,3.635729708918683,OPTIMAL,1437,45
1,30,150,6.0,22359.0,3.3718664554094313,3.635729708918683,OPTIMAL,1475,46
1,30,150,6.0,22737.0,3.3718664554094313,3.635729708918683,OPTIMAL,1501,47
1,30,150,6.0,23271.0,3.3724352549673564,3.635729708918683,OPTIMAL,1531,48
1,30,150,6.0,23884.0,3.3724352549673564,3.635729708918683,OPTIMAL,1565,49
1,30,150,6.0,24347.0,3.3754289390916377,3.635729708918683,OPTIMAL,1598,50
1,30,150,6.0,24624.0,3.3754289390916377,3.635729708918683,OPTIMAL,1623,51
1,30,150,6.0,25164.0,3.37792468063131,3.635729708918683,OPTIMAL,1661,52
1,30,150,6.0,25714.0,3.37792468063131,3.635729708918683,OPTIMAL,1688,53
1,30,150,6.0,26256.0,3.3829262984657222,3.635729708918683,OPTIMAL,1719,54
1,30,150,6.0,26799.0,3.3829262984657222,3.635729708918683,OPTIMAL,1754,55
1,30,150,6.0,27369.0,3.383517968076585,3.635729708918683,OPTIMAL,1795,56
1,30,150,6.0,27727.0,3.383517968076585,3.635729708918683,OPTIMAL,1820,57
1,30,150,6.0,28460.0,3.3858345414720885,3.635729708918683,OPTIMAL,1856,58
1,30,150,6.0,28877.0,3.3858345414720885,3.635729708918683,OPTIMAL,1887,59
1,30,150,6.0,29504.0,3.3868062869915643,3.635729708918683,OPTIMAL,1922,60
1,30,150,6.0,29799.0,3.3868062869915643,3.635729708918683,OPTIMAL,1943,61
1,30,150,6.0,30349.0,3.3919356944773935,3.635729708918683,OPTIMAL,1980,62
1,30,150,6.0,30977.0,3.3919356944773935,3.635729708918683,OPTIMAL,2023,63
1,30,150,6.0,31683.0,3.393826159535786,3.635729708918683,OPTIMAL,2066,64
1,30,150,6.0,31976.0,3.393826159535786,3.635729708918683,OPTIMAL,2090,65
1,30,150,6.0,32708.0,3.394679224688201,3.635729708918683,OPTIMAL,2128,66
1,30,150,6.0,33078.0,3.394679224688201,3.635729708918683,OPTIMAL,2157,67
1,30,150,6.0,33625.0,3.3959001966919344,3.635729708918683,OPTIMAL,2195,68
1,30,150,6.0,34282.0,3.3959001966919344,3.635729708918683,OPTIMAL,2227,69
1,30,150,6.0,34835.0,3.396179677055183,3.635729708918683,OPTIMAL,2271,70
1,30,150,6.0,35261.0,3.396179677055183,3.635729708918683,OPTIMAL,2301,71
1,30,150,6.0,35834.0,3.3994753917784974,3.635729708918683,OPTIMAL,2338,72
1,30,150,6.0,36364.0,3.3994753917784974,3.635729708918683,OPTIMAL,2374,73
1,30,150,6.0,36903.0,3.401820035645159,3.635729708918683,OPTIMAL,2405,74
1,30,150,6.0,37315.0,3.401820035645159,3.635729708918683,OPTIMAL,2438,75
1,30,150,6.0,37707.0,3.4031564753828176,3.635729708918683,OPTIMAL,2467,76
1,30,150,6.0,38038.0,3.4031564753828176,3.635729708918683,OPTIMAL,2487,77
1,30,150,6.0,38916.0,3.4037237090066097,3.635729708918683,OPTIMAL,2533,78
1,30,150,6.0,39344.0,3.4037237090066097,3.635729708918683,OPTIMAL,2564,79
1,30,150,6.0,39939.0,3.4061071402846257,3.635729708918683,OPTIMAL,2600,80
1,30,150,6.0,40353.0,3.4061071402846257,3.635729708918683,OPTIMAL,2629,81
1,30,150,6.0,40910.0,3.4061349412220245,3.635729708918683,OPTIMAL,2668,82
1,30,150,6.0,41375.0,3.4061349412220245,3.635729708918683,OPTIMAL,2697,83
1,30,150,6.0,41650.0,3.4062763599504198,3.635729708918683,OPTIMAL,2723,84
1,30,150,6.0,42349.0,3.4062763599504198,3.635729708918683,OPTIMAL,2761,85
1,30,150,6.0,42946.0,3.406445009821417,3.635729708918683,OPTIMAL,2801,86
1,30,150,6.0,43297.0,3.406445009821417,3.635729708918683,OPTIMAL,2829,87
1,30,150,6.0,43840.0,3.4086691382223298,3.635729708918683,OPTIMAL,2869,88
1,30,150,6.0,44087.0,3.4086691382223298,3.635729708918683,OPTIMAL,2886,89
1,30,150,6.0,44691.0,3.4090873164995306,3.635729708918683,OPTIMAL,2919,90
1,30,150,6.0,45291.0,3.4090873164995306,3.635729708918683,OPTIMAL,2954,91
1,30,150,6.0,46212.0,3.4113807582621014,3.635729708918683,OPTIMAL,3003,92
1,30,150,6.0,46873.0,3.4113807582621014,3.635729708918683,OPTIMAL,3041,93
1,30,150,6.0,47528.0,3.415743520286475,3.635729708918683,OPTIMAL,3075,94
1,30,150,6.0,47972.0,3.415743520286475,3.635729708918683,OPTIMAL,3106,95
1,30,150,6.0,48358.0,3.416286383228626,3.635729708918683,OPTIMAL,3135,96
1,30,150,6.0,48803.0,3.416286383228626,3.635729708918683,OPTIMAL,3161,97
1,30,150,6.0,49279.0,3.4190880959354217,3.635729708918683,OPTIMAL,3192,98
1,30,150,6.0,49776.0,3.4190880959354217,3.635729708918683,OPTIMAL,3227,99
1,30,150,6.0,50391.0,3.41999362856051,3.635729708918683,OPTIMAL,3268,100
1,30,150,6.0,51014.0,3.41999362856051,3.635729708918683,OPTIMAL,3304,101
1,30,150,6.0,51602.0,3.421191543315372,3.635729708918683,OPTIMAL,3344,102
1,30,150,6.0,51990.0,3.421191543315372,3.635729708918683,OPTIMAL,3371,103
1,30,150,6.0,52636.0,3.421777078923606,3.635729708918683,OPTIMAL,3407,104
1,30,150,6.0,53353.0,3.421777078923606,3.635729708918683,OPTIMAL,3450,105
1,30,150,6.0,54108.0,3.4233838569840414,3.635729708918683,OPTIMAL,3496,106
1,30,150,6.0,54553.0,3.4233838569840414,3.635729708918683,OPTIMAL,3523,107
1,30,150,6.0,55043.0,3.423515759855314,3.635729708918683,OPTIMAL,3554,108
1,30,150,6.0,55438.0,3.423515759855314,3.635729708918683,OPTIMAL,3582,109
1,30,150,6.0,55912.0,3.423861829481239,3.635729708918683,OPTIMAL,3613,110
1,30,150,6.0,56420.0,3.423861829481239,3.635729708918683,OPTIMAL,3645,111
1,30,150,6.0,57128.0,3.4250450559546017,3.635729708918683,OPTIMAL,3693,112
1,30,150,6.0,57653.0,3.4250450559546017,3.635729708918683,OPTIMAL,3723,113
1,30,150,6.0,58415.0,3.42525838613745,3.635729708918683,OPTIMAL,3763,114
1,30,150,6.0,58687.0,3.42525838613745,3.635729708918683,OPTIMAL,3780,115
1,30,150,6.0,59554.0,3.425922727822867,3.635729708918683,OPTIMAL,3821,116
1,30,150,6.0,60077.0,3.425922727822867,3.635729708918683,OPTIMAL,3856,117
1,30,150,6.0,60749.0,3.4262955231020986,3.635729708918683,OPTIMAL,3894,118
1,30,150,6.0,61184.0,3.4262955231020986,3.635729708918683,OPTIMAL,3921,119
1,30,150,6.0,61621.0,3.4273073537072603,3.635729708918683,OPTIMAL,3951,120
1,30,150,6.0,62029.0,3.4273073537072603,3.635729708918683,OPTIMAL,3982,121
1,30,150,6.0,62385.0,3.427722861606384,3.635729708918683,OPTIMAL,4008,122
1,30,150,6.0,62868.0,3.427722861606384,3.635729708918683,OPTIMAL,4030,123
1,30,150,6.0,63410.0,3.427779075006041,3.635729708918683,OPTIMAL,4070,124
1,30,150,6.0,63944.0,3.427779075006041,3.635729708918683,OPTIMAL,4108,125
1,30,150,6.0,64365.0,3.4279935770964185,3.635729708918683,OPTIMAL,4139,126
1,30,150,6.0,64722.0,3.4279935770964185,3.635729708918683,OPTIMAL,4167,127
1,30,150,6.0,65318.0,3.4288424776408033,3.635729708918683,OPTIMAL,4203,128
1,30,150,6.0,65734.0,3.4288424776408033,3.635729708918683,OPTIMAL,4228,129
1,30,150,6.0,66303.0,3.430259659841469,3.635729708918683,OPTIMAL,4261,130
1,30,150,6.0,66960.0,3.430259659841469,3.635729708918683,OPTIMAL,4292,131
1,30,150,6.0,67639.0,3.4314374581755764,3.635729708918683,OPTIMAL,4328,132
1,30,150,6.0,68019.0,3.4314374581755764,3.635729708918683,OPTIMAL,4358,133
1,30,150,6.0,68338.0,3.4360982266629705,3.635729708918683,OPTIMAL,4382,134
1,30,150,6.0,68899.0,3.4360982266629705,3.635729708918683,OPTIMAL,4413,135
1,30,150,6.0,69639.0,3.437181031819333,3.635729708918683,OPTIMAL,4460,136
1,30,150,6.0,70547.0,3.437181031819333,3.635729708918683,OPTIMAL,4508,137
1,30,150,6.0,71466.0,3.4372412907630654,3.635729708918683,OPTIMAL,4553,138
1,30,150,6.0,71959.0,3.4372412907630654,3.635729708918683,OPTIMAL,4586,139
1,30,150,6.0,72499.0,3.437787837971089,3.635729708918683,OPTIMAL,4626,140
1,30,150,6.0,72809.0,3.437787837971089,3.635729708918683,OPTIMAL,4648,141
1,30,150,6.0,73460.0,3.438404224110704,3.635729708918683,OPTIMAL,4686,142
1,30,150,6.0,73855.0,3.438404224110704,3.635729708918683,OPTIMAL,4713,143
1,30,150,6.0,74269.0,3.438532337534477,3.635729708918683,OPTIMAL,4737,144
1,30,150,6.0,74637.0,3.438532337534477,3.635729708918683,OPTIMAL,4764,145
1,30,150,6.0,75182.0,3.441012157829242,3.635729708918683,OPTIMAL,4798,146
1,30,150,6.0,75652.0,3.441012157829242,3.635729708918683,OPTIMAL,4827,147
1,30,150,6.0,76272.0,3.441103522899356,3.635729708918683,OPTIMAL,4861,148
1,30,150,6.0,76858.0,3.441103522899356,3.635729708918683,OPTIMAL,4900,149
1,30,150,6.0,77528.0,3.441191705498408,3.635729708918683,OPTIMAL,4943,150
1,30,150,6.0,78243.0,3.441191705498408,3.635729708918683,OPTIMAL,4985,151
1,30,150,6.0,78804.0,3.441879235922997,3.635729708918683,OPTIMAL,5019,152
1,30,150,6.0,79439.0,3.441879235922997,3.635729708918683,OPTIMAL,5054,153
1,30,150,6.0,80061.0,3.441925850051404,3.635729708918683,OPTIMAL,5084,154
1,30,150,6.0,80481.0,3.441925850051404,3.635729708918683,OPTIMAL,5106,155
1,30,150,6.0,80969.0,3.4421919718423615,3.635729708918683,OPTIMAL,5142,156
1,30,150,6.0,81452.0,3.4421919718423615,3.635729708918683,OPTIMAL,5179,157
1,30,150,6.0,82365.0,3.4433517110351577,3.635729708918683,OPTIMAL,5233,158
1,30,150,6.0,82910.0,3.4433517110351577,3.635729708918683,OPTIMAL,5264,159
1,30,150,6.0,83642.0,3.44342432139235,3.635729708918683,OPTIMAL,5312,160
1,30,150,6.0,84262.0,3.44342432139235,3.635729708918683,OPTIMAL,5348,161
1,30,150,6.0,84880.0,3.4439241103532074,3.635729708918683,OPTIMAL,5384,162
1,30,150,6.0,85405.0,3.4439241103532074,3.635729708918683,OPTIMAL,5419,163
1,30,150,6.0,86060.0,3.4457546070139196,3.635729708918683,OPTIMAL,5458,164
1,30,150,6.0,86714.0,3.4457546070139196,3.635729708918683,OPTIMAL,5494,165
1,30,150,6.0,87523.0,3.4465816926340667,3.635729708918683,OPTIMAL,5543,166
1,30,150,6.0,87824.0,3.4465816926340667,3.635729708918683,OPTIMAL,5564,167
1,30,150,6.0,88186.0,3.4467364324848733,3.635729708918683,OPTIMAL,5591,168
1,30,150,6.0,88499.0,3.4467364324848733,3.635729708918683,OPTIMAL,5615,169
1,30,150,6.0,89474.0,3.447874470260697,3.635729708918683,OPTIMAL,5653,170
1,30,150,6.0,89923.0,3.447874470260697,3.635729708918683,OPTIMAL,5680,171
1,30,150,6.0,90546.0,3.448104957302967,3.635729708918683,OPTIMAL,5714,172
1,30,150,6.0,90958.0,3.448104957302967,3.635729708918683,OPTIMAL,5745,173
1,30,150,6.0,91568.0,3.4491581133763702,3.635729708918683,OPTIMAL,5781,174
1,30,150,6.0,91874.0,3.4491581133763702,3.635729708918683,OPTIMAL,5801,175
1,30,150,6.0,92550.0,3.450291233608827,3.635729708918683,OPTIMAL,5842,176
1,30,150,6.0,93055.0,3.450291233608827,3.635729708918683,OPTIMAL,5877,177
1,30,150,6.0,93544.0,3.4503779920701128,3.635729708918683,OPTIMAL,5909,178
1,30,150,6.0,94063.0,3.4503779920701128,3.635729708918683,OPTIMAL,5942,179
1,30,150,6.0,94795.0,3.450594615972448,3.635729708918683,OPTIMAL,5984,180
1,30,150,6.0,95034.0,3.450594615972448,3.635729708918683,OPTIMAL,6004,181
1,30,150,6.0,96383.0,3.450697423802441,3.635729708918683,OPTIMAL,6049,182
1,30,150,6.0,96868.0,3.450697423802441,3.635729708918683,OPTIMAL,6080,183
1,30,150,6.0,97459.0,3.4507425239635543,3.635729708918683,OPTIMAL,6119,184
1,30,150,6.0,98169.0,3.4507425239635543,3.635729708918683,OPTIMAL,6154,185
1,30,150,6.0,98710.0,3.450977809882142,3.635729708918683,OPTIMAL,6193,186
1,30,150,6.0,99315.0,3.450977809882142,3.635729708918683,OPTIMAL,6228,187
1,30,150,6.0,99796.0,3.452022751289441,3.635729708918683,OPTIMAL,6263,188
1,30,150,6.0,100280.0,3.452022751289441,3.635729708918683,OPTIMAL,6293,189
1,30,150,6.0,100954.0,3.4532148460694128,3.635729708918683,OPTIMAL,6337,190
1,30,150,6.0,101450.0,3.4532148460694128,3.635729708918683,OPTIMAL,6369,191
1,30,150,6.0,102379.0,3.4540248765731154,3.635729708918683,OPTIMAL,6412,192
1,30,150,6.0,102937.0,3.4540248765731154,3.635729708918683,OPTIMAL,6443,193
1,30,150,6.0,103510.0,3.4547491153954524,3.635729708918683,OPTIMAL,6480,194
1,30,150,6.0,103812.0,3.4547491153954524,3.635729708918683,OPTIMAL,6503,195
1,30,150,6.0,104435.0,3.4551814389992646,3.635729708918683,OPTIMAL,6538,196
1,30,150,6.0,104713.0,3.4551814389992646,3.635729708918683,OPTIMAL,6563,197
1,30,150,6.0,105152.0,3.455887609544279,3.635729708918683,OPTIMAL,6595,198
1,30,150,6.0,105580.0,3.455887609544279,3.635729708918683,OPTIMAL,6619,199
1,30,150,6.0,106167.0,3.4560255885151347,3.635729708918683,OPTIMAL,6653,200
1,30,150,6.0,106656.0,3.4560255885151347,3.635729708918683,OPTIMAL,6685,201
1,30,150,6.0,107330.0,3.456749541015797,3.635729708918683,OPTIMAL,6723,202
1,30,150,6.0,107689.0,3.456749541015797,3.635729708918683,OPTIMAL,6747,203
1,30,150,6.0,108437.0,3.4580020869857346,3.635729708918683,OPTIMAL,6787,204
1,30,150,6.0,108825.0,3.4580020869857346,3.635729708918683,OPTIMAL,6814,205
1,30,150,6.0,109485.0,3.4582257542254258,3.635729708918683,OPTIMAL,6858,206
1,30,150,6.0,109707.0,3.4582257542254258,3.635729708918683,OPTIMAL,6875,207
1,30,150,6.0,110147.0,3.4588618314114985,3.635729708918683,OPTIMAL,6911,208
1,30,150,6.0,110575.0,3.4588618314114985,3.635729708918683,OPTIMAL,6939,209
1,30,150,6.0,111393.0,3.4593123773707313,3.635729708918683,OPTIMAL,6974,210
1,30,150,6.0,112017.0,3.4593123773707313,3.635729708918683,OPTIMAL,7006,211
1,30,150,6.0,112554.0,3.4595874544815093,3.635729708918683,OPTIMAL,7039,212
1,30,150,6.0,112920.0,3.4595874544815093,3.635729708918683,OPTIMAL,7062,213
1,30,150,6.0,113413.0,3.459768642717595,3.635729708918683,OPTIMAL,7100,214
1,30,150,6.0,113939.0,3.459768642717595,3.635729708918683,OPTIMAL,7134,215
1,30,150,6.0,114421.0,3.4600010398656185,3.635729708918683,OPTIMAL,7161,216
1,30,150,6.0,114668.0,3.4600010398656185,3.635729708918683,OPTIMAL,7181,217
1,30,150,6.0,115456.0,3.460068493715765,3.635729708918683,OPTIMAL,7215,218
1,30,150,6.0,115994.0,3.460068493715765,3.635729708918683,OPTIMAL,7246,219
1,30,150,6.0,116565.0,3.4601070402114154,3.635729708918683,OPTIMAL,7287,220
1,30,150,6.0,117635.0,3.4601070402114154,3.635729708918683,OPTIMAL,7334,221
1,30,150,6.0,118193.0,3.461274785762118,3.635729708918683,OPTIMAL,7370,222
1,30,150,6.0,118695.0,3.461274785762118,3.635729708918683,OPTIMAL,7405,223
1,30,150,6.0,119065.0,3.4614457097055773,3.635729708918683,OPTIMAL,7434,224
1,30,150,6.0,119604.0,3.4614457097055773,3.635729708918683,OPTIMAL,7471,225
1,30,150,6.0,120300.0,3.461503649197755,3.635729708918683,OPTIMAL,7512,226
1,30,150,6.0,120725.0,3.461503649197755,3.635729708918683,OPTIMAL,7540,227
1,30,150,6.0,121284.0,3.4631227357265963,3.635729708918683,OPTIMAL,7574,228
1,30,150,6.0,121522.0,3.4631227357265963,3.635729708918683,OPTIMAL,7592,229
1,30,150,6.0,122259.0,3.463295752427522,3.6223674666642673,OPTIMAL,7628,230
1,30,150,6.0,122684.0,3.463295752427522,3.6223674666642673,OPTIMAL,7655,231
1,30,150,6.0,123163.0,3.4636632811043646,3.6223674666642673,OPTIMAL,7692,232
1,30,150,6.0,123784.0,3.4636632811043646,3.6223674666642673,OPTIMAL,7725,233
1,30,150,6.0,124471.0,3.4638417593944966,3.6223674666642673,OPTIMAL,7765,234
1,30,150,6.0,124784.0,3.4638417593944966,3.6223674666642673,OPTIMAL,7787,235
1,30,150,6.0,125357.0,3.464087216143217,3.6223674666642673,OPTIMAL,7825,236
1,30,150,6.0,126104.0,3.464087216143217,3.6223674666642673,OPTIMAL,7866,237
1,30,150,6.0,126837.0,3.464222096451858,3.6223674666642673,OPTIMAL,7918,238
1,30,150,6.0,127291.0,3.464222096451858,3.6223674666642673,OPTIMAL,7950,239
1,30,150,6.0,128056.0,3.464635721056343,3.6223674666642673,OPTIMAL,7993,240
1,30,150,6.0,128492.0,3.464635721056343,3.6223674666642673,OPTIMAL,8018,241
1,30,150,6.0,129068.0,3.4651239101502846,3.6223674666642673,OPTIMAL,8056,242
1,30,150,6.0,129402.0,3.4651239101502846,3.6223674666642673,OPTIMAL,8078,243
1,30,150,6.0,130002.0,3.4657873148764096,3.6223674666642673,OPTIMAL,8119,244
1,30,150,6.0,130464.0,3.4657873148764096,3.6223674666642673,OPTIMAL,8151,245
1,30,150,6.0,131137.0,3.4661229885721836,3.6223674666642673,OPTIMAL,8187,246
1,30,150,6.0,131958.0,3.4661229885721836,3.6223674666642673,OPTIMAL,8220,247
1,30,150,6.0,132711.0,3.466356447046519,3.6223674666642673,OPTIMAL,8262,248
1,30,150,6.0,133162.0,3.466356447046519,3.6223674666642673,OPTIMAL,8289,249
1,30,150,6.0,133749.0,3.4671091094355093,3.6223674666642673,OPTIMAL,8330,250
1,30,150,6.0,134356.0,3.4671091094355093,3.6223674666642673,OPTIMAL,8365,251
1,30,150,6.0,135014.0,3.4687866691399782,3.6223674666642673,OPTIMAL,8403,252
1,30,150,6.0,135406.0,3.4687866691399782,3.6223674666642673,OPTIMAL,8431,253
1,30,150,6.0,135970.0,3.468917156173795,3.6223674666642673,OPTIMAL,8469,254
1,30,150,6.0,136603.0,3.468917156173795,3.6223674666642673,OPTIMAL,8504,255
1,30,150,6.0,137244.0,3.4689966070651046,3.6223674666642673,OPTIMAL,8545,256
1,30,150,6.0,137702.0,3.4689966070651046,3.6223674666642673,OPTIMAL,8577,257
1,30,150,6.0,138648.0,3.4697907556671748,3.6223674666642673,OPTIMAL,8628,258
1,30,150,6.0,138992.0,3.4697907556671748,3.6223674666642673,OPTIMAL,8648,259
1,30,150,6.0,139639.0,3.469925118934726,3.6223674666642673,OPTIMAL,8676,260
1,30,150,6.0,140137.0,3.469925118934726,3.6223674666642673,OPTIMAL,8705,261
1,30,150,6.0,140714.0,3.4702258361695146,3.6223674666642673,OPTIMAL,8748,262
1,30,150,6.0,141094.0,3.4702258361695146,3.6223674666642673,OPTIMAL,8778,263
1,30,150,6.0,142071.0,3.4704064828178347,3.6223674666642673,OPTIMAL,8819,264
1,30,150,6.0,142838.0,3.4704064828178347,3.6223674666642673,OPTIMAL,8856,265
1,30,150,6.0,143715.0,3.4704138476262827,3.6223674666642673,OPTIMAL,8908,266
1,30,150,6.0,144321.0,3.4704138476262827,3.6223674666642673,OPTIMAL,8937,267
1,30,150,6.0,144992.0,3.4706413914739853,3.6223674666642673,OPTIMAL,8980,268
1,30,150,6.0,145656.0,3.4706413914739853,3.6223674666642673,OPTIMAL,9018,269
1,30,150,6.0,146467.0,3.470942520456001,3.6223674666642673,OPTIMAL,9061,270
1,30,150,6.0,147029.0,3.470942520456001,3.6223674666642673,OPTIMAL,9095,271
1,30,150,6.0,147557.0,3.4712456954134465,3.6223674666642673,OPTIMAL,9130,272
1,30,150,6.0,148114.0,3.4712456954134465,3.6223674666642673,OPTIMAL,9165,273
1,30,150,6.0,148701.0,3.471283251192981,3.6223674666642673,OPTIMAL,9209,274
1,30,150,6.0,149033.0,3.471283251192981,3.6223674666642673,OPTIMAL,9232,275
1,30,150,6.0,149578.0,3.4723144898880656,3.6223674666642673,OPTIMAL,9263,276
1,30,150,6.0,150114.0,3.4723144898880656,3.6223674666642673,OPTIMAL,9301,277
1,30,150,6.0,150871.0,3.472853108623304,3.6223674666642673,OPTIMAL,9338,278
1,30,150,6.0,151465.0,3.472853108623304,3.6223674666642673,OPTIMAL,9372,279
1,30,150,6.0,152200.0,3.4732078093917975,3.6223674666642673,OPTIMAL,9416,280
1,30,150,6.0,152701.0,3.4732078093917975,3.6223674666642673,OPTIMAL,9448,281
1,30,150,6.0,153353.0,3.473213727998913,3.6223674666642673,OPTIMAL,9480,282
1,30,150,6.0,153609.0,3.473213727998913,3.6223674666642673,OPTIMAL,9498,283
1,30,150,6.0,154205.0,3.473291112922981,3.6223674666642673,OPTIMAL,9526,284
1,30,150,6.0,154428.0,3.473291112922981,3.6223674666642673,OPTIMAL,9544,285
1,30,150,6.0,155219.0,3.47357035149785,3.6223674666642673,OPTIMAL,9585,286
1,30,150,6.0,155851.0,3.47357035149785,3.6223674666642673,OPTIMAL,9625,287
1,30,150,6.0,156599.0,3.4736774231296232,3.6223674666642673,OPTIMAL,9669,288
1,30,150,6.0,156931.0,3.4736774231296232,3.6223674666642673,OPTIMAL,9692,289
1,30,150,6.0,157664.0,3.4738475840485816,3.6223674666642673,OPTIMAL,9730,290
1,30,150,6.0,158288.0,3.4738475840485816,3.6223674666642673,OPTIMAL,9767,291
1,30,150,6.0,159053.0,3.4743888751242205,3.6223674666642673,OPTIMAL,9810,292
1,30,150,6.0,159399.0,3.4743888751242205,3.6223674666642673,OPTIMAL,9830,293
1,30,150,6.0,160244.0,3.47460329791222,3.6177972196873176,OPTIMAL,9859,294
1,30,150,6.0,160656.0,3.47460329791222,3.6177972196873176,OPTIMAL,9886,295
1,30,150,6.0,161423.0,3.47475173587049,3.6177972196873176,OPTIMAL,9932,296
1,30,150,6.0,161892.0,3.47475173587049,3.6177972196873176,OPTIMAL,9960,297
1,30,150,6.0,162643.0,3.4748449657670717,3.6177972196873176,OPTIMAL,10002,298
1,30,150,6.0,163124.0,3.4748449657670717,3.6177972196873176,OPTIMAL,10029,299
1,30,150,6.0,163616.0,3.475124787886492,3.6177972196873176,OPTIMAL,10059,300
1,30,150,6.0,164039.0,3.475124787886492,3.6177972196873176,OPTIMAL,10090,301
1,30,150,6.0,164657.0,3.4754371959703088,3.6177972196873176,OPTIMAL,10125,302
1,30,150,6.0,165178.0,3.4754371959703088,3.6177972196873176,OPTIMAL,10155,303
1,30,150,6.0,165908.0,3.4762496872361406,3.6177972196873176,OPTIMAL,10197,304
1,30,150,6.0,166458.0,3.4762496872361406,3.6177972196873176,OPTIMAL,10232,305
1,30,150,6.0,167320.0,3.476630080599707,3.6177972196873176,OPTIMAL,10275,306
1,30,150,6.0,167823.0,3.476630080599707,3.6177972196873176,OPTIMAL,10310,307
1,30,150,6.0,168340.0,3.4770229394779686,3.6177972196873176,OPTIMAL,10345,308
1,30,150,6.0,168970.0,3.4770229394779686,3.6177972196873176,OPTIMAL,10380,309
1,30,150,6.0,169648.0,3.4772969918291157,3.6177972196873176,OPTIMAL,10422,310
1,30,150,6.0,170025.0,3.4772969918291157,3.6177972196873176,OPTIMAL,10446,311
1,30,150,6.0,170822.0,3.477647942601502,3.6177972196873176,OPTIMAL,10493,312
