seed,num_v,number_nodes,time,lowerBound,upperBound,termination
2,5,1611,1691.0,-15.365581963300988,Inf,Optimal
2,5,1611,1747.0,-15.365581963300988,Inf,Optimal
2,5,1611,1784.0,-15.268405604414228,Inf,Optimal
2,5,1611,1821.0,-15.268405604414228,Inf,Optimal
2,5,1611,1858.0,-15.251116061789915,Inf,Optimal
2,5,1611,1895.0,-15.251116061789915,Inf,Optimal
2,5,1611,1932.0,-15.250774163219859,Inf,Optimal
2,5,1611,1967.0,-15.250774163219859,Inf,Optimal
2,5,1611,2003.0,-15.248442557221313,Inf,Optimal
2,5,1611,2040.0,-15.248442557221313,Inf,Optimal
2,5,1611,2076.0,-15.233484620595544,Inf,Optimal
2,5,1611,2112.0,-15.233484620595544,Inf,Optimal
2,5,1611,2148.0,-15.231153014597,Inf,Optimal
2,5,1611,2182.0,-15.231153014597,Inf,Optimal
2,5,1611,2217.0,-15.229077445629798,Inf,Optimal
2,5,1611,2253.0,-15.229077445629798,Inf,Optimal
2,5,1611,2290.0,-15.22514243581468,Inf,Optimal
2,5,1611,2326.0,-15.22514243581468,Inf,Optimal
2,5,1611,2361.0,-15.211787835939056,Inf,Optimal
2,5,1611,2396.0,-15.211787835939056,Inf,Optimal
2,5,1611,2432.0,-15.208136956884742,Inf,Optimal
2,5,1611,2469.0,-15.208136956884742,Inf,Optimal
2,5,1611,2504.0,-15.207852826123908,Inf,Optimal
2,5,1611,2540.0,-15.207852826123908,Inf,Optimal
2,5,1611,2576.0,-15.190847481327122,Inf,Optimal
2,5,1611,2612.0,-15.190847481327122,Inf,Optimal
2,5,1611,2649.0,-15.188263064459381,Inf,Optimal
2,5,1611,2685.0,-15.188263064459381,Inf,Optimal
2,5,1611,2722.0,-15.17097358890182,Inf,Optimal
2,5,1611,2760.0,-15.17097358890182,Inf,Optimal
2,5,1611,2796.0,-15.090243980497306,Inf,Optimal
2,5,1611,2832.0,-15.090243980497306,Inf,Optimal
2,5,1611,2868.0,-15.087860525978813,Inf,Optimal
2,5,1611,2906.0,-15.087860525978813,Inf,Optimal
2,5,1611,2942.0,-15.07470813491388,Inf,Optimal
2,5,1611,2979.0,-15.07470813491388,Inf,Optimal
2,5,1611,3015.0,-15.072954437872994,Inf,Optimal
2,5,1611,3052.0,-15.072954437872994,Inf,Optimal
2,5,1611,3088.0,-15.072324680395376,Inf,Optimal
2,5,1611,3123.0,-15.072324680395376,Inf,Optimal
2,5,1611,3158.0,-15.07057098335449,Inf,Optimal
2,5,1611,3194.0,-15.07057098335449,Inf,Optimal
2,5,1611,3229.0,-15.057418525220331,Inf,Optimal
2,5,1611,3265.0,-15.057418525220331,Inf,Optimal
2,5,1611,3302.0,-15.05503507070193,Inf,Optimal
2,5,1611,3338.0,-15.05503507070193,Inf,Optimal
2,5,1611,3374.0,-15.043680426978206,Inf,Optimal
2,5,1611,3410.0,-15.043680426978206,Inf,Optimal
2,5,1611,3447.0,-15.03853580831579,Inf,Optimal
2,5,1611,3483.0,-15.03853580831579,Inf,Optimal
2,5,1611,3519.0,-15.028144514328359,Inf,Optimal
2,5,1611,3553.0,-15.028144514328359,Inf,Optimal
2,5,1611,3588.0,-15.026390817287275,Inf,Optimal
2,5,1611,3624.0,-15.026390817287275,Inf,Optimal
