seed,dimension,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
2,70,1039,1.80161e6,710900011088,-0.00872952072247929,0.43976234410249265,1669.0,3,41,8,0
2,70,1039,1.80161e6,710900011088,-0.00872952072247929,0.336330178643521,2981.0,5,87,7,2
2,70,1039,1.80161e6,710900011088,-0.007018458799042541,0.23973095534377611,4327.0,7,138,6,0
2,70,1039,1.80161e6,710900011088,-0.007018458799042541,0.23973095534377611,6234.0,9,192,9,1
2,70,1039,1.80161e6,710900011088,-0.006449029558103657,0.23973095534377611,7433.0,11,237,12,3
2,70,1039,1.80161e6,710900011088,-0.006449029558103657,0.23973095534377611,9482.0,13,281,11,2
2,70,1039,1.80161e6,710900011088,-0.005369331799840947,0.23973095534377611,10842.0,15,328,12,2
2,70,1039,1.80161e6,710900011088,-0.005369331799840947,0.23973095534377611,12382.0,17,378,9,2
2,70,1039,1.80161e6,710900011088,-0.005300000029221573,0.23973095534377611,14247.0,19,426,9,3
2,70,1039,1.80161e6,710900011088,-0.005300000029221573,0.23973095534377611,16014.0,21,470,12,1
2,70,1039,1.80161e6,710900011088,-0.0046695922593847005,0.23973095534377611,17830.0,23,519,10,2
2,70,1039,1.80161e6,710900011088,-0.0046695922593847005,0.23973095534377611,19721.0,25,572,13,0
2,70,1039,1.80161e6,710900011088,-0.004643885366821535,0.23973095534377611,21279.0,27,616,10,2
2,70,1039,1.80161e6,710900011088,-0.004643885366821535,0.23973095534377611,22600.0,29,663,12,4
2,70,1039,1.80161e6,710900011088,-0.004363822035204752,0.23973095534377611,24447.0,31,710,11,2
2,70,1039,1.80161e6,710900011088,-0.004363822035204752,0.23973095534377611,26405.0,33,766,11,2
2,70,1039,1.80161e6,710900011088,-0.004323573604458491,0.23973095534377611,28207.0,35,815,13,2
2,70,1039,1.80161e6,710900011088,-0.004323573604458491,0.23973095534377611,30532.0,37,869,14,3
2,70,1039,1.80161e6,710900011088,-0.0042184168070732225,0.23973095534377611,32505.0,39,917,12,2
2,70,1039,1.80161e6,710900011088,-0.0042184168070732225,0.23973095534377611,34266.0,41,967,14,0
2,70,1039,1.80161e6,710900011088,-0.004151011031788652,0.18183956988031083,35410.0,43,1009,13,1
2,70,1039,1.80161e6,710900011088,-0.004151011031788652,0.18183956988031083,37235.0,45,1062,14,1
2,70,1039,1.80161e6,710900011088,-0.0037977944208095306,0.18183956988031083,39865.0,47,1120,15,3
2,70,1039,1.80161e6,710900011088,-0.0037977944208095306,0.18183956988031083,43425.0,49,1178,11,3
2,70,1039,1.80161e6,710900011088,-0.003635540228709599,0.18183956988031083,45093.0,51,1226,14,4
2,70,1039,1.80161e6,710900011088,-0.003635540228709599,0.18183956988031083,46896.0,53,1275,12,2
2,70,1039,1.80161e6,710900011088,-0.003596785216715875,0.18183956988031083,49286.0,55,1322,13,0
2,70,1039,1.80161e6,710900011088,-0.003596785216715875,0.18183956988031083,51010.0,57,1375,12,2
2,70,1039,1.80161e6,710900011088,-0.0035553561449117197,0.18183956988031083,53001.0,59,1427,9,2
2,70,1039,1.80161e6,710900011088,-0.0035553561449117197,0.18183956988031083,55952.0,61,1475,10,3
2,70,1039,1.80161e6,710900011088,-0.0034015960176364173,0.18183956988031083,58147.0,63,1526,12,4
2,70,1039,1.80161e6,710900011088,-0.0034015960176364173,0.18183956988031083,59551.0,65,1570,13,2
2,70,1039,1.80161e6,710900011088,-0.0033257906285418613,0.18183956988031083,61668.0,67,1618,13,2
2,70,1039,1.80161e6,710900011088,-0.0033257906285418613,0.18183956988031083,63323.0,69,1665,15,1
2,70,1039,1.80161e6,710900011088,-0.0032571764750458994,0.18183956988031083,66103.0,71,1724,13,2
2,70,1039,1.80161e6,710900011088,-0.0032571764750458994,0.18183956988031083,68284.0,73,1779,13,4
2,70,1039,1.80161e6,710900011088,-0.0032168168855686097,0.18183956988031083,71506.0,75,1824,15,3
2,70,1039,1.80161e6,710900011088,-0.0032168168855686097,0.18183956988031083,72717.0,77,1866,13,3
2,70,1039,1.80161e6,710900011088,-0.0031790932857884585,0.18183956988031083,75428.0,79,1917,8,5
2,70,1039,1.80161e6,710900011088,-0.0031790932857884585,0.18183956988031083,78275.0,81,1974,12,5
2,70,1039,1.80161e6,710900011088,-0.0031446997245893737,0.18183956988031083,79660.0,83,2023,12,3
2,70,1039,1.80161e6,710900011088,-0.0031446997245893737,0.18183956988031083,81511.0,85,2074,15,4
2,70,1039,1.80161e6,710900011088,-0.003067345477516514,0.18183956988031083,83342.0,87,2125,13,2
2,70,1039,1.80161e6,710900011088,-0.003067345477516514,0.18183956988031083,85111.0,89,2175,16,2
2,70,1039,1.80161e6,710900011088,-0.002955155489623776,0.18183956988031083,87839.0,91,2229,10,1
2,70,1039,1.80161e6,710900011088,-0.002955155489623776,0.18183956988031083,89932.0,93,2277,11,3
2,70,1039,1.80161e6,710900011088,-0.0028756367386861114,0.18183956988031083,91952.0,95,2337,12,2
2,70,1039,1.80161e6,710900011088,-0.0028756367386861114,0.18183956988031083,94051.0,97,2395,11,5
2,70,1039,1.80161e6,710900011088,-0.0028105704190816865,0.18183956988031083,97123.0,99,2450,18,3
2,70,1039,1.80161e6,710900011088,-0.0028105704190816865,0.18183956988031083,98882.0,101,2499,12,3
2,70,1039,1.80161e6,710900011088,-0.0025922092016574623,0.18183956988031083,102303.0,103,2557,13,1
2,70,1039,1.80161e6,710900011088,-0.0025922092016574623,0.18183956988031083,105176.0,105,2616,15,4
2,70,1039,1.80161e6,710900011088,-0.002544329769288792,0.18183956988031083,106948.0,107,2666,13,3
2,70,1039,1.80161e6,710900011088,-0.002544329769288792,0.18183956988031083,110001.0,109,2728,16,1
2,70,1039,1.80161e6,710900011088,-0.0025239183085353466,0.18183956988031083,114182.0,111,2790,15,2
2,70,1039,1.80161e6,710900011088,-0.0025239183085353466,0.18183956988031083,116375.0,113,2846,13,4
2,70,1039,1.80161e6,710900011088,-0.0024919994090657083,0.18183956988031083,118483.0,115,2904,11,3
2,70,1039,1.80161e6,710900011088,-0.0024919994090657083,0.18183956988031083,120390.0,117,2954,13,4
2,70,1039,1.80161e6,710900011088,-0.0024349221503194747,0.18183956988031083,123301.0,119,3020,12,4
2,70,1039,1.80161e6,710900011088,-0.0024349221503194747,0.18183956988031083,126462.0,121,3075,14,2
2,70,1039,1.80161e6,710900011088,-0.0023978083083949753,0.18183956988031083,129202.0,123,3138,15,2
2,70,1039,1.80161e6,710900011088,-0.0023978083083949753,0.18183956988031083,131706.0,125,3197,16,3
2,70,1039,1.80161e6,710900011088,-0.002346587945402873,0.18183956988031083,135161.0,127,3255,15,4
2,70,1039,1.80161e6,710900011088,-0.002346587945402873,0.18183956988031083,137099.0,129,3305,12,2
2,70,1039,1.80161e6,710900011088,-0.002329720989189135,0.18183956988031083,139480.0,131,3356,14,3
2,70,1039,1.80161e6,710900011088,-0.002329720989189135,0.18183956988031083,142277.0,133,3415,12,1
2,70,1039,1.80161e6,710900011088,-0.0023046064228827387,0.18183956988031083,145329.0,135,3478,15,4
2,70,1039,1.80161e6,710900011088,-0.0023046064228827387,0.18183956988031083,148054.0,137,3544,12,4
2,70,1039,1.80161e6,710900011088,-0.002277193563346995,0.18183956988031083,151105.0,139,3598,16,4
2,70,1039,1.80161e6,710900011088,-0.002277193563346995,0.18183956988031083,153479.0,141,3658,16,2
2,70,1039,1.80161e6,710900011088,-0.0022490047282986304,0.18183956988031083,156673.0,143,3720,16,3
2,70,1039,1.80161e6,710900011088,-0.0022490047282986304,0.18183956988031083,158552.0,145,3775,11,1
2,70,1039,1.80161e6,710900011088,-0.002237773383104713,0.18183956988031083,161255.0,147,3834,15,4
2,70,1039,1.80161e6,710900011088,-0.002237773383104713,0.18183956988031083,163679.0,149,3887,8,0
2,70,1039,1.80161e6,710900011088,-0.0022080322081672182,0.18183956988031083,167108.0,151,3940,13,3
2,70,1039,1.80161e6,710900011088,-0.0022080322081672182,0.18183956988031083,169789.0,153,3993,12,1
2,70,1039,1.80161e6,710900011088,-0.0021574570569409743,0.18183956988031083,171626.0,155,4043,10,5
2,70,1039,1.80161e6,710900011088,-0.0021574570569409743,0.18183956988031083,174183.0,157,4102,14,0
2,70,1039,1.80161e6,710900011088,-0.002143264266378811,0.18183956988031083,178356.0,159,4158,16,2
2,70,1039,1.80161e6,710900011088,-0.002143264266378811,0.18183956988031083,181177.0,161,4210,13,3
2,70,1039,1.80161e6,710900011088,-0.002143264266378811,0.18183956988031083,184694.0,163,4268,14,3
2,70,1039,1.80161e6,710900011088,-0.002143264266378811,0.18183956988031083,187323.0,165,4336,15,2
2,70,1039,1.80161e6,710900011088,-0.002138973003943635,0.18183956988031083,189292.0,167,4386,14,3
2,70,1039,1.80161e6,710900011088,-0.002138973003943635,0.18183956988031083,191874.0,169,4441,15,4
2,70,1039,1.80161e6,710900011088,-0.002124863844472242,0.18183956988031083,194965.0,171,4507,18,3
2,70,1039,1.80161e6,710900011088,-0.002124863844472242,0.18183956988031083,197976.0,173,4565,16,6
2,70,1039,1.80161e6,710900011088,-0.002083639671229815,0.18183956988031083,201481.0,175,4615,13,4
2,70,1039,1.80161e6,710900011088,-0.002083639671229815,0.18183956988031083,205058.0,177,4671,12,2
2,70,1039,1.80161e6,710900011088,-0.0020717601829298147,0.18183956988031083,207919.0,179,4726,6,3
2,70,1039,1.80161e6,710900011088,-0.0020717601829298147,0.18183956988031083,210210.0,181,4784,12,2
2,70,1039,1.80161e6,710900011088,-0.0019927867848033207,0.18183956988031083,214113.0,183,4852,12,3
2,70,1039,1.80161e6,710900011088,-0.0019927867848033207,0.18183956988031083,216177.0,185,4913,14,1
2,70,1039,1.80161e6,710900011088,-0.001980637524303064,0.18183956988031083,220089.0,187,4982,20,2
2,70,1039,1.80161e6,710900011088,-0.001980637524303064,0.18183956988031083,222262.0,189,5037,17,2
2,70,1039,1.80161e6,710900011088,-0.0019700639190412222,0.18183956988031083,224788.0,191,5097,14,5
2,70,1039,1.80161e6,710900011088,-0.0019700639190412222,0.18183956988031083,228360.0,193,5160,19,5
2,70,1039,1.80161e6,710900011088,-0.0019563632585458913,0.18183956988031083,230225.0,195,5215,15,4
2,70,1039,1.80161e6,710900011088,-0.0019563632585458913,0.18183956988031083,232672.0,197,5278,11,3
2,70,1039,1.80161e6,710900011088,-0.001946078308593124,0.18183956988031083,234661.0,199,5332,13,3
2,70,1039,1.80161e6,710900011088,-0.001946078308593124,0.18183956988031083,237177.0,201,5391,15,4
2,70,1039,1.80161e6,710900011088,-0.001926852232602021,0.18183956988031083,241708.0,203,5461,17,6
2,70,1039,1.80161e6,710900011088,-0.001926852232602021,0.18183956988031083,245394.0,205,5530,8,4
2,70,1039,1.80161e6,710900011088,-0.0019260271274322263,0.18183956988031083,247407.0,207,5584,15,2
2,70,1039,1.80161e6,710900011088,-0.0019260271274322263,0.18183956988031083,251485.0,209,5646,12,5
2,70,1039,1.80161e6,710900011088,-0.0019255990888852616,0.18183956988031083,253552.0,211,5696,13,5
2,70,1039,1.80161e6,710900011088,-0.0019255990888852616,0.18183956988031083,257000.0,213,5759,16,2
2,70,1039,1.80161e6,710900011088,-0.0019232287821279253,0.18183956988031083,259925.0,215,5821,15,3
2,70,1039,1.80161e6,710900011088,-0.0019232287821279253,0.18183956988031083,264740.0,217,5887,14,5
2,70,1039,1.80161e6,710900011088,-0.0018824062232348244,0.18183956988031083,266870.0,219,5941,14,6
2,70,1039,1.80161e6,710900011088,-0.0018824062232348244,0.18183956988031083,269584.0,221,6003,15,5
2,70,1039,1.80161e6,710900011088,-0.0018743381942957341,0.18183956988031083,271462.0,223,6060,19,4
2,70,1039,1.80161e6,710900011088,-0.0018743381942957341,0.18183956988031083,274074.0,225,6117,15,1
2,70,1039,1.80161e6,710900011088,-0.0018177565387116053,0.18183956988031083,277130.0,227,6175,14,5
2,70,1039,1.80161e6,710900011088,-0.0018177565387116053,0.18183956988031083,279997.0,229,6239,16,4
2,70,1039,1.80161e6,710900011088,-0.0018173405284733083,0.18183956988031083,282219.0,231,6296,14,3
2,70,1039,1.80161e6,710900011088,-0.0018173405284733083,0.18183956988031083,285500.0,233,6355,18,2
2,70,1039,1.80161e6,710900011088,-0.001792992060498545,0.18183956988031083,288160.0,235,6408,18,3
2,70,1039,1.80161e6,710900011088,-0.001792992060498545,0.18183956988031083,290644.0,237,6462,17,2
2,70,1039,1.80161e6,710900011088,-0.0017820659605894303,0.18183956988031083,292313.0,239,6510,10,3
2,70,1039,1.80161e6,710900011088,-0.0017820659605894303,0.18183956988031083,295012.0,241,6567,13,3
2,70,1039,1.80161e6,710900011088,-0.0017717152991488668,0.18183956988031083,298702.0,243,6633,21,4
2,70,1039,1.80161e6,710900011088,-0.0017717152991488668,0.18183956988031083,302457.0,245,6700,13,3
2,70,1039,1.80161e6,710900011088,-0.0017716235799682925,0.18183956988031083,305045.0,247,6760,15,8
2,70,1039,1.80161e6,710900011088,-0.0017716235799682925,0.18183956988031083,307963.0,249,6813,16,4
2,70,1039,1.80161e6,710900011088,-0.0017511136981427395,0.18183956988031083,309281.0,251,6859,11,1
2,70,1039,1.80161e6,710900011088,-0.0017511136981427395,0.18183956988031083,312707.0,253,6912,13,3
2,70,1039,1.80161e6,710900011088,-0.0017204584637699675,0.18183956988031083,314887.0,255,6965,16,5
2,70,1039,1.80161e6,710900011088,-0.0017204584637699675,0.18183956988031083,317331.0,257,7015,14,2
2,70,1039,1.80161e6,710900011088,-0.0017193376924719034,0.18183956988031083,319488.0,259,7068,12,3
2,70,1039,1.80161e6,710900011088,-0.0017193376924719034,0.18183956988031083,321340.0,261,7122,15,3
2,70,1039,1.80161e6,710900011088,-0.001698651950657962,0.18183956988031083,323574.0,263,7172,14,4
2,70,1039,1.80161e6,710900011088,-0.001698651950657962,0.18183956988031083,326250.0,265,7231,14,3
2,70,1039,1.80161e6,710900011088,-0.0016966992153414759,0.18183956988031083,330500.0,267,7297,10,6
2,70,1039,1.80161e6,710900011088,-0.0016966992153414759,0.18183956988031083,334386.0,269,7358,21,4
2,70,1039,1.80161e6,710900011088,-0.0016760727923229679,0.18183956988031083,336677.0,271,7414,16,6
2,70,1039,1.80161e6,710900011088,-0.0016760727923229679,0.18183956988031083,341422.0,273,7491,14,4
2,70,1039,1.80161e6,710900011088,-0.001671568597221703,0.18183956988031083,344067.0,275,7547,16,5
2,70,1039,1.80161e6,710900011088,-0.001671568597221703,0.18183956988031083,346520.0,277,7598,14,5
2,70,1039,1.80161e6,710900011088,-0.0016647012970856224,0.18183956988031083,349058.0,279,7652,11,3
2,70,1039,1.80161e6,710900011088,-0.0016647012970856224,0.18183956988031083,351862.0,281,7710,15,3
2,70,1039,1.80161e6,710900011088,-0.0016346405640007956,0.18183956988031083,355352.0,283,7780,15,2
2,70,1039,1.80161e6,710900011088,-0.0016346405640007956,0.18183956988031083,358583.0,285,7842,18,3
2,70,1039,1.80161e6,710900011088,-0.0016245309146956989,0.18183956988031083,360957.0,287,7901,16,4
2,70,1039,1.80161e6,710900011088,-0.0016245309146956989,0.18183956988031083,364187.0,289,7953,15,3
2,70,1039,1.80161e6,710900011088,-0.0016210249556886547,0.18183956988031083,368084.0,291,8020,16,3
2,70,1039,1.80161e6,710900011088,-0.0016210249556886547,0.18183956988031083,371453.0,293,8073,13,5
2,70,1039,1.80161e6,710900011088,-0.0016170648869847488,0.18183956988031083,373710.0,295,8133,13,4
2,70,1039,1.80161e6,710900011088,-0.0016170648869847488,0.18183956988031083,375999.0,297,8184,16,3
2,70,1039,1.80161e6,710900011088,-0.0016160577446703258,0.18183956988031083,377777.0,299,8232,13,2
2,70,1039,1.80161e6,710900011088,-0.0016160577446703258,0.18183956988031083,380383.0,301,8293,15,4
2,70,1039,1.80161e6,710900011088,-0.0016105759461137279,0.18183956988031083,383718.0,303,8352,19,4
2,70,1039,1.80161e6,710900011088,-0.0016105759461137279,0.18183956988031083,387795.0,305,8417,19,5
2,70,1039,1.80161e6,710900011088,-0.0016105297567797809,0.18183956988031083,391259.0,307,8471,13,6
2,70,1039,1.80161e6,710900011088,-0.0016105297567797809,0.18183956988031083,393576.0,309,8533,12,6
2,70,1039,1.80161e6,710900011088,-0.0016051502770893277,0.18183956988031083,398596.0,311,8597,17,4
2,70,1039,1.80161e6,710900011088,-0.0016051502770893277,0.18183956988031083,401440.0,313,8648,13,2
2,70,1039,1.80161e6,710900011088,-0.0015983724682072343,0.18183956988031083,403699.0,315,8707,12,4
2,70,1039,1.80161e6,710900011088,-0.0015983724682072343,0.18183956988031083,406632.0,317,8762,12,4
2,70,1039,1.80161e6,710900011088,-0.001583020609984186,0.18183956988031083,408797.0,319,8819,15,2
2,70,1039,1.80161e6,710900011088,-0.001583020609984186,0.18183956988031083,412322.0,321,8885,18,2
2,70,1039,1.80161e6,710900011088,-0.0015613585016332663,0.18183956988031083,415423.0,323,8946,17,4
2,70,1039,1.80161e6,710900011088,-0.0015613585016332663,0.18183956988031083,419961.0,325,9021,16,5
2,70,1039,1.80161e6,710900011088,-0.0015352669818521707,0.18183956988031083,424955.0,327,9081,13,2
2,70,1039,1.80161e6,710900011088,-0.0015352669818521707,0.18183956988031083,427530.0,329,9139,14,3
