seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
5,18,90,4.0,196.0,3.4793317864325597,3.991629504656097,OPTIMAL,45,2,62,0
5,18,90,4.0,304.0,3.4793317864325597,3.991629504656097,OPTIMAL,72,3,0,0
5,18,90,4.0,444.0,3.521880432796037,3.991629504656097,OPTIMAL,111,4,4,0
5,18,90,4.0,555.0,3.521880432796037,3.991629504656097,OPTIMAL,137,5,0,0
5,18,90,4.0,675.0,3.553280456661657,3.991629504656097,OPTIMAL,168,6,3,0
5,18,90,4.0,784.0,3.553280456661657,3.991629504656097,OPTIMAL,198,7,0,0
5,18,90,4.0,908.0,3.581500557602267,3.991629504656097,OPTIMAL,233,8,1,0
5,18,90,4.0,981.0,3.581500557602267,3.991629504656097,OPTIMAL,251,9,0,0
5,18,90,4.0,1104.0,3.5835133436507203,3.991629504656097,OPTIMAL,289,10,3,0
5,18,90,4.0,1215.0,3.5835133436507203,3.991629504656097,OPTIMAL,314,11,0,0
5,18,90,4.0,1329.0,3.603713489464779,3.991629504656097,OPTIMAL,345,12,0,0
5,18,90,4.0,1418.0,3.603713489464779,3.991629504656097,OPTIMAL,369,13,0,0
5,18,90,4.0,1542.0,3.6141339353403725,3.991629504656097,OPTIMAL,404,14,3,0
5,18,90,4.0,1653.0,3.6141339353403725,3.991629504656097,OPTIMAL,433,15,0,0
5,18,90,4.0,1793.0,3.6251836868672407,3.991629504656097,OPTIMAL,472,16,1,0
5,18,90,4.0,1862.0,3.6251836868672407,3.991629504656097,OPTIMAL,488,17,0,0
5,18,90,4.0,1957.0,3.635761152734538,3.991629504656097,OPTIMAL,516,18,2,0
5,18,90,4.0,2038.0,3.635761152734538,3.991629504656097,OPTIMAL,540,19,0,0
5,18,90,4.0,2150.0,3.647779544043859,3.991629504656097,OPTIMAL,573,20,7,0
5,18,90,4.0,2220.0,3.647779544043859,3.991629504656097,OPTIMAL,591,21,0,0
5,18,90,4.0,2319.0,3.6482251768548695,3.991629504656097,OPTIMAL,622,22,1,0
5,18,90,4.0,2438.0,3.6482251768548695,3.991629504656097,OPTIMAL,650,23,0,0
5,18,90,4.0,2583.0,3.660547126190219,3.991629504656097,OPTIMAL,688,24,0,0
5,18,90,4.0,2657.0,3.660547126190219,3.991629504656097,OPTIMAL,707,25,0,0
5,18,90,4.0,2776.0,3.661188805580826,3.991629504656097,OPTIMAL,736,26,2,0
5,18,90,4.0,2866.0,3.661188805580826,3.991629504656097,OPTIMAL,760,27,0,0
5,18,90,4.0,2978.0,3.6692479400618554,3.991629504656097,OPTIMAL,792,28,4,0
5,18,90,4.0,3064.0,3.6692479400618554,3.991629504656097,OPTIMAL,815,29,0,0
5,18,90,4.0,3163.0,3.670393540727903,3.991629504656097,OPTIMAL,847,30,0,0
5,18,90,4.0,3288.0,3.670393540727903,3.991629504656097,OPTIMAL,876,31,0,0
5,18,90,4.0,3407.0,3.6851926113538753,3.991629504656097,OPTIMAL,910,32,0,0
5,18,90,4.0,3475.0,3.6851926113538753,3.991629504656097,OPTIMAL,928,33,0,0
5,18,90,4.0,3619.0,3.6896065209870725,3.991629504656097,OPTIMAL,969,34,2,0
5,18,90,4.0,3719.0,3.6896065209870725,3.991629504656097,OPTIMAL,996,35,0,0
5,18,90,4.0,3819.0,3.693871294999483,3.991629504656097,OPTIMAL,1024,36,4,0
5,18,90,4.0,3908.0,3.693871294999483,3.991629504656097,OPTIMAL,1047,37,0,0
5,18,90,4.0,4002.0,3.694629234083469,3.991629504656097,OPTIMAL,1076,38,0,0
5,18,90,4.0,4071.0,3.694629234083469,3.991629504656097,OPTIMAL,1095,39,0,0
5,18,90,4.0,4199.0,3.695845027082254,3.991629504656097,OPTIMAL,1130,40,4,0
5,18,90,4.0,4300.0,3.695845027082254,3.991629504656097,OPTIMAL,1155,41,0,0
5,18,90,4.0,4425.0,3.707123518445432,3.991629504656097,OPTIMAL,1188,42,0,0
5,18,90,4.0,4517.0,3.707123518445432,3.991629504656097,OPTIMAL,1213,43,0,0
5,18,90,4.0,4642.0,3.7099433008964486,3.991629504656097,OPTIMAL,1249,44,2,0
5,18,90,4.0,4712.0,3.7099433008964486,3.991629504656097,OPTIMAL,1267,45,0,0
