seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
3,5,1433.0,-11.416543633490136,-10.774923809871945,Optimal (tolerance reached),22,7,6,7,0
3,5,2514.0,-11.416543633490136,-10.774923809871945,Optimal (tolerance reached),42,9,0,7,1
3,5,2604.0,-11.328539691363629,-10.774932610343203,Optimal (tolerance reached),60,9,0,10,0
3,5,2730.0,-11.328539691363629,-10.774932610343203,Optimal (tolerance reached),79,3,0,12,1
3,5,2833.0,-11.321672298618116,-10.774932610343203,Optimal (tolerance reached),97,3,0,4,0
3,5,2924.0,-11.321672298618116,-10.774932610343203,Optimal (tolerance reached),113,3,0,10,2
3,5,3026.0,-11.237844422505251,-10.774932610343203,Optimal (tolerance reached),131,3,0,8,3
3,5,3116.0,-11.237844422505251,-10.774936770602945,Optimal (tolerance reached),146,1,0,8,0
3,5,3213.0,-11.232027115261083,-10.774936770602945,Optimal (tolerance reached),163,6,0,11,1
3,5,3314.0,-11.232027115261083,-10.774936770602945,Optimal (tolerance reached),180,2,0,7,4
3,5,3456.0,-11.231129533122612,-10.774936770602945,Optimal (tolerance reached),202,7,0,11,0
3,5,3566.0,-11.231129533122612,-10.774936770602945,Optimal (tolerance reached),221,1,0,7,1
3,5,3676.0,-11.223266962869676,-10.774936770602945,Optimal (tolerance reached),239,7,0,10,2
3,5,3782.0,-11.223266962869676,-10.774936770602945,Optimal (tolerance reached),256,2,0,8,2
3,5,3882.0,-11.176614082069811,-10.774936770602945,Optimal (tolerance reached),273,7,0,13,2
3,5,3970.0,-11.176614082069811,-10.774936770602945,Optimal (tolerance reached),287,5,0,8,0
3,5,4086.0,-11.17148107796734,-10.774936770602945,Optimal (tolerance reached),305,8,0,8,4
3,5,4202.0,-11.17148107796734,-10.774936770602945,Optimal (tolerance reached),324,5,0,7,1
3,5,4323.0,-11.170924038577798,-10.774936770602945,Optimal (tolerance reached),344,8,0,5,1
3,5,4421.0,-11.170924038577798,-10.774936770602945,Optimal (tolerance reached),361,4,0,10,2
3,5,4535.0,-11.165637709094232,-10.774936770602945,Optimal (tolerance reached),380,7,0,3,3
3,5,4645.0,-11.165637709094232,-10.774936770602945,Optimal (tolerance reached),398,4,0,6,1
3,5,4762.0,-11.12204721782147,-10.774936770602945,Optimal (tolerance reached),417,8,0,6,1
3,5,4889.0,-11.12204721782147,-10.774936770602945,Optimal (tolerance reached),438,4,0,12,3
3,5,4996.0,-11.11570311206182,-10.77493700095156,Optimal (tolerance reached),456,3,0,6,1
3,5,5093.0,-11.11570311206182,-10.77493700095156,Optimal (tolerance reached),472,5,0,7,3
3,5,5203.0,-11.115220763499277,-10.77493700095156,Optimal (tolerance reached),491,3,0,5,2
3,5,5331.0,-11.115220763499277,-10.77493700095156,Optimal (tolerance reached),513,5,0,8,1
3,5,5445.0,-11.107137192534017,-10.77493700095156,Optimal (tolerance reached),531,3,0,5,0
3,5,5568.0,-11.107137192534017,-10.77493700095156,Optimal (tolerance reached),552,5,0,14,1
3,5,5668.0,-11.089984848037883,-10.77493700095156,Optimal (tolerance reached),568,3,0,7,3
3,5,5770.0,-11.089984848037883,-10.77493700095156,Optimal (tolerance reached),585,3,0,7,1
3,5,5880.0,-11.082321389194837,-10.77493700095156,Optimal (tolerance reached),604,5,0,5,1
3,5,5967.0,-11.082321389194837,-10.77493700095156,Optimal (tolerance reached),618,2,0,5,2
3,5,6084.0,-11.081816199558062,-10.77493700095156,Optimal (tolerance reached),637,4,0,9,3
3,5,6194.0,-11.081816199558062,-10.77493700095156,Optimal (tolerance reached),655,2,0,7,0
3,5,6309.0,-11.077597600108394,-10.77493700095156,Optimal (tolerance reached),675,4,0,8,0
3,5,6397.0,-11.077597600108394,-10.77493700095156,Optimal (tolerance reached),689,2,0,9,2
3,5,6494.0,-11.066499873295898,-10.77493700095156,Optimal (tolerance reached),706,4,0,6,1
3,5,6602.0,-11.066499873295898,-10.77493700095156,Optimal (tolerance reached),723,1,0,1,0
3,5,6719.0,-11.059086668756912,-10.77493700095156,Optimal (tolerance reached),741,5,0,6,1
3,5,6835.0,-11.059086668756912,-10.77493700095156,Optimal (tolerance reached),761,1,0,7,0
3,5,6938.0,-11.058854530059746,-10.77493700095156,Optimal (tolerance reached),778,5,0,8,4
3,5,7043.0,-11.058854530059746,-10.77493700095156,Optimal (tolerance reached),796,1,0,9,1
3,5,7158.0,-11.052103329498792,-10.77493700095156,Optimal (tolerance reached),815,5,0,9,4
3,5,7263.0,-11.052103329498792,-10.77493700095156,Optimal (tolerance reached),833,1,0,10,2
3,5,7377.0,-11.03349320782799,-10.77493700095156,Optimal (tolerance reached),851,5,0,4,2
3,5,7485.0,-11.03349320782799,-10.77493700095156,Optimal (tolerance reached),869,5,0,5,1
3,5,7577.0,-11.027113145686098,-10.77493700095156,Optimal (tolerance reached),884,1,0,11,2
3,5,7678.0,-11.027113145686098,-10.77493700095156,Optimal (tolerance reached),901,5,0,7,1
3,5,7786.0,-11.025836077029016,-10.77493700095156,Optimal (tolerance reached),919,1,0,9,2
3,5,7905.0,-11.025836077029016,-10.77493700095156,Optimal (tolerance reached),939,5,0,8,1
3,5,8010.0,-11.022545438103748,-10.77493700095156,Optimal (tolerance reached),955,1,0,13,1
3,5,8125.0,-11.022545438103748,-10.77493700095156,Optimal (tolerance reached),974,5,0,9,1
3,5,8229.0,-11.019034768291508,-10.77493700095156,Optimal (tolerance reached),991,1,0,11,0
3,5,8335.0,-11.019034768291508,-10.77493700095156,Optimal (tolerance reached),1009,5,0,12,2
3,5,8436.0,-11.016114435473762,-10.77493700095156,Optimal (tolerance reached),1026,1,0,10,2
3,5,8541.0,-11.016114435473762,-10.77493700095156,Optimal (tolerance reached),1044,5,0,10,2
3,5,8638.0,-11.015899865615523,-10.77493700095156,Optimal (tolerance reached),1059,2,0,14,1
3,5,8768.0,-11.015899865615523,-10.77493700095156,Optimal (tolerance reached),1081,5,0,9,0
3,5,8847.0,-11.014604391898201,-10.77493700095156,Optimal (tolerance reached),1094,1,0,10,0
3,5,8975.0,-11.014604391898201,-10.77493700095156,Optimal (tolerance reached),1117,5,0,5,0
3,5,9079.0,-11.008487381700958,-10.77493708095276,Optimal (tolerance reached),1134,1,0,7,3
3,5,9208.0,-11.008487381700958,-10.77493708095276,Optimal (tolerance reached),1156,5,0,6,0
3,5,9319.0,-11.008303013687849,-10.77493708095276,Optimal (tolerance reached),1174,1,0,3,1
