seed,num_v,number_nodes,time,lowerBound,upperBound,termination
3,7,3853,967.0,-7.085016465434947,Inf,Optimal
3,7,3853,996.0,-7.085016465434947,Inf,Optimal
3,7,3853,1012.0,-6.992382076335086,Inf,Optimal
3,7,3853,1028.0,-6.992382076335086,Inf,Optimal
3,7,3853,1044.0,-6.891947508796105,Inf,Optimal
3,7,3853,1060.0,-6.891947508796105,Inf,Optimal
3,7,3853,1076.0,-6.839969953773062,Inf,Optimal
3,7,3853,1092.0,-6.839969953773062,Inf,Optimal
3,7,3853,1108.0,-6.812273635458354,Inf,Optimal
3,7,3853,1124.0,-6.812273635458354,Inf,Optimal
3,7,3853,1139.0,-6.803108537255216,Inf,Optimal
3,7,3853,1155.0,-6.803108537255216,Inf,Optimal
3,7,3853,1171.0,-6.759607853071205,Inf,Optimal
3,7,3853,1187.0,-6.759607853071205,Inf,Optimal
3,7,3853,1203.0,-6.751694498967225,Inf,Optimal
3,7,3853,1218.0,-6.751694498967225,Inf,Optimal
3,7,3853,1234.0,-6.739535451493288,Inf,Optimal
3,7,3853,1250.0,-6.739535451493288,Inf,Optimal
3,7,3853,1266.0,-6.7040837409768095,Inf,Optimal
3,7,3853,1282.0,-6.7040837409768095,Inf,Optimal
3,7,3853,1298.0,-6.679933979399619,Inf,Optimal
3,7,3853,1314.0,-6.679933979399619,Inf,Optimal
3,7,3853,1329.0,-6.6707688828725615,Inf,Optimal
3,7,3853,1345.0,-6.6707688828725615,Inf,Optimal
3,7,3853,1361.0,-6.659861575174015,Inf,Optimal
3,7,3853,1377.0,-6.659861575174015,Inf,Optimal
3,7,3853,1393.0,-6.6506964805500415,Inf,Optimal
3,7,3853,1409.0,-6.6506964805500415,Inf,Optimal
3,7,3853,1425.0,-6.64865362639704,Inf,Optimal
3,7,3853,1441.0,-6.64865362639704,Inf,Optimal
3,7,3853,1456.0,-6.624539398604918,Inf,Optimal
3,7,3853,1471.0,-6.624539398604918,Inf,Optimal
3,7,3853,1488.0,-6.624158783713072,Inf,Optimal
3,7,3853,1504.0,-6.624158783713072,Inf,Optimal
3,7,3853,1520.0,-6.619354837824952,Inf,Optimal
3,7,3853,1535.0,-6.619354837824952,Inf,Optimal
3,7,3853,1551.0,-6.615374356247981,Inf,Optimal
3,7,3853,1568.0,-6.615374356247981,Inf,Optimal
3,7,3853,1584.0,-6.608483882740192,Inf,Optimal
3,7,3853,1599.0,-6.608483882740192,Inf,Optimal
3,7,3853,1615.0,-6.607195789432554,Inf,Optimal
3,7,3853,1630.0,-6.607195789432554,Inf,Optimal
3,7,3853,1647.0,-6.599282438493368,Inf,Optimal
3,7,3853,1662.0,-6.599282438493368,Inf,Optimal
3,7,3853,1678.0,-6.571744085087068,Inf,Optimal
3,7,3853,1694.0,-6.571744085087068,Inf,Optimal
3,7,3853,1710.0,-6.563960313495722,Inf,Optimal
3,7,3853,1727.0,-6.563960313495722,Inf,Optimal
3,7,3853,1743.0,-6.551671679943041,Inf,Optimal
3,7,3853,1759.0,-6.551671679943041,Inf,Optimal
3,7,3853,1775.0,-6.527521915217056,Inf,Optimal
3,7,3853,1791.0,-6.527521915217056,Inf,Optimal
3,7,3853,1807.0,-6.518356821857291,Inf,Optimal
3,7,3853,1823.0,-6.518356821857291,Inf,Optimal
