seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
5,15,1,75,15.0,0.1,75.0,0.6162304968982525,0.6931471805599453,Time limit reached,17,0,0
5,15,1,75,15.0,0.1,148.0,0.6162304968982525,0.6931471805599453,Time limit reached,31,0,0
5,15,1,75,15.0,0.1,231.0,0.6162304968982525,0.6931471805599453,Time limit reached,47,0,0
5,15,1,75,15.0,0.1,335.0,0.6162304968982525,0.6931471805599453,Time limit reached,62,0,0
5,15,1,75,15.0,0.1,431.0,0.6171774573469336,0.6931471805599453,Time limit reached,80,0,0
5,15,1,75,15.0,0.1,513.0,0.6171774573469336,0.6931471805599453,Time limit reached,95,0,0
5,15,1,75,15.0,0.1,607.0,0.6178541486334347,0.6931471805599453,Time limit reached,114,0,0
5,15,1,75,15.0,0.1,694.0,0.6178541486334347,0.6931471805599453,Time limit reached,129,0,0
5,15,1,75,15.0,0.1,802.0,0.6178541486334347,0.6931471805599453,Time limit reached,151,0,0
5,15,1,75,15.0,0.1,903.0,0.6178541486334347,0.6931471805599453,Time limit reached,170,0,0
5,15,1,75,15.0,0.1,1026.0,0.6185229405190618,0.6931471805599453,Time limit reached,193,0,0
5,15,1,75,15.0,0.1,1123.0,0.6185229405190618,0.6931471805599453,Time limit reached,212,0,0
5,15,1,75,15.0,0.1,1218.0,0.6185229405190618,0.6931471805599453,Time limit reached,231,0,0
5,15,1,75,15.0,0.1,1336.0,0.6185229405190618,0.6931471805599453,Time limit reached,254,0,0
5,15,1,75,15.0,0.1,1447.0,0.618777024450011,0.6931471805599453,Time limit reached,279,0,0
5,15,1,75,15.0,0.1,1540.0,0.618777024450011,0.6931471805599453,Time limit reached,300,0,0
5,15,1,75,15.0,0.1,1647.0,0.6189537787017804,0.6931471805599453,Time limit reached,325,0,0
5,15,1,75,15.0,0.1,1759.0,0.6189537787017804,0.6931471805599453,Time limit reached,349,0,0
5,15,1,75,15.0,0.1,1873.0,0.6189537787017804,0.6931471805599453,Time limit reached,373,0,0
5,15,1,75,15.0,0.1,1994.0,0.6189537787017804,0.6931471805599453,Time limit reached,398,0,0
5,15,1,75,15.0,0.1,2149.0,0.6189853343744033,0.6931471805599453,Time limit reached,428,0,0
5,15,1,75,15.0,0.1,2280.0,0.6189853343744033,0.6931471805599453,Time limit reached,454,0,0
5,15,1,75,15.0,0.1,2450.0,0.6195108611523691,0.6931471805599453,Time limit reached,489,0,0
5,15,1,75,15.0,0.1,2570.0,0.6195108611523691,0.6931471805599453,Time limit reached,514,0,0
5,15,1,75,15.0,0.1,2683.0,0.6196388917825335,0.6931471805599453,Time limit reached,538,0,0
5,15,1,75,15.0,0.1,2809.0,0.6196388917825335,0.6931471805599453,Time limit reached,564,0,0
5,15,1,75,15.0,0.1,2940.0,0.6197904432218632,0.6931471805599453,Time limit reached,591,0,0
5,15,1,75,15.0,0.1,3126.0,0.6197904432218632,0.6931471805599453,Time limit reached,627,0,0
5,15,1,75,15.0,0.1,3381.0,0.6199840217714334,0.6931471805599453,Time limit reached,677,0,0
5,15,1,75,15.0,0.1,3457.0,0.6199840217714334,0.6931471805599453,Time limit reached,694,0,0
5,15,1,75,15.0,0.1,3556.0,0.6200947007385478,0.6931471805599453,Time limit reached,717,0,0
5,15,1,75,15.0,0.1,3744.0,0.6200947007385478,0.6931471805599453,Time limit reached,752,0,0
5,15,1,75,15.0,0.1,3939.0,0.6201760108133278,0.6931471805599453,Time limit reached,791,0,0
5,15,1,75,15.0,0.1,4046.0,0.6201760108133278,0.6931471805599453,Time limit reached,814,0,0
5,15,1,75,15.0,0.1,4161.0,0.6201760108133278,0.6931471805599453,Time limit reached,840,0,0
5,15,1,75,15.0,0.1,4285.0,0.6201760108133278,0.6931471805599453,Time limit reached,865,0,0
5,15,1,75,15.0,0.1,4438.0,0.6202451818904287,0.6931471805599453,Time limit reached,897,0,0
5,15,1,75,15.0,0.1,4596.0,0.6202451818904287,0.6931471805599453,Time limit reached,929,0,0
5,15,1,75,15.0,0.1,4719.0,0.6202833801753672,0.6931471805599453,Time limit reached,956,0,0
5,15,1,75,15.0,0.1,4854.0,0.6202833801753672,0.6931471805599453,Time limit reached,983,0,0
5,15,1,75,15.0,0.1,4985.0,0.6202833801753672,0.6931471805599453,Time limit reached,1009,0,0
5,15,1,75,15.0,0.1,5113.0,0.6202833801753672,0.6931471805599453,Time limit reached,1034,0,0
5,15,1,75,15.0,0.1,5307.0,0.6205378182953329,0.6931471805599453,Time limit reached,1073,0,0
5,15,1,75,15.0,0.1,5405.0,0.6205378182953329,0.6931471805599453,Time limit reached,1093,0,0
5,15,1,75,15.0,0.1,5528.0,0.6206761948980042,0.6931471805599453,Time limit reached,1119,0,0
5,15,1,75,15.0,0.1,5699.0,0.6206761948980042,0.6931471805599453,Time limit reached,1150,0,0
5,15,1,75,15.0,0.1,5929.0,0.6206761948980042,0.6931471805599453,Time limit reached,1194,0,0
5,15,1,75,15.0,0.1,6160.0,0.6206761948980042,0.6931471805599453,Time limit reached,1231,0,0
5,15,1,75,15.0,0.1,6426.0,0.6207416861262863,0.6931471805599453,Time limit reached,1279,0,0
5,15,1,75,15.0,0.1,6578.0,0.6207416861262863,0.6931471805599453,Time limit reached,1306,0,0
5,15,1,75,15.0,0.1,6813.0,0.6207753285823188,0.6931471805599453,Time limit reached,1350,0,0
5,15,1,75,15.0,0.1,6951.0,0.6207753285823188,0.6931471805599453,Time limit reached,1378,0,0
5,15,1,75,15.0,0.1,7121.0,0.6207763540070994,0.6931471805599453,Time limit reached,1413,0,0
5,15,1,75,15.0,0.1,7256.0,0.6207763540070994,0.6931471805599453,Time limit reached,1441,0,0
5,15,1,75,15.0,0.1,7426.0,0.6208291691533341,0.6931471805599453,Time limit reached,1474,0,0
5,15,1,75,15.0,0.1,7532.0,0.6208291691533341,0.6931471805599453,Time limit reached,1496,0,0
5,15,1,75,15.0,0.1,7664.0,0.6208291691533341,0.6931471805599453,Time limit reached,1523,0,0
5,15,1,75,15.0,0.1,7766.0,0.6208291691533341,0.6931471805599453,Time limit reached,1544,0,0
5,15,1,75,15.0,0.1,7902.0,0.6208367901813798,0.6931471805599453,Time limit reached,1574,0,0
5,15,1,75,15.0,0.1,8059.0,0.6208367901813798,0.6931471805599453,Time limit reached,1604,0,0
5,15,1,75,15.0,0.1,8328.0,0.620857056766404,0.6931471805599453,Time limit reached,1655,0,0
5,15,1,75,15.0,0.1,8497.0,0.620857056766404,0.6931471805599453,Time limit reached,1688,0,0
5,15,1,75,15.0,0.1,8727.0,0.6209522809986285,0.6931471805599453,Time limit reached,1732,0,0
5,15,1,75,15.0,0.1,8857.0,0.6209522809986285,0.6931471805599453,Time limit reached,1758,0,0
5,15,1,75,15.0,0.1,9022.0,0.6209522809986285,0.6931471805599453,Time limit reached,1793,0,0
5,15,1,75,15.0,0.1,9168.0,0.6209522809986285,0.6931471805599453,Time limit reached,1823,0,0
5,15,1,75,15.0,0.1,9413.0,0.6210038766734718,0.6931471805599453,Time limit reached,1870,0,0
5,15,1,75,15.0,0.1,9566.0,0.6210038766734718,0.6931471805599453,Time limit reached,1900,0,0
5,15,1,75,15.0,0.1,9756.0,0.6212129948035828,0.6931471805599453,Time limit reached,1939,0,0
5,15,1,75,15.0,0.1,9906.0,0.6212129948035828,0.6931471805599453,Time limit reached,1971,0,0
5,15,1,75,15.0,0.1,10041.0,0.6212129948035828,0.6931471805599453,Time limit reached,2001,0,0
5,15,1,75,15.0,0.1,10176.0,0.6212129948035828,0.6931471805599453,Time limit reached,2029,0,0
