seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
9,10,1,50,10.0,1.0,128.0,0.5369141545514754,0.6931471805599454,Time limit reached,24,0,0
9,10,1,50,10.0,1.0,251.0,0.5369141545514754,0.6931471805599454,Time limit reached,44,0,0
9,10,1,50,10.0,1.0,410.0,0.5369141545514754,0.6931471805599454,Time limit reached,69,0,0
9,10,1,50,10.0,1.0,555.0,0.5369141545514754,0.6931471805599454,Time limit reached,90,0,0
9,10,1,50,10.0,1.0,767.0,0.5382848502922412,0.6931471805599454,Time limit reached,116,0,0
9,10,1,50,10.0,1.0,966.0,0.5382848502922412,0.6931471805599454,Time limit reached,143,0,0
9,10,1,50,10.0,1.0,1190.0,0.5389377716328466,0.6931471805599454,Time limit reached,174,0,0
9,10,1,50,10.0,1.0,1416.0,0.5389377716328466,0.6931471805599454,Time limit reached,206,0,0
9,10,1,50,10.0,1.0,1634.0,0.5389377716328466,0.6931471805599454,Time limit reached,235,0,0
9,10,1,50,10.0,1.0,1858.0,0.5389377716328466,0.6931471805599454,Time limit reached,269,0,0
9,10,1,50,10.0,1.0,2079.0,0.5389377716328466,0.6931471805599454,Time limit reached,302,0,0
9,10,1,50,10.0,1.0,2334.0,0.5389377716328466,0.6931471805599454,Time limit reached,339,0,0
9,10,1,50,10.0,1.0,2602.0,0.5398212483944355,0.6931471805599454,Time limit reached,380,0,0
9,10,1,50,10.0,1.0,2878.0,0.5398212483944355,0.6931471805599454,Time limit reached,421,0,0
9,10,1,50,10.0,1.0,3194.0,0.5404352082227096,0.6931471805599454,Time limit reached,468,0,0
9,10,1,50,10.0,1.0,3479.0,0.5404352082227096,0.6931471805599454,Time limit reached,510,0,0
9,10,1,50,10.0,1.0,3838.0,0.5410060662684114,0.6931471805599454,Time limit reached,559,0,0
9,10,1,50,10.0,1.0,4142.0,0.5410060662684114,0.6931471805599454,Time limit reached,601,0,0
9,10,1,50,10.0,1.0,4638.0,0.5410060662684114,0.6931471805599454,Time limit reached,655,0,0
9,10,1,50,10.0,1.0,4966.0,0.5410060662684114,0.6931471805599454,Time limit reached,696,0,0
9,10,1,50,10.0,1.0,5107.0,0.5429428377554293,0.5688942840413824,Time limit reached,717,0,0
9,10,1,50,10.0,1.0,5273.0,0.5429428377554293,0.5688942840413824,Time limit reached,742,0,0
9,10,1,50,10.0,1.0,5492.0,0.5446852928096871,0.5688942840413824,Time limit reached,775,0,0
9,10,1,50,10.0,1.0,5700.0,0.5446852928096871,0.5688942840413824,Time limit reached,806,0,0
9,10,1,50,10.0,1.0,5940.0,0.5447767284822238,0.5688942840413824,Time limit reached,843,0,0
9,10,1,50,10.0,1.0,6153.0,0.5447767284822238,0.5688942840413824,Time limit reached,871,0,0
9,10,1,50,10.0,1.0,6657.0,0.544915039139909,0.5688942840413824,Time limit reached,930,0,0
9,10,1,50,10.0,1.0,6834.0,0.544915039139909,0.5688942840413824,Time limit reached,956,0,0
9,10,1,50,10.0,1.0,7028.0,0.5450119342368284,0.5688942840413824,Time limit reached,984,0,0
9,10,1,50,10.0,1.0,7282.0,0.5450119342368284,0.5688942840413824,Time limit reached,1018,0,0
9,10,1,50,10.0,1.0,7394.0,0.5450437563829003,0.5688942840413824,Time limit reached,1037,0,0
9,10,1,50,10.0,1.0,7590.0,0.5450437563829003,0.5688942840413824,Time limit reached,1066,0,0
9,10,1,50,10.0,1.0,7812.0,0.5451481723201078,0.5688942840413824,Time limit reached,1100,0,0
9,10,1,50,10.0,1.0,8019.0,0.5451481723201078,0.5688942840413824,Time limit reached,1130,0,0
9,10,1,50,10.0,1.0,8287.0,0.5451481723201078,0.5688942840413824,Time limit reached,1169,0,0
9,10,1,50,10.0,1.0,8542.0,0.5451481723201078,0.5688942840413824,Time limit reached,1207,0,0
9,10,1,50,10.0,1.0,8836.0,0.5456318380916859,0.5688942840413824,Time limit reached,1251,0,0
9,10,1,50,10.0,1.0,9060.0,0.5456318380916859,0.5688942840413824,Time limit reached,1284,0,0
9,10,1,50,10.0,1.0,9307.0,0.5456958166768099,0.5688942840413824,Time limit reached,1322,0,0
9,10,1,50,10.0,1.0,9462.0,0.5456958166768099,0.5688942840413824,Time limit reached,1339,0,0
9,10,1,50,10.0,1.0,9575.0,0.5458808331899384,0.5688942840413824,Time limit reached,1359,0,0
9,10,1,50,10.0,1.0,9750.0,0.5458808331899384,0.5688942840413824,Time limit reached,1385,0,0
9,10,1,50,10.0,1.0,9924.0,0.5459156842503468,0.5688942840413824,Time limit reached,1413,0,0
9,10,1,50,10.0,1.0,10149.0,0.5459156842503468,0.5688942840413824,Time limit reached,1445,0,0
9,10,1,50,10.0,1.0,10519.0,0.5459156842503468,0.5688942840413824,Time limit reached,1498,0,0
9,10,1,50,10.0,1.0,10828.0,0.5459156842503468,0.5688942840413824,Time limit reached,1539,0,0
9,10,1,50,10.0,1.0,11308.0,0.5459600836918876,0.5688942840413824,Time limit reached,1594,0,0
9,10,1,50,10.0,1.0,11552.0,0.5459600836918876,0.5688942840413824,Time limit reached,1629,0,0
9,10,1,50,10.0,1.0,11892.0,0.5459600836918876,0.5688942840413824,Time limit reached,1679,0,0
9,10,1,50,10.0,1.0,12141.0,0.5459600836918876,0.5688942840413824,Time limit reached,1715,0,0
9,10,1,50,10.0,1.0,12516.0,0.5462066805621348,0.5688942840413824,Time limit reached,1769,0,0
9,10,1,50,10.0,1.0,12737.0,0.5462066805621348,0.5688942840413824,Time limit reached,1802,0,0
9,10,1,50,10.0,1.0,13059.0,0.5462261876354333,0.5688942840413824,Time limit reached,1851,0,0
9,10,1,50,10.0,1.0,13327.0,0.5462261876354333,0.5688942840413824,Time limit reached,1886,0,0
9,10,1,50,10.0,1.0,13462.0,0.5463345472443595,0.5688942840413824,Time limit reached,1909,0,0
