seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
5,50,50,25.0,5.0,1665.0,0.4431628485962307,1.0000000000000004,Time limit reached,39,0,0
5,50,50,25.0,5.0,2908.0,0.4431628485962307,1.0000000000000004,Time limit reached,71,0,0
5,50,50,25.0,5.0,3063.0,0.4431628485962307,1.0000000000000004,Time limit reached,102,0,0
5,50,50,25.0,5.0,3198.0,0.4431628485962307,1.0000000000000004,Time limit reached,128,0,0
5,50,50,25.0,5.0,3347.0,0.4431628485962307,1.0000000000000004,Time limit reached,161,0,0
5,50,50,25.0,5.0,3487.0,0.4431628485962307,1.0000000000000004,Time limit reached,189,0,0
5,50,50,25.0,5.0,3645.0,0.44352103983147123,1.0000000000000004,Time limit reached,222,0,0
5,50,50,25.0,5.0,3783.0,0.44352103983147123,1.0000000000000004,Time limit reached,255,0,0
5,50,50,25.0,5.0,3903.0,0.4438049129212687,1.0000000000000004,Time limit reached,285,0,0
5,50,50,25.0,5.0,4054.0,0.4438049129212687,1.0000000000000004,Time limit reached,321,0,0
5,50,50,25.0,5.0,4204.0,0.4441434808697788,1.0000000000000004,Time limit reached,357,0,0
5,50,50,25.0,5.0,4420.0,0.4441434808697788,1.0000000000000004,Time limit reached,390,0,0
5,50,50,25.0,5.0,4593.0,0.4442996438913078,1.0000000000000004,Time limit reached,426,0,0
5,50,50,25.0,5.0,4755.0,0.4442996438913078,1.0000000000000004,Time limit reached,461,0,0
5,50,50,25.0,5.0,4907.0,0.4442996438913078,1.0000000000000004,Time limit reached,494,0,0
5,50,50,25.0,5.0,5047.0,0.4442996438913078,1.0000000000000004,Time limit reached,527,0,0
5,50,50,25.0,5.0,5198.0,0.4442996438913078,1.0000000000000004,Time limit reached,562,0,0
5,50,50,25.0,5.0,5327.0,0.4442996438913078,1.0000000000000004,Time limit reached,593,0,0
5,50,50,25.0,5.0,5464.0,0.4442996438913078,1.0000000000000004,Time limit reached,626,0,0
5,50,50,25.0,5.0,5617.0,0.4442996438913078,1.0000000000000004,Time limit reached,661,0,0
5,50,50,25.0,5.0,5767.0,0.4445508352492313,1.0000000000000004,Time limit reached,697,0,0
5,50,50,25.0,5.0,5915.0,0.4445508352492313,1.0000000000000004,Time limit reached,730,0,0
5,50,50,25.0,5.0,6077.0,0.444984121075112,1.0000000000000004,Time limit reached,767,0,0
5,50,50,25.0,5.0,6302.0,0.444984121075112,1.0000000000000004,Time limit reached,800,0,0
5,50,50,25.0,5.0,6467.0,0.44545189265069607,1.0000000000000004,Time limit reached,835,0,0
5,50,50,25.0,5.0,6626.0,0.44545189265069607,1.0000000000000004,Time limit reached,870,0,0
5,50,50,25.0,5.0,6791.0,0.44545189265069607,1.0000000000000004,Time limit reached,906,0,0
5,50,50,25.0,5.0,6948.0,0.44545189265069607,1.0000000000000004,Time limit reached,941,0,0
5,50,50,25.0,5.0,7109.0,0.44551021521429446,1.0000000000000004,Time limit reached,975,0,0
5,50,50,25.0,5.0,7252.0,0.44551021521429446,1.0000000000000004,Time limit reached,1007,0,0
5,50,50,25.0,5.0,7413.0,0.44560008207760826,1.0000000000000004,Time limit reached,1043,0,0
5,50,50,25.0,5.0,7563.0,0.44560008207760826,1.0000000000000004,Time limit reached,1076,0,0
5,50,50,25.0,5.0,7721.0,0.44560008207760826,1.0000000000000004,Time limit reached,1111,0,0
5,50,50,25.0,5.0,7882.0,0.44560008207760826,1.0000000000000004,Time limit reached,1149,0,0
5,50,50,25.0,5.0,8046.0,0.4457691044402657,1.0000000000000004,Time limit reached,1184,0,0
5,50,50,25.0,5.0,8199.0,0.4457691044402657,1.0000000000000004,Time limit reached,1218,0,0
5,50,50,25.0,5.0,8363.0,0.44586783945232983,1.0000000000000004,Time limit reached,1255,0,0
5,50,50,25.0,5.0,8515.0,0.44586783945232983,1.0000000000000004,Time limit reached,1289,0,0
5,50,50,25.0,5.0,8666.0,0.44586783945232983,1.0000000000000004,Time limit reached,1324,0,0
5,50,50,25.0,5.0,8851.0,0.44586783945232983,1.0000000000000004,Time limit reached,1363,0,0
5,50,50,25.0,5.0,9004.0,0.4460082330506307,1.0000000000000004,Time limit reached,1398,0,0
5,50,50,25.0,5.0,9157.0,0.4460082330506307,1.0000000000000004,Time limit reached,1433,0,0
5,50,50,25.0,5.0,9302.0,0.4460082330506307,1.0000000000000004,Time limit reached,1468,0,0
5,50,50,25.0,5.0,9486.0,0.4460082330506307,1.0000000000000004,Time limit reached,1510,0,0
5,50,50,25.0,5.0,9664.0,0.4460523638638814,1.0000000000000004,Time limit reached,1549,0,0
5,50,50,25.0,5.0,9831.0,0.4460523638638814,1.0000000000000004,Time limit reached,1585,0,0
5,50,50,25.0,5.0,10019.0,0.4462277255655643,1.0000000000000004,Time limit reached,1624,0,0
5,50,50,25.0,5.0,10195.0,0.4462277255655643,1.0000000000000004,Time limit reached,1661,0,0
5,50,50,25.0,5.0,10381.0,0.4463404535934762,1.0000000000000004,Time limit reached,1702,0,0
5,50,50,25.0,5.0,10519.0,0.4463404535934762,1.0000000000000004,Time limit reached,1730,0,0
5,50,50,25.0,5.0,10669.0,0.4463477601749996,1.0000000000000004,Time limit reached,1764,0,0
5,50,50,25.0,5.0,10809.0,0.4463477601749996,1.0000000000000004,Time limit reached,1792,0,0
5,50,50,25.0,5.0,10973.0,0.44644024237252156,1.0000000000000004,Time limit reached,1829,0,0
5,50,50,25.0,5.0,11131.0,0.44644024237252156,1.0000000000000004,Time limit reached,1865,0,0
5,50,50,25.0,5.0,11292.0,0.44644024237252156,1.0000000000000004,Time limit reached,1901,0,0
5,50,50,25.0,5.0,11454.0,0.44644024237252156,1.0000000000000004,Time limit reached,1936,0,0
5,50,50,25.0,5.0,11623.0,0.44644024237252156,1.0000000000000004,Time limit reached,1975,0,0
5,50,50,25.0,5.0,11788.0,0.44644024237252156,1.0000000000000004,Time limit reached,2012,0,0
5,50,50,25.0,5.0,11948.0,0.4464670460789975,1.0000000000000004,Time limit reached,2047,0,0
5,50,50,25.0,5.0,12112.0,0.4464670460789975,1.0000000000000004,Time limit reached,2082,0,0
5,50,50,25.0,5.0,12278.0,0.4464780707780203,1.0000000000000004,Time limit reached,2120,0,0
5,50,50,25.0,5.0,12429.0,0.4464780707780203,1.0000000000000004,Time limit reached,2153,0,0
5,50,50,25.0,5.0,12587.0,0.4464780707780203,1.0000000000000004,Time limit reached,2189,0,0
5,50,50,25.0,5.0,12752.0,0.4464780707780203,1.0000000000000004,Time limit reached,2226,0,0
5,50,50,25.0,5.0,12918.0,0.44648122473315754,1.0000000000000004,Time limit reached,2261,0,0
5,50,50,25.0,5.0,13085.0,0.44648122473315754,1.0000000000000004,Time limit reached,2298,0,0
5,50,50,25.0,5.0,13264.0,0.44659754657304157,1.0000000000000004,Time limit reached,2338,0,0
5,50,50,25.0,5.0,13414.0,0.44659754657304157,1.0000000000000004,Time limit reached,2373,0,0
5,50,50,25.0,5.0,13567.0,0.44661207531470487,1.0000000000000004,Time limit reached,2408,0,0
5,50,50,25.0,5.0,13719.0,0.44661207531470487,1.0000000000000004,Time limit reached,2442,0,0
5,50,50,25.0,5.0,13879.0,0.4466360677989958,1.0000000000000004,Time limit reached,2476,0,0
5,50,50,25.0,5.0,14036.0,0.4466360677989958,1.0000000000000004,Time limit reached,2512,0,0
5,50,50,25.0,5.0,14200.0,0.44665076212823623,1.0000000000000004,Time limit reached,2550,0,0
5,50,50,25.0,5.0,14385.0,0.44665076212823623,1.0000000000000004,Time limit reached,2588,0,0
5,50,50,25.0,5.0,14584.0,0.4467148928641289,1.0000000000000004,Time limit reached,2630,0,0
5,50,50,25.0,5.0,14757.0,0.4467148928641289,1.0000000000000004,Time limit reached,2668,0,0
5,50,50,25.0,5.0,14909.0,0.4467355847997669,1.0000000000000004,Time limit reached,2703,0,0
5,50,50,25.0,5.0,15064.0,0.4467355847997669,1.0000000000000004,Time limit reached,2738,0,0
5,50,50,25.0,5.0,15219.0,0.44674754075529205,1.0000000000000004,Time limit reached,2774,0,0
5,50,50,25.0,5.0,15372.0,0.44674754075529205,1.0000000000000004,Time limit reached,2808,0,0
5,50,50,25.0,5.0,15537.0,0.4467538068253744,1.0000000000000004,Time limit reached,2845,0,0
5,50,50,25.0,5.0,15708.0,0.4467538068253744,1.0000000000000004,Time limit reached,2883,0,0
5,50,50,25.0,5.0,15881.0,0.44678167967734694,1.0000000000000004,Time limit reached,2920,0,0
5,50,50,25.0,5.0,16032.0,0.44678167967734694,1.0000000000000004,Time limit reached,2955,0,0
5,50,50,25.0,5.0,16196.0,0.44683708594353166,1.0000000000000004,Time limit reached,2993,0,0
5,50,50,25.0,5.0,16375.0,0.44683708594353166,1.0000000000000004,Time limit reached,3031,0,0
5,50,50,25.0,5.0,16525.0,0.44683708594353166,1.0000000000000004,Time limit reached,3064,0,0
5,50,50,25.0,5.0,16701.0,0.44683708594353166,1.0000000000000004,Time limit reached,3100,0,0
5,50,50,25.0,5.0,16898.0,0.4468549869720647,1.0000000000000004,Time limit reached,3143,0,0
5,50,50,25.0,5.0,17065.0,0.4468549869720647,1.0000000000000004,Time limit reached,3181,0,0
5,50,50,25.0,5.0,17225.0,0.4468549869720647,1.0000000000000004,Time limit reached,3215,0,0
5,50,50,25.0,5.0,17380.0,0.4468549869720647,1.0000000000000004,Time limit reached,3249,0,0
5,50,50,25.0,5.0,17529.0,0.4468549869720647,1.0000000000000004,Time limit reached,3283,0,0
5,50,50,25.0,5.0,17699.0,0.4468549869720647,1.0000000000000004,Time limit reached,3319,0,0
5,50,50,25.0,5.0,17882.0,0.4468549869720647,1.0000000000000004,Time limit reached,3359,0,0
5,50,50,25.0,5.0,18060.0,0.4468549869720647,1.0000000000000004,Time limit reached,3399,0,0
5,50,50,25.0,5.0,18211.0,0.4468679450726696,1.0000000000000004,Time limit reached,3435,0,0
5,50,50,25.0,5.0,18377.0,0.4468679450726696,1.0000000000000004,Time limit reached,3471,0,0
5,50,50,25.0,5.0,18542.0,0.4468702264433561,1.0000000000000004,Time limit reached,3507,0,0
5,50,50,25.0,5.0,18709.0,0.4468702264433561,1.0000000000000004,Time limit reached,3542,0,0
5,50,50,25.0,5.0,18873.0,0.4468702264433561,1.0000000000000004,Time limit reached,3577,0,0
5,50,50,25.0,5.0,19028.0,0.4468702264433561,1.0000000000000004,Time limit reached,3612,0,0
5,50,50,25.0,5.0,19182.0,0.446875162827868,1.0000000000000004,Time limit reached,3647,0,0
5,50,50,25.0,5.0,19349.0,0.446875162827868,1.0000000000000004,Time limit reached,3686,0,0
5,50,50,25.0,5.0,19523.0,0.446875162827868,1.0000000000000004,Time limit reached,3725,0,0
5,50,50,25.0,5.0,19696.0,0.446875162827868,1.0000000000000004,Time limit reached,3762,0,0
5,50,50,25.0,5.0,19853.0,0.4469167885349642,1.0000000000000004,Time limit reached,3800,0,0
5,50,50,25.0,5.0,20018.0,0.4469167885349642,1.0000000000000004,Time limit reached,3838,0,0
5,50,50,25.0,5.0,20172.0,0.44700041647702937,1.0000000000000004,Time limit reached,3875,0,0
5,50,50,25.0,5.0,20316.0,0.44700041647702937,1.0000000000000004,Time limit reached,3908,0,0
5,50,50,25.0,5.0,20505.0,0.44704443652855713,1.0000000000000004,Time limit reached,3943,0,0
5,50,50,25.0,5.0,20683.0,0.44704443652855713,1.0000000000000004,Time limit reached,3980,0,0
5,50,50,25.0,5.0,20870.0,0.44707753870098327,1.0000000000000004,Time limit reached,4023,0,0
5,50,50,25.0,5.0,21064.0,0.44707753870098327,1.0000000000000004,Time limit reached,4059,0,0
5,50,50,25.0,5.0,21224.0,0.44707753870098327,1.0000000000000004,Time limit reached,4096,0,0
5,50,50,25.0,5.0,21394.0,0.44707753870098327,1.0000000000000004,Time limit reached,4133,0,0
5,50,50,25.0,5.0,21565.0,0.4470846512786475,1.0000000000000004,Time limit reached,4170,0,0
5,50,50,25.0,5.0,21704.0,0.4470846512786475,1.0000000000000004,Time limit reached,4202,0,0
5,50,50,25.0,5.0,21841.0,0.4470846512786475,1.0000000000000004,Time limit reached,4233,0,0
5,50,50,25.0,5.0,22001.0,0.4470846512786475,1.0000000000000004,Time limit reached,4270,0,0
5,50,50,25.0,5.0,22156.0,0.447102083067631,1.0000000000000004,Time limit reached,4306,0,0
