seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
1,70,70,35.0,1.0,2113.0,-1.4415804304554285,0.04815038322390586,Time limit reached,31,0,0
1,70,70,35.0,1.0,3667.0,-1.4415804304554285,0.04815038322390586,Time limit reached,59,0,0
1,70,70,35.0,1.0,3888.0,-1.4412928567638348,0.04815038322390586,Time limit reached,85,0,0
1,70,70,35.0,1.0,4137.0,-1.4412928567638348,0.04815038322390586,Time limit reached,110,0,0
1,70,70,35.0,1.0,4322.0,-1.4411912593095284,0.04815038322390586,Time limit reached,134,0,0
1,70,70,35.0,1.0,4546.0,-1.4411912593095284,0.04815038322390586,Time limit reached,161,0,0
1,70,70,35.0,1.0,4762.0,-1.4411912593095284,0.04815038322390586,Time limit reached,188,0,0
1,70,70,35.0,1.0,4990.0,-1.4411912593095284,0.04815038322390586,Time limit reached,215,0,0
1,70,70,35.0,1.0,5197.0,-1.4411912593095284,0.04815038322390586,Time limit reached,241,0,0
1,70,70,35.0,1.0,5397.0,-1.4411912593095284,0.04815038322390586,Time limit reached,266,0,0
1,70,70,35.0,1.0,5604.0,-1.440349941257537,0.04815038322390586,Time limit reached,293,0,0
1,70,70,35.0,1.0,5830.0,-1.440349941257537,0.04815038322390586,Time limit reached,321,0,0
1,70,70,35.0,1.0,6048.0,-1.440349941257537,0.04815038322390586,Time limit reached,348,0,0
1,70,70,35.0,1.0,6254.0,-1.440349941257537,0.04815038322390586,Time limit reached,375,0,0
1,70,70,35.0,1.0,6496.0,-1.4402050615278315,0.04815038322390586,Time limit reached,406,0,0
1,70,70,35.0,1.0,6698.0,-1.4402050615278315,0.04815038322390586,Time limit reached,433,0,0
1,70,70,35.0,1.0,6918.0,-1.4401991202344666,0.04815038322390586,Time limit reached,461,0,0
1,70,70,35.0,1.0,7148.0,-1.4401991202344666,0.04815038322390586,Time limit reached,490,0,0
1,70,70,35.0,1.0,7409.0,-1.4401424725859269,0.04815038322390586,Time limit reached,523,0,0
1,70,70,35.0,1.0,7632.0,-1.4401424725859269,0.04815038322390586,Time limit reached,551,0,0
1,70,70,35.0,1.0,7884.0,-1.4389729207348958,0.04815038322390586,Time limit reached,581,0,0
1,70,70,35.0,1.0,8094.0,-1.4389729207348958,0.04815038322390586,Time limit reached,609,0,0
1,70,70,35.0,1.0,8306.0,-1.4389146812726978,0.04815038322390586,Time limit reached,637,0,0
1,70,70,35.0,1.0,8563.0,-1.4389146812726978,0.04815038322390586,Time limit reached,667,0,0
1,70,70,35.0,1.0,8805.0,-1.4386223709366108,0.04815038322390586,Time limit reached,696,0,0
1,70,70,35.0,1.0,9034.0,-1.4386223709366108,0.04815038322390586,Time limit reached,724,0,0
1,70,70,35.0,1.0,9267.0,-1.4386223709366108,0.04815038322390586,Time limit reached,750,0,0
1,70,70,35.0,1.0,9466.0,-1.4386223709366108,0.04815038322390586,Time limit reached,776,0,0
1,70,70,35.0,1.0,9637.0,-1.4385849184647301,0.04815038322390586,Time limit reached,801,0,0
1,70,70,35.0,1.0,9844.0,-1.4385849184647301,0.04815038322390586,Time limit reached,830,0,0
1,70,70,35.0,1.0,10072.0,-1.4385254200563562,0.04815038322390586,Time limit reached,861,0,0
1,70,70,35.0,1.0,10287.0,-1.4385254200563562,0.04815038322390586,Time limit reached,890,0,0
1,70,70,35.0,1.0,10472.0,-1.4384086980681405,0.04815038322390586,Time limit reached,917,0,0
1,70,70,35.0,1.0,10685.0,-1.4384086980681405,0.04815038322390586,Time limit reached,945,0,0
1,70,70,35.0,1.0,10886.0,-1.4384086980681405,0.04815038322390586,Time limit reached,973,0,0
1,70,70,35.0,1.0,11121.0,-1.4384086980681405,0.04815038322390586,Time limit reached,1005,0,0
1,70,70,35.0,1.0,11334.0,-1.4384086980681405,0.04815038322390586,Time limit reached,1034,0,0
1,70,70,35.0,1.0,11573.0,-1.4384086980681405,0.04815038322390586,Time limit reached,1068,0,0
1,70,70,35.0,1.0,11780.0,-1.4384048471183035,0.04815038322390586,Time limit reached,1097,0,0
1,70,70,35.0,1.0,11991.0,-1.4384048471183035,0.04815038322390586,Time limit reached,1126,0,0
1,70,70,35.0,1.0,12211.0,-1.4382014470070046,0.04815038322390586,Time limit reached,1158,0,0
1,70,70,35.0,1.0,12432.0,-1.4382014470070046,0.04815038322390586,Time limit reached,1187,0,0
1,70,70,35.0,1.0,12656.0,-1.4381742642334645,0.04815038322390586,Time limit reached,1216,0,0
1,70,70,35.0,1.0,12877.0,-1.4381742642334645,0.04815038322390586,Time limit reached,1246,0,0
1,70,70,35.0,1.0,13069.0,-1.4381025808853525,0.04815038322390586,Time limit reached,1274,0,0
