seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,15,5,75,15.0,0.1,109.0,0.24668585547872876,0.6931471805599453,Time limit reached,18,0,0
7,15,5,75,15.0,0.1,201.0,0.24668585547872876,0.6931471805599453,Time limit reached,35,0,0
7,15,5,75,15.0,0.1,316.0,0.25022755059726814,0.6931471805599453,Time limit reached,57,0,0
7,15,5,75,15.0,0.1,447.0,0.25022755059726814,0.6931471805599453,Time limit reached,79,0,0
7,15,5,75,15.0,0.1,595.0,0.2522382497567578,0.6931471805599453,Time limit reached,107,0,0
7,15,5,75,15.0,0.1,733.0,0.2522382497567578,0.6931471805599453,Time limit reached,132,0,0
7,15,5,75,15.0,0.1,858.0,0.2522382497567578,0.6931471805599453,Time limit reached,156,0,0
7,15,5,75,15.0,0.1,1006.0,0.2522382497567578,0.6931471805599453,Time limit reached,183,0,0
7,15,5,75,15.0,0.1,1154.0,0.2535125175013265,0.6931471805599453,Time limit reached,211,0,0
7,15,5,75,15.0,0.1,1338.0,0.2535125175013265,0.6931471805599453,Time limit reached,247,0,0
7,15,5,75,15.0,0.1,1499.0,0.2537150900740854,0.6931471805599453,Time limit reached,281,0,0
7,15,5,75,15.0,0.1,1660.0,0.2537150900740854,0.6931471805599453,Time limit reached,312,0,0
7,15,5,75,15.0,0.1,1847.0,0.25382753986944745,0.6931471805599453,Time limit reached,350,0,0
7,15,5,75,15.0,0.1,2067.0,0.25382753986944745,0.692351718517904,Time limit reached,389,0,0
7,15,5,75,15.0,0.1,2270.0,0.2554727735504111,0.692351718517904,Time limit reached,431,0,0
7,15,5,75,15.0,0.1,2422.0,0.2554727735504111,0.692351718517904,Time limit reached,462,0,0
7,15,5,75,15.0,0.1,2593.0,0.2560135117332012,0.692351718517904,Time limit reached,496,0,0
7,15,5,75,15.0,0.1,2703.0,0.2560135117332012,0.692351718517904,Time limit reached,520,0,0
7,15,5,75,15.0,0.1,2829.0,0.25706848745570865,0.692351718517904,Time limit reached,547,0,0
7,15,5,75,15.0,0.1,2949.0,0.25706848745570865,0.692351718517904,Time limit reached,571,0,0
7,15,5,75,15.0,0.1,3068.0,0.25706848745570865,0.692351718517904,Time limit reached,597,0,0
7,15,5,75,15.0,0.1,3215.0,0.25706848745570865,0.692351718517904,Time limit reached,628,0,0
7,15,5,75,15.0,0.1,3352.0,0.25742821526013265,0.692351718517904,Time limit reached,659,0,0
7,15,5,75,15.0,0.1,3535.0,0.25742821526013265,0.6807517793876161,Time limit reached,696,0,0
7,15,5,75,15.0,0.1,3711.0,0.25743585358496984,0.6590263182133773,Time limit reached,733,0,0
7,15,5,75,15.0,0.1,3879.0,0.25743585358496984,0.6590263182133773,Time limit reached,767,0,0
7,15,5,75,15.0,0.1,4043.0,0.25772585248846597,0.6590263182133773,Time limit reached,803,0,0
7,15,5,75,15.0,0.1,4171.0,0.25772585248846597,0.6590263182133773,Time limit reached,830,0,0
7,15,5,75,15.0,0.1,4273.0,0.25772585248846597,0.6590263182133773,Time limit reached,852,0,0
7,15,5,75,15.0,0.1,4392.0,0.25772585248846597,0.6590263182133773,Time limit reached,875,0,0
7,15,5,75,15.0,0.1,4536.0,0.2577353000926645,0.6590263182133773,Time limit reached,905,0,0
7,15,5,75,15.0,0.1,4673.0,0.2577353000926645,0.6590263182133773,Time limit reached,933,0,0
7,15,5,75,15.0,0.1,4844.0,0.25775908472957443,0.6590263182133773,Time limit reached,968,0,0
7,15,5,75,15.0,0.1,4982.0,0.25775908472957443,0.6590263182133773,Time limit reached,996,0,0
7,15,5,75,15.0,0.1,5098.0,0.2581437593738078,0.6590263182133773,Time limit reached,1021,0,0
7,15,5,75,15.0,0.1,5229.0,0.2581437593738078,0.6590263182133773,Time limit reached,1047,0,0
