seed,dimension,time,solution,dual_gap,rel_dual_gap,termination,ncalls
8,40,6.824,-0.0824560021243973,4.9034328264419e-8,5.946726375412106e-7,OPTIMAL,1650
9,40,2.556,-0.19798643454510978,7.56138860413813e-8,3.8191447921727804e-7,OPTIMAL,1055
10,40,21.688,-1.91771256210715,0.014956926108011803,0.007799357632395851,OPTIMAL,5596
1,45,6.735,-0.28495672390562077,0.00031945240574676737,0.0011210558619861582,OPTIMAL,1469
2,45,94.388,-4.867834624451241,0.037833015924784164,0.007772042159104602,OPTIMAL,30059
3,45,2.211,0.6020908940492049,9.097830471604951e-5,0.00015112677317161632,OPTIMAL,1094
4,45,4.269,-0.2618499135852304,0.00044205715979489524,0.0016882081561237887,OPTIMAL,1350
5,45,12.797,-0.20318952160800297,6.705481209179354e-8,3.3001117164475114e-7,OPTIMAL,3418
6,45,8.293,-0.3305977415978644,5.588481299945158e-8,1.6904172644781486e-7,OPTIMAL,1707
7,45,37.939,-0.7504781788953374,0.005550033692251599,0.007395329868779054,OPTIMAL,5423
8,45,28.792,-0.9219770200052185,0.0038351703964583095,0.0041597244977283725,OPTIMAL,4431
9,45,9.003,-0.3675539000718713,4.816685775788088e-6,1.31047059352281e-5,OPTIMAL,1661
10,45,12.497,-0.3488069945610633,6.444675692757196e-5,0.00018476337324792292,OPTIMAL,1988
1,50,6.356,-0.19485729597723883,4.520857299628034e-8,2.3200862338539854e-7,OPTIMAL,1545
2,50,8.28,-0.005755328603615606,9.901932218614462e-8,1.720480775397235e-5,OPTIMAL,2099
3,50,9.734,-0.32036318909805817,0.0020409417039614075,0.006370712283478696,OPTIMAL,1694
4,50,6.743,-0.12503670108649512,7.280108071938685e-8,5.822376957068479e-7,OPTIMAL,1522
5,50,9.92,-0.511277276153532,0.003137507503241488,0.006136606592113283,OPTIMAL,2003
6,50,5.211,0.07048853132736088,0.00015113731177185397,0.0021487476737957773,OPTIMAL,1516
7,50,6.166,-0.06416483737341239,8.55455688508755e-8,1.333215704312258e-6,OPTIMAL,1665
8,50,16.809,-0.36313472077125813,0.0006915913886142988,0.0019045036154775696,OPTIMAL,2248
9,50,6.059,-0.24165129255073325,0.00057100592091891,0.0023629334438549743,OPTIMAL,1346
10,50,265.184,-4.515249202028075,0.03726851703244094,0.008253922511231799,OPTIMAL,59882
1,55,12.534,-0.3403414123092568,0.0021455524374379698,0.006304118040999308,OPTIMAL,1863
2,55,3.251,-0.1708364941058999,8.181906377413561e-8,4.789319998771268e-7,OPTIMAL,969
3,55,14.534,-0.3359794165216692,0.0017172440222916752,0.005111158415804084,OPTIMAL,2147
4,55,6.483,0.08273067488611652,0.0003273349988462959,0.003972351112152713,OPTIMAL,1965
5,55,36.53,-20.45121705888145,0.12949840113466493,0.00633206330761753,OPTIMAL,13995
6,55,6.765,-0.08470986422451265,0.00012628164897021676,0.0014907549448494382,OPTIMAL,1441
7,55,241.105,-2.31754014423038,0.01214282665459887,0.0052395323916304025,OPTIMAL,37468
8,55,5.719,-0.0809148345338907,0.0003602944271297037,0.004452761093873294,OPTIMAL,1517
9,55,8.433,-0.49296338041169746,4.1053916521482936e-5,8.327985029475583e-5,OPTIMAL,1478
10,55,13.946,-0.4312257162609769,0.00196132169065405,0.004548248438567291,OPTIMAL,1935
1,60,21.822,-0.2911992243371574,0.001127580106684345,0.0038721947465725592,OPTIMAL,3026
2,60,9.476,-0.04599805522905881,0.0002255123662073255,0.004902650016056773,OPTIMAL,2322
3,60,1800.276,-2.9885458765666932,1.751528043503047,0.5860803600964762,Time limit reached,243739
4,60,10.89,-0.21329478048900447,0.00014928535999456094,0.0006999016087140338,OPTIMAL,2180
5,60,10.868,0.00827779148749419,8.588663447106626e-8,1.0375657049478312e-5,OPTIMAL,2332
6,60,10.602,-0.03267731734952928,1.1561054069630927e-7,3.537944668458981e-6,OPTIMAL,3015
7,60,46.279,-1.8377344075878224,0.009641149392007442,0.005246214769773095,OPTIMAL,6353
8,60,21.855,-0.32356132995873893,8.602971224291878e-8,2.6588378856611026e-7,OPTIMAL,11753
9,60,183.782,-0.9140703594383891,0.005766037943724656,0.00630808983595896,OPTIMAL,28557
10,60,56.198,-0.7023379823353925,0.0014693729738052275,0.0020921166315387273,OPTIMAL,7663
1,65,15.377,-0.3659541774854692,0.0007698205205742825,0.0021035981222125807,OPTIMAL,2113
2,65,16.062,-0.37508532711395376,0.0007284708940204498,0.0019421471365611027,OPTIMAL,2065
3,65,21.68,-0.02747495588958182,1.4748282417542669e-7,5.367900307761747e-6,OPTIMAL,3390
4,65,1800.264,-12.80731445862676,0.1671212435698095,0.013048890468777384,Time limit reached,270217
5,65,8.222,-0.023075016416785,8.68134671372367e-8,3.7622277518332646e-6,OPTIMAL,2838
6,65,274.289,-1.906562849203393,0.017344857500170008,0.009097448587869579,OPTIMAL,48465
7,65,17.65,-0.2586675863539715,0.0008377165068086945,0.0032385832280598477,OPTIMAL,2643
8,65,31.091,-0.3869489118960732,0.0014352317641553314,0.0037090988500849075,OPTIMAL,3840
9,65,14.755,-0.24290337753834967,0.0006955629298612542,0.002863537497544424,OPTIMAL,3281
10,65,20.678,-0.5383932033732219,0.004054514401294451,0.007530768174433665,OPTIMAL,2638
1,70,13.856,-0.1682315037913356,6.085110451636844e-8,3.6171051880891784e-7,OPTIMAL,2632
2,70,24.873,-0.4591877640774251,0.0003767678496153781,0.0008205093408191297,OPTIMAL,3149
3,70,26.478,-0.1998201707109476,0.001651210586823465,0.008263483015496191,OPTIMAL,4227
4,70,30.242,-0.47266342401090794,0.003987751006896301,0.008436766638419378,OPTIMAL,3586
6,70,42.309,-0.7917620985219403,0.005804016406841028,0.007330505486024088,OPTIMAL,6105
7,70,41.895,-1.4012034510268492,0.00469163312178833,0.0033482883005677318,OPTIMAL,6593
8,70,1800.449,-5.652374551488489,1.1263671393446266,0.1992732663209678,Time limit reached,245110
9,70,19.937,-0.17251655521789788,8.727600153690673e-8,5.0589928269013e-7,OPTIMAL,3239
10,70,13.721,-0.04341098500394447,0.0001492517831683804,0.0034381109563586007,OPTIMAL,2587
1,75,14.809,-0.09031217240729217,0.0007565113741850316,0.008376626915509208,OPTIMAL,2786
2,75,10.778,0.10906859996066287,1.5540361497645705e-7,1.4248265445389542e-6,OPTIMAL,2441
3,75,16.234,-0.24444701461329327,0.0010147762039614538,0.004151313549755536,OPTIMAL,2661
4,75,19.749,-0.12884068350846511,1.2145618533132563e-7,9.426850434501591e-7,OPTIMAL,3429
5,75,34.999,-0.28627486145476494,0.0003245999906537067,0.0011338752868630681,OPTIMAL,4895
7,75,1800.312,-17.84847701144653,0.9323793676061989,0.052238595315905564,Time limit reached,283374
8,75,37.621,-0.38472788014590303,0.0008978858804477574,0.002333820673737619,OPTIMAL,4412
9,75,13.175,0.022928429257961236,1.2614946298672436e-7,5.501910123473889e-6,OPTIMAL,2985
10,75,34.815,-0.2780628911527608,0.0011774848108750957,0.004234598892335529,OPTIMAL,3892
1,80,21.24,-0.15853622792150063,5.402944635002349e-5,0.00034080189151955995,OPTIMAL,4072
2,80,16.555,-0.04864378500172328,1.7533408580572285e-7,3.604449896312784e-6,OPTIMAL,3294
3,80,33.725,-0.23313271940638813,0.0018067575285958815,0.0077499097217941775,OPTIMAL,4277
4,80,31.55,-0.31343396777196986,1.287680533668123e-5,4.1082992466372984e-5,OPTIMAL,4356
5,80,26.623,-0.20237542922797652,0.0005012830972137561,0.002476995844436526,OPTIMAL,4053
6,80,1800.531,-7.667862481791886,0.8329177753337653,0.10862450615300062,Time limit reached,236236
7,80,20.549,-0.24250087730053732,1.7223468792737506e-5,7.102435663105679e-5,OPTIMAL,3361
8,80,1800.841,-1.0281270235224638,1.1007993898888786,1.0706842293838676,Time limit reached,181433
9,80,38.995,-0.4448237254987304,0.0021155106573090277,0.004755840428558853,OPTIMAL,4510
10,80,4.915,-42.21402400576017,0.2541193769117953,0.006019785673053114,OPTIMAL,698
1,85,39.537,-0.4149554067854856,0.0023114965320754632,0.005570469728257835,OPTIMAL,4241
2,85,40.107,-0.13549719143501104,1.4981107673839311e-5,0.00011056397195527664,OPTIMAL,5792
3,85,40.632,-0.18304094061111942,0.00011381630321893876,0.00062180790176744,OPTIMAL,5140
4,85,256.073,-0.8047772228696031,0.0063604967860965145,0.007903425451601153,OPTIMAL,27825
5,85,17.538,-0.007899813741708672,1.1845904157592457e-7,1.4995168930438953e-5,OPTIMAL,4202
6,85,26.37,-0.25886698151261905,4.0661133670683025e-5,0.00015707346465389563,OPTIMAL,3948
7,85,49.614,-0.4096196992698061,0.0003700692334486777,0.0009034458892196063,OPTIMAL,5799
8,85,37.688,-0.28650666078596443,2.0310668412348853e-5,7.089073725766534e-5,OPTIMAL,4813
9,85,20.885,-0.0605842689067172,7.175198963982332e-6,0.00011843336716714579,OPTIMAL,4150
10,85,20.553,-0.11504132670168749,9.44872658443785e-5,0.0008213332421781998,OPTIMAL,3792
1,90,238.15,-0.7075804253173092,0.005445519751149708,0.007695972862318378,OPTIMAL,26761
2,90,1800.927,-7.317700261444079,1.085491695790564,0.14833781885134942,Time limit reached,189832
3,90,1800.932,-0.7112651971061368,2.975106108345515,4.182836613474231,Time limit reached,191470
4,90,57.643,-0.06996316879294484,1.3995305647718226e-7,2.0003818993872567e-6,OPTIMAL,8119
5,90,45.336,-0.4239847218992722,0.00293363800773605,0.006919206886971287,OPTIMAL,5004
6,90,33.268,-0.22414731200727206,0.0002800371757837872,0.0012493443408980157,OPTIMAL,4918
7,90,22.823,-0.11692744352683826,0.0009215589682027292,0.007881459992676608,OPTIMAL,3984
8,90,44.721,0.05178472211732432,5.171273325110803e-7,9.986198158512313e-6,OPTIMAL,13791
9,90,51.893,-0.6129035231270954,0.005067251462706812,0.008267616796935977,OPTIMAL,5569
10,90,13.364,-0.1221670968837249,0.0003574179402998645,0.0029256481443611987,OPTIMAL,2947
1,95,825.339,-0.7651545383101429,0.004232495441325312,0.005531556345039594,OPTIMAL,92809
2,95,71.068,-0.5837449816001735,0.00519865095575589,0.008905688476336436,OPTIMAL,8169
3,95,25.107,-0.03439091801377869,2.2269980415323687e-7,6.4755411316444755e-6,OPTIMAL,5157
4,95,536.788,-0.09867072017015333,9.314966911083689e-5,0.0009440457001854691,OPTIMAL,58003
5,95,61.554,-0.22528922329025713,0.0006105511906809857,0.002710077214365316,OPTIMAL,7801
6,95,1801.372,-4.974510599824704,2.5538189948127688,0.5133809534756569,Time limit reached,173499
7,95,1801.038,-8.209207233283685,1.564602490430488,0.1905911796314401,Time limit reached,178327
8,95,1800.72,1.442926347029676,7.252772725142557,Inf,Time limit reached,188101
9,95,390.368,-0.8187806208998093,0.00637836229194555,0.0077900748126353645,OPTIMAL,51533
10,95,24.708,0.09717686306656681,9.149278438824737e-5,0.0009423951736736818,OPTIMAL,4143
2,100,153.079,-0.35370453184880263,0.0018018620955754794,0.005094257871555114,OPTIMAL,7505
3,100,1801.636,-21.16748803902213,1.6577196695334955,0.0783144257116149,Time limit reached,89605
4,100,1802.79,12.109694665244458,131.1353594208312,Inf,Time limit reached,38155
5,100,192.563,-0.21595071533874455,0.0002753355697100446,0.001274992626341375,OPTIMAL,6847
6,100,2.07,-107.86999242098021,0.0898416034114291,0.0008328692845440057,OPTIMAL,76
7,100,443.633,-0.4700959997010612,0.0031954775991317463,0.0067975000875646315,OPTIMAL,16956
8,100,87.142,-0.05003877713383398,0.0003321361130252942,0.006637574538181883,OPTIMAL,7550
9,100,142.509,-0.40011847466332595,0.0011662976998088603,0.00291488090068879,OPTIMAL,5611
10,100,560.995,-0.44575044413736026,0.003717809379279069,0.008340562366626397,OPTIMAL,25219
1,105,108.973,-0.06680598685706629,0.0005154273154105993,0.00771528630380648,OPTIMAL,5746
2,105,158.734,-0.06683950964645874,0.00036635696242731663,0.005481143778060717,OPTIMAL,7943
3,105,148.895,-0.2276440259736856,0.00011880337421976694,0.0005218822400966497,OPTIMAL,8027
4,105,1801.642,0.5387547767114631,72.62477247879497,Inf,Time limit reached,89138
5,105,142.492,-0.3391792396622438,0.0033064996417874193,0.009748531912153724,OPTIMAL,6365
6,105,154.289,-0.3584662511695233,0.0011796803190448069,0.0032909104140097165,OPTIMAL,9668
7,105,58.568,0.006804542823740656,2.6500209349467063e-5,0.003909714184033253,OPTIMAL,4910
8,105,1800.891,-0.03536114872232421,8.360350266422632,236.4275643891787,Time limit reached,72300
9,105,417.859,-0.2783571618750966,5.460648002925117e-5,0.00019617415144415786,OPTIMAL,22935
10,105,1802.103,0.10705703809774958,56.17663639203262,Inf,Time limit reached,76909
1,110,194.419,-0.3164003926778004,0.0005460763980423278,0.0017259030351407087,OPTIMAL,8594
2,110,186.493,-0.362717735286291,0.003311352920618682,0.009129283182155543,OPTIMAL,8210
3,110,1800.669,-12.36101234147062,3.1819339550179535,0.25741693860645326,Time limit reached,84529
4,110,1802.997,6.769461607732616,50.88573710315551,Inf,Time limit reached,111270
5,110,340.34,-0.41541749363523667,0.003865302142605942,0.009304620536755553,OPTIMAL,15656
6,110,160.966,-0.351265428141161,0.003265275855569627,0.009295750717196767,OPTIMAL,7519
7,110,1801.768,30.30653325320585,488.538624555733,Inf,Time limit reached,71487
8,110,206.972,-0.40731896085882136,0.004106153555082537,0.010080929074415833,OPTIMAL,9347
9,110,181.776,-0.4052722382029877,0.0036752465978435733,0.009068587116008577,OPTIMAL,7998
10,110,1012.905,-0.39281321632020333,0.0012713841347295474,0.0032366124201207457,OPTIMAL,46956
1,115,212.565,-0.5136785098475136,0.0046119965418729425,0.008978371595187079,OPTIMAL,8909
2,115,257.755,-0.8707217021338742,0.006005146437206621,0.006896746024004952,OPTIMAL,11614
3,115,134.397,-0.03848443172305793,1.9797277722721773e-7,5.144230234497718e-6,OPTIMAL,7767
4,115,1800.723,0.05005124134123451,49.69666307221401,Inf,Time limit reached,130074
5,115,218.909,-0.49442894938449955,0.003439673172945523,0.006956860388590664,OPTIMAL,9182
6,115,213.499,-0.4252220415110423,0.002199200888216679,0.005171888269012907,OPTIMAL,9717
7,115,421.934,-0.06223874599862378,0.0005062562267089121,0.0081341006889841,OPTIMAL,23349
8,115,191.135,-0.2874102889247381,0.00039008966283338165,0.0013572571263638074,OPTIMAL,9525
9,115,162.398,-0.2912493720489541,1.7658661467079284e-5,6.063072803505018e-5,OPTIMAL,7525
10,115,1801.065,-51.22565787216327,2.5810525451177213,0.05038593260351862,Time limit reached,81862
1,120,1789.979,-0.05299430779610781,4.3072304405367134e-5,0.0008127722805831347,OPTIMAL,74431
2,120,499.352,-0.6747576117607935,0.00661687145767198,0.009806293908126684,OPTIMAL,26335
4,120,1802.015,-9.149096787878626,16.92848286431203,1.8502900621556533,Time limit reached,67841
5,120,1198.122,-0.7600657361901738,0.005434544928932583,0.007150098564070544,OPTIMAL,54544
6,120,1801.101,-0.23372991033965773,3.386017034673188,14.486879448815975,Time limit reached,76159
7,120,756.122,-0.6068231384938448,0.005049576771778086,0.008321331952356502,OPTIMAL,32547
8,120,111.697,-0.28327668052628335,5.260683918484332e-6,1.857083297047541e-5,OPTIMAL,7486
9,120,110.525,-0.018632801121974518,1.6807972687438166e-5,0.0009020636552394557,OPTIMAL,6882
10,120,1800.986,-1.5166129014652423,5.013339319162655,3.3056156348921513,Time limit reached,71875
5,70,267.747,-0.7150660523006713,0.005090271381489431,0.007118603050881614,OPTIMAL,28088
6,75,432.528,-1.177215836986818,0.008789500953219287,0.007466346167850363,OPTIMAL,47218
1,100,1333.47,-0.8593477778115401,0.008195982282143688,0.009537445134280795,OPTIMAL,38355
3,120,1800.591,10.883748478630697,19.461130497378278,Inf,Time limit reached,46842
