seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size,node_level
30,40,Inf,0.8,69,4279.0,994332312,1676.3802824263505,1731.0505722623268,2717.0,39,447,3,1,12
30,40,Inf,0.8,69,4279.0,994332312,1676.3802824263505,1731.0505722623268,2737.0,41,456,3,2,13
30,40,Inf,0.8,69,4279.0,994332312,1677.415651687287,1731.0505722623268,2745.0,41,460,2,1,13
30,40,Inf,0.8,69,4279.0,994332312,1677.415651687287,1731.0505722623268,2773.0,43,472,5,2,14
30,40,Inf,0.8,69,4279.0,994332312,1679.035074078535,1731.0505722623268,2805.0,45,487,1,1,14
30,40,Inf,0.8,69,4279.0,994332312,1679.035074078535,1731.0505722623268,3011.0,47,507,10,7,4
30,40,Inf,0.8,69,4279.0,994332312,1688.4314557461646,1731.0505722623268,3214.0,49,534,14,5,4
30,40,Inf,0.8,69,4279.0,994332312,1688.4314557461646,1731.0505722623268,3324.0,51,555,11,6,7
30,40,Inf,0.8,69,4279.0,994332312,1697.9312459619466,1731.0505722623268,3432.0,53,584,9,1,7
30,40,Inf,0.8,69,4279.0,994332312,1697.9312459619466,1731.0505722623268,3466.0,53,596,11,5,8
30,40,Inf,0.8,69,4279.0,994332312,1704.3870606308426,1731.0505722623268,3532.0,55,616,9,3,8
30,40,Inf,0.8,69,4279.0,994332312,1704.3870606308426,1731.0505722623268,3570.0,57,631,7,1,10
30,40,Inf,0.8,69,4279.0,994332312,1705.7432021696768,1731.0505722623268,3580.0,57,636,3,3,10
30,40,Inf,0.8,69,4279.0,994332312,1705.7432021696768,1731.0505722623268,3588.0,57,639,6,2,11
30,40,Inf,0.8,69,4279.0,994332312,1708.709674603996,1731.0505722623268,3628.0,59,653,2,0,11
30,40,Inf,0.8,69,4279.0,994332312,1708.709674603996,1731.0505722623268,3645.0,59,661,7,3,4
30,40,Inf,0.8,69,4279.0,994332312,1708.8552989682362,1731.0505722623268,3820.0,61,682,5,1,4
30,40,Inf,0.8,69,4279.0,994332312,1708.8552989682362,1731.0505722623268,3832.0,61,687,6,2,15
30,40,Inf,0.8,69,4279.0,994332312,1709.9334938593577,1731.0505722623268,3839.0,61,690,1,0,15
30,40,Inf,0.8,69,4279.0,994332312,1709.9334938593577,1731.0505722623268,3923.0,63,708,8,3,5
30,40,Inf,0.8,69,4279.0,994332312,1710.6637650430034,1731.0505722623268,3936.0,63,714,5,1,5
30,40,Inf,0.8,69,4279.0,994332312,1710.6637650430034,1731.0505722623268,3967.0,63,723,11,5,6
30,40,Inf,0.8,69,4279.0,994332312,1711.7392576933196,1731.0505722623268,3982.0,63,729,6,9,6
30,40,Inf,0.8,69,4279.0,994332312,1711.7392576933196,1731.0505722623268,4009.0,63,739,12,10,5
30,40,Inf,0.8,69,4279.0,994332312,1711.9777870323474,1731.0505722623268,4038.0,63,751,13,2,5
30,40,Inf,0.8,69,4279.0,994332312,1711.9777870323474,1731.0505722623268,4050.0,63,757,7,1,5
30,40,Inf,0.8,69,4279.0,994332312,1712.3885516583478,1731.0505722623268,4120.0,65,773,8,5,5
30,40,Inf,0.8,69,4279.0,994332312,1712.3885516583478,1731.0505722623268,4199.0,67,795,8,4,6
30,40,Inf,0.8,69,4279.0,994332312,1713.757839383726,1731.0505722623268,4208.0,67,799,7,2,6
30,40,Inf,0.8,69,4279.0,994332312,1713.757839383726,1731.0505722623268,4259.0,69,815,6,2,7
30,40,Inf,0.8,69,4279.0,994332312,1714.0122382539898,1731.0505722623268,4279.0,69,821,10,2,7
