seed,num_v,number_nodes,time,lowerBound,upperBound,termination
1,6,10339,1664.0,-7.903556818442075,Inf,Optimal
1,6,10339,1713.0,-7.903556818442075,Inf,Optimal
1,6,10339,1743.0,-7.887430120923901,Inf,Optimal
1,6,10339,1773.0,-7.887430120923901,Inf,Optimal
1,6,10339,1802.0,-7.791787175851846,Inf,Optimal
1,6,10339,1831.0,-7.791787175851846,Inf,Optimal
1,6,10339,1862.0,-7.785175275631358,Inf,Optimal
1,6,10339,1893.0,-7.785175275631358,Inf,Optimal
1,6,10339,1924.0,-7.706992967761698,Inf,Optimal
1,6,10339,1952.0,-7.706992967761698,Inf,Optimal
1,6,10339,1981.0,-7.700381065606756,Inf,Optimal
1,6,10339,2009.0,-7.700381065606756,Inf,Optimal
1,6,10339,2040.0,-7.668420306582203,Inf,Optimal
1,6,10339,2070.0,-7.668420306582203,Inf,Optimal
1,6,10339,2100.0,-7.63123946481697,Inf,Optimal
1,6,10339,2129.0,-7.63123946481697,Inf,Optimal
1,6,10339,2157.0,-7.583626162574983,Inf,Optimal
1,6,10339,2188.0,-7.583626162574983,Inf,Optimal
1,6,10339,2216.0,-7.546445254328463,Inf,Optimal
1,6,10339,2246.0,-7.546445254328463,Inf,Optimal
1,6,10339,2275.0,-7.538004416124826,Inf,Optimal
1,6,10339,2305.0,-7.538004416124826,Inf,Optimal
1,6,10339,2333.0,-7.535047215351303,Inf,Optimal
1,6,10339,2363.0,-7.535047215351303,Inf,Optimal
1,6,10339,2393.0,-7.529358825587874,Inf,Optimal
1,6,10339,2423.0,-7.529358825587874,Inf,Optimal
1,6,10339,2454.0,-7.515645501530901,Inf,Optimal
1,6,10339,2482.0,-7.515645501530901,Inf,Optimal
1,6,10339,2513.0,-7.512544683335728,Inf,Optimal
1,6,10339,2545.0,-7.512544683335728,Inf,Optimal
1,6,10339,2573.0,-7.506999855051495,Inf,Optimal
1,6,10339,2603.0,-7.506999855051495,Inf,Optimal
1,6,10339,2633.0,-7.503898969848687,Inf,Optimal
1,6,10339,2664.0,-7.503898969848687,Inf,Optimal
1,6,10339,2694.0,-7.50082356382125,Inf,Optimal
1,6,10339,2721.0,-7.50082356382125,Inf,Optimal
1,6,10339,2750.0,-7.49217792793373,Inf,Optimal
1,6,10339,2778.0,-7.49217792793373,Inf,Optimal
1,6,10339,2809.0,-7.48926571235442,Inf,Optimal
1,6,10339,2838.0,-7.48926571235442,Inf,Optimal
1,6,10339,2869.0,-7.480620065874775,Inf,Optimal
1,6,10339,2901.0,-7.480620065874775,Inf,Optimal
1,6,10339,2933.0,-7.478464593329944,Inf,Optimal
1,6,10339,2964.0,-7.478464593329944,Inf,Optimal
1,6,10339,2994.0,-7.475363785634322,Inf,Optimal
1,6,10339,3022.0,-7.475363785634322,Inf,Optimal
1,6,10339,3049.0,-7.469818947946528,Inf,Optimal
1,6,10339,3080.0,-7.469818947946528,Inf,Optimal
1,6,10339,3110.0,-7.466718139201774,Inf,Optimal
1,6,10339,3140.0,-7.466718139201774,Inf,Optimal
1,6,10339,3168.0,-7.453210272129585,Inf,Optimal
1,6,10339,3199.0,-7.453210272129585,Inf,Optimal
1,6,10339,3226.0,-7.452084804736419,Inf,Optimal
1,6,10339,3254.0,-7.452084804736419,Inf,Optimal
1,6,10339,3283.0,-7.444564681580638,Inf,Optimal
1,6,10339,3314.0,-7.444564681580638,Inf,Optimal
1,6,10339,3343.0,-7.4434392241095875,Inf,Optimal
1,6,10339,3374.0,-7.4434392241095875,Inf,Optimal
1,6,10339,3404.0,-7.439404270280257,Inf,Optimal
1,6,10339,3433.0,-7.439404270280257,Inf,Optimal
1,6,10339,3462.0,-7.432792370042,Inf,Optimal
1,6,10339,3492.0,-7.432792370042,Inf,Optimal
1,6,10339,3522.0,-7.430851357523897,Inf,Optimal
1,6,10339,3550.0,-7.430851357523897,Inf,Optimal
1,6,10339,3578.0,-7.427750474896205,Inf,Optimal
1,6,10339,3607.0,-7.427750474896205,Inf,Optimal
1,6,10339,3636.0,-7.4222057110442545,Inf,Optimal
1,6,10339,3665.0,-7.4222057110442545,Inf,Optimal
1,6,10339,3696.0,-7.419104892848393,Inf,Optimal
1,6,10339,3726.0,-7.419104892848393,Inf,Optimal
1,6,10339,3754.0,-7.416029430367283,Inf,Optimal
1,6,10339,3783.0,-7.416029430367283,Inf,Optimal
1,6,10339,3811.0,-7.4073838398153855,Inf,Optimal
1,6,10339,3843.0,-7.4073838398153855,Inf,Optimal
1,6,10339,3871.0,-7.404471501720429,Inf,Optimal
1,6,10339,3901.0,-7.404471501720429,Inf,Optimal
1,6,10339,3931.0,-7.395825921867379,Inf,Optimal
1,6,10339,3963.0,-7.395825921867379,Inf,Optimal
1,6,10339,3994.0,-7.393670459811462,Inf,Optimal
1,6,10339,4023.0,-7.393670459811462,Inf,Optimal
1,6,10339,4052.0,-7.390569641619491,Inf,Optimal
1,6,10339,4080.0,-7.390569641619491,Inf,Optimal
1,6,10339,4108.0,-7.387512204709206,Inf,Optimal
1,6,10339,4138.0,-7.387512204709206,Inf,Optimal
1,6,10339,4167.0,-7.385024869279015,Inf,Optimal
1,6,10339,4196.0,-7.385024869279015,Inf,Optimal
1,6,10339,4224.0,-7.3819239951944375,Inf,Optimal
1,6,10339,4252.0,-7.3819239951944375,Inf,Optimal
1,6,10339,4281.0,-7.37886655822958,Inf,Optimal
1,6,10339,4310.0,-7.37886655822958,Inf,Optimal
1,6,10339,4341.0,-7.36729066097302,Inf,Optimal
1,6,10339,4370.0,-7.36729066097302,Inf,Optimal
1,6,10339,4399.0,-7.365734358697228,Inf,Optimal
1,6,10339,4427.0,-7.365734358697228,Inf,Optimal
1,6,10339,4458.0,-7.358645024213076,Inf,Optimal
1,6,10339,4486.0,-7.358645024213076,Inf,Optimal
1,6,10339,4517.0,-7.354610182227054,Inf,Optimal
1,6,10339,4547.0,-7.354610182227054,Inf,Optimal
1,6,10339,4576.0,-7.350331306957341,Inf,Optimal
1,6,10339,4608.0,-7.350331306957341,Inf,Optimal
1,6,10339,4711.0,-7.347998282006191,Inf,Optimal
1,6,10339,4741.0,-7.347998282006191,Inf,Optimal
1,6,10339,4770.0,-7.341685660574443,Inf,Optimal
1,6,10339,4801.0,-7.341685660574443,Inf,Optimal
1,6,10339,4830.0,-7.316997036753213,Inf,Optimal
1,6,10339,4859.0,-7.316997036753213,Inf,Optimal
1,6,10339,4887.0,-7.316037401075332,Inf,Optimal
1,6,10339,4916.0,-7.316037401075332,Inf,Optimal
1,6,10339,4945.0,-7.308351446164004,Inf,Optimal
1,6,10339,4976.0,-7.308351446164004,Inf,Optimal
1,6,10339,5006.0,-7.302718060701966,Inf,Optimal
1,6,10339,5036.0,-7.302718060701966,Inf,Optimal
1,6,10339,5065.0,-7.2940724142223035,Inf,Optimal
1,6,10339,5096.0,-7.2940724142223035,Inf,Optimal
1,6,10339,5128.0,-7.280940158748444,Inf,Optimal
1,6,10339,5157.0,-7.280940158748444,Inf,Optimal
1,6,10339,5186.0,-7.279816194926235,Inf,Optimal
1,6,10339,5216.0,-7.279816194926235,Inf,Optimal
1,6,10339,5246.0,-7.278856615198994,Inf,Optimal
1,6,10339,5277.0,-7.278856615198994,Inf,Optimal
1,6,10339,5307.0,-7.271170604398753,Inf,Optimal
1,6,10339,5340.0,-7.271170604398753,Inf,Optimal
1,6,10339,5369.0,-7.26819131160601,Inf,Optimal
1,6,10339,5399.0,-7.26819131160601,Inf,Optimal
1,6,10339,5429.0,-7.265537154406116,Inf,Optimal
1,6,10339,5458.0,-7.265537154406116,Inf,Optimal
1,6,10339,5487.0,-7.259545662986048,Inf,Optimal
1,6,10339,5516.0,-7.259545662986048,Inf,Optimal
1,6,10339,5547.0,-7.256891572457076,Inf,Optimal
1,6,10339,5575.0,-7.256891572457076,Inf,Optimal
1,6,10339,5603.0,-7.2489793896480705,Inf,Optimal
1,6,10339,5632.0,-7.2489793896480705,Inf,Optimal
1,6,10339,5662.0,-7.248397449293654,Inf,Optimal
1,6,10339,5691.0,-7.248397449293654,Inf,Optimal
1,6,10339,5721.0,-7.239751858703359,Inf,Optimal
1,6,10339,5752.0,-7.239751858703359,Inf,Optimal
1,6,10339,5782.0,-7.236492601167066,Inf,Optimal
1,6,10339,5810.0,-7.236492601167066,Inf,Optimal
1,6,10339,5839.0,-7.232202948636433,Inf,Optimal
1,6,10339,5868.0,-7.232202948636433,Inf,Optimal
1,6,10339,5896.0,-7.231243312956671,Inf,Optimal
1,6,10339,5925.0,-7.231243312956671,Inf,Optimal
1,6,10339,5955.0,-7.2310104785101865,Inf,Optimal
1,6,10339,5986.0,-7.2310104785101865,Inf,Optimal
1,6,10339,6017.0,-7.227846954677864,Inf,Optimal
1,6,10339,6046.0,-7.227846954677864,Inf,Optimal
1,6,10339,6076.0,-7.223557302156655,Inf,Optimal
1,6,10339,6106.0,-7.223557302156655,Inf,Optimal
1,6,10339,6134.0,-7.2223648320574085,Inf,Optimal
1,6,10339,6164.0,-7.2223648320574085,Inf,Optimal
1,6,10339,6194.0,-7.216698721683167,Inf,Optimal
1,6,10339,6224.0,-7.216698721683167,Inf,Optimal
1,6,10339,6253.0,-7.21465338135816,Inf,Optimal
1,6,10339,6285.0,-7.21465338135816,Inf,Optimal
1,6,10339,6317.0,-7.211798480816595,Inf,Optimal
1,6,10339,6346.0,-7.211798480816595,Inf,Optimal
1,6,10339,6374.0,-7.211216663418217,Inf,Optimal
1,6,10339,6405.0,-7.211216663418217,Inf,Optimal
1,6,10339,6435.0,-7.20805308366446,Inf,Optimal
1,6,10339,6466.0,-7.20805308366446,Inf,Optimal
1,6,10339,6497.0,-7.206007735217674,Inf,Optimal
1,6,10339,6528.0,-7.206007735217674,Inf,Optimal
1,6,10339,6558.0,-7.202570961048794,Inf,Optimal
1,6,10339,6587.0,-7.202570961048794,Inf,Optimal
1,6,10339,6616.0,-7.199311750081296,Inf,Optimal
1,6,10339,6643.0,-7.199311750081296,Inf,Optimal
1,6,10339,6672.0,-7.197676208234758,Inf,Optimal
1,6,10339,6702.0,-7.197676208234758,Inf,Optimal
1,6,10339,6732.0,-7.196350610103511,Inf,Optimal
1,6,10339,6761.0,-7.196350610103511,Inf,Optimal
1,6,10339,6790.0,-7.195022050925392,Inf,Optimal
1,6,10339,6819.0,-7.195022050925392,Inf,Optimal
1,6,10339,6847.0,-7.194062471191804,Inf,Optimal
1,6,10339,6876.0,-7.194062471191804,Inf,Optimal
1,6,10339,6906.0,-7.1932497359681005,Inf,Optimal
1,6,10339,6936.0,-7.1932497359681005,Inf,Optimal
1,6,10339,6966.0,-7.190666102932883,Inf,Optimal
1,6,10339,6994.0,-7.190666102932883,Inf,Optimal
1,6,10339,7165.0,-7.189030617646043,Inf,Optimal
1,6,10339,7197.0,-7.189030617646043,Inf,Optimal
1,6,10339,7228.0,-7.187704907692912,Inf,Optimal
1,6,10339,7259.0,-7.187704907692912,Inf,Optimal
1,6,10339,7290.0,-7.186376404502618,Inf,Optimal
1,6,10339,7320.0,-7.186376404502618,Inf,Optimal
1,6,10339,7350.0,-7.1856215664626655,Inf,Optimal
1,6,10339,7381.0,-7.1856215664626655,Inf,Optimal
1,6,10339,7411.0,-7.184604089538886,Inf,Optimal
1,6,10339,7441.0,-7.184604089538886,Inf,Optimal
1,6,10339,7472.0,-7.183397168026688,Inf,Optimal
1,6,10339,7502.0,-7.183397168026688,Inf,Optimal
1,6,10339,7533.0,-7.1829546624242715,Inf,Optimal
