seed,num_v,time,lowerBound,upperBound,termination,LMOcalls
1,8,14145.0,-4.074973864048595,-2.737297271447811,Time limit reached,3474
1,8,14329.0,-4.074973864048595,-2.737297271447811,Time limit reached,3517
1,8,14460.0,-4.071952838416733,-2.737297271447811,Time limit reached,3554
1,8,14638.0,-4.071952838416733,-2.737297271447811,Time limit reached,3593
1,8,14795.0,-4.069388617627653,-2.737297271447811,Time limit reached,3632
1,8,14950.0,-4.069388617627653,-2.737297271447811,Time limit reached,3664
1,8,15148.0,-4.067675466745734,-2.737297271447811,Time limit reached,3716
1,8,15311.0,-4.067675466745734,-2.737297271447811,Time limit reached,3757
1,8,15477.0,-4.059032761677573,-2.737297271447811,Time limit reached,3803
1,8,15641.0,-4.059032761677573,-2.737297271447811,Time limit reached,3844
1,8,15798.0,-4.044294976272469,-2.737297271447811,Time limit reached,3887
1,8,15989.0,-4.044294976272469,-2.737297271447811,Time limit reached,3931
1,8,16165.0,-4.034950570709728,-2.737297271447811,Time limit reached,3979
1,8,16337.0,-4.034950570709728,-2.737297271447811,Time limit reached,4020
1,8,16517.0,-4.033693425316082,-2.737297271447811,Time limit reached,4068
1,8,16679.0,-4.033693425316082,-2.737297271447811,Time limit reached,4107
1,8,16845.0,-4.031254562191937,-2.737297271447811,Time limit reached,4153
1,8,17050.0,-4.031254562191937,-2.737297271447811,Time limit reached,4201
1,8,17190.0,-4.028610107649295,-2.737297271447811,Time limit reached,4236
1,8,17352.0,-4.028610107649295,-2.737297271447811,Time limit reached,4276
1,8,17522.0,-4.0244602909604215,-2.737297271447811,Time limit reached,4321
1,8,17693.0,-4.0244602909604215,-2.737297271447811,Time limit reached,4362
1,8,17847.0,-4.023163513472531,-2.737297271447811,Time limit reached,4401
1,8,18030.0,-4.023163513472531,-2.737297271447811,Time limit reached,4444
1,8,18211.0,-4.021776482047966,-2.737297271447811,Time limit reached,4488
1,8,18374.0,-4.021776482047966,-2.737297271447811,Time limit reached,4525
1,8,18527.0,-4.018550257192293,-2.737297271447811,Time limit reached,4566
1,8,18689.0,-4.018550257192293,-2.737297271447811,Time limit reached,4602
1,8,18826.0,-4.016860252695074,-2.737297271447811,Time limit reached,4639
1,8,19004.0,-4.016860252695074,-2.737297271447811,Time limit reached,4682
1,8,19177.0,-4.01400564988657,-2.737297271447811,Time limit reached,4727
1,8,19336.0,-4.01400564988657,-2.737297271447811,Time limit reached,4761
1,8,19511.0,-4.013410024461333,-2.737297271447811,Time limit reached,4807
1,8,19703.0,-4.013410024461333,-2.737297271447811,Time limit reached,4851
1,8,19868.0,-4.007631486586231,-2.737297271447811,Time limit reached,4893
1,8,20041.0,-4.007631486586231,-2.737297271447811,Time limit reached,4935
1,8,20185.0,-4.006111884384346,-2.737297271447811,Time limit reached,4969
1,8,20345.0,-4.006111884384346,-2.737297271447811,Time limit reached,5004
1,8,20521.0,-4.004237123547332,-2.737297271447811,Time limit reached,5045
1,8,20683.0,-4.004237123547332,-2.737297271447811,Time limit reached,5089
1,8,20861.0,-3.996710320566682,-2.737297271447811,Time limit reached,5130
1,8,21010.0,-3.996710320566682,-2.737297271447811,Time limit reached,5166
1,8,21209.0,-3.980201141204326,-2.737297271447811,Time limit reached,5209
1,8,21378.0,-3.980201141204326,-2.737297271447811,Time limit reached,5251
1,8,21542.0,-3.9713593350910337,-2.737297271447811,Time limit reached,5292
1,8,21667.0,-3.9713593350910337,-2.737297271447811,Time limit reached,5326
1,8,21854.0,-3.970639165426456,-2.737297271447811,Time limit reached,5370
1,8,22016.0,-3.970639165426456,-2.737297271447811,Time limit reached,5412
1,8,22190.0,-3.9694391986305604,-2.737297271447811,Time limit reached,5450
1,8,22357.0,-3.9694391986305604,-2.737297271447811,Time limit reached,5494
1,8,22567.0,-3.962895640031877,-2.737297271447811,Time limit reached,5545
1,8,22777.0,-3.962895640031877,-2.737297271447811,Time limit reached,5592
1,8,22907.0,-3.962138608339528,-2.737297271447811,Time limit reached,5629
1,8,23106.0,-3.962138608339528,-2.737297271447811,Time limit reached,5671
1,8,23272.0,-3.9597058886384664,-2.737297271447811,Time limit reached,5715
1,8,23443.0,-3.9597058886384664,-2.737297271447811,Time limit reached,5756
1,8,23625.0,-3.9577346440974903,-2.737297271447811,Time limit reached,5803
1,8,23799.0,-3.9577346440974903,-2.737297271447811,Time limit reached,5845
1,8,23962.0,-3.9546390224457526,-2.737297271447811,Time limit reached,5889
1,8,24130.0,-3.9546390224457526,-2.737297271447811,Time limit reached,5926
1,8,24321.0,-3.9536981263800572,-2.737297271447811,Time limit reached,5973
1,8,24476.0,-3.9536981263800572,-2.737297271447811,Time limit reached,6016
1,8,24656.0,-3.952047556987887,-2.737297271447811,Time limit reached,6057
1,8,24780.0,-3.952047556987887,-2.737297271447811,Time limit reached,6093
1,8,24982.0,-3.9473607544755653,-2.737297271447811,Time limit reached,6136
1,8,25107.0,-3.9473607544755653,-2.737297271447811,Time limit reached,6169
1,8,25299.0,-3.9444666622462976,-2.737297271447811,Time limit reached,6213
1,8,25464.0,-3.9444666622462976,-2.737297271447811,Time limit reached,6254
1,8,25662.0,-3.942693791009484,-2.737297271447811,Time limit reached,6301
1,8,25828.0,-3.942693791009484,-2.737297271447811,Time limit reached,6345
1,8,26020.0,-3.9407463346856666,-2.737297271447811,Time limit reached,6391
1,8,26233.0,-3.9407463346856666,-2.737297271447811,Time limit reached,6440
1,8,26381.0,-3.932024524649302,-2.737297271447811,Time limit reached,6477
1,8,26613.0,-3.932024524649302,-2.737297271447811,Time limit reached,6527
1,8,26776.0,-3.930964555627254,-2.737297271447811,Time limit reached,6567
1,8,26914.0,-3.930964555627254,-2.737297271447811,Time limit reached,6606
1,8,27103.0,-3.9228105001705336,-2.737297271447811,Time limit reached,6655
1,8,27264.0,-3.9228105001705336,-2.737297271447811,Time limit reached,6691
1,8,27451.0,-3.9182023995415403,-2.737297271447811,Time limit reached,6738
1,8,27577.0,-3.9182023995415403,-2.737297271447811,Time limit reached,6770
1,8,27763.0,-3.9147808407214457,-2.737297271447811,Time limit reached,6814
1,8,27933.0,-3.9147808407214457,-2.737297271447811,Time limit reached,6858
1,8,28108.0,-3.9085509942091177,-2.737297271447811,Time limit reached,6899
1,8,28238.0,-3.9085509942091177,-2.737297271447811,Time limit reached,6935
1,8,28427.0,-3.9065213542712263,-2.737297271447811,Time limit reached,6978
1,8,28561.0,-3.9065213542712263,-2.737297271447811,Time limit reached,7011
1,8,28733.0,-3.905940679841242,-2.737297271447811,Time limit reached,7051
1,8,28862.0,-3.905940679841242,-2.737297271447811,Time limit reached,7086
1,8,29045.0,-3.9039644105189666,-2.737297271447811,Time limit reached,7135
1,8,29233.0,-3.9039644105189666,-2.737297271447811,Time limit reached,7178
1,8,29401.0,-3.9031001627635664,-2.737297271447811,Time limit reached,7217
1,8,29572.0,-3.9031001627635664,-2.737297271447811,Time limit reached,7264
1,8,29722.0,-3.9010478044372983,-2.7372973864030974,Time limit reached,7299
1,8,29892.0,-3.9010478044372983,-2.7372973864030974,Time limit reached,7344
1,8,30077.0,-3.8967421707426935,-2.7372973864030974,Time limit reached,7389
1,8,30246.0,-3.8967421707426935,-2.7372973864030974,Time limit reached,7431
1,8,30431.0,-3.8939994284859623,-2.7372973864030974,Time limit reached,7476
1,8,30573.0,-3.8939994284859623,-2.7372973864030974,Time limit reached,7513
1,8,30737.0,-3.893404436920779,-2.7372973864030974,Time limit reached,7552
1,8,30908.0,-3.893404436920779,-2.7372973864030974,Time limit reached,7595
1,8,31078.0,-3.8912807825703464,-2.7372973864030974,Time limit reached,7635
1,8,31228.0,-3.8912807825703464,-2.7372973864030974,Time limit reached,7675
1,8,31443.0,-3.890075402352087,-2.7372973864030974,Time limit reached,7724
1,8,31617.0,-3.890075402352087,-2.7372973864030974,Time limit reached,7769
1,8,31752.0,-3.8867855416293313,-2.7372973864030974,Time limit reached,7801
1,8,31890.0,-3.8867855416293313,-2.7372973864030974,Time limit reached,7833
1,8,32059.0,-3.88634008526871,-2.7372973864030974,Time limit reached,7876
1,8,32219.0,-3.88634008526871,-2.7372973864030974,Time limit reached,7918
1,8,32405.0,-3.881115551395923,-2.7372973864030974,Time limit reached,7964
1,8,32572.0,-3.881115551395923,-2.7372973864030974,Time limit reached,8007
1,8,32742.0,-3.879452654416412,-2.7372973864030974,Time limit reached,8049
1,8,32912.0,-3.879452654416412,-2.7372973864030974,Time limit reached,8092
1,8,33073.0,-3.8779849222953993,-2.7372973864030974,Time limit reached,8130
1,8,33231.0,-3.8779849222953993,-2.7372973864030974,Time limit reached,8173
1,8,33403.0,-3.8774075370589673,-2.7372973864030974,Time limit reached,8216
1,8,33547.0,-3.8774075370589673,-2.7372973864030974,Time limit reached,8252
1,8,33734.0,-3.8769614274379784,-2.7372973864030974,Time limit reached,8300
1,8,33960.0,-3.8769614274379784,-2.7372973864030974,Time limit reached,8355
1,8,34138.0,-3.870631985205316,-2.7372973864030974,Time limit reached,8400
1,8,34333.0,-3.870631985205316,-2.7372973864030974,Time limit reached,8445
1,8,34503.0,-3.868649643003346,-2.7372973864030974,Time limit reached,8489
1,8,34674.0,-3.868649643003346,-2.7372973864030974,Time limit reached,8528
1,8,34837.0,-3.866736691175089,-2.7372973864030974,Time limit reached,8567
1,8,35009.0,-3.866736691175089,-2.7372973864030974,Time limit reached,8609
1,8,35193.0,-3.864102950371621,-2.7372973864030974,Time limit reached,8652
1,8,35340.0,-3.864102950371621,-2.7372973864030974,Time limit reached,8692
1,8,35551.0,-3.861789901267398,-2.7372973864030974,Time limit reached,8739
1,8,35717.0,-3.861789901267398,-2.7372973864030974,Time limit reached,8783
1,8,35894.0,-3.8574774179322002,-2.7372973864030974,Time limit reached,8824
1,8,36084.0,-3.8574774179322002,-2.7372973864030974,Time limit reached,8869
1,8,36253.0,-3.8546133510783647,-2.7372973864030974,Time limit reached,8914
1,8,36422.0,-3.8546133510783647,-2.7372973864030974,Time limit reached,8958
1,8,36611.0,-3.8528906411304886,-2.7372973864030974,Time limit reached,9003
1,8,36739.0,-3.8528906411304886,-2.7372973864030974,Time limit reached,9037
1,8,36922.0,-3.8521941939081406,-2.7372973864030974,Time limit reached,9084
1,8,37126.0,-3.8521941939081406,-2.7372973864030974,Time limit reached,9134
1,8,37294.0,-3.8511145144257135,-2.7372973864030974,Time limit reached,9175
1,8,37451.0,-3.8511145144257135,-2.7372973864030974,Time limit reached,9208
1,8,37603.0,-3.8501635024520087,-2.7372973864030974,Time limit reached,9251
1,8,37786.0,-3.8501635024520087,-2.7372973864030974,Time limit reached,9295
1,8,37937.0,-3.849149684776482,-2.7372973864030974,Time limit reached,9339
1,8,38122.0,-3.849149684776482,-2.7372973864030974,Time limit reached,9385
1,8,38264.0,-3.842766633324237,-2.7372973864030974,Time limit reached,9419
1,8,38440.0,-3.842766633324237,-2.7372973864030974,Time limit reached,9462
1,8,38585.0,-3.8425783652968843,-2.7372973864030974,Time limit reached,9499
1,8,38765.0,-3.8425783652968843,-2.7372973864030974,Time limit reached,9537
1,8,38931.0,-3.8407422430170217,-2.7372973864030974,Time limit reached,9582
1,8,39080.0,-3.8407422430170217,-2.7372973864030974,Time limit reached,9617
1,8,39277.0,-3.839679465627368,-2.7372973864030974,Time limit reached,9665
1,8,39448.0,-3.839679465627368,-2.7372973864030974,Time limit reached,9707
1,8,39616.0,-3.8386252704825967,-2.7372973864030974,Time limit reached,9745
1,8,39772.0,-3.8386252704825967,-2.7372973864030974,Time limit reached,9785
1,8,39934.0,-3.8358223602396553,-2.7372973864030974,Time limit reached,9828
1,8,40129.0,-3.8358223602396553,-2.7372973864030974,Time limit reached,9872
1,8,40275.0,-3.835147935224968,-2.7372973864030974,Time limit reached,9903
1,8,40458.0,-3.835147935224968,-2.7372973864030974,Time limit reached,9951
1,8,40620.0,-3.8330204537772454,-2.7372973864030974,Time limit reached,9991
1,8,40802.0,-3.8330204537772454,-2.7372973864030974,Time limit reached,10040
1,8,40953.0,-3.8281416213155195,-2.7372973864030974,Time limit reached,10076
1,8,41136.0,-3.8281416213155195,-2.7372973864030974,Time limit reached,10122
1,8,41314.0,-3.8267726773999815,-2.7372973864030974,Time limit reached,10166
1,8,41477.0,-3.8267726773999815,-2.7372973864030974,Time limit reached,10211
1,8,41671.0,-3.8262842447026233,-2.7372973864030974,Time limit reached,10256
1,8,41790.0,-3.8262842447026233,-2.7372973864030974,Time limit reached,10289
1,8,41966.0,-3.825387031760852,-2.7372973864030974,Time limit reached,10334
1,8,42141.0,-3.825387031760852,-2.7372973864030974,Time limit reached,10380
1,8,42309.0,-3.8231996431624062,-2.7372973864030974,Time limit reached,10421
1,8,42468.0,-3.8231996431624062,-2.7372973864030974,Time limit reached,10461
1,8,42628.0,-3.8211563910157507,-2.7372973864030974,Time limit reached,10495
1,8,42812.0,-3.8211563910157507,-2.7372973864030974,Time limit reached,10542
1,8,42973.0,-3.8169406580469993,-2.7372973864030974,Time limit reached,10578
1,8,43113.0,-3.8169406580469993,-2.7372973864030974,Time limit reached,10615
1,8,43281.0,-3.815312372090765,-2.7372973864030974,Time limit reached,10656
1,8,43461.0,-3.815312372090765,-2.7372973864030974,Time limit reached,10703
1,8,43627.0,-3.813278709315212,-2.7372973864030974,Time limit reached,10742
1,8,43788.0,-3.813278709315212,-2.7372973864030974,Time limit reached,10785
1,8,43972.0,-3.812440277236666,-2.7372973864030974,Time limit reached,10830
1,8,44117.0,-3.812440277236666,-2.7372973864030974,Time limit reached,10870
1,8,44301.0,-3.8120540735289947,-2.7372973864030974,Time limit reached,10905
1,8,44495.0,-3.8120540735289947,-2.7372973864030974,Time limit reached,10953
1,8,44641.0,-3.8100540721457343,-2.7372973864030974,Time limit reached,10993
1,8,44809.0,-3.8100540721457343,-2.7372973864030974,Time limit reached,11030
1,8,44975.0,-3.8063749587247075,-2.7372973864030974,Time limit reached,11075
1,8,45150.0,-3.8063749587247075,-2.7372973864030974,Time limit reached,11114
1,8,45335.0,-3.8032210201292402,-2.7372973864030974,Time limit reached,11166
1,8,45531.0,-3.8032210201292402,-2.7372973864030974,Time limit reached,11212
1,8,45692.0,-3.8027088042171973,-2.7372973864030974,Time limit reached,11256
1,8,45862.0,-3.8027088042171973,-2.7372973864030974,Time limit reached,11300
1,8,46050.0,-3.8006075285954406,-2.7372973864030974,Time limit reached,11347
1,8,46200.0,-3.8006075285954406,-2.7372973864030974,Time limit reached,11383
1,8,46359.0,-3.799091322527417,-2.7372973864030974,Time limit reached,11427
1,8,46534.0,-3.799091322527417,-2.7372973864030974,Time limit reached,11467
1,8,46680.0,-3.7979186139252934,-2.7372973864030974,Time limit reached,11508
1,8,46857.0,-3.7979186139252934,-2.7372973864030974,Time limit reached,11553
1,8,47015.0,-3.7959079586395683,-2.7372973864030974,Time limit reached,11595
1,8,47187.0,-3.7959079586395683,-2.7372973864030974,Time limit reached,11636
1,8,47338.0,-3.7958109424284077,-2.7372973864030974,Time limit reached,11677
1,8,47526.0,-3.7958109424284077,-2.7372973864030974,Time limit reached,11719
1,8,47703.0,-3.7954221445581133,-2.7372973864030974,Time limit reached,11762
1,8,47884.0,-3.7954221445581133,-2.737297408921126,Time limit reached,11805
1,8,48057.0,-3.7947088686142143,-2.737297408921126,Time limit reached,11842
1,8,48229.0,-3.7947088686142143,-2.737297408921126,Time limit reached,11887
1,8,48386.0,-3.7893471734876765,-2.737297408921126,Time limit reached,11922
1,8,48566.0,-3.7893471734876765,-2.737297408921126,Time limit reached,11964
1,8,48781.0,-3.788489884639744,-2.737297408921126,Time limit reached,12018
1,8,48991.0,-3.788489884639744,-2.737297408921126,Time limit reached,12070
1,8,49171.0,-3.7873706962460165,-2.737297408921126,Time limit reached,12116
1,8,49367.0,-3.7873706962460165,-2.737297408921126,Time limit reached,12162
1,8,49538.0,-3.7868025475151437,-2.737297408921126,Time limit reached,12208
1,8,49730.0,-3.7868025475151437,-2.737297408921126,Time limit reached,12255
1,8,49901.0,-3.7856072943414554,-2.737297408921126,Time limit reached,12298
1,8,50085.0,-3.7856072943414554,-2.737297408921126,Time limit reached,12345
1,8,50293.0,-3.7854909679719126,-2.737297408921126,Time limit reached,12392
1,8,50427.0,-3.7854909679719126,-2.737297408921126,Time limit reached,12427
1,8,50608.0,-3.7849794618926733,-2.737297408921126,Time limit reached,12464
1,8,50776.0,-3.7849794618926733,-2.737297408921126,Time limit reached,12510
1,8,50983.0,-3.7844361014579406,-2.737297408921126,Time limit reached,12555
1,8,51204.0,-3.7844361014579406,-2.737297408921126,Time limit reached,12607
1,8,51357.0,-3.781420444002432,-2.737297408921126,Time limit reached,12646
1,8,51565.0,-3.781420444002432,-2.737297408921126,Time limit reached,12695
1,8,51722.0,-3.7779807884190575,-2.737297408921126,Time limit reached,12732
1,8,51866.0,-3.7779807884190575,-2.737297408921126,Time limit reached,12765
1,8,52037.0,-3.7779678878934413,-2.737297408921126,Time limit reached,12808
1,8,52222.0,-3.7779678878934413,-2.737297408921126,Time limit reached,12852
1,8,52415.0,-3.777508136311585,-2.737297408921126,Time limit reached,12900
1,8,52600.0,-3.777508136311585,-2.737297408921126,Time limit reached,12946
1,8,52771.0,-3.7745469350370073,-2.737297408921126,Time limit reached,12990
1,8,52951.0,-3.7745469350370073,-2.737297408921126,Time limit reached,13036
1,8,53127.0,-3.7719952725534336,-2.737297408921126,Time limit reached,13080
1,8,53285.0,-3.7719952725534336,-2.737297408921126,Time limit reached,13123
1,8,53481.0,-3.769980704346472,-2.737297408921126,Time limit reached,13165
1,8,53644.0,-3.769980704346472,-2.737297408921126,Time limit reached,13209
1,8,53830.0,-3.7683507026596668,-2.737297408921126,Time limit reached,13250
1,8,53977.0,-3.7683507026596668,-2.737297408921126,Time limit reached,13287
1,8,54144.0,-3.767807996440235,-2.737297408921126,Time limit reached,13329
1,8,54310.0,-3.767807996440235,-2.737297408921126,Time limit reached,13373
1,8,54483.0,-3.7672415468066203,-2.737297408921126,Time limit reached,13412
1,8,54667.0,-3.7672415468066203,-2.737297408921126,Time limit reached,13460
1,8,54807.0,-3.761757409723841,-2.737297408921126,Time limit reached,13495
1,8,55004.0,-3.761757409723841,-2.737297408921126,Time limit reached,13540
1,8,55158.0,-3.7612292825550737,-2.737297408921126,Time limit reached,13586
1,8,55320.0,-3.7612292825550737,-2.737297408921126,Time limit reached,13625
1,8,55474.0,-3.7607796147074013,-2.737297408921126,Time limit reached,13665
1,8,55648.0,-3.7607796147074013,-2.737297408921126,Time limit reached,13700
1,8,55773.0,-3.7589814230938585,-2.737297408921126,Time limit reached,13734
1,8,55949.0,-3.7589814230938585,-2.737297408921126,Time limit reached,13776
1,8,56102.0,-3.7581412487705816,-2.737297408921126,Time limit reached,13815
1,8,56279.0,-3.7581412487705816,-2.737297408921126,Time limit reached,13855
1,8,56449.0,-3.751469032019362,-2.737297408921126,Time limit reached,13896
1,8,56606.0,-3.751469032019362,-2.737297408921126,Time limit reached,13930
1,8,56785.0,-3.751248144450243,-2.737297408921126,Time limit reached,13972
1,8,56968.0,-3.751248144450243,-2.737297408921126,Time limit reached,14018
1,8,57168.0,-3.7489934798510016,-2.737297408921126,Time limit reached,14064
1,8,57348.0,-3.7489934798510016,-2.737297408921126,Time limit reached,14115
1,8,57519.0,-3.7476264383398417,-2.737297408921126,Time limit reached,14153
1,8,57658.0,-3.7476264383398417,-2.737297408921126,Time limit reached,14188
1,8,57849.0,-3.7452680559505684,-2.737297408921126,Time limit reached,14231
1,8,58006.0,-3.7452680559505684,-2.737297408921126,Time limit reached,14272
1,8,58195.0,-3.7446803401173856,-2.737297408921126,Time limit reached,14319
1,8,58405.0,-3.7446803401173856,-2.737297408921126,Time limit reached,14368
1,8,58601.0,-3.743792627925989,-2.737297408921126,Time limit reached,14415
1,8,58740.0,-3.743792627925989,-2.737297408921126,Time limit reached,14447
1,8,58906.0,-3.7434815065536027,-2.737297408921126,Time limit reached,14490
1,8,59103.0,-3.7434815065536027,-2.737297408921126,Time limit reached,14536
1,8,59267.0,-3.7420134254892234,-2.737297408921126,Time limit reached,14575
1,8,59445.0,-3.7420134254892234,-2.737297408921126,Time limit reached,14615
1,8,59593.0,-3.7412285646698873,-2.737297408921126,Time limit reached,14654
1,8,59783.0,-3.7412285646698873,-2.737297408921126,Time limit reached,14696
1,8,59967.0,-3.741139092269074,-2.737297408921126,Time limit reached,14739
1,8,60111.0,-3.741139092269074,-2.737297408921126,Time limit reached,14777
1,8,60293.0,-3.73757928048563,-2.737297408921126,Time limit reached,14819
1,8,60473.0,-3.73757928048563,-2.737297408921126,Time limit reached,14868
1,8,60629.0,-3.7356667543359543,-2.737297408921126,Time limit reached,14903
1,8,60777.0,-3.7356667543359543,-2.737297408921126,Time limit reached,14942
1,8,60956.0,-3.7346562036533246,-2.737297408921126,Time limit reached,14988
1,8,61141.0,-3.7346562036533246,-2.737297408921126,Time limit reached,15038
1,8,61309.0,-3.7339861658562534,-2.737297408921126,Time limit reached,15076
1,8,61467.0,-3.7339861658562534,-2.737297408921126,Time limit reached,15118
1,8,61649.0,-3.7335928679850245,-2.737297408921126,Time limit reached,15160
1,8,61799.0,-3.7335928679850245,-2.737297408921126,Time limit reached,15201
1,8,61994.0,-3.7331932382853545,-2.737297408921126,Time limit reached,15243
1,8,62146.0,-3.7331932382853545,-2.737297408921126,Time limit reached,15284
1,8,62329.0,-3.731743543679456,-2.737297408921126,Time limit reached,15327
1,8,62483.0,-3.731743543679456,-2.737297408921126,Time limit reached,15365
1,8,62672.0,-3.7316930679978944,-2.737297408921126,Time limit reached,15411
