seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
5,18,90,4.0,169.0,3.4793317864325597,3.991629504656097,OPTIMAL,45,2,0,0
5,18,90,4.0,275.0,3.4793317864325597,3.991629504656097,OPTIMAL,71,3,0,0
5,18,90,4.0,413.0,3.5216829436012453,3.991629504656097,OPTIMAL,110,4,0,0
5,18,90,4.0,510.0,3.5216829436012453,3.991629504656097,OPTIMAL,131,5,0,0
5,18,90,4.0,637.0,3.550267778629488,3.991629504656097,OPTIMAL,168,6,0,0
5,18,90,4.0,769.0,3.550267778629488,3.991629504656097,OPTIMAL,201,7,0,0
5,18,90,4.0,936.0,3.581500557602267,3.991629504656097,OPTIMAL,242,8,0,0
5,18,90,4.0,1015.0,3.581500557602267,3.991629504656097,OPTIMAL,266,9,0,0
5,18,90,4.0,1136.0,3.5829405407375297,3.991629504656097,OPTIMAL,304,10,0,0
5,18,90,4.0,1219.0,3.5829405407375297,3.991629504656097,OPTIMAL,325,11,0,0
5,18,90,4.0,1352.0,3.602561841496713,3.991629504656097,OPTIMAL,362,12,0,0
5,18,90,4.0,1466.0,3.602561841496713,3.991629504656097,OPTIMAL,388,13,0,0
5,18,90,4.0,1597.0,3.6106705102392254,3.991629504656097,OPTIMAL,428,14,0,0
5,18,90,4.0,1717.0,3.6106705102392254,3.991629504656097,OPTIMAL,459,15,0,0
5,18,90,4.0,1871.0,3.623833903625754,3.991629504656097,OPTIMAL,500,16,0,0
5,18,90,4.0,1970.0,3.623833903625754,3.991629504656097,OPTIMAL,522,17,0,0
5,18,90,4.0,2080.0,3.6339297935018466,3.991629504656097,OPTIMAL,555,18,0,0
5,18,90,4.0,2151.0,3.6339297935018466,3.991629504656097,OPTIMAL,575,19,0,0
5,18,90,4.0,2252.0,3.64329892953666,3.991629504656097,OPTIMAL,606,20,0,0
5,18,90,4.0,2373.0,3.64329892953666,3.991629504656097,OPTIMAL,631,21,0,0
5,18,90,4.0,2550.0,3.646269358496377,3.991629504656097,OPTIMAL,680,22,0,0
5,18,90,4.0,2635.0,3.646269358496377,3.991629504656097,OPTIMAL,703,23,0,0
5,18,90,4.0,2762.0,3.6600144596339295,3.991629504656097,OPTIMAL,738,24,0,0
5,18,90,4.0,2888.0,3.6600144596339295,3.991629504656097,OPTIMAL,768,25,0,0
5,18,90,4.0,3006.0,3.661110007406023,3.991629504656097,OPTIMAL,803,26,0,0
5,18,90,4.0,3097.0,3.661110007406023,3.991629504656097,OPTIMAL,830,27,0,0
5,18,90,4.0,3213.0,3.6642915626777346,3.991629504656097,OPTIMAL,863,28,0,0
5,18,90,4.0,3373.0,3.6642915626777346,3.991629504656097,OPTIMAL,898,29,0,0
5,18,90,4.0,3515.0,3.667338162523192,3.991629504656097,OPTIMAL,940,30,0,0
