seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,openNodes
2,18,1,90,18.0,1,97.0,0.6150512221273959,0.6931471805599453,Time limit reached,33,2
2,18,1,90,18.0,1,192.0,0.6150512221273959,0.6931471805599453,Time limit reached,64,3
2,18,1,90,18.0,1,346.0,0.6150512221273959,0.6931471805599453,Time limit reached,114,4
2,18,1,90,18.0,1,520.0,0.6150512221273959,0.6931471805599453,Time limit reached,169,5
2,18,1,90,18.0,1,719.0,0.6160220045894904,0.6931471805599453,Time limit reached,224,6
2,18,1,90,18.0,1,887.0,0.6160220045894904,0.6931471805599453,Time limit reached,281,7
2,18,1,90,18.0,1,1069.0,0.617764468608214,0.6931471805599453,Time limit reached,342,8
2,18,1,90,18.0,1,1217.0,0.617764468608214,0.6931471805599453,Time limit reached,391,9
2,18,1,90,18.0,1,1376.0,0.6180858344032417,0.6931471805599453,Time limit reached,443,10
2,18,1,90,18.0,1,1554.0,0.6180858344032417,0.6931471805599453,Time limit reached,500,11
2,18,1,90,18.0,1,1718.0,0.6184769970093559,0.6931471805599453,Time limit reached,552,12
2,18,1,90,18.0,1,1951.0,0.6184769970093559,0.6931471805599453,Time limit reached,616,13
2,18,1,90,18.0,1,2117.0,0.6186433338917324,0.6931471805599453,Time limit reached,673,14
2,18,1,90,18.0,1,2292.0,0.6186433338917324,0.6931471805599453,Time limit reached,731,15
2,18,1,90,18.0,1,2487.0,0.6187711150986722,0.6931471805599453,Time limit reached,793,16
2,18,1,90,18.0,1,2652.0,0.6187711150986722,0.6931471805599453,Time limit reached,846,17
2,18,1,90,18.0,1,2813.0,0.6187888157942768,0.6931471805599453,Time limit reached,899,18
2,18,1,90,18.0,1,2957.0,0.6187888157942768,0.6931471805599453,Time limit reached,946,19
2,18,1,90,18.0,1,3144.0,0.6192129699753749,0.6931471805599453,Time limit reached,998,20
2,18,1,90,18.0,1,3335.0,0.6192129699753749,0.6931471805599453,Time limit reached,1062,21
2,18,1,90,18.0,1,3522.0,0.6192966727651155,0.6931471805599453,Time limit reached,1123,22
2,18,1,90,18.0,1,3705.0,0.6192966727651155,0.6931471805599453,Time limit reached,1181,23
2,18,1,90,18.0,1,3905.0,0.61935633969938,0.6931471805599453,Time limit reached,1245,24
2,18,1,90,18.0,1,4104.0,0.61935633969938,0.6931471805599453,Time limit reached,1307,25
2,18,1,90,18.0,1,4310.0,0.6195988454793357,0.6931471805599453,Time limit reached,1366,26
2,18,1,90,18.0,1,4484.0,0.6195988454793357,0.6931471805599453,Time limit reached,1427,27
2,18,1,90,18.0,1,4654.0,0.6195988454793357,0.6931471805599453,Time limit reached,1485,28
