seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
1,20,20,10.0,0.1,2944.0,-1.1681390694881568,-1.1654277014835746,OPTIMAL,4,0,0,0
1,20,20,10.0,0.1,2944.0,-1.1681390694881568,-1.1654277014835746,OPTIMAL,4,0,0,0
