seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes
1,30,150,6.0,21517.0,3.367179798694882,3.666072357479498,Time limit reached,1235,39
1,30,150,6.0,22036.0,3.3691212065423946,3.635729708918683,Time limit reached,1272,40
1,30,150,6.0,22477.0,3.3691212065423946,3.635729708918683,Time limit reached,1306,41
1,30,150,6.0,23144.0,3.370528008704756,3.635729708918683,Time limit reached,1342,42
1,30,150,6.0,23744.0,3.370528008704756,3.635729708918683,Time limit reached,1366,43
1,30,150,6.0,24687.0,3.3706036743140646,3.635729708918683,Time limit reached,1402,44
1,30,150,6.0,25832.0,3.3706036743140646,3.635729708918683,Time limit reached,1437,45
1,30,150,6.0,26642.0,3.3718664554094313,3.635729708918683,Time limit reached,1475,46
1,30,150,6.0,27013.0,3.3718664554094313,3.635729708918683,Time limit reached,1501,47
1,30,150,6.0,27493.0,3.3724352549673564,3.635729708918683,Time limit reached,1531,48
1,30,150,6.0,28054.0,3.3724352549673564,3.635729708918683,Time limit reached,1565,49
1,30,150,6.0,28493.0,3.3754289390916377,3.635729708918683,Time limit reached,1598,50
1,30,150,6.0,28756.0,3.3754289390916377,3.635729708918683,Time limit reached,1623,51
1,30,150,6.0,29262.0,3.37792468063131,3.635729708918683,Time limit reached,1661,52
1,30,150,6.0,29781.0,3.37792468063131,3.635729708918683,Time limit reached,1688,53
1,30,150,6.0,30305.0,3.3829262984657222,3.635729708918683,Time limit reached,1719,54
1,30,150,6.0,31098.0,3.3829262984657222,3.635729708918683,Time limit reached,1754,55
1,30,150,6.0,31637.0,3.383517968076585,3.635729708918683,Time limit reached,1795,56
1,30,150,6.0,31972.0,3.383517968076585,3.635729708918683,Time limit reached,1820,57
1,30,150,6.0,33096.0,3.3858345414720885,3.635729708918683,Time limit reached,1856,58
1,30,150,6.0,33507.0,3.3858345414720885,3.635729708918683,Time limit reached,1887,59
1,30,150,6.0,34069.0,3.3868062869915643,3.635729708918683,Time limit reached,1922,60
1,30,150,6.0,34363.0,3.3868062869915643,3.635729708918683,Time limit reached,1943,61
1,30,150,6.0,34874.0,3.3919356944773935,3.635729708918683,Time limit reached,1980,62
1,30,150,6.0,35980.0,3.3919356944773935,3.635729708918683,Time limit reached,2023,63
1,30,150,6.0,36762.0,3.393826159535786,3.635729708918683,Time limit reached,2066,64
1,30,150,6.0,37041.0,3.393826159535786,3.635729708918683,Time limit reached,2090,65
1,30,150,6.0,38219.0,3.394679224688201,3.635729708918683,Time limit reached,2128,66
1,30,150,6.0,38628.0,3.394679224688201,3.635729708918683,Time limit reached,2157,67
1,30,150,6.0,39313.0,3.3959001966919344,3.635729708918683,Time limit reached,2195,68
1,30,150,6.0,40008.0,3.3959001966919344,3.635729708918683,Time limit reached,2227,69
1,30,150,6.0,40503.0,3.396179677055183,3.635729708918683,Time limit reached,2271,70
1,30,150,6.0,40895.0,3.396179677055183,3.635729708918683,Time limit reached,2301,71
1,30,150,6.0,41772.0,3.3994753917784974,3.635729708918683,Time limit reached,2338,72
1,30,150,6.0,42241.0,3.3994753917784974,3.635729708918683,Time limit reached,2374,73
1,30,150,6.0,42709.0,3.401820035645159,3.635729708918683,Time limit reached,2405,74
1,30,150,6.0,43096.0,3.401820035645159,3.635729708918683,Time limit reached,2438,75
1,30,150,6.0,43799.0,3.4031564753828176,3.635729708918683,Time limit reached,2467,76
1,30,150,6.0,44384.0,3.4031564753828176,3.635729708918683,Time limit reached,2487,77
1,30,150,6.0,45997.0,3.4037237090066097,3.635729708918683,Time limit reached,2533,78
1,30,150,6.0,46949.0,3.4037237090066097,3.635729708918683,Time limit reached,2564,79
1,30,150,6.0,48157.0,3.4061071402846257,3.635729708918683,Time limit reached,2600,80
1,30,150,6.0,48965.0,3.4061071402846257,3.635729708918683,Time limit reached,2629,81
1,30,150,6.0,50958.0,3.4061349412220245,3.635729708918683,Time limit reached,2668,82
1,30,150,6.0,52313.0,3.4061349412220245,3.635729708918683,Time limit reached,2697,83
1,30,150,6.0,52926.0,3.4062763599504198,3.635729708918683,Time limit reached,2723,84
1,30,150,6.0,53987.0,3.4062763599504198,3.635729708918683,Time limit reached,2761,85
1,30,150,6.0,54876.0,3.406445009821417,3.635729708918683,Time limit reached,2801,86
1,30,150,6.0,55375.0,3.406445009821417,3.635729708918683,Time limit reached,2829,87
1,30,150,6.0,56167.0,3.4086691382223298,3.635729708918683,Time limit reached,2869,88
1,30,150,6.0,56415.0,3.4086691382223298,3.635729708918683,Time limit reached,2886,89
1,30,150,6.0,57078.0,3.4090873164995306,3.635729708918683,Time limit reached,2919,90
1,30,150,6.0,57724.0,3.4090873164995306,3.635729708918683,Time limit reached,2954,91
1,30,150,6.0,59014.0,3.4113807582621014,3.635729708918683,Time limit reached,3003,92
1,30,150,6.0,59954.0,3.4113807582621014,3.635729708918683,Time limit reached,3041,93
1,30,150,6.0,60749.0,3.415743520286475,3.635729708918683,Time limit reached,3075,94
1,30,150,6.0,61366.0,3.415743520286475,3.635729708918683,Time limit reached,3106,95
1,30,150,6.0,61790.0,3.416286383228626,3.635729708918683,Time limit reached,3135,96
1,30,150,6.0,62398.0,3.416286383228626,3.635729708918683,Time limit reached,3161,97
1,30,150,6.0,62985.0,3.4190880959354217,3.635729708918683,Time limit reached,3192,98
1,30,150,6.0,63685.0,3.4190880959354217,3.635729708918683,Time limit reached,3227,99
1,30,150,6.0,64520.0,3.41999362856051,3.635729708918683,Time limit reached,3268,100
1,30,150,6.0,65244.0,3.41999362856051,3.635729708918683,Time limit reached,3304,101
1,30,150,6.0,66129.0,3.421191543315372,3.635729708918683,Time limit reached,3344,102
1,30,150,6.0,66770.0,3.421191543315372,3.635729708918683,Time limit reached,3371,103
1,30,150,6.0,67614.0,3.421777078923606,3.635729708918683,Time limit reached,3407,104
1,30,150,6.0,68566.0,3.421777078923606,3.635729708918683,Time limit reached,3450,105
1,30,150,6.0,69364.0,3.4233838569840414,3.635729708918683,Time limit reached,3496,106
1,30,150,6.0,69840.0,3.4233838569840414,3.635729708918683,Time limit reached,3523,107
1,30,150,6.0,70528.0,3.423515759855314,3.635729708918683,Time limit reached,3554,108
1,30,150,6.0,71203.0,3.423515759855314,3.635729708918683,Time limit reached,3582,109
1,30,150,6.0,71801.0,3.423861829481239,3.635729708918683,Time limit reached,3613,110
1,30,150,6.0,72551.0,3.423861829481239,3.635729708918683,Time limit reached,3645,111
1,30,150,6.0,73385.0,3.4250450559546017,3.635729708918683,Time limit reached,3693,112
1,30,150,6.0,74032.0,3.4250450559546017,3.635729708918683,Time limit reached,3723,113
1,30,150,6.0,75202.0,3.42525838613745,3.635729708918683,Time limit reached,3763,114
1,30,150,6.0,75526.0,3.42525838613745,3.635729708918683,Time limit reached,3780,115
1,30,150,6.0,76484.0,3.425922727822867,3.635729708918683,Time limit reached,3821,116
1,30,150,6.0,77154.0,3.425922727822867,3.635729708918683,Time limit reached,3856,117
1,30,150,6.0,78058.0,3.4262955231020986,3.635729708918683,Time limit reached,3894,118
1,30,150,6.0,78427.0,3.4262955231020986,3.635729708918683,Time limit reached,3921,119
1,30,150,6.0,78802.0,3.4273073537072603,3.635729708918683,Time limit reached,3951,120
1,30,150,6.0,79420.0,3.4273073537072603,3.635729708918683,Time limit reached,3982,121
1,30,150,6.0,79937.0,3.427722861606384,3.635729708918683,Time limit reached,4008,122
1,30,150,6.0,80412.0,3.427722861606384,3.635729708918683,Time limit reached,4030,123
1,30,150,6.0,80897.0,3.427779075006041,3.635729708918683,Time limit reached,4070,124
1,30,150,6.0,81351.0,3.427779075006041,3.635729708918683,Time limit reached,4108,125
1,30,150,6.0,81743.0,3.4279935770964185,3.635729708918683,Time limit reached,4139,126
1,30,150,6.0,82344.0,3.4279935770964185,3.635729708918683,Time limit reached,4167,127
1,30,150,6.0,83432.0,3.4288424776408033,3.635729708918683,Time limit reached,4203,128
1,30,150,6.0,84176.0,3.4288424776408033,3.635729708918683,Time limit reached,4228,129
1,30,150,6.0,84717.0,3.430259659841469,3.635729708918683,Time limit reached,4261,130
1,30,150,6.0,85781.0,3.430259659841469,3.635729708918683,Time limit reached,4292,131
1,30,150,6.0,87020.0,3.4314374581755764,3.635729708918683,Time limit reached,4328,132
1,30,150,6.0,87704.0,3.4314374581755764,3.635729708918683,Time limit reached,4358,133
1,30,150,6.0,88277.0,3.4360982266629705,3.635729708918683,Time limit reached,4382,134
1,30,150,6.0,89252.0,3.4360982266629705,3.635729708918683,Time limit reached,4413,135
1,30,150,6.0,90608.0,3.437181031819333,3.635729708918683,Time limit reached,4460,136
1,30,150,6.0,92448.0,3.437181031819333,3.635729708918683,Time limit reached,4508,137
1,30,150,6.0,94064.0,3.4372412907630654,3.635729708918683,Time limit reached,4553,138
1,30,150,6.0,94940.0,3.4372412907630654,3.635729708918683,Time limit reached,4586,139
1,30,150,6.0,95786.0,3.437787837971089,3.635729708918683,Time limit reached,4626,140
1,30,150,6.0,96059.0,3.437787837971089,3.635729708918683,Time limit reached,4648,141
1,30,150,6.0,96617.0,3.438404224110704,3.635729708918683,Time limit reached,4686,142
1,30,150,6.0,96967.0,3.438404224110704,3.635729708918683,Time limit reached,4713,143
1,30,150,6.0,97337.0,3.438532337534477,3.635729708918683,Time limit reached,4737,144
1,30,150,6.0,97904.0,3.438532337534477,3.635729708918683,Time limit reached,4764,145
1,30,150,6.0,99067.0,3.441012157829242,3.635729708918683,Time limit reached,4798,146
1,30,150,6.0,99463.0,3.441012157829242,3.635729708918683,Time limit reached,4827,147
1,30,150,6.0,100016.0,3.441103522899356,3.635729708918683,Time limit reached,4861,148
1,30,150,6.0,101048.0,3.441103522899356,3.635729708918683,Time limit reached,4900,149
1,30,150,6.0,101773.0,3.441191705498408,3.635729708918683,Time limit reached,4943,150
1,30,150,6.0,102776.0,3.441191705498408,3.635729708918683,Time limit reached,4985,151
1,30,150,6.0,103752.0,3.441879235922997,3.635729708918683,Time limit reached,5019,152
1,30,150,6.0,104618.0,3.441879235922997,3.635729708918683,Time limit reached,5054,153
1,30,150,6.0,105212.0,3.441925850051404,3.635729708918683,Time limit reached,5084,154
1,30,150,6.0,105618.0,3.441925850051404,3.635729708918683,Time limit reached,5106,155
1,30,150,6.0,106066.0,3.4421919718423615,3.635729708918683,Time limit reached,5142,156
1,30,150,6.0,106545.0,3.4421919718423615,3.635729708918683,Time limit reached,5179,157
1,30,150,6.0,107894.0,3.4433517110351577,3.635729708918683,Time limit reached,5233,158
1,30,150,6.0,108717.0,3.4433517110351577,3.635729708918683,Time limit reached,5264,159
1,30,150,6.0,109361.0,3.44342432139235,3.635729708918683,Time limit reached,5312,160
1,30,150,6.0,109967.0,3.44342432139235,3.635729708918683,Time limit reached,5348,161
1,30,150,6.0,110500.0,3.4439241103532074,3.635729708918683,Time limit reached,5384,162
1,30,150,6.0,110962.0,3.4439241103532074,3.635729708918683,Time limit reached,5419,163
1,30,150,6.0,111988.0,3.4457546070139196,3.635729708918683,Time limit reached,5458,164
1,30,150,6.0,113196.0,3.4457546070139196,3.635729708918683,Time limit reached,5494,165
1,30,150,6.0,114191.0,3.4465816926340667,3.635729708918683,Time limit reached,5543,166
1,30,150,6.0,114463.0,3.4465816926340667,3.635729708918683,Time limit reached,5564,167
1,30,150,6.0,114877.0,3.4467364324848733,3.635729708918683,Time limit reached,5591,168
1,30,150,6.0,115191.0,3.4467364324848733,3.635729708918683,Time limit reached,5615,169
1,30,150,6.0,116284.0,3.447874470260697,3.635729708918683,Time limit reached,5653,170
1,30,150,6.0,116703.0,3.447874470260697,3.635729708918683,Time limit reached,5680,171
1,30,150,6.0,117529.0,3.448104957302967,3.635729708918683,Time limit reached,5714,172
1,30,150,6.0,118141.0,3.448104957302967,3.635729708918683,Time limit reached,5745,173
1,30,150,6.0,118659.0,3.4491581133763702,3.635729708918683,Time limit reached,5781,174
1,30,150,6.0,118912.0,3.4491581133763702,3.635729708918683,Time limit reached,5801,175
1,30,150,6.0,119776.0,3.450291233608827,3.635729708918683,Time limit reached,5842,176
1,30,150,6.0,120804.0,3.450291233608827,3.635729708918683,Time limit reached,5877,177
1,30,150,6.0,121575.0,3.4503779920701128,3.635729708918683,Time limit reached,5909,178
1,30,150,6.0,122028.0,3.4503779920701128,3.635729708918683,Time limit reached,5942,179
1,30,150,6.0,122765.0,3.450594615972448,3.635729708918683,Time limit reached,5984,180
1,30,150,6.0,123192.0,3.450594615972448,3.635729708918683,Time limit reached,6004,181
1,30,150,6.0,124884.0,3.450697423802441,3.635729708918683,Time limit reached,6049,182
1,30,150,6.0,125821.0,3.450697423802441,3.635729708918683,Time limit reached,6080,183
1,30,150,6.0,126952.0,3.4507425239635543,3.635729708918683,Time limit reached,6119,184
1,30,150,6.0,128123.0,3.4507425239635543,3.635729708918683,Time limit reached,6154,185
1,30,150,6.0,128613.0,3.450977809882142,3.635729708918683,Time limit reached,6193,186
1,30,150,6.0,129560.0,3.450977809882142,3.635729708918683,Time limit reached,6228,187
1,30,150,6.0,130456.0,3.452022751289441,3.635729708918683,Time limit reached,6263,188
1,30,150,6.0,131045.0,3.452022751289441,3.635729708918683,Time limit reached,6293,189
1,30,150,6.0,131917.0,3.4532148460694128,3.635729708918683,Time limit reached,6337,190
1,30,150,6.0,132577.0,3.4532148460694128,3.635729708918683,Time limit reached,6369,191
1,30,150,6.0,133578.0,3.4540248765731154,3.635729708918683,Time limit reached,6412,192
1,30,150,6.0,134196.0,3.4540248765731154,3.635729708918683,Time limit reached,6443,193
1,30,150,6.0,134757.0,3.4547491153954524,3.635729708918683,Time limit reached,6480,194
1,30,150,6.0,135036.0,3.4547491153954524,3.635729708918683,Time limit reached,6503,195
1,30,150,6.0,135593.0,3.4551814389992646,3.635729708918683,Time limit reached,6538,196
1,30,150,6.0,135858.0,3.4551814389992646,3.635729708918683,Time limit reached,6563,197
1,30,150,6.0,136757.0,3.455887609544279,3.635729708918683,Time limit reached,6595,198
1,30,150,6.0,137545.0,3.455887609544279,3.635729708918683,Time limit reached,6619,199
1,30,150,6.0,138709.0,3.4560255885151347,3.635729708918683,Time limit reached,6653,200
1,30,150,6.0,139709.0,3.4560255885151347,3.635729708918683,Time limit reached,6685,201
1,30,150,6.0,140343.0,3.456749541015797,3.635729708918683,Time limit reached,6723,202
1,30,150,6.0,140828.0,3.456749541015797,3.635729708918683,Time limit reached,6747,203
1,30,150,6.0,141732.0,3.4580020869857346,3.635729708918683,Time limit reached,6787,204
1,30,150,6.0,142087.0,3.4580020869857346,3.635729708918683,Time limit reached,6814,205
1,30,150,6.0,142904.0,3.4582257542254258,3.635729708918683,Time limit reached,6858,206
1,30,150,6.0,143129.0,3.4582257542254258,3.635729708918683,Time limit reached,6875,207
1,30,150,6.0,143550.0,3.4588618314114985,3.635729708918683,Time limit reached,6911,208
1,30,150,6.0,144401.0,3.4588618314114985,3.635729708918683,Time limit reached,6939,209
1,30,150,6.0,145804.0,3.4593123773707313,3.635729708918683,Time limit reached,6974,210
1,30,150,6.0,146348.0,3.4593123773707313,3.635729708918683,Time limit reached,7006,211
1,30,150,6.0,147328.0,3.4595874544815093,3.635729708918683,Time limit reached,7039,212
1,30,150,6.0,148061.0,3.4595874544815093,3.635729708918683,Time limit reached,7062,213
1,30,150,6.0,149013.0,3.459768642717595,3.635729708918683,Time limit reached,7100,214
1,30,150,6.0,149972.0,3.459768642717595,3.635729708918683,Time limit reached,7134,215
1,30,150,6.0,150794.0,3.4600010398656185,3.635729708918683,Time limit reached,7161,216
1,30,150,6.0,151015.0,3.4600010398656185,3.635729708918683,Time limit reached,7181,217
1,30,150,6.0,151996.0,3.460068493715765,3.635729708918683,Time limit reached,7215,218
1,30,150,6.0,152984.0,3.460068493715765,3.635729708918683,Time limit reached,7246,219
1,30,150,6.0,153960.0,3.4601070402114154,3.635729708918683,Time limit reached,7287,220
1,30,150,6.0,155110.0,3.4601070402114154,3.635729708918683,Time limit reached,7334,221
1,30,150,6.0,155608.0,3.461274785762118,3.635729708918683,Time limit reached,7370,222
1,30,150,6.0,156078.0,3.461274785762118,3.635729708918683,Time limit reached,7405,223
1,30,150,6.0,156416.0,3.4614457097055773,3.635729708918683,Time limit reached,7434,224
1,30,150,6.0,156894.0,3.4614457097055773,3.635729708918683,Time limit reached,7471,225
1,30,150,6.0,157971.0,3.461503649197755,3.635729708918683,Time limit reached,7512,226
1,30,150,6.0,158364.0,3.461503649197755,3.635729708918683,Time limit reached,7540,227
1,30,150,6.0,158861.0,3.4631227357265963,3.635729708918683,Time limit reached,7574,228
1,30,150,6.0,159100.0,3.4631227357265963,3.635729708918683,Time limit reached,7592,229
1,30,150,6.0,159767.0,3.463295752427522,3.6223674666642673,Time limit reached,7628,230
1,30,150,6.0,160156.0,3.463295752427522,3.6223674666642673,Time limit reached,7655,231
1,30,150,6.0,160632.0,3.4636632811043646,3.6223674666642673,Time limit reached,7692,232
1,30,150,6.0,161200.0,3.4636632811043646,3.6223674666642673,Time limit reached,7725,233
1,30,150,6.0,162117.0,3.4638417593944966,3.6223674666642673,Time limit reached,7765,234
1,30,150,6.0,162669.0,3.4638417593944966,3.6223674666642673,Time limit reached,7787,235
1,30,150,6.0,163952.0,3.464087216143217,3.6223674666642673,Time limit reached,7825,236
1,30,150,6.0,164673.0,3.464087216143217,3.6223674666642673,Time limit reached,7866,237
1,30,150,6.0,165355.0,3.464222096451858,3.6223674666642673,Time limit reached,7918,238
1,30,150,6.0,166016.0,3.464222096451858,3.6223674666642673,Time limit reached,7950,239
1,30,150,6.0,167357.0,3.464635721056343,3.6223674666642673,Time limit reached,7993,240
1,30,150,6.0,167853.0,3.464635721056343,3.6223674666642673,Time limit reached,8018,241
1,30,150,6.0,168731.0,3.4651239101502846,3.6223674666642673,Time limit reached,8056,242
1,30,150,6.0,169256.0,3.4651239101502846,3.6223674666642673,Time limit reached,8078,243
1,30,150,6.0,170345.0,3.4657873148764096,3.6223674666642673,Time limit reached,8119,244
1,30,150,6.0,171198.0,3.4657873148764096,3.6223674666642673,Time limit reached,8151,245
1,30,150,6.0,172102.0,3.4661229885721836,3.6223674666642673,Time limit reached,8187,246
1,30,150,6.0,173277.0,3.4661229885721836,3.6223674666642673,Time limit reached,8220,247
1,30,150,6.0,174197.0,3.466356447046519,3.6223674666642673,Time limit reached,8262,248
1,30,150,6.0,174704.0,3.466356447046519,3.6223674666642673,Time limit reached,8289,249
1,30,150,6.0,175620.0,3.4671091094355093,3.6223674666642673,Time limit reached,8330,250
1,30,150,6.0,176213.0,3.4671091094355093,3.6223674666642673,Time limit reached,8365,251
1,30,150,6.0,177380.0,3.4687866691399782,3.6223674666642673,Time limit reached,8403,252
1,30,150,6.0,178056.0,3.4687866691399782,3.6223674666642673,Time limit reached,8431,253
1,30,150,6.0,179080.0,3.468917156173795,3.6223674666642673,Time limit reached,8469,254
1,30,150,6.0,179674.0,3.468917156173795,3.6223674666642673,Time limit reached,8504,255
1,30,150,6.0,180328.0,3.4689966070651046,3.6223674666642673,Time limit reached,8545,256
1,30,150,6.0,180938.0,3.4689966070651046,3.6223674666642673,Time limit reached,8577,257
1,30,150,6.0,181780.0,3.4697907556671748,3.6223674666642673,Time limit reached,8628,258
1,30,150,6.0,182073.0,3.4697907556671748,3.6223674666642673,Time limit reached,8648,259
1,30,150,6.0,182634.0,3.469925118934726,3.6223674666642673,Time limit reached,8676,260
1,30,150,6.0,183293.0,3.469925118934726,3.6223674666642673,Time limit reached,8705,261
1,30,150,6.0,184393.0,3.4702258361695146,3.6223674666642673,Time limit reached,8748,262
1,30,150,6.0,185147.0,3.4702258361695146,3.6223674666642673,Time limit reached,8778,263
1,30,150,6.0,186781.0,3.4704064828178347,3.6223674666642673,Time limit reached,8819,264
1,30,150,6.0,187827.0,3.4704064828178347,3.6223674666642673,Time limit reached,8856,265
1,30,150,6.0,189073.0,3.4704138476262827,3.6223674666642673,Time limit reached,8908,266
1,30,150,6.0,190161.0,3.4704138476262827,3.6223674666642673,Time limit reached,8937,267
1,30,150,6.0,191379.0,3.4706413914739853,3.6223674666642673,Time limit reached,8980,268
1,30,150,6.0,192646.0,3.4706413914739853,3.6223674666642673,Time limit reached,9018,269
1,30,150,6.0,194048.0,3.470942520456001,3.6223674666642673,Time limit reached,9061,270
1,30,150,6.0,194983.0,3.470942520456001,3.6223674666642673,Time limit reached,9095,271
1,30,150,6.0,195993.0,3.4712456954134465,3.6223674666642673,Time limit reached,9130,272
1,30,150,6.0,197222.0,3.4712456954134465,3.6223674666642673,Time limit reached,9165,273
1,30,150,6.0,198482.0,3.471283251192981,3.6223674666642673,Time limit reached,9209,274
1,30,150,6.0,199134.0,3.471283251192981,3.6223674666642673,Time limit reached,9232,275
1,30,150,6.0,200229.0,3.4723144898880656,3.6223674666642673,Time limit reached,9263,276
1,30,150,6.0,201322.0,3.4723144898880656,3.6223674666642673,Time limit reached,9301,277
1,30,150,6.0,202798.0,3.472853108623304,3.6223674666642673,Time limit reached,9338,278
1,30,150,6.0,203937.0,3.472853108623304,3.6223674666642673,Time limit reached,9372,279
1,30,150,6.0,205414.0,3.4732078093917975,3.6223674666642673,Time limit reached,9416,280
1,30,150,6.0,206425.0,3.4732078093917975,3.6223674666642673,Time limit reached,9448,281
1,30,150,6.0,208205.0,3.473213727998913,3.6223674666642673,Time limit reached,9480,282
1,30,150,6.0,208697.0,3.473213727998913,3.6223674666642673,Time limit reached,9498,283
1,30,150,6.0,209869.0,3.473291112922981,3.6223674666642673,Time limit reached,9526,284
1,30,150,6.0,210321.0,3.473291112922981,3.6223674666642673,Time limit reached,9544,285
1,30,150,6.0,211882.0,3.47357035149785,3.6223674666642673,Time limit reached,9585,286
1,30,150,6.0,213141.0,3.47357035149785,3.6223674666642673,Time limit reached,9625,287
1,30,150,6.0,214793.0,3.4736774231296232,3.6223674666642673,Time limit reached,9669,288
1,30,150,6.0,215526.0,3.4736774231296232,3.6223674666642673,Time limit reached,9692,289
1,30,150,6.0,216945.0,3.4738475840485816,3.6223674666642673,Time limit reached,9730,290
1,30,150,6.0,218249.0,3.4738475840485816,3.6223674666642673,Time limit reached,9767,291
1,30,150,6.0,219742.0,3.4743888751242205,3.6223674666642673,Time limit reached,9810,292
1,30,150,6.0,220477.0,3.4743888751242205,3.6223674666642673,Time limit reached,9830,293
1,30,150,6.0,222070.0,3.47460329791222,3.6177972196873176,Time limit reached,9859,294
1,30,150,6.0,222901.0,3.47460329791222,3.6177972196873176,Time limit reached,9886,295
1,30,150,6.0,224437.0,3.47475173587049,3.6177972196873176,Time limit reached,9932,296
1,30,150,6.0,225164.0,3.47475173587049,3.6177972196873176,Time limit reached,9960,297
1,30,150,6.0,226248.0,3.4748449657670717,3.6177972196873176,Time limit reached,10002,298
1,30,150,6.0,226833.0,3.4748449657670717,3.6177972196873176,Time limit reached,10029,299
1,30,150,6.0,227592.0,3.475124787886492,3.6177972196873176,Time limit reached,10059,300
1,30,150,6.0,228172.0,3.475124787886492,3.6177972196873176,Time limit reached,10090,301
1,30,150,6.0,229106.0,3.4754371959703088,3.6177972196873176,Time limit reached,10125,302
1,30,150,6.0,229748.0,3.4754371959703088,3.6177972196873176,Time limit reached,10155,303
1,30,150,6.0,230900.0,3.4762496872361406,3.6177972196873176,Time limit reached,10197,304
1,30,150,6.0,231562.0,3.4762496872361406,3.6177972196873176,Time limit reached,10232,305
1,30,150,6.0,232614.0,3.476630080599707,3.6177972196873176,Time limit reached,10275,306
1,30,150,6.0,233384.0,3.476630080599707,3.6177972196873176,Time limit reached,10310,307
1,30,150,6.0,234140.0,3.4770229394779686,3.6177972196873176,Time limit reached,10345,308
1,30,150,6.0,235114.0,3.4770229394779686,3.6177972196873176,Time limit reached,10380,309
1,30,150,6.0,236065.0,3.4772969918291157,3.6177972196873176,Time limit reached,10422,310
1,30,150,6.0,236449.0,3.4772969918291157,3.6177972196873176,Time limit reached,10446,311
1,30,150,6.0,237807.0,3.477647942601502,3.6177972196873176,Time limit reached,10493,312
1,30,150,6.0,238518.0,3.477647942601502,3.6177972196873176,Time limit reached,10518,313
1,30,150,6.0,240290.0,3.4784023187385356,3.6177972196873176,Time limit reached,10557,314
1,30,150,6.0,240850.0,3.4784023187385356,3.6177972196873176,Time limit reached,10577,315
1,30,150,6.0,242418.0,3.4784691976948094,3.6177972196873176,Time limit reached,10616,316
1,30,150,6.0,243456.0,3.4784691976948094,3.6177972196873176,Time limit reached,10647,317
1,30,150,6.0,244727.0,3.4785246266115464,3.6177972196873176,Time limit reached,10697,318
1,30,150,6.0,245323.0,3.4785246266115464,3.6177972196873176,Time limit reached,10724,319
