seed,dimension,time,solution,dual_gap,rel_dual_gap,termination,ncalls
4,40,6.393,-0.8097967332495375,4.405280192076866e-6,5.439982666266679e-6,OPTIMAL,1397
5,40,4.105,-0.3956576910141443,2.836814178508451e-6,7.1698699227536015e-6,OPTIMAL,933
6,40,21.188,-11.590738450818806,0.08976373903656487,0.007744436596291557,OPTIMAL,6434
7,40,3.594,-0.10837252528249947,8.456058908645758e-8,7.802770016296081e-7,OPTIMAL,1104
8,40,6.301,-0.0824560021243973,4.9034328264419e-8,5.946726375412106e-7,OPTIMAL,1415
9,40,2.594,-0.19798643454510978,7.56138860413813e-8,3.8191447921727804e-7,OPTIMAL,912
10,40,22.279,-1.91771256210715,0.015444758729401986,0.008053740187440575,OPTIMAL,5443
1,45,6.319,-0.28495672390562066,0.00031828349223328445,0.0011169537881783825,OPTIMAL,1191
2,45,114.996,-4.867834624451241,0.042107821271184065,0.00865021606520393,OPTIMAL,44664
3,45,2.18,0.6020908940492032,8.683533913766972e-5,0.00014424377690033308,OPTIMAL,1065
4,45,3.976,-0.2618499135852304,0.0004117018339038214,0.0015722817253090871,OPTIMAL,1174
5,45,11.728,-0.20318952160800097,9.505420464628322e-8,4.6781056372416937e-7,OPTIMAL,3207
6,45,7.31,-0.3305977415978644,5.588481299945158e-8,1.6904172644781486e-7,OPTIMAL,1392
7,45,39.665,-0.7504781788953374,0.004100000246524793,0.0054631838230923225,OPTIMAL,5452
8,45,28.449,-0.9219770200052185,0.005931977475078454,0.006433975409761165,OPTIMAL,3957
9,45,7.637,-0.3675539000718713,4.816685775788088e-6,1.31047059352281e-5,OPTIMAL,1507
10,45,12.776,-0.3488069945610633,6.444675692757196e-5,0.00018476337324792292,OPTIMAL,1873
1,50,5.75,-0.19485729597723883,4.520857299628034e-8,2.3200862338539854e-7,OPTIMAL,1261
2,50,7.475,-0.005755328603615606,9.901932218614462e-8,1.720480775397235e-5,OPTIMAL,1769
3,50,9.666,-0.32036318909805717,0.002202263995373488,0.006874272919974636,OPTIMAL,1521
4,50,6.921,-0.12503670108649545,7.039010568865578e-8,5.629555568645616e-7,OPTIMAL,1366
5,50,10.064,-0.5112772761538258,0.003146506287763362,0.0061542071876018335,OPTIMAL,1727
6,50,4.787,0.07048853132736266,0.0001645537785701645,0.0023399384435556577,OPTIMAL,1321
7,50,6.0,-0.06416483737341239,8.55455688508755e-8,1.333215704312258e-6,OPTIMAL,1490
8,50,16.727,-0.36313472077125813,0.0006985522539902367,0.0019236724389961627,OPTIMAL,2145
9,50,5.68,-0.2416512925507338,0.0004915952073505925,0.002034316482074615,OPTIMAL,1160
10,50,250.287,-4.515249202028075,0.03783794534465734,0.008380034778072051,OPTIMAL,59050
1,55,11.942,-0.3403412575408805,0.0029064973109934056,0.008539949966672166,OPTIMAL,1472
2,55,2.896,-0.1708364941058999,8.181906377413561e-8,4.789319998771268e-7,OPTIMAL,827
3,55,22.436,-0.3359794165216692,0.0017151677080433636,0.005104978530530733,OPTIMAL,11650
4,55,6.172,0.08273067488611652,0.0003296005771917798,0.0039999548544245285,OPTIMAL,1802
5,55,38.583,-20.45121705888145,0.1297845988518027,0.006346057473163462,OPTIMAL,15289
6,55,6.537,-0.08470986422451032,9.940641343408885e-8,1.173492772584638e-6,OPTIMAL,1275
7,55,286.756,-2.31754014423038,0.0125086435191335,0.0053973794371046085,OPTIMAL,54453
8,55,11.498,-0.08091483453388937,0.0003375078712479773,0.004171149495542992,OPTIMAL,5679
9,55,15.834,-0.49296338041169746,4.1053916521482936e-5,8.327985029475583e-5,OPTIMAL,9735
10,55,15.217,-0.4312257162609769,0.0012953715612789019,0.0030039292937134245,OPTIMAL,1766
1,60,19.986,-0.2911992243436194,0.002040427035393755,0.007006979637370259,OPTIMAL,2340
2,60,9.412,-0.0459980552290587,0.00022174189002693856,0.004820679677058518,OPTIMAL,2042
3,60,1800.2,-2.9885458765666932,2.404353913700179,0.8045230065072159,Time limit reached,228858
4,60,10.733,-0.21329478048900574,0.00014942497716333158,0.0007005561824848952,OPTIMAL,1913
5,60,11.219,0.00827779148749419,8.588663447106626e-8,1.0375657049478312e-5,OPTIMAL,2017
6,60,21.637,-0.03267731734952928,1.1561054069630927e-7,3.537944668458981e-6,OPTIMAL,11855
7,60,46.4,-1.8377344075878224,0.009563351505033957,0.005203881184107906,OPTIMAL,6269
8,60,10.699,-0.32356132995873893,8.602971224291878e-8,2.6588378856611026e-7,OPTIMAL,1370
9,60,186.4,-0.9140703726887224,0.005406875012765711,0.0059151627427344354,OPTIMAL,26777
10,60,49.351,-0.7023379823353925,0.0031714027048111992,0.004515493657719819,OPTIMAL,5963
1,65,15.108,-0.3659541774854692,0.0007691110072919338,0.002101659318597265,OPTIMAL,1729
2,65,15.572,-0.37508532711395376,0.0006863978098799461,0.0018299777684223123,OPTIMAL,1821
3,65,23.489,-0.02747495588958182,1.4748282417542669e-7,5.367900307761747e-6,OPTIMAL,3920
4,65,1800.904,-12.80731445862676,0.14070126721023257,0.010986008633172813,Time limit reached,277477
5,65,8.715,-0.023075016416785,8.68134671372367e-8,3.7622277518332646e-6,OPTIMAL,1785
6,65,312.588,-1.9065628496494726,0.01671286909650327,0.008765968087323207,OPTIMAL,38357
7,65,16.411,-0.2586675863539705,0.0011784284280262347,0.004555763807273589,OPTIMAL,2029
8,65,33.417,-0.3869489118960732,0.0014675394602562952,0.003792592290970047,OPTIMAL,3430
9,65,15.791,-0.24290337753834895,0.0013028864621195402,0.0053638054576406365,OPTIMAL,2585
10,65,39.832,-0.5383931809208989,0.003955860872399852,0.007347531530086466,OPTIMAL,11902
1,70,15.798,-0.1682315037913356,6.085110451636844e-8,3.6171051880891784e-7,OPTIMAL,2138
2,70,27.345,-0.4591877640774251,0.0006451272585729084,0.0014049312918192904,OPTIMAL,2682
3,70,18.8,-0.19982017071095115,0.0016312874820793022,0.00816377784222311,OPTIMAL,2371
4,70,30.274,-0.47266342331951333,0.0039967173958456725,0.008455736574192144,OPTIMAL,2765
5,70,409.802,-0.7150660523006713,0.0050857034587581396,0.007112214937900171,OPTIMAL,78963
6,70,50.704,-0.7917620987696086,0.005782819320869992,0.007303733444498597,OPTIMAL,5424
7,70,47.368,-1.401203453978604,0.0047033535370260005,0.003356652828446296,OPTIMAL,5016
8,70,1800.809,-5.652374551488489,1.1188995073777157,0.19795211679365202,Time limit reached,295471
9,70,19.021,-0.17251655521789788,8.727600153690673e-8,5.0589928269013e-7,OPTIMAL,2636
10,70,17.358,-0.04341098500394486,9.526833805173496e-8,2.194567528082528e-6,OPTIMAL,2671
1,75,14.89,-0.09031217240729311,0.000756475473128404,0.008376229393716978,OPTIMAL,3291
2,75,11.872,0.10906859996066287,1.5540361497645705e-7,1.4248265445389542e-6,OPTIMAL,2436
3,75,15.871,-0.2444470146132947,0.0010041539264562804,0.004107859235036318,OPTIMAL,2232
4,75,17.425,-0.12884068350846511,1.2145618533132563e-7,9.426850434501591e-7,OPTIMAL,2717
5,75,28.584,-0.2862748614547632,0.0003299552056522659,0.0011525818368246944,OPTIMAL,3279
6,75,364.36,-1.1772175500277722,0.008752094354236961,0.007434559868760441,OPTIMAL,72726
7,75,1800.,Inf,Inf,Inf,NOT LINEAR FEASIBLE,Inf
8,75,31.387,-0.38481952398225633,0.003377015342292844,0.008775582141327514,OPTIMAL,3108
9,75,13.473,0.022928429257961236,1.2614946298672436e-7,5.501910123473889e-6,OPTIMAL,2605
10,75,35.006,-0.2780628911527608,0.0010652294685188357,0.0038308940258181567,OPTIMAL,3316
1,80,17.672,-0.1585362279215023,0.0003266709154591263,0.002060544266392375,OPTIMAL,2987
2,80,18.354,-0.04864378500172917,0.0002438808499455325,0.005013607595232631,OPTIMAL,3282
3,80,33.686,-0.233132719406399,0.001181339291343425,0.005067239357698668,OPTIMAL,3738
4,80,28.759,-0.3134339677719717,8.333685055544882e-5,0.0002658832772588251,OPTIMAL,3352
5,80,36.318,-0.20237542922796803,0.0004940592772607333,0.002441300701105344,OPTIMAL,11537
6,80,1800.303,-7.667862481791886,0.9994195353011897,0.130338740121437,Time limit reached,233619
7,80,19.801,-0.24250087730053732,1.729711814185686e-5,7.132806418848586e-5,OPTIMAL,2777
8,80,1800.404,-1.0281270235224638,1.243657838993635,1.2096344231209306,Time limit reached,187829
9,80,34.255,-0.4448237254987304,0.0019230493729329723,0.0043231717705184795,OPTIMAL,3408
10,80,4.489,-42.24683298708286,0.2240016820346611,0.005302212407333598,OPTIMAL,574
1,85,41.386,-0.4149554067854856,0.0020654832023437875,0.004977602818443464,OPTIMAL,4070
2,85,29.841,-0.13549719143501282,2.2678487071325915e-5,0.00016737237747251,OPTIMAL,3900
3,85,36.806,-0.18304094061111553,0.00011338188576745512,0.000619434566872903,OPTIMAL,4345
4,85,284.908,-0.8047772228696031,0.005000085244982078,0.006213005416770144,OPTIMAL,30631
5,85,18.111,-0.007899813741708672,1.1845904157592457e-7,1.4995168930438953e-5,OPTIMAL,3937
6,85,26.296,-0.2588669815126186,5.340816873483645e-5,0.00020631510601607194,OPTIMAL,3331
7,85,43.936,-0.4096092225435564,0.0034976980225694954,0.00853910954653264,OPTIMAL,4314
8,85,33.547,-0.2865066607859622,1.7528787289333714e-5,6.118108123995336e-5,OPTIMAL,3765
9,85,20.714,-0.0605842689067172,8.634112386163295e-8,1.4251409717359814e-6,OPTIMAL,3592
10,85,19.208,-0.11504132670168749,9.839962808499969e-5,0.0008553415620819358,OPTIMAL,3394
1,90,284.733,-0.7075777613070284,0.005865134055180299,0.008289031080267842,OPTIMAL,28844
2,90,1800.789,-7.526579900940003,0.8763303386264294,0.1164314137576595,Time limit reached,184581
3,90,1800.289,-0.6934876941974171,2.8760948945904694,4.1472904546907845,Time limit reached,276196
4,90,44.143,-0.06996316879293529,0.00041054414448638,0.005868003859308267,OPTIMAL,5952
5,90,46.08,-0.4239847218992722,0.0030003214691942115,0.007076484868968958,OPTIMAL,4552
6,90,33.01,-0.22414731200727,0.0004782447302656978,0.0021336179585780017,OPTIMAL,4338
7,90,22.678,-0.11692744352684742,1.1410425726499085e-7,9.75855229733058e-7,OPTIMAL,3504
8,90,25.276,0.05178472211732599,1.3506690773601449e-6,2.608306565573814e-5,OPTIMAL,3992
9,90,52.653,-0.6127158075314868,0.005425444345209418,0.008854748447028781,OPTIMAL,4928
10,90,14.562,-0.12216709688372568,0.0001481039683986496,0.0012123065225951117,OPTIMAL,3079
1,95,1024.459,-0.7660865222170857,0.002472318098077353,0.003227204795252582,OPTIMAL,115706
2,95,75.182,-0.5835028453045544,0.005196667396492161,0.008905984672242349,OPTIMAL,7661
3,95,23.084,-0.03439091801377869,2.2269980415323687e-7,6.4755411316444755e-6,OPTIMAL,3749
4,95,540.551,-0.09867072017013034,7.662264907110083e-5,0.0007765489999362149,OPTIMAL,55690
5,95,65.391,-0.22528922329025713,0.0006113456082140756,0.002713603426234165,OPTIMAL,7452
6,95,1800.189,-4.804128966743988,2.7076244612906892,0.5636036168125164,Time limit reached,195831
7,95,1801.227,-8.209207233283685,1.5268023958746415,0.18598658219813513,Time limit reached,184111
8,95,1800.946,1.442926347029676,6.739471234559266,Inf,Time limit reached,224689
9,95,366.754,-0.8188123358339121,0.002390659312012433,0.002919666946123482,OPTIMAL,40059
10,95,25.712,0.09717686306656681,9.00461673459807e-5,0.0009274808900105506,OPTIMAL,4037
1,100,861.548,-0.8593556265820655,0.008378284582402418,0.009749496393856822,OPTIMAL,36500
2,100,307.725,-0.35364409817478953,0.0016960697891525434,0.004795979341677735,OPTIMAL,7115
3,100,1800.963,-21.064938237758575,1.5924274764987913,0.0755961141934131,Time limit reached,70254
4,100,1800.327,12.109694665244458,57.47113606343473,Inf,Time limit reached,53309
5,100,84.014,-0.21595071533874455,0.00027536020473992173,0.0012751067034345604,OPTIMAL,5365
6,100,1.116,-107.86999242098021,0.08524773353892101,0.0007902821871556999,OPTIMAL,72
7,100,428.012,-0.47008637220700916,0.004299902702811664,0.009147048195896523,OPTIMAL,19300
8,100,85.551,-0.050038777133833756,0.0003319483420411995,0.0066338220287312415,OPTIMAL,9296
9,100,142.344,-0.400122817624902,0.003795829962534969,0.009486662083074195,OPTIMAL,5170
10,100,394.418,-0.4457237053311799,0.003089091510872055,0.006930507563147915,OPTIMAL,17091
1,105,93.553,-0.06680598685705974,8.96174793707516e-6,0.00013414588061171832,OPTIMAL,6667
2,105,175.242,-0.06683950964645874,0.00036640144227784166,0.005481809250485041,OPTIMAL,9407
3,105,89.577,-0.2276440259772226,0.00011835748653588052,0.000519923534245186,OPTIMAL,4205
4,105,1801.0,0.5387547767114631,50.765602414391616,Inf,Time limit reached,59111
5,105,145.395,-0.3391501195552373,0.0026586506470361315,0.007839155859719867,OPTIMAL,5526
6,105,161.861,-0.3586027389699995,0.006669996820815871,0.018599960613724924,OPTIMAL,6140
7,105,55.943,0.006804542823745097,2.601024974291377e-7,3.822629189362138e-5,OPTIMAL,4344
8,105,113.291,-0.03536114872232243,6.207159565230214e-5,0.0017553614035484713,OPTIMAL,6342
9,105,631.048,-0.27835716187546483,0.0007759770153185075,0.0027877027129112435,OPTIMAL,36642
10,105,1800.851,0.10705703809774958,100.93339637970183,Inf,Time limit reached,69745
1,110,232.041,-0.31664194821099745,0.007088911566219269,0.02238778407684475,OPTIMAL,9267
2,110,153.456,-0.3630757249094568,0.0028237287545343492,0.007777244692518416,OPTIMAL,5443
3,110,1802.693,-12.197050872052323,3.15088442008388,0.25833166173830185,Time limit reached,98539
4,110,1802.01,7.415035170904036,69.10926793737245,Inf,Time limit reached,71745
5,110,619.395,-0.41474590884248963,0.003253587341308428,0.00784477259917725,OPTIMAL,27922
6,110,166.863,-0.35159341776508796,0.00284972108573317,0.008105160511386962,OPTIMAL,5811
7,110,1802.854,-0.1317027299101846,44.40031785494918,337.12526600798793,Time limit reached,63396
8,110,175.447,-0.407314470731609,0.0016661895487854461,0.004090671136217366,OPTIMAL,6555
9,110,148.747,-0.4046035824012667,0.003345867526839963,0.008269495556570949,OPTIMAL,5407
10,110,1801.633,-0.27562206358663033,3.5182854657990683,12.76489051716733,Time limit reached,76061
1,115,169.294,-0.5143922016319686,0.0022899153769755376,0.004451691471430781,OPTIMAL,6733
2,115,228.403,-0.8694376043246406,0.007525656180908169,0.008655774886518657,OPTIMAL,8489
3,115,137.15,-0.03848443172305793,1.9797277722721773e-7,5.144230234497718e-6,OPTIMAL,6936
4,115,1800.,Inf,Inf,Inf,NOT LINEAR FEASIBLE,Inf
5,115,296.986,-0.49515442485422967,0.005799280419408914,0.011712064213333418,OPTIMAL,10539
6,115,180.372,-0.42402268676768484,0.0036282979924623926,0.008556848738733355,OPTIMAL,6893
7,115,306.598,-0.06223874599862378,0.0005063759519460254,0.008136024333736131,OPTIMAL,12782
8,115,257.06,-0.28741028892473847,0.0003901689482743165,0.0013575329878899585,OPTIMAL,8805
9,115,237.35,-0.29124937204897333,1.7769313061577474e-5,6.101064849193762e-5,OPTIMAL,10653
10,115,1800.995,-51.30723419973225,3.405807097319027,0.06638064106244106,Time limit reached,125375
1,120,1050.89,-0.05299430779610781,4.386987364046746e-5,0.0008278223730981444,OPTIMAL,41866
2,120,535.186,-0.6739186517801584,0.00567360497758107,0.008418827647215615,OPTIMAL,21959
3,120,1800.624,-0.4284712044925829,6.357726499549014,14.838165162296384,Time limit reached,79889
4,120,1801.973,-9.839497878193647,17.378283604319385,1.7661758576962794,Time limit reached,78522
5,120,1513.736,-0.7600679199889003,0.006031294873016013,0.007935205149960928,OPTIMAL,61932
6,120,1803.277,-0.2570315584329629,3.1495269583807404,12.25346403991157,Time limit reached,77973
7,120,1425.556,-0.6059646782100977,0.005696813838007131,0.00940123086849619,OPTIMAL,56010
8,120,101.515,-0.28327668052639055,0.0001951495422001237,0.0006889008365866644,OPTIMAL,5242
9,120,184.95,-0.018632801121991838,1.6891805146079797e-5,0.0009065628423491739,OPTIMAL,10347
10,120,1802.376,-1.5166129014652423,4.939482430007738,3.2569170585556573,Time limit reached,67772
