seed,dimension,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
1,50,157,194909.0,82982592656,-6.294522391763913,2655.444206491654,2244.0,3,79,9,4
1,50,157,194909.0,82982592656,-6.294522391763913,2404.678712867943,4487.0,5,159,19,5
1,50,157,194909.0,82982592656,-6.294522391763913,2404.678712867943,6700.0,7,229,17,8
1,50,157,194909.0,82982592656,-6.294522391763913,2404.678712867943,8925.0,9,304,7,12
1,50,157,194909.0,82982592656,-1.6890907620946907,2347.0752239480303,11165.0,11,381,4,6
1,50,157,194909.0,82982592656,-1.6890907620946907,2347.0752239480303,13372.0,13,452,12,5
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,15626.0,15,532,31,16
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,17859.0,17,610,11,7
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,20144.0,19,706,5,11
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,22351.0,21,773,15,9
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,24612.0,23,858,6,3
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,26860.0,25,940,34,9
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,29065.0,27,1005,11,7
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,31321.0,29,1084,9,9
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,33537.0,31,1156,29,13
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,35785.0,33,1234,27,16
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,38023.0,35,1316,33,18
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,40252.0,37,1388,23,21
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,42495.0,39,1467,24,6
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,44715.0,41,1542,24,23
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,46945.0,43,1617,3,4
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,49184.0,45,1695,21,22
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,51421.0,47,1768,2,6
1,50,157,194909.0,82982592656,-1.6890907620946907,1903.071403482866,53674.0,49,1852,36,30
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,55954.0,51,1943,34,27
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,58220.0,53,2031,2,4
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,60519.0,55,2128,31,11
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,62741.0,57,2200,24,7
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,64970.0,59,2268,33,42
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,67187.0,61,2339,4,1
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,69448.0,63,2422,17,4
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,71657.0,65,2489,1,2
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,73903.0,67,2563,8,16
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,76193.0,69,2657,29,8
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,78331.0,71,2696,8,1
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,80575.0,73,2774,10,7
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,82838.0,75,2860,31,16
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,85099.0,77,2946,29,18
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,87317.0,79,3011,8,3
1,50,157,194909.0,82982592656,-1.6646619014481219,1903.071403482866,89544.0,81,3084,34,23
1,50,157,194909.0,82982592656,-1.5320919712461911,1903.071403482866,91836.0,83,3173,12,4
1,50,157,194909.0,82982592656,-1.5320919712461911,1903.071403482866,94065.0,85,3243,40,28
1,50,157,194909.0,82982592656,-1.308605280848282,1903.071403482866,96330.0,87,3330,21,8
1,50,157,194909.0,82982592656,-1.308605280848282,1903.071403482866,98597.0,89,3413,41,35
1,50,157,194909.0,82982592656,-0.5741478298984578,1903.071403482866,100854.0,91,3495,2,3
1,50,157,194909.0,82982592656,-0.5741478298984578,1903.071403482866,103057.0,93,3555,35,40
1,50,157,194909.0,82982592656,-0.5741478298984578,1903.071403482866,105272.0,95,3615,15,3
1,50,157,194909.0,82982592656,-0.5741478298984578,1903.071403482866,107498.0,97,3684,38,32
1,50,157,194909.0,82982592656,-0.4682457902423375,1903.071403482866,109708.0,99,3744,19,15
1,50,157,194909.0,82982592656,-0.4682457902423375,1903.071403482866,111920.0,101,3808,34,38
