seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
2,20,100,4.0,437.0,2.7701369234533026,3.1191382473600155,OPTIMAL,40,2,73,0
2,20,100,4.0,673.0,2.7701369234533026,3.1191382473600155,OPTIMAL,66,3,0,0
2,20,100,4.0,927.0,2.7998613943660344,3.1191382473600155,OPTIMAL,99,4,6,0
2,20,100,4.0,1273.0,2.7998613943660344,3.1191382473600155,OPTIMAL,127,5,0,0
2,20,100,4.0,1467.0,2.822425427989275,3.1191382473600155,OPTIMAL,155,6,4,0
2,20,100,4.0,1745.0,2.822425427989275,3.1191382473600155,OPTIMAL,187,7,0,0
2,20,100,4.0,1906.0,2.837302346944944,3.1191382473600155,OPTIMAL,206,8,0,0
2,20,100,4.0,2235.0,2.837302346944944,3.1191382473600155,OPTIMAL,237,9,0,0
2,20,100,4.0,2463.0,2.8433283024217793,3.1191382473600155,OPTIMAL,269,10,4,0
2,20,100,4.0,2610.0,2.8433283024217793,3.1191382473600155,OPTIMAL,289,11,0,0
2,20,100,4.0,2769.0,2.851743559098902,3.1191382473600155,OPTIMAL,310,12,2,0
2,20,100,4.0,2960.0,2.851743559098902,3.1191382473600155,OPTIMAL,331,13,0,0
2,20,100,4.0,3403.0,2.8670706139664945,3.1191382473600155,OPTIMAL,376,14,0,0
2,20,100,4.0,3653.0,2.8670706139664945,3.1191382473600155,OPTIMAL,405,15,0,0
2,20,100,4.0,3938.0,2.8773403338477967,3.1191382473600155,OPTIMAL,442,16,2,0
2,20,100,4.0,4129.0,2.8773403338477967,3.1191382473600155,OPTIMAL,462,17,0,0
2,20,100,4.0,4364.0,2.8788540287934143,3.1191382473600155,OPTIMAL,496,18,5,0
2,20,100,4.0,4515.0,2.8788540287934143,3.1191382473600155,OPTIMAL,515,19,0,0
2,20,100,4.0,4873.0,2.886967414590126,3.1191382473600155,OPTIMAL,557,20,1,0
2,20,100,4.0,5120.0,2.886967414590126,3.1191382473600155,OPTIMAL,584,21,0,0
2,20,100,4.0,5311.0,2.89018886856185,3.1191382473600155,OPTIMAL,608,22,1,0
2,20,100,4.0,5450.0,2.89018886856185,3.1191382473600155,OPTIMAL,627,23,0,0
2,20,100,4.0,5593.0,2.891802358223363,3.1191382473600155,OPTIMAL,648,24,4,0
2,20,100,4.0,5821.0,2.891802358223363,3.1191382473600155,OPTIMAL,672,25,0,0
2,20,100,4.0,6102.0,2.9014279955350912,3.1191382473600155,OPTIMAL,703,26,2,0
2,20,100,4.0,6199.0,2.9014279955350912,3.1191382473600155,OPTIMAL,717,27,0,0
2,20,100,4.0,6460.0,2.904811227426367,3.1191382473600155,OPTIMAL,752,28,4,0
2,20,100,4.0,6641.0,2.904811227426367,3.1191382473600155,OPTIMAL,768,29,0,0
2,20,100,4.0,6960.0,2.9057598740968755,3.1191382473600155,OPTIMAL,803,30,2,0
2,20,100,4.0,7117.0,2.9057598740968755,3.1191382473600155,OPTIMAL,823,31,0,0
2,20,100,4.0,7314.0,2.912744309555949,3.1191382473600155,OPTIMAL,851,32,2,0
2,20,100,4.0,7517.0,2.912744309555949,3.1191382473600155,OPTIMAL,876,33,0,0
2,20,100,4.0,7777.0,2.913063479191441,3.1191382473600155,OPTIMAL,908,34,0,0
2,20,100,4.0,7991.0,2.913063479191441,3.1191382473600155,OPTIMAL,929,35,0,0
2,20,100,4.0,8217.0,2.9133951345874145,3.1191382473600155,OPTIMAL,958,36,6,0
2,20,100,4.0,8319.0,2.9133951345874145,3.1191382473600155,OPTIMAL,972,37,0,0
2,20,100,4.0,8552.0,2.9185365737944093,3.1191382473600155,OPTIMAL,1002,38,4,0
2,20,100,4.0,8836.0,2.9185365737944093,3.1191382473600155,OPTIMAL,1027,39,0,0
2,20,100,4.0,9098.0,2.92339251350166,3.1191382473600155,OPTIMAL,1057,40,1,0
2,20,100,4.0,9233.0,2.92339251350166,3.1191382473600155,OPTIMAL,1072,41,0,0
2,20,100,4.0,9417.0,2.9240284409233603,3.1191382473600155,OPTIMAL,1100,42,6,0
2,20,100,4.0,9493.0,2.9240284409233603,3.1191382473600155,OPTIMAL,1109,43,0,0
2,20,100,4.0,9693.0,2.930081304279475,3.1191382473600155,OPTIMAL,1133,44,4,0
2,20,100,4.0,9832.0,2.930081304279475,3.1191382473600155,OPTIMAL,1152,45,0,0
2,20,100,4.0,10033.0,2.932329826489074,3.1191382473600155,OPTIMAL,1180,46,2,0
2,20,100,4.0,10165.0,2.932329826489074,3.1191382473600155,OPTIMAL,1195,47,0,0
2,20,100,4.0,10383.0,2.9324045915135484,3.1191382473600155,OPTIMAL,1226,48,5,0
2,20,100,4.0,10665.0,2.9324045915135484,3.1191382473600155,OPTIMAL,1253,49,0,0
