seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size,node_level
2,20,Inf,0.8,127,8344.0,2066752096,-5030.079278724683,-4961.451481169049,7.0,3,11,1,0,1
2,20,Inf,0.8,127,8344.0,2066752096,-5030.079278724683,-4961.451481169049,300.0,5,52,14,0,2
2,20,Inf,0.8,127,8344.0,2066752096,-5025.8969983543775,-4961.451481169049,584.0,7,93,10,0,2
2,20,Inf,0.8,127,8344.0,2066752096,-5025.8969983543775,-4961.451481169049,738.0,9,134,3,8,3
2,20,Inf,0.8,127,8344.0,2066752096,-5025.896987972475,-4961.451481169049,1283.0,11,170,12,1,3
2,20,Inf,0.8,127,8344.0,2066752096,-5025.896987972475,-4961.451481169049,1461.0,13,207,14,0,3
2,20,Inf,0.8,127,8344.0,2066752096,-5021.556219673834,-4961.451481169049,1635.0,15,247,22,0,3
2,20,Inf,0.8,127,8344.0,2066752096,-5021.556219673834,-4961.451481169049,1731.0,17,285,25,0,4
2,20,Inf,0.8,127,8344.0,2066752096,-5021.556193164509,-4961.451481169049,1832.0,19,323,3,2,4
2,20,Inf,0.8,127,8344.0,2066752096,-5021.556193164509,-4961.451481169049,1959.0,21,355,13,6,4
2,20,Inf,0.8,127,8344.0,2066752096,-5021.51229195563,-4961.451481169049,2070.0,23,388,4,3,4
2,20,Inf,0.8,127,8344.0,2066752096,-5021.51229195563,-4961.451481169049,2615.0,25,425,23,5,4
2,20,Inf,0.8,127,8344.0,2066752096,-5021.512263063981,-4961.451481169049,2687.0,27,452,22,6,4
2,20,Inf,0.8,127,8344.0,2066752096,-5021.512263063981,-4961.451481169049,2747.0,29,483,9,3,4
2,20,Inf,0.8,127,8344.0,2066752096,-5017.795039706268,-4961.451481169049,2889.0,31,517,9,3,4
2,20,Inf,0.8,127,8344.0,2066752096,-5017.795039706268,-4961.451481169049,2962.0,33,547,24,5,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.794933171036,-4961.451481169049,3027.0,35,581,18,4,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.794933171036,-4961.451481169049,3100.0,37,614,13,1,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.683580595064,-4961.451481169049,3151.0,39,640,9,1,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.683580595064,-4961.451481169049,3262.0,41,666,12,10,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.683574648778,-4961.451481169049,3374.0,43,701,15,2,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.683574648778,-4961.451481169049,3474.0,45,739,18,2,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.288874532714,-4961.451481169049,3607.0,47,775,7,1,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.288874532714,-4961.451481169049,3724.0,49,810,18,3,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.28881096162,-4961.451481169049,3772.0,51,841,13,3,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.28881096162,-4961.451481169049,3875.0,53,878,23,6,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.082938261913,-4961.451481169049,4026.0,55,917,12,1,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.082938261913,-4961.451481169049,4235.0,57,946,15,10,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.082920516371,-4961.451481169049,4344.0,59,986,15,5,5
2,20,Inf,0.8,127,8344.0,2066752096,-5017.082920516371,-4961.451481169049,4407.0,61,1023,11,1,5
