seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
9,5,1,25,5.0,1.0,74.0,0.5367047939194822,0.6931471805599454,OPTIMAL,23,0,0
9,5,1,25,5.0,1.0,139.0,0.5367047939194822,0.6931471805599454,OPTIMAL,41,0,0
9,5,1,25,5.0,1.0,242.0,0.5370971317112988,0.6931471805599454,OPTIMAL,68,0,0
9,5,1,25,5.0,1.0,322.0,0.5370971317112988,0.6931471805599454,OPTIMAL,89,0,0
9,5,1,25,5.0,1.0,423.0,0.539555415756671,0.6931471805599454,OPTIMAL,118,0,0
9,5,1,25,5.0,1.0,509.0,0.539555415756671,0.6931471805599454,OPTIMAL,144,0,0
9,5,1,25,5.0,1.0,609.0,0.539555415756671,0.6931471805599454,OPTIMAL,178,0,0
9,5,1,25,5.0,1.0,680.0,0.539555415756671,0.6931471805599454,OPTIMAL,199,0,0
9,5,1,25,5.0,1.0,810.0,0.5407841452135704,0.6931471805599454,OPTIMAL,234,0,0
9,5,1,25,5.0,1.0,895.0,0.5407841452135704,0.6931471805599454,OPTIMAL,258,0,0
9,5,1,25,5.0,1.0,937.0,0.5494101589311937,0.5919992877286789,OPTIMAL,273,0,0
9,5,1,25,5.0,1.0,1002.0,0.5494101589311937,0.5919992877286789,OPTIMAL,292,0,0
9,5,1,25,5.0,1.0,1109.0,0.5499235775844492,0.5919992877286789,OPTIMAL,323,0,0
9,5,1,25,5.0,1.0,1171.0,0.5499235775844492,0.5919992877286789,OPTIMAL,339,0,0
9,5,1,25,5.0,1.0,1221.0,0.5500807741569615,0.5919992877286789,OPTIMAL,355,0,0
9,5,1,25,5.0,1.0,1317.0,0.5500807741569615,0.5919992877286789,OPTIMAL,373,0,0
9,5,1,25,5.0,1.0,1368.0,0.5513153443302307,0.5919992877286789,OPTIMAL,391,0,0
9,5,1,25,5.0,1.0,1435.0,0.5513153443302307,0.5919992877286789,OPTIMAL,410,0,0
9,5,1,25,5.0,1.0,1559.0,0.5513974030770313,0.5919992877286789,OPTIMAL,442,0,0
9,5,1,25,5.0,1.0,1645.0,0.5513974030770313,0.5919992877286789,OPTIMAL,466,0,0
9,5,1,25,5.0,1.0,1763.0,0.5513974030770313,0.5919992877286789,OPTIMAL,496,0,0
9,5,1,25,5.0,1.0,1871.0,0.5513974030770313,0.5919992877286789,OPTIMAL,521,0,0
9,5,1,25,5.0,1.0,1904.0,0.5514720827052253,0.5919992877286789,OPTIMAL,531,0,0
9,5,1,25,5.0,1.0,1983.0,0.5514720827052253,0.5919992877286789,OPTIMAL,553,0,0
