seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
30,40,Inf,1.0,103,4273.0,1053709888,582.3974903166873,607.8004053919414,155.0,3,40,13,3
30,40,Inf,1.0,103,4273.0,1053709888,582.3974903166873,607.8004053919414,246.0,5,58,7,4
30,40,Inf,1.0,103,4273.0,1053709888,582.9142242317797,607.8004053919414,371.0,7,90,9,1
30,40,Inf,1.0,103,4273.0,1053709888,582.9142242317797,607.8004053919414,535.0,9,115,7,4
30,40,Inf,1.0,103,4273.0,1053709888,588.317259912653,607.8004053919414,620.0,11,135,5,3
30,40,Inf,1.0,103,4273.0,1053709888,588.317259912653,607.8004053919414,700.0,13,156,8,4
30,40,Inf,1.0,103,4273.0,1053709888,588.3952834848017,607.8004053919414,793.0,15,179,10,2
30,40,Inf,1.0,103,4273.0,1053709888,588.3952834848017,607.8004053919414,923.0,17,205,6,4
30,40,Inf,1.0,103,4273.0,1053709888,593.6629253525298,607.8004053919414,1032.0,19,232,16,1
30,40,Inf,1.0,103,4273.0,1053709888,593.6629253525298,607.8004053919414,1172.0,21,266,18,4
30,40,Inf,1.0,103,4273.0,1053709888,593.6946227928573,607.8004053919414,1251.0,23,287,4,3
30,40,Inf,1.0,103,4273.0,1053709888,593.6946227928573,607.8004053919414,1306.0,25,298,3,0
30,40,Inf,1.0,103,4273.0,1053709888,593.7712404034005,607.8004053919414,1329.0,25,309,9,1
30,40,Inf,1.0,103,4273.0,1053709888,593.7712404034005,607.8004053919414,1460.0,27,330,2,2
30,40,Inf,1.0,103,4273.0,1053709888,593.7819484094596,607.8004053919414,1567.0,29,356,2,1
30,40,Inf,1.0,103,4273.0,1053709888,593.7819484094596,607.8004053919414,1628.0,31,378,10,2
30,40,Inf,1.0,103,4273.0,1053709888,594.168292207404,607.8004053919414,1711.0,33,401,8,1
30,40,Inf,1.0,103,4273.0,1053709888,594.168292207404,607.8004053919414,1823.0,35,423,10,2
30,40,Inf,1.0,103,4273.0,1053709888,594.17567729722,607.8004053919414,1883.0,37,437,6,2
30,40,Inf,1.0,103,4273.0,1053709888,594.17567729722,607.8004053919414,1914.0,37,451,10,3
30,40,Inf,1.0,103,4273.0,1053709888,594.446718599887,607.8004053919414,2033.0,39,471,7,2
30,40,Inf,1.0,103,4273.0,1053709888,594.446718599887,607.8004053919414,2115.0,41,496,2,0
30,40,Inf,1.0,103,4273.0,1053709888,594.6180123197068,607.8004053919414,2176.0,43,515,1,5
30,40,Inf,1.0,103,4273.0,1053709888,594.6180123197068,607.8004053919414,2192.0,45,522,8,4
30,40,Inf,1.0,103,4273.0,1053709888,595.0375227343966,607.8004053919414,2269.0,47,539,4,3
30,40,Inf,1.0,103,4273.0,1053709888,595.0375227343966,607.8004053919414,2355.0,49,562,5,3
30,40,Inf,1.0,103,4273.0,1053709888,596.8224488364962,607.8004053919414,2422.0,51,582,6,8
30,40,Inf,1.0,103,4273.0,1053709888,596.8224488364962,607.8004053919414,2560.0,53,611,6,2
30,40,Inf,1.0,103,4273.0,1053709888,596.9607317667717,607.8004053919414,2654.0,55,630,3,3
30,40,Inf,1.0,103,4273.0,1053709888,596.9607317667717,607.8004053919414,2724.0,57,650,7,1
30,40,Inf,1.0,103,4273.0,1053709888,597.351190062299,607.8004053919414,2736.0,57,655,7,3
30,40,Inf,1.0,103,4273.0,1053709888,597.351190062299,607.8004053919414,2758.0,57,666,7,0
30,40,Inf,1.0,103,4273.0,1053709888,597.5837831393467,607.8004053919414,2794.0,59,680,2,6
30,40,Inf,1.0,103,4273.0,1053709888,597.5837831393467,607.8004053919414,2811.0,61,688,8,1
30,40,Inf,1.0,103,4273.0,1053709888,597.9515898852794,607.8004053919414,2862.0,63,704,1,2
30,40,Inf,1.0,103,4273.0,1053709888,597.9515898852794,607.8004053919414,2905.0,65,718,6,2
30,40,Inf,1.0,103,4273.0,1053709888,598.3142963710086,607.8004053919414,2950.0,67,736,2,1
30,40,Inf,1.0,103,4273.0,1053709888,598.3142963710086,607.8004053919414,3023.0,69,760,12,2
30,40,Inf,1.0,103,4273.0,1053709888,598.4485988493578,607.8004053919414,3082.0,71,776,3,6
30,40,Inf,1.0,103,4273.0,1053709888,598.4485988493578,607.8004053919414,3157.0,73,796,9,0
30,40,Inf,1.0,103,4273.0,1053709888,598.4593096744251,607.8004053919414,3166.0,73,800,4,2
30,40,Inf,1.0,103,4273.0,1053709888,598.4593096744251,607.8004053919414,3200.0,75,811,5,8
30,40,Inf,1.0,103,4273.0,1053709888,598.9973567170629,607.8004053919414,3265.0,77,829,4,2
30,40,Inf,1.0,103,4273.0,1053709888,598.9973567170629,607.8004053919414,3362.0,79,852,7,4
30,40,Inf,1.0,103,4273.0,1053709888,599.5091445939811,607.8004053919414,3422.0,81,872,4,2
30,40,Inf,1.0,103,4273.0,1053709888,599.5091445939811,607.8004053919414,3498.0,83,893,6,3
30,40,Inf,1.0,103,4273.0,1053709888,599.9718081739162,607.8004053919414,3560.0,85,915,9,1
30,40,Inf,1.0,103,4273.0,1053709888,599.9718081739162,607.8004053919414,3646.0,87,940,11,4
30,40,Inf,1.0,103,4273.0,1053709888,600.3712385786308,607.8004053919414,3722.0,89,959,4,3
30,40,Inf,1.0,103,4273.0,1053709888,600.3712385786308,607.8004053919414,3852.0,91,982,9,3
30,40,Inf,1.0,103,4273.0,1053709888,600.4138347013702,607.8004053919414,3911.0,93,999,6,1
30,40,Inf,1.0,103,4273.0,1053709888,600.4138347013702,607.8004053919414,3925.0,93,1006,5,5
30,40,Inf,1.0,103,4273.0,1053709888,600.7066025986699,607.8004053919414,3965.0,95,1019,10,1
30,40,Inf,1.0,103,4273.0,1053709888,600.7066025986699,607.8004053919414,4023.0,97,1038,8,3
30,40,Inf,1.0,103,4273.0,1053709888,601.0016329663498,607.8004053919414,4031.0,97,1042,4,4
30,40,Inf,1.0,103,4273.0,1053709888,601.0016329663498,607.8004053919414,4078.0,99,1056,8,0
30,40,Inf,1.0,103,4273.0,1053709888,601.2996139345715,607.8004053919414,4094.0,99,1063,6,3
30,40,Inf,1.0,103,4273.0,1053709888,601.2996139345715,607.8004053919414,4159.0,101,1081,7,7
30,40,Inf,1.0,103,4273.0,1053709888,601.7086706668672,607.8004053919414,4175.0,101,1088,6,1
30,40,Inf,1.0,103,4273.0,1053709888,601.7086706668672,607.8004053919414,4188.0,101,1094,7,3
30,40,Inf,1.0,103,4273.0,1053709888,601.9227449847095,607.8004053919414,4273.0,103,1114,6,4
