seed,num_v,time,lowerBound,upperBound,termination,LMOcalls
1,4,307104.0,-310.43841779292956,-299.1694512809974,Time limit reached,9520
1,4,307475.0,-310.43841779292956,-299.1694512809974,Time limit reached,9533
1,4,307953.0,-310.43841779292956,-299.1694512809974,Time limit reached,9548
1,4,308285.0,-310.43841779292956,-299.1694512809974,Time limit reached,9559
1,4,308821.0,-310.43841779292956,-299.1694512809974,Time limit reached,9576
1,4,309262.0,-310.43841779292956,-299.1694512809974,Time limit reached,9590
1,4,309782.0,-310.43841779292956,-299.1694512809974,Time limit reached,9607
1,4,310373.0,-310.43841779292956,-299.1694512809974,Time limit reached,9625
1,4,310897.0,-310.43841779292956,-299.1694512809974,Time limit reached,9642
1,4,311472.0,-310.43841779292956,-299.1694512809974,Time limit reached,9657
1,4,311857.0,-310.43841779292956,-299.1694512809974,Time limit reached,9669
1,4,312273.0,-310.43841779292956,-299.1694512809974,Time limit reached,9683
1,4,312743.0,-310.43841779292956,-299.1694512809974,Time limit reached,9697
1,4,313321.0,-310.43841779292956,-299.1694512809974,Time limit reached,9714
1,4,313812.0,-310.43841779292956,-299.1694512809974,Time limit reached,9729
1,4,314170.0,-310.43841779292956,-299.1694512809974,Time limit reached,9740
1,4,314625.0,-310.43841779292956,-299.1694512809974,Time limit reached,9755
1,4,315048.0,-310.43841779292956,-299.1694512809974,Time limit reached,9769
1,4,315620.0,-310.43841779292956,-299.1694512809974,Time limit reached,9788
1,4,316029.0,-310.43841779292956,-299.1694512809974,Time limit reached,9802
1,4,316467.0,-310.43841779292956,-299.1694512809974,Time limit reached,9816
1,4,316895.0,-310.43841779292956,-299.1694512809974,Time limit reached,9829
1,4,317275.0,-310.43841779292956,-299.1694512809974,Time limit reached,9842
1,4,317743.0,-310.43841779292956,-299.1694512809974,Time limit reached,9857
1,4,318331.0,-310.43841779292956,-299.1694512809974,Time limit reached,9874
1,4,318686.0,-310.43841779292956,-299.1694512809974,Time limit reached,9886
1,4,319228.0,-310.43841779292956,-299.1694512809974,Time limit reached,9903
1,4,319692.0,-310.43841779292956,-299.1694512809974,Time limit reached,9916
1,4,320233.0,-310.43841779292956,-299.1694512809974,Time limit reached,9932
1,4,320696.0,-310.43841779292956,-299.1694512809974,Time limit reached,9947
1,4,321421.0,-310.43841779292956,-299.1694512809974,Time limit reached,9967
1,4,321913.0,-310.43841779292956,-299.1694512809974,Time limit reached,9983
1,4,322267.0,-310.43841779292956,-299.1694512809974,Time limit reached,9995
1,4,322731.0,-310.43841779292956,-299.1694512809974,Time limit reached,10010
1,4,323233.0,-310.43841779292956,-299.1694512809974,Time limit reached,10025
1,4,323627.0,-310.43841779292956,-299.1694512809974,Time limit reached,10038
1,4,324040.0,-310.43841779292956,-299.1694512809974,Time limit reached,10052
1,4,324455.0,-310.43841779292956,-299.1694512809974,Time limit reached,10065
1,4,324894.0,-310.43841779292956,-299.1694512809974,Time limit reached,10079
1,4,325322.0,-310.43841779292956,-299.1694512809974,Time limit reached,10094
1,4,325772.0,-310.43841779292956,-299.1694512809974,Time limit reached,10108
1,4,326175.0,-310.43841779292956,-299.1694512809974,Time limit reached,10122
1,4,326868.0,-310.43841779292956,-299.1694512809974,Time limit reached,10143
1,4,327310.0,-310.43841779292956,-299.1694512809974,Time limit reached,10157
1,4,327794.0,-310.43841779292956,-299.1694512809974,Time limit reached,10171
1,4,328289.0,-310.43841779292956,-299.1694512809974,Time limit reached,10187
1,4,328856.0,-310.43841779292956,-299.1694512809974,Time limit reached,10205
1,4,329303.0,-310.43841779292956,-299.1694512809974,Time limit reached,10218
1,4,329931.0,-310.43841779292956,-299.1694512809974,Time limit reached,10238
1,4,330280.0,-310.43841779292956,-299.1694512809974,Time limit reached,10249
1,4,330868.0,-310.43841779292956,-299.1694512809974,Time limit reached,10268
1,4,331379.0,-310.43841779292956,-299.1694512809974,Time limit reached,10284
1,4,331865.0,-310.43841779292956,-299.1694512809974,Time limit reached,10297
1,4,332279.0,-310.43841779292956,-299.1694512809974,Time limit reached,10311
1,4,332879.0,-310.43841779292956,-299.1694512809974,Time limit reached,10329
1,4,333332.0,-310.43841779292956,-299.1694512809974,Time limit reached,10343
1,4,333919.0,-310.43841779292956,-299.1694512809974,Time limit reached,10360
1,4,334263.0,-310.43841779292956,-299.1694512809974,Time limit reached,10371
1,4,335558.0,-310.43841779292956,-299.1694512809974,Time limit reached,10391
1,4,336039.0,-310.43841779292956,-299.1694512809974,Time limit reached,10407
1,4,336414.0,-310.43841779292956,-299.1694512809974,Time limit reached,10420
1,4,336886.0,-310.43841779292956,-299.1694512809974,Time limit reached,10435
1,4,337428.0,-310.43841779292956,-299.1694512809974,Time limit reached,10453
1,4,337890.0,-310.43841779292956,-299.1694512809974,Time limit reached,10468
1,4,338375.0,-310.43841779292956,-299.1694512809974,Time limit reached,10484
1,4,339040.0,-310.43841779292956,-299.1694512809974,Time limit reached,10504
1,4,339676.0,-310.43841779292956,-299.1694512809974,Time limit reached,10525
1,4,339874.0,-310.43841779292956,-299.1694512809974,Time limit reached,10532
1,4,340095.0,-310.43841779292956,-299.1694512809974,Time limit reached,10540
1,4,340598.0,-310.43841779292956,-299.1694512809974,Time limit reached,10555
1,4,341212.0,-310.43841779292956,-299.1694512809974,Time limit reached,10573
1,4,341806.0,-310.43841779292956,-299.1694512809974,Time limit reached,10589
1,4,342286.0,-310.43841779292956,-299.1694512809974,Time limit reached,10603
1,4,342934.0,-310.43841779292956,-299.1694512809974,Time limit reached,10624
1,4,343306.0,-310.43841779292956,-299.1694512809974,Time limit reached,10636
1,4,343919.0,-310.43841779292956,-299.1694512809974,Time limit reached,10654
1,4,348273.0,-310.43841779292956,-299.1694512809974,Time limit reached,10671
1,4,348719.0,-310.43841779292956,-299.1694512809974,Time limit reached,10686
1,4,349212.0,-310.43841779292956,-299.1694512809974,Time limit reached,10701
1,4,349571.0,-310.43841779292956,-299.1694512809974,Time limit reached,10713
1,4,350208.0,-310.43841779292956,-299.1694512809974,Time limit reached,10731
1,4,350828.0,-310.43841779292956,-299.1694512809974,Time limit reached,10751
1,4,351074.0,-310.43841779292956,-299.1694512809974,Time limit reached,10760
1,4,351852.0,-310.43841779292956,-299.1694512809974,Time limit reached,10779
1,4,352439.0,-310.43841779292956,-299.1694512809974,Time limit reached,10797
1,4,352849.0,-310.43841779292956,-299.1694512809974,Time limit reached,10811
1,4,353243.0,-310.43841779292956,-299.1694512809974,Time limit reached,10823
1,4,353789.0,-310.43841779292956,-299.1694512809974,Time limit reached,10840
1,4,354340.0,-310.43841779292956,-299.1694512809974,Time limit reached,10856
1,4,354851.0,-310.43841779292956,-299.1694512809974,Time limit reached,10872
1,4,355361.0,-310.43841779292956,-299.1694512809974,Time limit reached,10888
1,4,355735.0,-310.43841779292956,-299.1694512809974,Time limit reached,10901
1,4,356176.0,-310.43841779292956,-299.1694512809974,Time limit reached,10915
1,4,356600.0,-310.43841779292956,-299.1694512809974,Time limit reached,10928
1,4,357078.0,-310.43841779292956,-299.1694512809974,Time limit reached,10943
1,4,357616.0,-310.43841779292956,-299.1694512809974,Time limit reached,10960
1,4,358165.0,-310.43841779292956,-299.1694512809974,Time limit reached,10978
1,4,358555.0,-310.43841779292956,-299.1694512809974,Time limit reached,10991
1,4,359101.0,-310.43841779292956,-299.1694512809974,Time limit reached,11008
1,4,359375.0,-310.43841779292956,-299.1694512809974,Time limit reached,11018
1,4,359842.0,-310.43841779292956,-299.1694512809974,Time limit reached,11034
1,4,360359.0,-310.43841779292956,-299.1694512809974,Time limit reached,11050
1,4,360775.0,-310.43841779292956,-299.1694512809974,Time limit reached,11064
1,4,361233.0,-310.43841779292956,-299.1694512809974,Time limit reached,11077
1,4,361581.0,-310.43841779292956,-299.1694512809974,Time limit reached,11089
1,4,361969.0,-310.43841779292956,-299.1694512809974,Time limit reached,11100
1,4,362594.0,-310.43841779292956,-299.1694512809974,Time limit reached,11119
1,4,363077.0,-310.43841779292956,-299.1694512809974,Time limit reached,11134
1,4,363497.0,-310.43841779292956,-299.1694512809974,Time limit reached,11148
1,4,363909.0,-310.43841779292956,-299.1694512809974,Time limit reached,11161
1,4,364235.0,-310.43841779292956,-299.1694512809974,Time limit reached,11172
1,4,364865.0,-310.43841779292956,-299.1694512809974,Time limit reached,11189
1,4,365396.0,-310.43841779292956,-299.1694512809974,Time limit reached,11203
1,4,365813.0,-310.43841779292956,-299.1694512809974,Time limit reached,11217
1,4,366320.0,-310.43841779292956,-299.1694512809974,Time limit reached,11233
1,4,366822.0,-310.43841779292956,-299.1694512809974,Time limit reached,11249
1,4,367337.0,-310.43841779292956,-299.1694512809974,Time limit reached,11266
1,4,367904.0,-310.43841779292956,-299.1694512809974,Time limit reached,11284
1,4,368456.0,-310.43841779292956,-299.1694512809974,Time limit reached,11301
1,4,369039.0,-310.43841779292956,-299.1694512809974,Time limit reached,11319
1,4,369402.0,-310.43841779292956,-299.1694512809974,Time limit reached,11331
1,4,369908.0,-310.43841779292956,-299.1694512809974,Time limit reached,11346
1,4,370159.0,-310.43841779292956,-299.1694512809974,Time limit reached,11355
1,4,370625.0,-310.43841779292956,-299.1694512809974,Time limit reached,11369
1,4,371187.0,-310.43841779292956,-299.1694512809974,Time limit reached,11388
1,4,371581.0,-310.43841779292956,-299.1694512809974,Time limit reached,11401
1,4,372014.0,-310.43841779292956,-299.1694512809974,Time limit reached,11415
1,4,372494.0,-310.43841779292956,-299.1694512809974,Time limit reached,11430
1,4,373155.0,-310.43841779292956,-299.1694512809974,Time limit reached,11449
1,4,373665.0,-310.43841779292956,-299.1694512809974,Time limit reached,11466
1,4,374035.0,-310.43841779292956,-299.1694512809974,Time limit reached,11478
1,4,374424.0,-310.43841779292956,-299.1694512809974,Time limit reached,11491
1,4,374906.0,-310.43841779292956,-299.1694512809974,Time limit reached,11506
1,4,375633.0,-310.43841779292956,-299.1694512809974,Time limit reached,11530
1,4,376160.0,-310.43841779292956,-299.1694512809974,Time limit reached,11547
1,4,376562.0,-310.43841779292956,-299.1694512809974,Time limit reached,11560
1,4,377145.0,-310.43841779292956,-299.1694512809974,Time limit reached,11577
1,4,377582.0,-310.43841779292956,-299.1694512809974,Time limit reached,11592
1,4,378119.0,-310.43841779292956,-299.1694512809974,Time limit reached,11608
1,4,378521.0,-310.43841779292956,-299.1694512809974,Time limit reached,11621
1,4,379030.0,-310.43841779292956,-299.1694512809974,Time limit reached,11637
1,4,379630.0,-310.43841779292956,-299.1694512809974,Time limit reached,11656
1,4,380142.0,-310.43841779292956,-299.1694512809974,Time limit reached,11670
1,4,380545.0,-310.43841779292956,-299.1694512809974,Time limit reached,11683
1,4,381126.0,-310.43841779292956,-299.1694512809974,Time limit reached,11701
1,4,381514.0,-310.43841779292956,-299.1694512809974,Time limit reached,11714
1,4,382031.0,-310.43841779292956,-299.1694512809974,Time limit reached,11731
1,4,382663.0,-310.43841779292956,-299.1694512809974,Time limit reached,11750
1,4,382943.0,-310.43841779292956,-299.1694512809974,Time limit reached,11760
1,4,383472.0,-310.43841779292956,-299.1694512809974,Time limit reached,11776
1,4,383943.0,-310.43841779292956,-299.1694512809974,Time limit reached,11792
1,4,384506.0,-310.43841779292956,-299.1694512809974,Time limit reached,11808
1,4,384976.0,-310.43841779292956,-299.1694512809974,Time limit reached,11824
1,4,385498.0,-310.43841779292956,-299.1694512809974,Time limit reached,11841
1,4,386084.0,-310.43841779292956,-299.1694512809974,Time limit reached,11858
1,4,386465.0,-310.43841779292956,-299.1694512809974,Time limit reached,11871
1,4,387057.0,-310.43841779292956,-299.1694512809974,Time limit reached,11888
1,4,387635.0,-310.43841779292956,-299.1694512809974,Time limit reached,11905
1,4,388050.0,-310.43841779292956,-299.1694512809974,Time limit reached,11919
1,4,388415.0,-310.43841779292956,-299.1694512809974,Time limit reached,11931
1,4,388864.0,-310.43841779292956,-299.1694512809974,Time limit reached,11944
1,4,389342.0,-310.43841779292956,-299.1694512809974,Time limit reached,11960
1,4,389839.0,-310.43841779292956,-299.1694512809974,Time limit reached,11974
1,4,390240.0,-310.43841779292956,-299.1694512809974,Time limit reached,11987
1,4,390767.0,-310.43841779292956,-299.1694512809974,Time limit reached,12003
1,4,391099.0,-310.43841779292956,-299.1694512809974,Time limit reached,12014
1,4,391722.0,-310.43841779292956,-299.1694512809974,Time limit reached,12034
1,4,392190.0,-310.43841779292956,-299.1694512809974,Time limit reached,12048
1,4,392816.0,-310.43841779292956,-299.1694512809974,Time limit reached,12068
1,4,393409.0,-310.43841779292956,-299.1694512809974,Time limit reached,12086
1,4,393827.0,-310.43841779292956,-299.1694512809974,Time limit reached,12101
1,4,394422.0,-310.43841779292956,-299.1694512809974,Time limit reached,12117
1,4,395203.0,-310.43841779292956,-299.1694512809974,Time limit reached,12138
1,4,395598.0,-310.43841779292956,-299.1694512809974,Time limit reached,12152
1,4,396175.0,-310.43841779292956,-299.1694512809974,Time limit reached,12169
1,4,396569.0,-310.43841779292956,-299.1694512809974,Time limit reached,12182
1,4,397087.0,-310.43841779292956,-299.1694512809974,Time limit reached,12198
1,4,397549.0,-310.43841779292956,-299.1694512809974,Time limit reached,12213
1,4,397849.0,-310.43841779292956,-299.1694512809974,Time limit reached,12223
1,4,398485.0,-310.43841779292956,-299.1694512809974,Time limit reached,12243
1,4,398991.0,-310.43841779292956,-299.1694512809974,Time limit reached,12259
1,4,399487.0,-310.43841779292956,-299.1694512809974,Time limit reached,12274
1,4,400024.0,-310.43841779292956,-299.1694512809974,Time limit reached,12290
1,4,400549.0,-310.43841779292956,-299.1694512809974,Time limit reached,12304
1,4,401175.0,-310.43841779292956,-299.1694512809974,Time limit reached,12322
1,4,401577.0,-310.43841779292956,-299.1694512809974,Time limit reached,12335
1,4,402163.0,-310.43841779292956,-299.1694512809974,Time limit reached,12354
1,4,402772.0,-310.43841779292956,-299.1694512809974,Time limit reached,12373
1,4,403288.0,-310.43841779292956,-299.1694512809974,Time limit reached,12390
1,4,403827.0,-310.43841779292956,-299.1694512809974,Time limit reached,12406
1,4,404327.0,-310.43841779292956,-299.1694512809974,Time limit reached,12420
1,4,404657.0,-310.43841779292956,-299.1694512809974,Time limit reached,12431
1,4,405162.0,-310.43841779292956,-299.1694512809974,Time limit reached,12446
1,4,405776.0,-310.43841779292956,-299.1694512809974,Time limit reached,12464
1,4,406373.0,-310.43841779292956,-299.1694512809974,Time limit reached,12482
1,4,407076.0,-310.43841779292956,-299.1694512809974,Time limit reached,12504
1,4,407613.0,-310.43841779292956,-299.1694512809974,Time limit reached,12519
1,4,408220.0,-310.43841779292956,-299.1694512809974,Time limit reached,12539
1,4,408705.0,-310.43841779292956,-299.1694512809974,Time limit reached,12554
1,4,408968.0,-310.43841779292956,-299.1694512809974,Time limit reached,12563
1,4,409230.0,-310.43841779292956,-299.1694512809974,Time limit reached,12572
1,4,409671.0,-310.43841779292956,-299.1694512809974,Time limit reached,12587
1,4,410204.0,-310.43841779292956,-299.1694512809974,Time limit reached,12603
1,4,417830.0,-310.43841779292956,-299.1694512809974,Time limit reached,12624
1,4,418287.0,-310.43841779292956,-299.1694512809974,Time limit reached,12638
1,4,418702.0,-310.43841779292956,-299.1694512809974,Time limit reached,12652
1,4,419419.0,-310.43841779292956,-299.1694512809974,Time limit reached,12673
1,4,419885.0,-310.43841779292956,-299.1694512809974,Time limit reached,12689
1,4,420514.0,-310.43841779292956,-299.1694512809974,Time limit reached,12709
1,4,421118.0,-310.43841779292956,-299.1694512809974,Time limit reached,12728
1,4,421509.0,-310.43841779292956,-299.1694512809974,Time limit reached,12740
1,4,422168.0,-310.43841779292956,-299.1694512809974,Time limit reached,12760
1,4,422746.0,-310.43841779292956,-299.1694512809974,Time limit reached,12778
1,4,423207.0,-310.43841779292956,-299.1694512809974,Time limit reached,12793
1,4,423648.0,-310.43841779292956,-299.1694512809974,Time limit reached,12807
1,4,424136.0,-310.43841779292956,-299.1694512809974,Time limit reached,12823
1,4,424639.0,-310.43841779292956,-299.1694512809974,Time limit reached,12837
1,4,425162.0,-310.43841779292956,-299.1694512809974,Time limit reached,12854
1,4,425755.0,-310.43841779292956,-299.1694512809974,Time limit reached,12871
1,4,426134.0,-310.43841779292956,-299.1694512809974,Time limit reached,12885
1,4,426545.0,-310.43841779292956,-299.1694512809974,Time limit reached,12898
1,4,426951.0,-310.43841779292956,-299.1694512809974,Time limit reached,12911
1,4,427444.0,-310.43841779292956,-299.1694512809974,Time limit reached,12927
1,4,428009.0,-310.43841779292956,-299.1694512809974,Time limit reached,12945
1,4,428491.0,-310.43841779292956,-299.1694512809974,Time limit reached,12961
1,4,428888.0,-310.43841779292956,-299.1694512809974,Time limit reached,12974
1,4,429372.0,-310.43841779292956,-299.1694512809974,Time limit reached,12990
1,4,429767.0,-310.43841779292956,-299.1694512809974,Time limit reached,13003
1,4,430242.0,-310.43841779292956,-299.1694512809974,Time limit reached,13017
1,4,430800.0,-310.43841779292956,-299.1694512809974,Time limit reached,13036
1,4,431271.0,-310.43841779292956,-299.1694512809974,Time limit reached,13049
1,4,431811.0,-310.43841779292956,-299.1694512809974,Time limit reached,13067
1,4,432344.0,-310.43841779292956,-299.1694512809974,Time limit reached,13081
1,4,432783.0,-310.43841779292956,-299.1694512809974,Time limit reached,13095
1,4,433249.0,-310.43841779292956,-299.1694512809974,Time limit reached,13109
1,4,433756.0,-310.43841779292956,-299.1694512809974,Time limit reached,13126
1,4,434215.0,-310.43841779292956,-299.1694512809974,Time limit reached,13141
1,4,434797.0,-310.43841779292956,-299.1694512809974,Time limit reached,13159
1,4,435265.0,-310.43841779292956,-299.1694512809974,Time limit reached,13174
1,4,435711.0,-310.43841779292956,-299.1694512809974,Time limit reached,13189
1,4,436211.0,-310.43841779292956,-299.1694512809974,Time limit reached,13205
1,4,436669.0,-310.43841779292956,-299.1694512809974,Time limit reached,13220
1,4,437055.0,-310.43841779292956,-299.1694512809974,Time limit reached,13232
1,4,437583.0,-310.43841779292956,-299.1694512809974,Time limit reached,13250
1,4,438068.0,-310.43841779292956,-299.1694512809974,Time limit reached,13265
1,4,438513.0,-310.43841779292956,-299.1694512809974,Time limit reached,13281
1,4,438955.0,-310.43841779292956,-299.1694512809974,Time limit reached,13296
1,4,439517.0,-310.43841779292956,-299.1694512809974,Time limit reached,13311
1,4,439918.0,-310.43841779292956,-299.1694512809974,Time limit reached,13324
1,4,440517.0,-310.43841779292956,-299.1694512809974,Time limit reached,13343
1,4,441062.0,-310.43841779292956,-299.1694512809974,Time limit reached,13361
1,4,441738.0,-310.43841779292956,-299.1694512809974,Time limit reached,13380
1,4,442141.0,-310.43841779292956,-299.1694512809974,Time limit reached,13393
1,4,442925.0,-310.43841779292956,-299.1694512809974,Time limit reached,13410
1,4,443396.0,-310.43841779292956,-299.1694512809974,Time limit reached,13425
1,4,443928.0,-310.43841779292956,-299.1694512809974,Time limit reached,13441
1,4,444518.0,-310.43841779292956,-299.1694512809974,Time limit reached,13459
1,4,445079.0,-310.43841779292956,-299.1694512809974,Time limit reached,13474
1,4,445720.0,-310.43841779292956,-299.1694512809974,Time limit reached,13493
1,4,446332.0,-310.43841779292956,-299.1694512809974,Time limit reached,13513
1,4,446785.0,-310.43841779292956,-299.1694512809974,Time limit reached,13527
1,4,447335.0,-310.43841779292956,-299.1694512809974,Time limit reached,13544
1,4,449272.0,-310.43841779292956,-299.1694512809974,Time limit reached,13559
1,4,449743.0,-310.43841779292956,-299.1694512809974,Time limit reached,13575
1,4,450441.0,-310.43841779292956,-299.1694512809974,Time limit reached,13597
1,4,450961.0,-310.43841779292956,-299.1694512809974,Time limit reached,13613
1,4,451387.0,-310.43841779292956,-299.1694512809974,Time limit reached,13627
1,4,451769.0,-310.43841779292956,-299.1694512809974,Time limit reached,13640
1,4,452388.0,-310.43841779292956,-299.1694512809974,Time limit reached,13660
1,4,452843.0,-310.43841779292956,-299.1694512809974,Time limit reached,13675
1,4,453233.0,-310.43841779292956,-299.1694512809974,Time limit reached,13688
1,4,453777.0,-310.43841779292956,-299.1694512809974,Time limit reached,13706
1,4,454223.0,-310.43841779292956,-299.1694512809974,Time limit reached,13721
1,4,454757.0,-310.43841779292956,-299.1694512809974,Time limit reached,13738
1,4,459503.0,-310.43841779292956,-299.1694512809974,Time limit reached,13758
1,4,459918.0,-310.43841779292956,-299.1694512809974,Time limit reached,13771
1,4,460369.0,-310.43841779292956,-299.1694512809974,Time limit reached,13785
1,4,460806.0,-310.43841779292956,-299.1694512809974,Time limit reached,13800
1,4,461264.0,-310.43841779292956,-299.1694512809974,Time limit reached,13815
1,4,462324.0,-310.43841779292956,-299.1694512809974,Time limit reached,13830
1,4,462606.0,-310.43841779292956,-299.1694512809974,Time limit reached,13840
1,4,463242.0,-310.43841779292956,-299.1694512809974,Time limit reached,13860
1,4,463799.0,-310.43841779292956,-299.1694512809974,Time limit reached,13878
1,4,464294.0,-310.43841779292956,-299.1694512809974,Time limit reached,13894
1,4,464802.0,-310.43841779292956,-299.1694512809974,Time limit reached,13910
1,4,465367.0,-310.43841779292956,-299.1694512809974,Time limit reached,13928
1,4,466003.0,-310.43841779292956,-299.1694512809974,Time limit reached,13948
1,4,466481.0,-310.43841779292956,-299.1694512809974,Time limit reached,13963
1,4,466930.0,-310.43841779292956,-299.1694512809974,Time limit reached,13978
1,4,467444.0,-310.43841779292956,-299.1694512809974,Time limit reached,13994
1,4,467822.0,-310.43841779292956,-299.1694512809974,Time limit reached,14007
1,4,468396.0,-310.43841779292956,-299.1694512809974,Time limit reached,14025
1,4,468962.0,-310.43841779292956,-299.1694512809974,Time limit reached,14043
1,4,470191.0,-310.43841779292956,-299.1694512809974,Time limit reached,14057
1,4,470589.0,-310.43841779292956,-299.1694512809974,Time limit reached,14070
1,4,471014.0,-310.43841779292956,-299.1694512809974,Time limit reached,14084
1,4,471369.0,-310.43841779292956,-299.1694512809974,Time limit reached,14096
1,4,471770.0,-310.43841779292956,-299.1694512809974,Time limit reached,14109
1,4,472240.0,-310.43841779292956,-299.1694512809974,Time limit reached,14123
1,4,472654.0,-310.43841779292956,-299.1694512809974,Time limit reached,14137
1,4,473383.0,-310.43841779292956,-299.1694512809974,Time limit reached,14157
1,4,473741.0,-310.43841779292956,-299.1694512809974,Time limit reached,14169
1,4,474330.0,-310.43841779292956,-299.1694512809974,Time limit reached,14188
1,4,474795.0,-310.43841779292956,-299.1694512809974,Time limit reached,14202
1,4,475213.0,-310.43841779292956,-299.1694512809974,Time limit reached,14216
1,4,475807.0,-310.43841779292956,-299.1694512809974,Time limit reached,14235
1,4,476240.0,-310.43841779292956,-299.1694512809974,Time limit reached,14249
1,4,476752.0,-310.43841779292956,-299.1694512809974,Time limit reached,14266
1,4,477352.0,-310.43841779292956,-299.1694512809974,Time limit reached,14283
1,4,477835.0,-310.43841779292956,-299.1694512809974,Time limit reached,14298
1,4,478316.0,-310.43841779292956,-299.1694512809974,Time limit reached,14313
1,4,478798.0,-310.43841779292956,-299.1694512809974,Time limit reached,14329
1,4,479257.0,-310.43841779292956,-299.1694512809974,Time limit reached,14343
1,4,479617.0,-310.43841779292956,-299.1694512809974,Time limit reached,14355
1,4,480092.0,-310.43841779292956,-299.1694512809974,Time limit reached,14371
1,4,480459.0,-310.43841779292956,-299.1694512809974,Time limit reached,14382
1,4,480983.0,-310.43841779292956,-299.1694512809974,Time limit reached,14398
1,4,481563.0,-310.43841779292956,-299.1694512809974,Time limit reached,14416
1,4,482219.0,-310.43841779292956,-299.1694512809974,Time limit reached,14436
1,4,482822.0,-310.43841779292956,-299.1694512809974,Time limit reached,14455
1,4,483327.0,-310.43841779292956,-299.1694512809974,Time limit reached,14471
1,4,483788.0,-310.43841779292956,-299.1694512809974,Time limit reached,14485
1,4,484273.0,-310.43841779292956,-299.1694512809974,Time limit reached,14500
1,4,484858.0,-310.43841779292956,-299.1694512809974,Time limit reached,14518
1,4,485279.0,-310.43841779292956,-299.1694512809974,Time limit reached,14532
1,4,485830.0,-310.43841779292956,-299.1694512809974,Time limit reached,14549
1,4,486525.0,-310.43841779292956,-299.1694512809974,Time limit reached,14569
1,4,486997.0,-310.43841779292956,-299.1694512809974,Time limit reached,14584
1,4,487472.0,-310.43841779292956,-299.1694512809974,Time limit reached,14598
1,4,487950.0,-310.43841779292956,-299.1694512809974,Time limit reached,14611
1,4,488273.0,-310.43841779292956,-299.1694512809974,Time limit reached,14622
1,4,488880.0,-310.43841779292956,-299.1694512809974,Time limit reached,14641
1,4,489330.0,-310.43841779292956,-299.1694512809974,Time limit reached,14655
1,4,489731.0,-310.43841779292956,-299.1694512809974,Time limit reached,14669
1,4,490131.0,-310.43841779292956,-299.1694512809974,Time limit reached,14682
1,4,490518.0,-310.43841779292956,-299.1694512809974,Time limit reached,14695
1,4,490984.0,-310.43841779292956,-299.1694512809974,Time limit reached,14709
1,4,491580.0,-310.43841779292956,-299.1694512809974,Time limit reached,14726
1,4,492205.0,-310.43841779292956,-299.1694512809974,Time limit reached,14744
1,4,492633.0,-310.43841779292956,-299.1694512809974,Time limit reached,14759
1,4,492904.0,-310.43841779292956,-299.1694512809974,Time limit reached,14769
1,4,493603.0,-310.43841779292956,-299.1694512809974,Time limit reached,14792
1,4,494178.0,-310.43841779292956,-299.1694512809974,Time limit reached,14809
1,4,494446.0,-310.43841779292956,-299.1694512809974,Time limit reached,14819
1,4,494769.0,-310.43841779292956,-299.1694512809974,Time limit reached,14830
1,4,495324.0,-310.43841779292956,-299.1694512809974,Time limit reached,14847
1,4,495902.0,-310.43841779292956,-299.1694512809974,Time limit reached,14865
1,4,496440.0,-310.43841779292956,-299.1694512809974,Time limit reached,14882
1,4,496958.0,-310.43841779292956,-299.1694512809974,Time limit reached,14898
1,4,497352.0,-310.43841779292956,-299.1694512809974,Time limit reached,14912
1,4,497641.0,-310.43841779292956,-299.1694512809974,Time limit reached,14922
1,4,498141.0,-310.43841779292956,-299.1694512809974,Time limit reached,14938
1,4,498526.0,-310.43841779292956,-299.1694512809974,Time limit reached,14950
1,4,498896.0,-310.43841779292956,-299.1694512809974,Time limit reached,14963
1,4,499560.0,-310.43841779292956,-299.1694512809974,Time limit reached,14983
1,4,500126.0,-310.43841779292956,-299.1694512809974,Time limit reached,15001
1,4,500653.0,-310.43841779292956,-299.1694512809974,Time limit reached,15017
1,4,501254.0,-310.43841779292956,-299.1694512809974,Time limit reached,15034
1,4,501868.0,-310.43841779292956,-299.1694512809974,Time limit reached,15052
1,4,502252.0,-310.43841779292956,-299.1694512809974,Time limit reached,15064
1,4,502780.0,-310.43841779292956,-299.1694512809974,Time limit reached,15081
1,4,503129.0,-310.43841779292956,-299.1694512809974,Time limit reached,15092
1,4,503453.0,-310.43841779292956,-299.1694512809974,Time limit reached,15103
1,4,503870.0,-310.43841779292956,-299.1694512809974,Time limit reached,15117
1,4,504302.0,-310.43841779292956,-299.1694512809974,Time limit reached,15131
1,4,504804.0,-310.43841779292956,-299.1694512809974,Time limit reached,15147
1,4,505385.0,-310.43841779292956,-299.1694512809974,Time limit reached,15163
1,4,505790.0,-310.43841779292956,-299.1694512809974,Time limit reached,15177
1,4,517400.0,-310.43841779292956,-299.1694512809974,Time limit reached,15194
1,4,517852.0,-310.43841779292956,-299.1694512809974,Time limit reached,15210
1,4,518316.0,-310.43841779292956,-299.1694512809974,Time limit reached,15226
1,4,518870.0,-310.43841779292956,-299.1694512809974,Time limit reached,15245
1,4,519328.0,-310.43841779292956,-299.1694512809974,Time limit reached,15260
1,4,519967.0,-310.43841779292956,-299.1694512809974,Time limit reached,15281
1,4,520491.0,-310.43841779292956,-299.1694512809974,Time limit reached,15297
1,4,521095.0,-310.43841779292956,-299.1694512809974,Time limit reached,15317
1,4,521574.0,-310.43841779292956,-299.1694512809974,Time limit reached,15331
