seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
5,5,5,25,5.0,1.0,104.0,0.19976943604577568,0.6931471805599454,OPTIMAL,26,0,0
5,5,5,25,5.0,1.0,188.0,0.19976943604577568,0.6931471805599454,OPTIMAL,48,0,0
5,5,5,25,5.0,1.0,301.0,0.20433148731544898,0.6931471805599454,OPTIMAL,75,0,0
5,5,5,25,5.0,1.0,425.0,0.20433148731544898,0.6931471805599454,OPTIMAL,101,0,0
5,5,5,25,5.0,1.0,566.0,0.2056357510240495,0.6931471805599454,OPTIMAL,133,0,0
5,5,5,25,5.0,1.0,668.0,0.2056357510240495,0.6931471805599454,OPTIMAL,161,0,0
5,5,5,25,5.0,1.0,793.0,0.20587515221896746,0.6931471805599454,OPTIMAL,193,0,0
5,5,5,25,5.0,1.0,896.0,0.20587515221896746,0.6931471805599454,OPTIMAL,218,0,0
5,5,5,25,5.0,1.0,1088.0,0.20769813493022726,0.6931471805599454,OPTIMAL,251,0,0
5,5,5,25,5.0,1.0,1233.0,0.20769813493022726,0.6931471805599454,OPTIMAL,278,0,0
5,5,5,25,5.0,1.0,1293.0,0.211848749212136,0.27440387503314345,OPTIMAL,293,0,0
5,5,5,25,5.0,1.0,1379.0,0.211848749212136,0.27440387503314345,OPTIMAL,313,0,0
5,5,5,25,5.0,1.0,1500.0,0.2126139475033714,0.27440387503314345,OPTIMAL,344,0,0
5,5,5,25,5.0,1.0,1597.0,0.2126139475033714,0.27440387503314345,OPTIMAL,369,0,0
5,5,5,25,5.0,1.0,1724.0,0.21410944413993768,0.27440387503314345,OPTIMAL,401,0,0
5,5,5,25,5.0,1.0,1837.0,0.21410944413993768,0.27440387503314345,OPTIMAL,429,0,0
5,5,5,25,5.0,1.0,1959.0,0.21410944413993768,0.27440387503314345,OPTIMAL,462,0,0
5,5,5,25,5.0,1.0,2069.0,0.21410944413993768,0.27440387503314345,OPTIMAL,487,0,0
5,5,5,25,5.0,1.0,2108.0,0.21441113855959118,0.27440387503314345,OPTIMAL,497,0,0
5,5,5,25,5.0,1.0,2226.0,0.21441113855959118,0.27440387503314345,OPTIMAL,524,0,0
5,5,5,25,5.0,1.0,2357.0,0.21506088513899643,0.27440387503314345,OPTIMAL,557,0,0
