seed,dimension,time,solution,dual_gap,rel_dual_gap,termination,ncalls
1,75,427.212,14.304019661704121,0.1346800336958136,0.009505032501980102,OPTIMAL,64127
2,75,606.565,25.6275522187976,0.1971363320696362,0.007751990095156914,OPTIMAL,85754
3,75,296.097,13.387350623359177,0.10868091301704297,0.0081846235645425,OPTIMAL,46170
4,75,610.761,21.441792646233477,0.15785396675909524,0.007416576843990115,OPTIMAL,90607
5,75,1800.296,13.747540879957635,1.7653565713488657,0.14733178240969974,Time limit reached,273664
6,75,1800.236,3.566837667512506,6.2252195973874285,Inf,Time limit reached,238645
7,75,1800.885,-15.68446349245518,4.549338072613644,0.29005378952248173,Time limit reached,246954
8,75,1078.01,13.390030254548648,0.13131295939550824,0.009903896166751443,OPTIMAL,168565
9,75,500.65,23.968803452025274,0.22645289052050543,0.00953793054035982,OPTIMAL,82359
10,75,1800.973,10.037219287223786,2.5398192389984064,0.3387599998214817,Time limit reached,253310
1,80,293.258,14.894398525861385,0.14097261562365127,0.009555246115807393,OPTIMAL,54544
2,80,548.388,21.376104532514475,0.2105172026860096,0.009946201794708983,OPTIMAL,91676
3,80,1529.269,17.464948173700446,0.16188028728626236,0.009355582972275431,OPTIMAL,237746
4,80,1680.304,26.588284035868647,0.25258752703713583,0.009591070695716446,OPTIMAL,247767
5,80,1162.856,14.534398849514107,0.14173120660604965,0.009847459145343863,OPTIMAL,185735
6,80,1800.008,0.5658053139834216,9.252700368942854,Inf,Time limit reached,274185
7,80,744.795,14.152315479611445,0.13631471727615718,0.009725649961611802,OPTIMAL,118244
8,80,1800.235,3.3791541123130777,9.993624991972995,Inf,Time limit reached,227993
9,80,1135.59,4.806333574830061,0.04456311175765748,0.009358517405079692,OPTIMAL,176052
10,80,1800.095,-41.40996431969138,0.4637786041016625,0.011199686155757569,Time limit reached,331387
1,85,1800.892,11.027272700661898,1.39074599199345,0.1443202550087281,Time limit reached,260867
2,85,958.183,20.793548725572098,0.1858967504128728,0.009020763289139177,OPTIMAL,156724
3,85,1800.103,15.223463996696555,2.2304941720115554,0.17166931056623394,Time limit reached,263680
4,85,1800.777,7.609981559033386,7.820723552462082,Inf,Time limit reached,246349
5,85,731.054,25.922033130924426,0.23066207055991583,0.008978192328387289,OPTIMAL,123269
6,85,1205.004,21.199281380085885,0.2086304910295631,0.009939210181344811,OPTIMAL,192138
7,85,1800.051,12.546136649060852,2.45831780381112,0.2436917079422695,Time limit reached,269245
8,85,690.998,15.045217687099722,0.1474661055395412,0.009898547759520211,OPTIMAL,108637
9,85,479.856,18.67085736347798,0.18142417462270188,0.009812316730837234,OPTIMAL,83933
10,85,401.343,19.091775673633936,0.17570776041977965,0.00928880998027269,OPTIMAL,68924
1,90,1800.705,7.30946302568688,11.51048688954993,Inf,Time limit reached,219932
2,90,1801.208,-2.97904177415073,5.681445569765831,1.9071386037832607,Time limit reached,259183
3,90,1800.187,3.7760913729992382,16.14199735551901,Inf,Time limit reached,230260
4,90,1801.111,26.427927807805638,13.701360055894845,1.0765950665557644,Time limit reached,244300
5,90,1800.504,9.039286304674592,2.071560038034347,0.29730789625770254,Time limit reached,286704
6,90,1080.788,14.82510205725003,0.12608744246406367,0.008577952044297607,OPTIMAL,176405
7,90,451.257,23.984766735781907,0.2261983526910356,0.009520706342391508,OPTIMAL,78147
8,90,1800.261,28.943859255602394,3.035143537844437,0.11714758735664135,Time limit reached,231766
9,90,1800.549,10.627568440018056,6.754908471960755,1.7442555059512026,Time limit reached,248699
10,90,566.627,17.507729951170568,0.17043613065512986,0.00983060749962319,OPTIMAL,96363
1,95,1800.777,7.8903142762229335,43.723268747063585,Inf,Time limit reached,228417
2,95,1801.366,6.980784028468115,2.6856171823189436,0.625264926489813,Time limit reached,244153
3,95,771.333,22.824581202803863,0.22114157051408867,0.009783536227742104,OPTIMAL,120786
4,95,1800.475,28.519208847626903,179.71764264851575,Inf,Time limit reached,221037
5,95,1800.171,18.922805906274515,5.59510086815699,0.4198097761133579,Time limit reached,255602
6,95,1800.213,0.7093282640618384,8.517802255465913,Inf,Time limit reached,259265
7,95,1800.117,-3.9326699946242663,6.364304114376658,1.618316340571748,Time limit reached,236471
8,95,1800.186,4.485167463932736,39.1194133584722,Inf,Time limit reached,214880
9,95,1800.203,3.6219027924206713,3.381933151955345,14.093170891940414,Time limit reached,247711
10,95,1270.792,24.710897979179812,0.22681251092528143,0.009263670935120734,OPTIMAL,185180
1,100,1800.388,4.405728454763928,6.278317275512887,Inf,Time limit reached,107930
2,100,1802.887,11.367616000750196,8.118853215186085,2.499060027177804,Time limit reached,110603
3,100,1802.82,-18.781349835254414,5.291239501985171,0.2817283927086541,Time limit reached,112101
4,100,1802.072,15.124613067443313,1099.5965600434545,Inf,Time limit reached,79198
5,100,1801.352,24.127219538950367,9.311568178289445,0.628495362884542,Time limit reached,117591
6,100,0.739,-107.06844052155367,0.8337207824984887,0.007786802333509794,OPTIMAL,89
7,100,1801.846,10.478774304502263,21.284982445211327,Inf,Time limit reached,105945
8,100,1808.918,24.108063590273748,6.0192163915944334,0.33275842984808357,Time limit reached,117169
9,100,1803.643,14.72420539058389,8.625782090720485,1.414428232771852,Time limit reached,61545
10,100,1802.002,10.04305129791019,12.774196523120391,Inf,Time limit reached,99968
1,105,1800.571,25.149555719140817,4.810151184427859,0.23649419904198501,Time limit reached,124046
2,105,1800.573,28.16544071012621,10.22450146273594,0.5698977808100666,Time limit reached,117422
3,105,1804.665,26.30828316082056,18.4948324609093,2.367050509593585,Time limit reached,76583
4,105,1800.638,23.879024395252667,1876.322155374647,Inf,Time limit reached,73469
5,105,1802.287,16.271576815663515,5.497217139173177,0.5102128854272527,Time limit reached,115980
6,105,1801.235,12.781802480088713,6.0476965989359694,0.8980697223460831,Time limit reached,113434
7,105,1612.745,32.7448590847485,0.2898583459101758,0.00893108424931593,OPTIMAL,110244
8,105,1801.151,38.92230807886371,455.81443279130235,Inf,Time limit reached,93812
9,105,1800.128,22.030228761961173,80.81500659742242,Inf,Time limit reached,98333
10,105,1800.539,41.4158801805829,608.8102045021778,Inf,Time limit reached,96504
1,110,1800.089,16.671056871665726,8.07270493834151,0.9388665410466065,Time limit reached,113940
2,110,1801.82,11.966823444608503,6.257073353778869,1.0958576565072937,Time limit reached,108577
3,110,1800.284,-5.8761803231063645,11.232344701741358,1.9115044270465016,Time limit reached,106551
4,110,1802.232,8.345977050750648,503.86650562894675,Inf,Time limit reached,80289
5,110,1802.367,12.285907417262715,21.232196848323795,Inf,Time limit reached,96881
6,110,1801.201,13.946425671704947,9.492257802353848,2.1310956570967132,Time limit reached,103841
7,110,1801.411,46.25991140781627,2138.936330346068,Inf,Time limit reached,90857
8,110,1802.592,21.7170879186325,15.863898091875683,2.710299607806446,Time limit reached,115068
9,110,1803.276,13.451011858214873,8.516005604768283,1.7256321810779343,Time limit reached,115213
10,110,1801.539,23.849384783657584,458.0732874865356,Inf,Time limit reached,95846
1,115,1803.344,11.776676657420515,8.509610318793627,2.604664073754352,Time limit reached,107862
2,115,1800.308,6.8105153253018464,6.513274089626919,21.912417618765552,Time limit reached,103817
3,115,1807.286,36.36696820519733,34.132713590085466,15.277002611618864,Time limit reached,109735
4,115,1800.788,56.153102867339186,1454.1705180348636,Inf,Time limit reached,83787
5,115,1802.189,9.55584715067569,11.652288118506958,Inf,Time limit reached,98148
6,115,1800.,Inf,Inf,Inf,NOT LINEAR FEASIBLE,Inf
7,115,1802.722,41.96998337608881,909.6521517554407,Inf,Time limit reached,85880
8,115,1800.289,30.704067195171223,22.730853727492647,2.8509024397299623,Time limit reached,103149
9,115,1803.014,21.533633139404664,8.246710920310456,0.620663746225546,Time limit reached,116123
10,115,1801.283,-49.25080746708094,4.468870085072695,0.090736991227193,Time limit reached,107686
1,120,1802.71,35.64280480577886,414.89915778326446,Inf,Time limit reached,87239
2,120,1800.289,8.320374995169868,13.692585476030308,Inf,Time limit reached,96299
3,120,1800.09,21.67418074855418,163.9643083404282,Inf,Time limit reached,98247
4,120,1800.707,3.559032329811731,84.48041999281675,Inf,Time limit reached,89593
5,120,1801.125,8.441095927587266,17.519502075037735,Inf,Time limit reached,94656
6,120,1800.273,15.844209508750614,390.7358838351776,Inf,Time limit reached,84698
7,120,1800.383,9.898659583264498,13.859871832574425,Inf,Time limit reached,96697
8,120,1803.577,23.34851509785777,7.936315974885815,0.5149372851702064,Time limit reached,118323
9,120,1800.466,33.42950709176867,36.89187606805366,Inf,Time limit reached,98555
10,120,1801.303,3.8871314081941515,20.40080586657931,Inf,Time limit reached,98414
