seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
3,6,179.0,-4.317855866986244,-3.432653584518938,Optimal (tolerance reached),30,3,3,7,1
3,6,343.0,-4.317855866986244,-3.432653584518938,Optimal (tolerance reached),51,5,4,8,2
3,6,448.0,-4.198391560989897,-3.432653584518938,Optimal (tolerance reached),67,6,0,7,0
3,6,605.0,-4.198391560989897,-3.4326732861642184,Optimal (tolerance reached),92,6,0,8,3
3,6,765.0,-4.162481863131503,-3.4326732861642184,Optimal (tolerance reached),118,7,0,14,3
3,6,904.0,-4.162481863131503,-3.4326732861642184,Optimal (tolerance reached),140,5,0,9,0
3,6,1091.0,-4.08685650291125,-3.4326732861642184,Optimal (tolerance reached),166,6,0,15,3
3,6,1230.0,-4.08685650291125,-3.4326760524747093,Optimal (tolerance reached),187,1,0,6,2
3,6,1395.0,-4.052183643918347,-3.4326760524747093,Optimal (tolerance reached),212,4,0,13,4
3,6,1529.0,-4.052183643918347,-3.4326760524747093,Optimal (tolerance reached),233,1,0,11,0
3,6,1710.0,-4.022288331609614,-3.4326760524747093,Optimal (tolerance reached),261,5,0,18,3
3,6,1868.0,-4.022288331609614,-3.4326760524747093,Optimal (tolerance reached),285,2,0,12,4
3,6,2019.0,-4.01823200584519,-3.4326760524747093,Optimal (tolerance reached),309,6,0,12,0
3,6,2173.0,-4.01823200584519,-3.4326760524747093,Optimal (tolerance reached),334,2,0,10,5
3,6,2340.0,-3.98620732462932,-3.4326760524747093,Optimal (tolerance reached),359,6,0,13,0
3,6,2444.0,-3.98620732462932,-3.4326760524747093,Optimal (tolerance reached),375,3,0,13,4
3,6,2599.0,-3.98382821902433,-3.4326760524747093,Optimal (tolerance reached),400,6,0,14,3
3,6,2762.0,-3.98382821902433,-3.4326760524747093,Optimal (tolerance reached),426,3,0,9,6
3,6,2937.0,-3.9512627246085508,-3.4326760524747093,Optimal (tolerance reached),453,6,0,12,0
3,6,3082.0,-3.9512627246085508,-3.4326760524747093,Optimal (tolerance reached),477,1,0,9,7
3,6,3243.0,-3.9510436817819836,-3.4326760524747093,Optimal (tolerance reached),503,6,0,12,0
3,6,3374.0,-3.9510436817819836,-3.4326760524747093,Optimal (tolerance reached),524,1,0,9,2
3,6,3532.0,-3.9193672648362203,-3.4326760524747093,Optimal (tolerance reached),549,6,0,14,1
3,6,3701.0,-3.9193672648362203,-3.4326760524747093,Optimal (tolerance reached),575,1,0,18,6
3,6,3870.0,-3.915897353725085,-3.4326760524747093,Optimal (tolerance reached),603,6,0,14,0
3,6,4000.0,-3.915897353725085,-3.4326760524747093,Optimal (tolerance reached),624,1,0,9,2
3,6,4190.0,-3.8850515773122902,-3.4326760524747093,Optimal (tolerance reached),652,6,0,11,1
3,6,4366.0,-3.8850515773122902,-3.4326760524747093,Optimal (tolerance reached),679,1,0,12,5
3,6,4529.0,-3.8846314783755282,-3.4326760524747093,Optimal (tolerance reached),705,7,0,14,4
3,6,4651.0,-3.8846314783755282,-3.4326760524747093,Optimal (tolerance reached),725,1,0,14,5
3,6,4803.0,-3.8605520021077284,-3.4326760524747093,Optimal (tolerance reached),749,7,0,18,3
3,6,4958.0,-3.8605520021077284,-3.4326760524747093,Optimal (tolerance reached),772,3,0,14,6
3,6,5115.0,-3.8494616529666597,-3.4326760524747093,Optimal (tolerance reached),797,7,0,9,0
3,6,5248.0,-3.8494616529666597,-3.4326760524747093,Optimal (tolerance reached),818,2,0,13,7
3,6,5403.0,-3.8488042122668054,-3.4326760524747093,Optimal (tolerance reached),843,6,0,13,2
3,6,5549.0,-3.8488042122668054,-3.4326760524747093,Optimal (tolerance reached),865,2,0,8,2
3,6,5707.0,-3.824256227611742,-3.4326760524747093,Optimal (tolerance reached),890,6,0,20,5
3,6,5834.0,-3.824256227611742,-3.4326760524747093,Optimal (tolerance reached),910,2,0,16,9
3,6,5964.0,-3.818422152096472,-3.4326760524747093,Optimal (tolerance reached),932,8,0,12,0
3,6,6078.0,-3.818422152096472,-3.4326760524747093,Optimal (tolerance reached),950,2,0,8,3
3,6,6229.0,-3.8179887738711282,-3.4326760524747093,Optimal (tolerance reached),974,8,0,8,1
3,6,6357.0,-3.8179887738711282,-3.4326760524747093,Optimal (tolerance reached),994,2,0,7,2
3,6,6495.0,-3.7929393225795383,-3.4326760524747093,Optimal (tolerance reached),1016,8,0,5,2
3,6,6650.0,-3.7929393225795383,-3.4326760524747093,Optimal (tolerance reached),1041,0,0,11,5
3,6,6847.0,-3.7914050143313602,-3.4326760524747093,Optimal (tolerance reached),1072,6,0,18,0
3,6,6957.0,-3.7914050143313602,-3.4326760524747093,Optimal (tolerance reached),1089,0,0,14,4
3,6,7127.0,-3.787548998878278,-3.4326760524747093,Optimal (tolerance reached),1116,6,0,14,2
3,6,7290.0,-3.787548998878278,-3.4326760524747093,Optimal (tolerance reached),1141,2,0,14,5
3,6,7445.0,-3.7829542860908116,-3.4326760524747093,Optimal (tolerance reached),1165,7,0,14,6
3,6,7558.0,-3.7829542860908116,-3.4326760524747093,Optimal (tolerance reached),1183,2,0,14,4
3,6,7695.0,-3.7822782963691437,-3.4326760524747093,Optimal (tolerance reached),1205,7,0,13,5
3,6,7835.0,-3.7822782963691437,-3.4326760524747093,Optimal (tolerance reached),1228,2,0,13,3
3,6,7977.0,-3.758775747913942,-3.4326760524747093,Optimal (tolerance reached),1251,7,0,4,1
3,6,8090.0,-3.758775747913942,-3.4326760524747093,Optimal (tolerance reached),1268,2,0,12,6
3,6,8230.0,-3.758530790667928,-3.4326760524747093,Optimal (tolerance reached),1291,7,0,14,0
3,6,8373.0,-3.758530790667928,-3.4326760524747093,Optimal (tolerance reached),1314,2,0,18,5
3,6,8524.0,-3.7549028220448353,-3.4326760524747093,Optimal (tolerance reached),1339,7,0,12,0
3,6,8705.0,-3.7549028220448353,-3.4326760524747093,Optimal (tolerance reached),1368,7,0,13,3
3,6,8843.0,-3.7511441223618913,-3.4326760524747093,Optimal (tolerance reached),1390,2,0,13,2
3,6,8960.0,-3.7511441223618913,-3.4326760524747093,Optimal (tolerance reached),1409,2,0,6,0
3,6,9106.0,-3.750813909480974,-3.4326760524747093,Optimal (tolerance reached),1432,7,0,9,4
3,6,9236.0,-3.750813909480974,-3.4326760524747093,Optimal (tolerance reached),1452,3,0,8,2
3,6,9400.0,-3.7261104721442986,-3.4326760524747093,Optimal (tolerance reached),1478,7,0,14,5
3,6,9531.0,-3.7261104721442986,-3.4326760524747093,Optimal (tolerance reached),1499,4,0,13,1
3,6,9699.0,-3.725896786428542,-3.4326760524747093,Optimal (tolerance reached),1526,7,0,12,4
3,6,9834.0,-3.725896786428542,-3.4326760524747093,Optimal (tolerance reached),1547,4,0,18,4
3,6,9979.0,-3.7202309766663766,-3.4326760524747093,Optimal (tolerance reached),1569,7,0,12,4
3,6,10129.0,-3.7202309766663766,-3.4326760524747093,Optimal (tolerance reached),1593,2,0,17,1
3,6,10282.0,-3.7193153564447825,-3.4326760524747093,Optimal (tolerance reached),1618,6,0,12,7
3,6,10417.0,-3.7193153564447825,-3.4326760524747093,Optimal (tolerance reached),1639,2,0,14,5
3,6,10557.0,-3.719160657071185,-3.4326760524747093,Optimal (tolerance reached),1660,6,0,14,1
3,6,10722.0,-3.719160657071185,-3.4326760524747093,Optimal (tolerance reached),1686,6,0,11,5
3,6,10866.0,-3.7187740259004833,-3.4326760524747093,Optimal (tolerance reached),1710,2,0,14,2
3,6,10980.0,-3.7187740259004833,-3.4326760524747093,Optimal (tolerance reached),1728,2,0,9,2
3,6,11120.0,-3.7170859735418,-3.4326760524747093,Optimal (tolerance reached),1751,6,0,11,2
3,6,11280.0,-3.7170859735418,-3.4326760524747093,Optimal (tolerance reached),1775,2,0,6,1
3,6,11412.0,-3.6970818492943995,-3.4326760524747093,Optimal (tolerance reached),1796,6,0,8,4
3,6,11543.0,-3.6970818492943995,-3.4326760524747093,Optimal (tolerance reached),1817,8,0,21,4
3,6,11671.0,-3.691149076057293,-3.4326763289852593,Optimal (tolerance reached),1838,2,0,9,1
3,6,11821.0,-3.691149076057293,-3.4326763289852593,Optimal (tolerance reached),1860,2,0,10,8
3,6,11961.0,-3.689907241808278,-3.4326763289852593,Optimal (tolerance reached),1882,6,0,14,0
3,6,12104.0,-3.689907241808278,-3.4326763289852593,Optimal (tolerance reached),1904,2,0,13,6
3,6,12263.0,-3.687976598297022,-3.4326763289852593,Optimal (tolerance reached),1930,6,0,18,6
3,6,12412.0,-3.687976598297022,-3.4326763289852593,Optimal (tolerance reached),1955,7,0,8,0
3,6,12563.0,-3.685379194964701,-3.4326763289852593,Optimal (tolerance reached),1978,2,0,4,1
3,6,12698.0,-3.685379194964701,-3.4326763289852593,Optimal (tolerance reached),1999,1,0,14,3
3,6,12856.0,-3.6847834348782342,-3.4326763289852593,Optimal (tolerance reached),2024,5,0,17,4
3,6,12994.0,-3.6847834348782342,-3.4326763289852593,Optimal (tolerance reached),2046,1,0,12,2
3,6,13167.0,-3.6835012248945898,-3.4326763289852593,Optimal (tolerance reached),2072,5,0,14,3
3,6,13297.0,-3.6835012248945898,-3.4326763289852593,Optimal (tolerance reached),2093,1,0,12,2
3,6,13434.0,-3.6620885741784353,-3.4326763289852593,Optimal (tolerance reached),2115,5,0,12,8
3,6,13549.0,-3.6620885741784353,-3.4326763289852593,Optimal (tolerance reached),2133,5,0,16,11
3,6,13696.0,-3.6587689734446545,-3.4326763289852593,Optimal (tolerance reached),2158,0,0,7,1
3,6,13847.0,-3.6587689734446545,-3.4326763289852593,Optimal (tolerance reached),2181,2,0,12,3
3,6,14000.0,-3.657961997791912,-3.4326763289852593,Optimal (tolerance reached),2206,6,0,22,7
3,6,14114.0,-3.657961997791912,-3.4326763289852593,Optimal (tolerance reached),2224,1,0,5,2
3,6,14258.0,-3.654111768071682,-3.4326763289852593,Optimal (tolerance reached),2249,6,0,19,4
3,6,14390.0,-3.654111768071682,-3.4326763289852593,Optimal (tolerance reached),2269,2,0,16,4
3,6,14525.0,-3.6531734777913574,-3.4326763289852593,Optimal (tolerance reached),2290,6,0,18,4
3,6,14641.0,-3.6531734777913574,-3.4326763289852593,Optimal (tolerance reached),2309,6,0,15,4
3,6,14756.0,-3.653107446906167,-3.4326763289852593,Optimal (tolerance reached),2327,1,0,9,2
3,6,14869.0,-3.653107446906167,-3.4326763289852593,Optimal (tolerance reached),2346,2,0,9,2
3,6,14972.0,-3.652744541063212,-3.4326763289852593,Optimal (tolerance reached),2362,6,0,16,5
3,6,15099.0,-3.652744541063212,-3.4326763289852593,Optimal (tolerance reached),2382,2,0,15,4
3,6,15241.0,-3.652180013018904,-3.4326763289852593,Optimal (tolerance reached),2406,6,0,21,3
3,6,15357.0,-3.652180013018904,-3.4326763289852593,Optimal (tolerance reached),2426,2,0,8,2
3,6,15462.0,-3.651125154354034,-3.4326763289852593,Optimal (tolerance reached),2444,6,0,16,7
3,6,15589.0,-3.651125154354034,-3.4326763289852593,Optimal (tolerance reached),2463,2,0,6,3
3,6,15694.0,-3.6457835985829066,-3.4326763289852593,Optimal (tolerance reached),2480,6,0,18,6
3,6,15785.0,-3.6457835985829066,-3.4326763289852593,Optimal (tolerance reached),2495,6,0,12,6
3,6,15910.0,-3.631305220385786,-3.4326763289852593,Optimal (tolerance reached),2516,0,0,12,4
3,6,16012.0,-3.631305220385786,-3.4326763289852593,Optimal (tolerance reached),2534,6,0,12,3
3,6,16162.0,-3.62807326901509,-3.4326763289852593,Optimal (tolerance reached),2557,2,0,4,5
3,6,16269.0,-3.62807326901509,-3.4326763289852593,Optimal (tolerance reached),2575,2,0,15,1
3,6,16357.0,-3.625051673765483,-3.4326763289852593,Optimal (tolerance reached),2589,6,0,19,7
3,6,16473.0,-3.625051673765483,-3.4326763289852593,Optimal (tolerance reached),2608,2,0,16,6
3,6,16576.0,-3.623078124645497,-3.4326763289852593,Optimal (tolerance reached),2624,6,0,21,7
3,6,16696.0,-3.623078124645497,-3.4326763289852593,Optimal (tolerance reached),2643,2,0,6,6
3,6,16793.0,-3.618091623308236,-3.4326763289852593,Optimal (tolerance reached),2659,6,0,17,6
3,6,16913.0,-3.618091623308236,-3.4326763289852593,Optimal (tolerance reached),2678,3,0,12,2
3,6,17012.0,-3.6178076699731667,-3.4326763289852593,Optimal (tolerance reached),2694,4,0,16,2
3,6,17152.0,-3.6178076699731667,-3.4326763289852593,Optimal (tolerance reached),2717,3,0,10,2
3,6,17250.0,-3.6169866274532274,-3.4326763289852593,Optimal (tolerance reached),2734,6,0,15,4
3,6,17391.0,-3.6169866274532274,-3.4326763289852593,Optimal (tolerance reached),2756,3,0,6,2
3,6,17489.0,-3.6169683885832975,-3.4326763289852593,Optimal (tolerance reached),2772,6,0,14,5
3,6,17640.0,-3.6169683885832975,-3.4326763289852593,Optimal (tolerance reached),2797,3,0,6,1
3,6,17740.0,-3.616702640192294,-3.4326763289852593,Optimal (tolerance reached),2814,4,0,16,3
3,6,17848.0,-3.616702640192294,-3.4326763289852593,Optimal (tolerance reached),2831,3,0,11,3
3,6,17956.0,-3.611300958210232,-3.4326763289852593,Optimal (tolerance reached),2848,6,0,12,5
3,6,18027.0,-3.611300958210232,-3.4326763289852593,Optimal (tolerance reached),2860,4,0,11,3
3,6,18164.0,-3.59856460758648,-3.4326763289852593,Optimal (tolerance reached),2883,2,0,17,4
3,6,18271.0,-3.59856460758648,-3.4326763289852593,Optimal (tolerance reached),2900,3,0,11,3
3,6,18344.0,-3.5962258897142045,-3.4326763289852593,Optimal (tolerance reached),2912,6,0,13,5
3,6,18412.0,-3.5962258897142045,-3.4326763289852593,Optimal (tolerance reached),2923,2,0,11,6
3,6,18562.0,-3.5951559954312677,-3.4326763289852593,Optimal (tolerance reached),2947,2,0,4,6
3,6,18635.0,-3.5951559954312677,-3.4326763289852593,Optimal (tolerance reached),2959,3,0,9,4
3,6,18754.0,-3.5923716994787793,-3.4326763289852593,Optimal (tolerance reached),2978,2,0,12,6
3,6,18876.0,-3.5923716994787793,-3.4326763289852593,Optimal (tolerance reached),2998,1,0,8,1
3,6,18945.0,-3.5920630391622757,-3.4326763289852593,Optimal (tolerance reached),3009,1,0,13,5
3,6,19063.0,-3.5920630391622757,-3.4326763289852593,Optimal (tolerance reached),3029,1,0,5,4
3,6,19147.0,-3.5894234999146524,-3.4326763289852593,Optimal (tolerance reached),3042,2,0,10,5
3,6,19209.0,-3.5894234999146524,-3.4326763289852593,Optimal (tolerance reached),3052,2,0,11,4
3,6,19318.0,-3.5889174053566224,-3.4326763289852593,Optimal (tolerance reached),3070,1,0,11,4
3,6,19400.0,-3.5889174053566224,-3.4326763289852593,Optimal (tolerance reached),3084,4,0,14,4
3,6,19524.0,-3.5884626061563014,-3.4326763289852593,Optimal (tolerance reached),3105,1,0,10,2
3,6,19609.0,-3.5884626061563014,-3.4326763289852593,Optimal (tolerance reached),3120,4,0,14,4
3,6,19723.0,-3.586457358231719,-3.4326763289852593,Optimal (tolerance reached),3138,1,0,5,6
3,6,19831.0,-3.586457358231719,-3.4326763289852593,Optimal (tolerance reached),3156,1,0,5,2
3,6,19901.0,-3.5861006878299517,-3.4326763289852593,Optimal (tolerance reached),3168,2,0,15,3
3,6,20030.0,-3.5861006878299517,-3.4326763289852593,Optimal (tolerance reached),3190,1,0,12,1
3,6,20113.0,-3.5858563732424407,-3.4326763289852593,Optimal (tolerance reached),3204,4,0,15,3
3,6,20245.0,-3.5858563732424407,-3.4326763289852593,Optimal (tolerance reached),3226,1,0,5,0
3,6,20317.0,-3.579865719698181,-3.4326763289852593,Optimal (tolerance reached),3238,4,0,15,5
3,6,20389.0,-3.579865719698181,-3.4326763289852593,Optimal (tolerance reached),3251,4,0,9,6
3,6,20502.0,-3.5783799063872666,-3.4326763289852593,Optimal (tolerance reached),3270,1,0,14,11
3,6,20560.0,-3.5783799063872666,-3.4326763289852593,Optimal (tolerance reached),3280,1,0,9,3
3,6,20674.0,-3.5634476188828925,-3.4326763289852593,Optimal (tolerance reached),3299,1,0,9,0
3,6,20815.0,-3.5634476188828925,-3.4326763289852593,Optimal (tolerance reached),3321,1,0,10,2
3,6,20890.0,-3.5615013585616904,-3.4326763289852593,Optimal (tolerance reached),3334,4,0,12,3
3,6,21008.0,-3.5615013585616904,-3.4326763289852593,Optimal (tolerance reached),3354,1,0,17,4
3,6,21077.0,-3.560385164445463,-3.4326763289852593,Optimal (tolerance reached),3366,1,0,14,8
3,6,21141.0,-3.560385164445463,-3.4326763289852593,Optimal (tolerance reached),3377,4,0,11,7
3,6,21261.0,-3.560237082693342,-3.4326763289852593,Optimal (tolerance reached),3397,1,0,11,5
3,6,21380.0,-3.560237082693342,-3.4326763289852593,Optimal (tolerance reached),3416,1,0,12,1
3,6,21439.0,-3.5594617980425403,-3.4326763289852593,Optimal (tolerance reached),3427,1,0,8,0
3,6,21556.0,-3.5594617980425403,-3.4326763289852593,Optimal (tolerance reached),3447,1,0,16,1
3,6,21627.0,-3.558367561215633,-3.4326763289852593,Optimal (tolerance reached),3459,2,0,12,5
3,6,21749.0,-3.558367561215633,-3.4326763289852593,Optimal (tolerance reached),3479,1,0,8,4
3,6,21825.0,-3.553925316792528,-3.4326763289852593,Optimal (tolerance reached),3493,4,0,11,3
3,6,21884.0,-3.553925316792528,-3.4326763289852593,Optimal (tolerance reached),3502,1,0,10,1
3,6,21986.0,-3.5539152101014846,-3.4326763289852593,Optimal (tolerance reached),3519,0,0,7,4
3,6,22138.0,-3.5539152101014846,-3.4326763289852593,Optimal (tolerance reached),3545,1,0,14,10
3,6,22208.0,-3.5535622450015647,-3.4326763289852593,Optimal (tolerance reached),3557,1,0,11,9
3,6,22272.0,-3.5535622450015647,-3.4326763289852593,Optimal (tolerance reached),3568,3,0,9,4
3,6,22415.0,-3.552829544693074,-3.4326763289852593,Optimal (tolerance reached),3592,0,0,7,7
3,6,22473.0,-3.552829544693074,-3.4326763289852593,Optimal (tolerance reached),3601,2,0,14,4
3,6,22572.0,-3.5517157124242287,-3.4326763289852593,Optimal (tolerance reached),3618,0,0,8,0
3,6,22705.0,-3.5517157124242287,-3.4326763289852593,Optimal (tolerance reached),3640,1,0,6,1
3,6,22769.0,-3.5507984433672806,-3.4326763289852593,Optimal (tolerance reached),3650,3,0,13,5
3,6,22830.0,-3.5507984433672806,-3.4326763289852593,Optimal (tolerance reached),3660,3,0,13,5
3,6,22952.0,-3.55066799233546,-3.4326763559414974,Optimal (tolerance reached),3681,0,0,8,1
3,6,23063.0,-3.55066799233546,-3.4326763559414974,Optimal (tolerance reached),3701,1,0,6,3
3,6,23124.0,-3.5505279980961695,-3.4326763559414974,Optimal (tolerance reached),3711,1,0,13,8
3,6,23256.0,-3.5505279980961695,-3.4326763559414974,Optimal (tolerance reached),3734,1,0,10,2
3,6,23325.0,-3.545443539131053,-3.4326763559414974,Optimal (tolerance reached),3746,3,0,14,4
3,6,23372.0,-3.545443539131053,-3.4326763559414974,Optimal (tolerance reached),3755,0,0,9,6
3,6,23466.0,-3.54278103985935,-3.4326763559414974,Optimal (tolerance reached),3771,0,0,18,7
3,6,23537.0,-3.54278103985935,-3.4326763559414974,Optimal (tolerance reached),3783,1,0,10,1
3,6,23674.0,-3.537726060958418,-3.4326763559414974,Optimal (tolerance reached),3808,1,0,11,4
3,6,23738.0,-3.537726060958418,-3.4326763559414974,Optimal (tolerance reached),3819,1,0,11,12
3,6,23865.0,-3.5323204189411976,-3.4326763559414974,Optimal (tolerance reached),3842,1,0,15,5
3,6,23963.0,-3.5323204189411976,-3.4326763559414974,Optimal (tolerance reached),3860,1,0,10,5
3,6,24006.0,-3.532292403510548,-3.4326763559414974,Optimal (tolerance reached),3866,0,0,10,5
3,6,24054.0,-3.532292403510548,-3.4326763559414974,Optimal (tolerance reached),3874,0,0,11,4
3,6,24174.0,-3.5321601407847476,-3.4326763559414974,Optimal (tolerance reached),3896,1,0,10,3
3,6,24239.0,-3.5321601407847476,-3.4326763559414974,Optimal (tolerance reached),3907,1,0,13,7
3,6,24354.0,-3.5307819510751104,-3.4326763559414974,Optimal (tolerance reached),3929,1,0,7,1
3,6,24416.0,-3.5307819510751104,-3.4326763559414974,Optimal (tolerance reached),3941,1,0,11,6
3,6,24542.0,-3.5295403914317136,-3.4326763559414974,Optimal (tolerance reached),3962,1,0,7,4
3,6,24601.0,-3.5295403914317136,-3.4326763559414974,Optimal (tolerance reached),3972,1,0,10,4
3,6,24692.0,-3.527532772196102,-3.4326763559414974,Optimal (tolerance reached),3988,1,0,2,1
3,6,24802.0,-3.527532772196102,-3.4326763559414974,Optimal (tolerance reached),4008,1,0,11,2
3,6,24859.0,-3.525754606559782,-3.4326763559414974,Optimal (tolerance reached),4018,1,0,14,3
3,6,24969.0,-3.525754606559782,-3.4326763559414974,Optimal (tolerance reached),4039,1,0,11,3
3,6,25020.0,-3.5252509899374807,-3.4326763559414974,Optimal (tolerance reached),4047,0,0,14,4
3,6,25134.0,-3.5252509899374807,-3.4326763559414974,Optimal (tolerance reached),4067,1,0,16,3
3,6,25194.0,-3.523229975745267,-3.4326763559414974,Optimal (tolerance reached),4078,1,0,10,2
3,6,25247.0,-3.523229975745267,-3.4326763559414974,Optimal (tolerance reached),4087,3,0,15,2
3,6,25354.0,-3.5228439706166457,-3.4326763559414974,Optimal (tolerance reached),4106,1,0,15,3
3,6,25414.0,-3.5228439706166457,-3.4326763559414974,Optimal (tolerance reached),4118,3,0,11,2
3,6,25510.0,-3.5215097252632255,-3.4326763559414974,Optimal (tolerance reached),4135,1,0,4,3
3,6,25579.0,-3.5215097252632255,-3.4326763559414974,Optimal (tolerance reached),4146,1,0,10,0
3,6,25671.0,-3.5207666852356256,-3.4326763559414974,Optimal (tolerance reached),4162,1,0,6,0
3,6,25748.0,-3.5207666852356256,-3.4326763559414974,Optimal (tolerance reached),4176,3,0,13,4
3,6,25867.0,-3.5193521977487374,-3.4326763559414974,Optimal (tolerance reached),4198,1,0,9,2
3,6,25976.0,-3.5193521977487374,-3.4326763559414974,Optimal (tolerance reached),4218,1,0,14,3
3,6,26040.0,-3.5157537997347688,-3.4326763559414974,Optimal (tolerance reached),4229,1,0,13,6
3,6,26104.0,-3.5157537997347688,-3.4326763559414974,Optimal (tolerance reached),4239,1,0,12,5
3,6,26199.0,-3.5122473689634885,-3.4326763559414974,Optimal (tolerance reached),4256,1,0,6,3
3,6,26244.0,-3.5122473689634885,-3.4326763559414974,Optimal (tolerance reached),4264,1,0,11,5
3,6,26347.0,-3.5031630421906463,-3.4326763559414974,Optimal (tolerance reached),4283,1,0,1,1
3,6,26409.0,-3.5031630421906463,-3.4326763559414974,Optimal (tolerance reached),4294,0,0,10,12
3,6,26516.0,-3.5027492387910626,-3.4326763559414974,Optimal (tolerance reached),4314,1,0,4,3
3,6,26553.0,-3.5027492387910626,-3.4326763559414974,Optimal (tolerance reached),4320,0,0,8,3
3,6,26643.0,-3.502036962719997,-3.4326763559414974,Optimal (tolerance reached),4336,1,0,9,2
3,6,26693.0,-3.502036962719997,-3.4326763559414974,Optimal (tolerance reached),4344,3,0,15,4
3,6,26810.0,-3.497967614976961,-3.4326763559414974,Optimal (tolerance reached),4366,1,0,11,0
3,6,26898.0,-3.497967614976961,-3.4326763559414974,Optimal (tolerance reached),4382,1,0,8,4
3,6,26942.0,-3.4970587710904364,-3.4326763559414974,Optimal (tolerance reached),4390,3,0,9,4
3,6,27001.0,-3.4970587710904364,-3.4326763559414974,Optimal (tolerance reached),4401,0,0,11,9
