seed,dimension,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
1,50,829,26284.0,11788014466,-0.0038258902665379195,0.0016542128651875082,384.0,3,4,1,0
1,50,829,26284.0,11788014466,-0.0038258902665379195,0.0016542128651875082,405.0,5,8,1,0
1,50,829,26284.0,11788014466,-0.003824007084837372,0.0016542128651875082,418.0,7,13,1,0
1,50,829,26284.0,11788014466,-0.003824007084837372,0.0016542128651875082,430.0,9,17,1,0
1,50,829,26284.0,11788014466,-0.0031351487893580146,0.0016542128651875082,443.0,11,22,1,0
1,50,829,26284.0,11788014466,-0.0031351487893580146,0.0016542128651875082,457.0,13,27,1,0
1,50,829,26284.0,11788014466,-0.0031314268110704166,0.0010732321218701302,469.0,13,32,2,0
1,50,829,26284.0,11788014466,-0.0031314268110704166,0.0010732321218701302,483.0,15,37,1,0
1,50,829,26284.0,11788014466,-0.0028825749722162764,0.001072553104838099,495.0,15,42,2,0
1,50,829,26284.0,11788014466,-0.0028825749722162764,0.001072553104838099,507.0,17,46,1,0
1,50,829,26284.0,11788014466,-0.0028825749722162764,0.001072553104838099,522.0,19,51,1,0
1,50,829,26284.0,11788014466,-0.0028825749722162764,0.001072553104838099,535.0,21,56,1,0
1,50,829,26284.0,11788014466,-0.002871627682224527,0.001072553104838099,548.0,21,61,2,0
1,50,829,26284.0,11788014466,-0.002871627682224527,0.001072553104838099,560.0,23,65,1,0
1,50,829,26284.0,11788014466,-0.002871627682224527,0.001072553104838099,576.0,25,71,1,0
1,50,829,26284.0,11788014466,-0.002871627682224527,0.001072553104838099,592.0,27,76,1,0
1,50,829,26284.0,11788014466,-0.0020803514025083667,0.001072553104838099,608.0,29,82,1,0
1,50,829,26284.0,11788014466,-0.0020803514025083667,0.001072553104838099,621.0,31,87,1,0
1,50,829,26284.0,11788014466,-0.002041870284438763,0.001066349170455038,635.0,31,92,2,0
1,50,829,26284.0,11788014466,-0.002041870284438763,0.001066349170455038,648.0,33,97,1,0
1,50,829,26284.0,11788014466,-0.0020288349100208054,0.001066062276259232,666.0,33,102,2,0
1,50,829,26284.0,11788014466,-0.0020288349100208054,0.001066062276259232,682.0,35,107,1,0
1,50,829,26284.0,11788014466,-0.0020288349100208054,0.0010641335447187524,694.0,35,112,2,0
1,50,829,26284.0,11788014466,-0.0020288349100208054,0.0010641335447187524,708.0,37,117,1,0
1,50,829,26284.0,11788014466,-0.001014882951131089,0.0010557621725984627,721.0,37,122,2,0
1,50,829,26284.0,11788014466,-0.001014882951131089,0.0010557621725984627,736.0,39,128,1,0
1,50,829,26284.0,11788014466,-0.0009759485091331782,0.0010522131692184413,749.0,39,133,2,0
1,50,829,26284.0,11788014466,-0.0009759485091331782,0.001044593551903239,762.0,39,138,2,0
1,50,829,26284.0,11788014466,-0.0009583261739507481,0.001044593551903239,775.0,41,143,1,0
1,50,829,26284.0,11788014466,-0.0009583261739507481,0.001044593551903239,790.0,43,149,1,0
1,50,829,26284.0,11788014466,-0.0009531848281547357,0.001044593551903239,803.0,43,154,2,0
1,50,829,26284.0,11788014466,-0.0009531848281547357,0.0010442220529752898,815.0,43,159,2,0
1,50,829,26284.0,11788014466,-0.0008959476672945277,0.0010442220529752898,830.0,45,165,1,0
1,50,829,26284.0,11788014466,-0.0008959476672945277,0.0010442220529752898,845.0,47,170,1,0
1,50,829,26284.0,11788014466,-0.0008959476672945277,0.0010442220529752898,860.0,49,176,1,0
1,50,829,26284.0,11788014466,-0.0008959476672945277,0.0010442220529752898,875.0,51,181,1,0
1,50,829,26284.0,11788014466,-0.0008829113714025574,0.0010442220529752898,891.0,53,187,1,0
1,50,829,26284.0,11788014466,-0.0008829113714025574,0.0010442220529752898,906.0,55,192,1,0
1,50,829,26284.0,11788014466,-0.0008829113714025574,0.0010442220529752898,928.0,57,198,1,0
1,50,829,26284.0,11788014466,-0.0008829113714025574,0.0010442220529752898,947.0,59,204,1,0
1,50,829,26284.0,11788014466,-7.32014158086546e-5,0.0010442220529752898,963.0,61,210,1,0
1,50,829,26284.0,11788014466,-7.32014158086546e-5,0.0010442220529752898,978.0,63,216,1,0
1,50,829,26284.0,11788014466,-5.8934999963970204e-5,0.0010412372127250784,990.0,63,221,2,0
1,50,829,26284.0,11788014466,-5.8934999963970204e-5,0.0010412372127250784,1005.0,65,227,1,0
1,50,829,26284.0,11788014466,-5.8934999963970204e-5,0.0010412372127250784,1018.0,65,232,2,0
1,50,829,26284.0,11788014466,-5.8934999963970204e-5,0.0010412372127250784,1035.0,67,239,1,0
1,50,829,26284.0,11788014466,-1.0327863452721294e-5,0.0010326458973863256,1047.0,67,244,2,0
1,50,829,26284.0,11788014466,-1.0327863452721294e-5,0.0010326458973863256,1062.0,69,250,1,0
1,50,829,26284.0,11788014466,-1.0327863452721294e-5,0.0010326458973863256,1075.0,69,255,2,0
1,50,829,26284.0,11788014466,-1.0327863452721294e-5,0.001030247390404406,1088.0,69,260,2,0
1,50,829,26284.0,11788014466,-1.0327863452721294e-5,0.001030247390404406,1102.0,71,266,1,0
1,50,829,26284.0,11788014466,-1.0327863452721294e-5,0.001015472516071089,1114.0,71,271,2,0
1,50,829,26284.0,11788014466,1.1763387030283828e-6,0.001015472516071089,1126.0,71,276,2,0
1,50,829,26284.0,11788014466,1.1763387030283828e-6,0.001015472516071089,1141.0,73,282,1,0
1,50,829,26284.0,11788014466,1.1763387030283828e-6,0.001015472516071089,1153.0,73,287,2,0
