seed,dimension,var_A,p,k,M,time,x,solution,termination,calls
5,5,5,25,5.0,1.0,1.29124,"[0.15810367021799604, -0.022307729014654887, 0.0057677405832725626, 0.045216855199669226, 0.0828634954206763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4881788342657746,OPTIMAL,103
