seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
1,10,5,50,10.0,1.0,196.0,0.051731271219567956,0.6931471805599454,Time limit reached,32,0,0
1,10,5,50,10.0,1.0,321.0,0.051731271219567956,0.6931471805599454,Time limit reached,55,0,0
1,10,5,50,10.0,1.0,492.0,0.05242257019583502,0.6931471805599454,Time limit reached,88,0,0
1,10,5,50,10.0,1.0,642.0,0.05242257019583502,0.6931471805599454,Time limit reached,115,0,0
1,10,5,50,10.0,1.0,813.0,0.052432224327239006,0.6931471805599454,Time limit reached,144,0,0
1,10,5,50,10.0,1.0,952.0,0.052432224327239006,0.6931471805599454,Time limit reached,170,0,0
1,10,5,50,10.0,1.0,1119.0,0.05264550176924135,0.6931471805599454,Time limit reached,202,0,0
1,10,5,50,10.0,1.0,1289.0,0.05264550176924135,0.6931471805599454,Time limit reached,232,0,0
1,10,5,50,10.0,1.0,1461.0,0.05371926149665188,0.6931471805599454,Time limit reached,264,0,0
1,10,5,50,10.0,1.0,1620.0,0.05371926149665188,0.6931471805599454,Time limit reached,293,0,0
1,10,5,50,10.0,1.0,1813.0,0.05391769301157213,0.6931471805599454,Time limit reached,330,0,0
1,10,5,50,10.0,1.0,1988.0,0.05391769301157213,0.6931471805599454,Time limit reached,363,0,0
1,10,5,50,10.0,1.0,2188.0,0.05391769301157213,0.6931471805599454,Time limit reached,402,0,0
1,10,5,50,10.0,1.0,2361.0,0.05391769301157213,0.6931471805599454,Time limit reached,434,0,0
1,10,5,50,10.0,1.0,2595.0,0.05457745974828756,0.6931471805599454,Time limit reached,479,0,0
1,10,5,50,10.0,1.0,2751.0,0.05457745974828756,0.6931471805599454,Time limit reached,507,0,0
1,10,5,50,10.0,1.0,2944.0,0.05457745974828756,0.6931471805599454,Time limit reached,538,0,0
1,10,5,50,10.0,1.0,3090.0,0.05457745974828756,0.6931471805599454,Time limit reached,568,0,0
1,10,5,50,10.0,1.0,3257.0,0.05458168099952382,0.6931471805599454,Time limit reached,604,0,0
1,10,5,50,10.0,1.0,3418.0,0.05458168099952382,0.6931471805599454,Time limit reached,634,0,0
1,10,5,50,10.0,1.0,3576.0,0.054847172508795665,0.6931471805599454,Time limit reached,667,0,0
1,10,5,50,10.0,1.0,3738.0,0.054847172508795665,0.6931471805599454,Time limit reached,698,0,0
1,10,5,50,10.0,1.0,3901.0,0.05513885928576974,0.6931471805599454,Time limit reached,734,0,0
1,10,5,50,10.0,1.0,4058.0,0.05513885928576974,0.6931471805599454,Time limit reached,766,0,0
1,10,5,50,10.0,1.0,4309.0,0.05513885928576974,0.6931471805599454,Time limit reached,815,0,0
1,10,5,50,10.0,1.0,4495.0,0.05513885928576974,0.6931471805599454,Time limit reached,850,0,0
1,10,5,50,10.0,1.0,4808.0,0.055158154423027975,0.6931471805599454,Time limit reached,904,0,0
1,10,5,50,10.0,1.0,4943.0,0.055158154423027975,0.6931471805599454,Time limit reached,932,0,0
1,10,5,50,10.0,1.0,5114.0,0.055158154423027975,0.6931471805599454,Time limit reached,968,0,0
1,10,5,50,10.0,1.0,5257.0,0.055158154423027975,0.6931471805599454,Time limit reached,998,0,0
1,10,5,50,10.0,1.0,5419.0,0.0553037845174286,0.6931471805599454,Time limit reached,1033,0,0
1,10,5,50,10.0,1.0,5559.0,0.0553037845174286,0.6931471805599454,Time limit reached,1059,0,0
1,10,5,50,10.0,1.0,5863.0,0.05543547075304071,0.6931471805599454,Time limit reached,1106,0,0
1,10,5,50,10.0,1.0,6018.0,0.05543547075304071,0.6931471805599454,Time limit reached,1137,0,0
1,10,5,50,10.0,1.0,6180.0,0.05544089228217611,0.6931471805599454,Time limit reached,1172,0,0
1,10,5,50,10.0,1.0,6329.0,0.05544089228217611,0.6931471805599454,Time limit reached,1202,0,0
1,10,5,50,10.0,1.0,6525.0,0.055470031872169846,0.6931471805599454,Time limit reached,1242,0,0
1,10,5,50,10.0,1.0,6679.0,0.055470031872169846,0.6931471805599454,Time limit reached,1274,0,0
1,10,5,50,10.0,1.0,6853.0,0.055641919501474284,0.6931471805599454,Time limit reached,1311,0,0
1,10,5,50,10.0,1.0,7004.0,0.055641919501474284,0.6931471805599454,Time limit reached,1342,0,0
