seed,num_v,number_nodes,time,lowerBound,upperBound,termination
2,6,775,1876.0,-10.111498124496233,Inf,Optimal
2,6,775,1927.0,-10.111498124496233,Inf,Optimal
2,6,775,1961.0,-10.09997065944054,Inf,Optimal
2,6,775,1995.0,-10.09997065944054,Inf,Optimal
2,6,775,2028.0,-10.083242324594364,Inf,Optimal
2,6,775,2062.0,-10.083242324594364,Inf,Optimal
2,6,775,2096.0,-9.972358766673523,Inf,Optimal
2,6,775,2129.0,-9.972358766673523,Inf,Optimal
2,6,775,2162.0,-9.97033876241978,Inf,Optimal
2,6,775,2197.0,-9.97033876241978,Inf,Optimal
2,6,775,2230.0,-9.969172596771369,Inf,Optimal
2,6,775,2261.0,-9.969172596771369,Inf,Optimal
2,6,775,2293.0,-9.957869163269544,Inf,Optimal
2,6,775,2326.0,-9.957869163269544,Inf,Optimal
2,6,775,2360.0,-9.944243289840307,Inf,Optimal
2,6,775,2392.0,-9.944243289840307,Inf,Optimal
2,6,775,2424.0,-9.939515991158515,Inf,Optimal
2,6,775,2458.0,-9.939515991158515,Inf,Optimal
2,6,775,2492.0,-9.937495986904779,Inf,Optimal
2,6,775,2527.0,-9.937495986904779,Inf,Optimal
2,6,775,2562.0,-9.93744857362107,Inf,Optimal
2,6,775,2594.0,-9.93744857362107,Inf,Optimal
2,6,775,2626.0,-9.93632993622719,Inf,Optimal
2,6,775,2660.0,-9.93632993622719,Inf,Optimal
2,6,775,2693.0,-9.925026502725473,Inf,Optimal
2,6,775,2727.0,-9.925026502725473,Inf,Optimal
2,6,775,2760.0,-9.911400571810727,Inf,Optimal
2,6,775,2794.0,-9.911400571810727,Inf,Optimal
2,6,775,2828.0,-9.904605855591543,Inf,Optimal
2,6,775,2860.0,-9.904605855591543,Inf,Optimal
2,6,775,2893.0,-9.824944443976564,Inf,Optimal
2,6,775,2926.0,-9.824944443976564,Inf,Optimal
2,6,775,2959.0,-9.795554754038813,Inf,Optimal
2,6,775,2991.0,-9.795554754038813,Inf,Optimal
2,6,775,3025.0,-9.79210172594915,Inf,Optimal
2,6,775,3064.0,-9.79210172594915,Inf,Optimal
2,6,775,3105.0,-9.762712093494718,Inf,Optimal
2,6,775,3144.0,-9.762712093494718,Inf,Optimal
2,6,775,3183.0,-9.760354417495227,Inf,Optimal
2,6,775,3224.0,-9.760354417495227,Inf,Optimal
2,6,775,3265.0,-9.745789737066882,Inf,Optimal
2,6,775,3306.0,-9.745789737066882,Inf,Optimal
2,6,775,3346.0,-9.74419684632214,Inf,Optimal
2,6,775,3385.0,-9.74419684632214,Inf,Optimal
2,6,775,3425.0,-9.729061344735067,Inf,Optimal
2,6,775,3465.0,-9.729061344735067,Inf,Optimal
2,6,775,3506.0,-9.714807213867646,Inf,Optimal
2,6,775,3540.0,-9.714807213867646,Inf,Optimal
2,6,775,3574.0,-9.711354128292552,Inf,Optimal
2,6,775,3607.0,-9.711354128292552,Inf,Optimal
2,6,775,3640.0,-9.68196443835258,Inf,Optimal
2,6,775,3672.0,-9.68196443835258,Inf,Optimal
2,6,775,3705.0,-9.663056200393067,Inf,Optimal
2,6,775,3736.0,-9.663056200393067,Inf,Optimal
2,6,775,3768.0,-9.649470859574384,Inf,Optimal
2,6,775,3802.0,-9.649470859574384,Inf,Optimal
2,6,775,3835.0,-9.647450912806072,Inf,Optimal
2,6,775,3868.0,-9.647450912806072,Inf,Optimal
2,6,775,3901.0,-9.6462847471576,Inf,Optimal
2,6,775,3934.0,-9.6462847471576,Inf,Optimal
2,6,775,3966.0,-9.641809208520655,Inf,Optimal
2,6,775,4000.0,-9.641809208520655,Inf,Optimal
2,6,775,4033.0,-9.634981313655878,Inf,Optimal
2,6,775,4066.0,-9.634981313655878,Inf,Optimal
2,6,775,4100.0,-9.633666510454109,Inf,Optimal
2,6,775,4132.0,-9.633666510454109,Inf,Optimal
2,6,775,4165.0,-9.630213539849835,Inf,Optimal
2,6,775,4198.0,-9.630213539849835,Inf,Optimal
2,6,775,4231.0,-9.621355382741136,Inf,Optimal
2,6,775,4263.0,-9.621355382741136,Inf,Optimal
2,6,775,4297.0,-9.618177786814192,Inf,Optimal
2,6,775,4330.0,-9.618177786814192,Inf,Optimal
2,6,775,4365.0,-9.616628199030231,Inf,Optimal
2,6,775,4400.0,-9.616628199030231,Inf,Optimal
2,6,775,4432.0,-9.616157782560459,Inf,Optimal
2,6,775,4464.0,-9.616157782560459,Inf,Optimal
2,6,775,4498.0,-9.614991731882895,Inf,Optimal
2,6,775,4531.0,-9.614991731882895,Inf,Optimal
2,6,775,4564.0,-9.61460819477648,Inf,Optimal
2,6,775,4597.0,-9.61460819477648,Inf,Optimal
2,6,775,4630.0,-9.614560724007351,Inf,Optimal
2,6,775,4662.0,-9.614560724007351,Inf,Optimal
2,6,775,4694.0,-9.61344208661349,Inf,Optimal
2,6,775,4727.0,-9.61344208661349,Inf,Optimal
2,6,775,4761.0,-9.612419461095298,Inf,Optimal
2,6,775,4794.0,-9.612419461095298,Inf,Optimal
2,6,775,4827.0,-9.608966433005605,Inf,Optimal
2,6,775,4860.0,-9.608966433005605,Inf,Optimal
2,6,775,4894.0,-9.603688298381174,Inf,Optimal
2,6,775,4927.0,-9.603688298381174,Inf,Optimal
2,6,775,4958.0,-9.603398841862687,Inf,Optimal
2,6,775,4992.0,-9.603398841862687,Inf,Optimal
2,6,775,5024.0,-9.602195063075689,Inf,Optimal
2,6,775,5057.0,-9.602195063075689,Inf,Optimal
