seed,dimension,min_number_lower,adaptive_gap,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size,node_level
2,10,Inf,0.8,237,10494.0,1483397544,0.8591165300421939,0.9611505795614154,3339.0,61,412,12,0,10
2,10,Inf,0.8,237,10494.0,1483397544,0.8626446233356552,0.9611505795614154,3347.0,61,414,1,0,10
2,10,Inf,0.8,237,10494.0,1483397544,0.8626446233356552,0.9611505795614154,3440.0,63,422,13,0,11
2,10,Inf,0.8,237,10494.0,1483397544,0.8640723956046423,0.9611505795614154,3449.0,63,424,1,0,11
2,10,Inf,0.8,237,10494.0,1483397544,0.8640723956046423,0.9611505795614154,3500.0,65,429,10,1,5
2,10,Inf,0.8,237,10494.0,1483397544,0.8668101038522433,0.9611505795614154,3508.0,65,431,1,0,5
2,10,Inf,0.8,237,10494.0,1483397544,0.8668101038522433,0.9611505795614154,3577.0,67,439,14,0,12
2,10,Inf,0.8,237,10494.0,1483397544,0.8700211758194695,0.9611505795614154,3584.0,67,441,1,0,12
2,10,Inf,0.8,237,10494.0,1483397544,0.8700211758194695,0.9611505795614154,3681.0,69,456,21,11,14
2,10,Inf,0.8,237,10494.0,1483397544,0.8700471483075752,0.9611505795614154,3756.0,69,466,10,2,14
2,10,Inf,0.8,237,10494.0,1483397544,0.8700471483075752,0.9611505795614154,3814.0,71,472,10,1,6
2,10,Inf,0.8,237,10494.0,1483397544,0.8713123666940809,0.9611505795614154,3822.0,71,474,1,0,6
2,10,Inf,0.8,237,10494.0,1483397544,0.8713123666940809,0.9611505795614154,3878.0,73,480,13,0,13
2,10,Inf,0.8,237,10494.0,1483397544,0.874899241663728,0.9611505795614154,3886.0,73,482,1,0,13
2,10,Inf,0.8,237,10494.0,1483397544,0.874899241663728,0.9611505795614154,3946.0,75,488,10,1,7
2,10,Inf,0.8,237,10494.0,1483397544,0.8764449785235182,0.9611505795614154,3954.0,75,490,1,0,7
2,10,Inf,0.8,237,10494.0,1483397544,0.8764449785235182,0.9611505795614154,4010.0,77,496,12,0,14
2,10,Inf,0.8,237,10494.0,1483397544,0.8798997519019023,0.9611505795614154,4017.0,77,498,1,0,14
2,10,Inf,0.8,237,10494.0,1483397544,0.8798997519019023,0.9611505795614154,4078.0,79,504,12,0,5
2,10,Inf,0.8,237,10494.0,1483397544,0.8803394005078284,0.9611505795614154,4085.0,79,506,1,0,5
2,10,Inf,0.8,237,10494.0,1483397544,0.8803394005078284,0.9611505795614154,4141.0,81,512,10,1,8
2,10,Inf,0.8,237,10494.0,1483397544,0.8808325491921138,0.9611505795614154,4149.0,81,514,1,0,8
2,10,Inf,0.8,237,10494.0,1483397544,0.8808325491921138,0.9611505795614154,4273.0,83,523,20,17,15
2,10,Inf,0.8,237,10494.0,1483397544,0.8812987174462972,0.9611505795614154,4340.0,83,532,8,1,15
2,10,Inf,0.8,237,10494.0,1483397544,0.8812987174462972,0.9611505795614154,4384.0,85,536,9,1,6
2,10,Inf,0.8,237,10494.0,1483397544,0.8825538567839158,0.9611505795614154,4391.0,85,538,1,0,6
2,10,Inf,0.8,237,10494.0,1483397544,0.8825538567839158,0.9611505795614154,4479.0,87,549,15,0,15
2,10,Inf,0.8,237,10494.0,1483397544,0.885721378192553,0.9611505795614154,4487.0,87,551,1,0,15
2,10,Inf,0.8,237,10494.0,1483397544,0.885721378192553,0.9611505795614154,4553.0,89,558,11,1,9
2,10,Inf,0.8,237,10494.0,1483397544,0.8870417959282866,0.9611505795614154,4561.0,89,560,1,0,9
2,10,Inf,0.8,237,10494.0,1483397544,0.8870417959282866,0.9611505795614154,4626.0,91,567,11,1,7
2,10,Inf,0.8,237,10494.0,1483397544,0.888552044204227,0.9611505795614154,4633.0,91,569,1,0,7
2,10,Inf,0.8,237,10494.0,1483397544,0.888552044204227,0.9611505795614154,4699.0,93,576,14,0,16
2,10,Inf,0.8,237,10494.0,1483397544,0.8890004519663645,0.9611505795614154,4707.0,93,578,1,0,16
2,10,Inf,0.8,237,10494.0,1483397544,0.8890004519663645,0.9611505795614154,4750.0,95,582,11,0,6
2,10,Inf,0.8,237,10494.0,1483397544,0.8908462769267645,0.9611505795614154,4758.0,95,584,1,0,6
2,10,Inf,0.8,237,10494.0,1483397544,0.8908462769267645,0.9611505795614154,4846.0,97,591,11,1,10
2,10,Inf,0.8,237,10494.0,1483397544,0.8928190741274835,0.9611505795614154,4853.0,97,593,1,0,10
2,10,Inf,0.8,237,10494.0,1483397544,0.8928190741274835,0.9611505795614154,4904.0,99,598,10,0,7
2,10,Inf,0.8,237,10494.0,1483397544,0.8928953949317782,0.9611505795614154,4911.0,99,600,1,0,7
2,10,Inf,0.8,237,10494.0,1483397544,0.8928953949317782,0.9611505795614154,4991.0,101,609,13,1,8
2,10,Inf,0.8,237,10494.0,1483397544,0.8932803999267622,0.9611505795614154,4999.0,101,611,1,0,8
2,10,Inf,0.8,237,10494.0,1483397544,0.8932803999267622,0.9611505795614154,5065.0,103,617,20,15,16
2,10,Inf,0.8,237,10494.0,1483397544,0.8952629717830034,0.9611505795614154,5136.0,103,627,9,0,16
2,10,Inf,0.8,237,10494.0,1483397544,0.8952629717830034,0.9611505795614154,5200.0,105,634,13,0,17
2,10,Inf,0.8,237,10494.0,1483397544,0.895812973619512,0.9611505795614154,5208.0,105,636,1,0,17
2,10,Inf,0.8,237,10494.0,1483397544,0.895812973619512,0.9611505795614154,5263.0,107,642,11,0,11
2,10,Inf,0.8,237,10494.0,1483397544,0.8970383921673855,0.9611505795614154,5270.0,107,644,1,0,11
2,10,Inf,0.8,237,10494.0,1483397544,0.8970383921673855,0.9611505795614154,5318.0,109,649,9,0,8
2,10,Inf,0.8,237,10494.0,1483397544,0.8971791372213609,0.9611505795614154,5327.0,109,651,1,0,8
2,10,Inf,0.8,237,10494.0,1483397544,0.8971791372213609,0.9611505795614154,5387.0,111,657,12,1,9
2,10,Inf,0.8,237,10494.0,1483397544,0.8988400542047166,0.9611505795614154,5395.0,111,659,1,0,9
2,10,Inf,0.8,237,10494.0,1483397544,0.8988400542047166,0.9611505795614154,5446.0,113,665,13,0,18
2,10,Inf,0.8,237,10494.0,1483397544,0.9012339399582008,0.9611505795614154,5453.0,113,667,1,0,18
2,10,Inf,0.8,237,10494.0,1483397544,0.9012339399582008,0.9611505795614154,5517.0,115,674,13,1,10
2,10,Inf,0.8,237,10494.0,1483397544,0.9012783070308023,0.9611505795614154,5524.0,115,676,1,0,10
2,10,Inf,0.8,237,10494.0,1483397544,0.9012783070308023,0.9611505795614154,5625.0,117,688,14,0,9
2,10,Inf,0.8,237,10494.0,1483397544,0.9014368609391701,0.9611505795614154,5633.0,117,690,1,0,9
2,10,Inf,0.8,237,10494.0,1483397544,0.9014368609391701,0.9611505795614154,5709.0,119,699,12,0,12
2,10,Inf,0.8,237,10494.0,1483397544,0.9024731508208561,0.9611505795614154,5717.0,119,701,1,1,12
2,10,Inf,0.8,237,10494.0,1483397544,0.9024731508208561,0.9611505795614154,5768.0,121,707,12,0,19
2,10,Inf,0.8,237,10494.0,1483397544,0.9054874505085206,0.9611505795614154,5775.0,121,709,1,0,19
2,10,Inf,0.8,237,10494.0,1483397544,0.9054874505085206,0.9611505795614154,5834.0,123,715,12,1,11
2,10,Inf,0.8,237,10494.0,1483397544,0.9056231546035687,0.9611505795614154,5842.0,123,717,1,0,11
2,10,Inf,0.8,237,10494.0,1483397544,0.9056231546035687,0.9611505795614154,5920.0,125,729,20,14,17
2,10,Inf,0.8,237,10494.0,1483397544,0.9065232437446329,0.9611505795614154,5969.0,125,735,8,4,17
2,10,Inf,0.8,237,10494.0,1483397544,0.9065232437446329,0.9611505795614154,6028.0,127,742,12,0,20
2,10,Inf,0.8,237,10494.0,1483397544,0.9065960901495705,0.9611505795614154,6035.0,127,744,1,0,20
2,10,Inf,0.8,237,10494.0,1483397544,0.9065960901495705,0.9611505795614154,6096.0,129,750,13,0,10
2,10,Inf,0.8,237,10494.0,1483397544,0.9073761135817839,0.9611505795614154,6104.0,129,752,1,0,10
2,10,Inf,0.8,237,10494.0,1483397544,0.9073761135817839,0.9611505795614154,6191.0,131,762,15,0,13
2,10,Inf,0.8,237,10494.0,1483397544,0.9095784258599374,0.9611505795614154,6198.0,131,764,1,0,13
2,10,Inf,0.8,237,10494.0,1483397544,0.9095784258599374,0.9611505795614154,6264.0,133,772,12,0,21
2,10,Inf,0.8,237,10494.0,1483397544,0.9105323362152636,0.9611505795614154,6291.0,133,774,1,0,21
2,10,Inf,0.8,237,10494.0,1483397544,0.9105323362152636,0.9611505795614154,6362.0,135,782,13,1,12
2,10,Inf,0.8,237,10494.0,1483397544,0.9114647094369883,0.9611505795614154,6369.0,135,784,1,0,12
2,10,Inf,0.8,237,10494.0,1483397544,0.9114647094369883,0.9611505795614154,6447.0,137,793,15,0,11
2,10,Inf,0.8,237,10494.0,1483397544,0.9130931071506425,0.9611505795614154,6454.0,137,795,1,0,11
2,10,Inf,0.8,237,10494.0,1483397544,0.9130931071506425,0.9611505795614154,6512.0,139,802,11,0,22
2,10,Inf,0.8,237,10494.0,1483397544,0.9136135175709376,0.9611505795614154,6520.0,139,804,1,0,22
2,10,Inf,0.8,237,10494.0,1483397544,0.9136135175709376,0.9611505795614154,6576.0,141,810,14,0,14
2,10,Inf,0.8,237,10494.0,1483397544,0.9138694151120232,0.9611505795614154,6584.0,141,812,1,0,14
2,10,Inf,0.8,237,10494.0,1483397544,0.9138694151120232,0.9611505795614154,6727.0,143,820,18,14,18
2,10,Inf,0.8,237,10494.0,1483397544,0.9161132239295428,0.9611505795614154,6763.0,143,825,6,1,18
2,10,Inf,0.8,237,10494.0,1483397544,0.9161132239295428,0.9611505795614154,6835.0,145,833,12,1,7
2,10,Inf,0.8,237,10494.0,1483397544,0.9161765366834052,0.9611505795614154,6843.0,145,835,1,0,7
2,10,Inf,0.8,237,10494.0,1483397544,0.9161765366834052,0.9611505795614154,6903.0,147,843,11,0,23
2,10,Inf,0.8,237,10494.0,1483397544,0.9162326536531852,0.9611505795614154,6911.0,147,845,1,0,23
2,10,Inf,0.8,237,10494.0,1483397544,0.9162326536531852,0.9611505795614154,6980.0,149,853,14,1,13
2,10,Inf,0.8,237,10494.0,1483397544,0.917411973842257,0.9611505795614154,6988.0,149,855,1,0,13
2,10,Inf,0.8,237,10494.0,1483397544,0.917411973842257,0.9611505795614154,7047.0,151,861,14,0,12
2,10,Inf,0.8,237,10494.0,1483397544,0.9191383565529828,0.9611505795614154,7055.0,151,863,1,0,12
2,10,Inf,0.8,237,10494.0,1483397544,0.9191383565529828,0.9611505795614154,7136.0,153,874,13,0,24
2,10,Inf,0.8,237,10494.0,1483397544,0.9193327694910739,0.9611505795614154,7143.0,153,876,1,0,24
2,10,Inf,0.8,237,10494.0,1483397544,0.9193327694910739,0.9611505795614154,7208.0,155,883,14,0,15
2,10,Inf,0.8,237,10494.0,1483397544,0.9213515792651708,0.9611505795614154,7216.0,155,885,1,0,15
2,10,Inf,0.8,237,10494.0,1483397544,0.9213515792651708,0.9611505795614154,7273.0,157,891,13,0,13
2,10,Inf,0.8,237,10494.0,1483397544,0.9222567018576913,0.9611505795614154,7281.0,157,893,1,0,13
2,10,Inf,0.8,237,10494.0,1483397544,0.9222567018576913,0.9611505795614154,7508.0,159,895,13,14,19
2,10,Inf,0.8,237,10494.0,1483397544,0.922475101867493,0.9611505795614154,7539.0,159,899,5,4,19
2,10,Inf,0.8,237,10494.0,1483397544,0.922475101867493,0.9611505795614154,7658.0,161,910,20,11,20
2,10,Inf,0.8,237,10494.0,1483397544,0.922778878351513,0.9611505795614154,7699.0,161,916,6,3,20
2,10,Inf,0.8,237,10494.0,1483397544,0.922778878351513,0.9611505795614154,7751.0,163,921,11,1,8
2,10,Inf,0.8,237,10494.0,1483397544,0.9228119759811171,0.9611505795614154,7759.0,163,923,1,1,8
2,10,Inf,0.8,237,10494.0,1483397544,0.9228119759811171,0.9611505795614154,7829.0,165,931,15,1,14
2,10,Inf,0.8,237,10494.0,1483397544,0.9229551308076674,0.9611505795614154,7837.0,165,933,1,0,14
2,10,Inf,0.8,237,10494.0,1483397544,0.9229551308076674,0.9611505795614154,7905.0,167,942,13,0,25
2,10,Inf,0.8,237,10494.0,1483397544,0.9252368287759465,0.9611505795614154,7912.0,167,944,1,0,25
2,10,Inf,0.8,237,10494.0,1483397544,0.9252368287759465,0.9611505795614154,7977.0,169,951,14,0,16
2,10,Inf,0.8,237,10494.0,1483397544,0.9261155442609771,0.9611505795614154,7985.0,169,953,1,0,16
2,10,Inf,0.8,237,10494.0,1483397544,0.9261155442609771,0.9611505795614154,8066.0,171,962,14,0,14
2,10,Inf,0.8,237,10494.0,1483397544,0.9265522531768463,0.9611505795614154,8074.0,171,964,1,0,14
2,10,Inf,0.8,237,10494.0,1483397544,0.9265522531768463,0.9611505795614154,8134.0,173,972,12,0,26
2,10,Inf,0.8,237,10494.0,1483397544,0.9277471509012376,0.9611505795614154,8141.0,173,974,1,0,26
2,10,Inf,0.8,237,10494.0,1483397544,0.9277471509012376,0.9611505795614154,8200.0,175,980,11,1,9
2,10,Inf,0.8,237,10494.0,1483397544,0.9280738731595307,0.9611505795614154,8207.0,175,982,1,0,9
2,10,Inf,0.8,237,10494.0,1483397544,0.9280738731595307,0.9611505795614154,8283.0,177,988,14,1,15
2,10,Inf,0.8,237,10494.0,1483397544,0.9306639321944821,0.9611505795614154,8291.0,177,990,1,0,15
2,10,Inf,0.8,237,10494.0,1483397544,0.9306639321944821,0.9611505795614154,8349.0,179,998,11,0,27
2,10,Inf,0.8,237,10494.0,1483397544,0.9309143410376941,0.9611505795614154,8356.0,179,1000,1,0,27
2,10,Inf,0.8,237,10494.0,1483397544,0.9309143410376941,0.9611505795614154,8416.0,181,1007,14,0,17
2,10,Inf,0.8,237,10494.0,1483397544,0.9318004649821303,0.9611505795614154,8423.0,181,1009,1,0,17
2,10,Inf,0.8,237,10494.0,1483397544,0.9318004649821303,0.9611505795614154,8485.0,183,1016,14,0,15
2,10,Inf,0.8,237,10494.0,1483397544,0.9319670832842004,0.9611505795614154,8492.0,183,1018,1,0,15
2,10,Inf,0.8,237,10494.0,1483397544,0.9319670832842004,0.9611505795614154,8541.0,185,1023,9,3,8
2,10,Inf,0.8,237,10494.0,1483397544,0.933100239518829,0.9611505795614154,8548.0,185,1025,1,0,8
2,10,Inf,0.8,237,10494.0,1483397544,0.933100239518829,0.9611505795614154,8615.0,187,1033,15,1,16
2,10,Inf,0.8,237,10494.0,1483397544,0.9331569609084523,0.9611505795614154,8622.0,187,1035,1,0,16
2,10,Inf,0.8,237,10494.0,1483397544,0.9331569609084523,0.9611505795614154,8693.0,189,1043,12,1,10
2,10,Inf,0.8,237,10494.0,1483397544,0.9357085691557492,0.9611505795614154,8701.0,189,1045,1,0,10
2,10,Inf,0.8,237,10494.0,1483397544,0.9357085691557492,0.9611505795614154,8767.0,191,1055,12,0,28
2,10,Inf,0.8,237,10494.0,1483397544,0.9357733447554001,0.9611505795614154,8774.0,191,1057,1,0,28
2,10,Inf,0.8,237,10494.0,1483397544,0.9357733447554001,0.9611505795614154,8833.0,193,1064,14,0,18
2,10,Inf,0.8,237,10494.0,1483397544,0.9372219618127747,0.9611505795614154,8840.0,193,1066,1,0,18
2,10,Inf,0.8,237,10494.0,1483397544,0.9372219618127747,0.9611505795614154,8948.0,195,1084,20,14,21
2,10,Inf,0.8,237,10494.0,1483397544,0.9376184600369027,0.9611505795614154,8978.0,195,1088,4,3,21
2,10,Inf,0.8,237,10494.0,1483397544,0.9376184600369027,0.9611505795614154,9033.0,197,1094,13,0,16
2,10,Inf,0.8,237,10494.0,1483397544,0.9382664024720236,0.9611505795614154,9040.0,197,1096,1,0,16
2,10,Inf,0.8,237,10494.0,1483397544,0.9382664024720236,0.9611505795614154,9113.0,199,1104,13,1,11
2,10,Inf,0.8,237,10494.0,1483397544,0.938355925576317,0.9611505795614154,9121.0,199,1106,1,0,11
2,10,Inf,0.8,237,10494.0,1483397544,0.938355925576317,0.9611505795614154,9178.0,201,1112,14,1,17
2,10,Inf,0.8,237,10494.0,1483397544,0.9392344611709509,0.9611505795614154,9186.0,201,1114,1,0,17
2,10,Inf,0.8,237,10494.0,1483397544,0.9392344611709509,0.9611505795614154,9241.0,203,1120,13,0,19
2,10,Inf,0.8,237,10494.0,1483397544,0.9399690890561656,0.9611505795614154,9248.0,203,1122,1,0,19
2,10,Inf,0.8,237,10494.0,1483397544,0.9399690890561656,0.9611505795614154,9311.0,205,1131,12,0,29
2,10,Inf,0.8,237,10494.0,1483397544,0.9407998661501589,0.9611505795614154,9317.0,205,1133,1,0,29
2,10,Inf,0.8,237,10494.0,1483397544,0.9407998661501589,0.9611505795614154,9377.0,207,1139,10,3,9
2,10,Inf,0.8,237,10494.0,1483397544,0.9415434037458997,0.9611505795614154,9385.0,207,1141,1,0,9
2,10,Inf,0.8,237,10494.0,1483397544,0.9415434037458997,0.9611505795614154,9439.0,209,1147,13,1,18
2,10,Inf,0.8,237,10494.0,1483397544,0.9426029060143235,0.9611505795614154,9447.0,209,1149,1,0,18
2,10,Inf,0.8,237,10494.0,1483397544,0.9426029060143235,0.9611505795614154,9510.0,211,1156,13,0,17
2,10,Inf,0.8,237,10494.0,1483397544,0.9431060797677009,0.9611505795614154,9518.0,211,1158,1,0,17
2,10,Inf,0.8,237,10494.0,1483397544,0.9431060797677009,0.9611505795614154,9571.0,213,1164,12,0,20
2,10,Inf,0.8,237,10494.0,1483397544,0.9445563728294627,0.9611505795614154,9579.0,213,1166,1,0,20
2,10,Inf,0.8,237,10494.0,1483397544,0.9445563728294627,0.9611505795614154,9654.0,215,1174,11,0,30
2,10,Inf,0.8,237,10494.0,1483397544,0.9446129665054126,0.9611505795614154,9661.0,215,1176,1,0,30
2,10,Inf,0.8,237,10494.0,1483397544,0.9446129665054126,0.9611505795614154,9720.0,217,1183,12,0,19
2,10,Inf,0.8,237,10494.0,1483397544,0.9447019308336502,0.9611505795614154,9727.0,217,1185,1,0,19
2,10,Inf,0.8,237,10494.0,1483397544,0.9447019308336502,0.9611505795614154,9782.0,219,1191,13,1,12
2,10,Inf,0.8,237,10494.0,1483397544,0.9449961491998367,0.9611505795614154,9790.0,219,1193,1,0,12
2,10,Inf,0.8,237,10494.0,1483397544,0.9449961491998367,0.9611505795614154,9929.0,221,1205,20,17,22
2,10,Inf,0.8,237,10494.0,1483397544,0.9461505652499533,0.9611505795614154,9956.0,221,1209,4,0,22
2,10,Inf,0.8,237,10494.0,1483397544,0.9461505652499533,0.9611505795614154,10020.0,223,1216,12,3,10
2,10,Inf,0.8,237,10494.0,1483397544,0.9472487297758739,0.9611505795614154,10028.0,223,1218,1,0,10
2,10,Inf,0.8,237,10494.0,1483397544,0.9472487297758739,0.9611505795614154,10095.0,225,1227,13,0,21
2,10,Inf,0.8,237,10494.0,1483397544,0.9477552577903812,0.9611505795614154,10102.0,225,1229,1,0,21
2,10,Inf,0.8,237,10494.0,1483397544,0.9477552577903812,0.9611505795614154,10159.0,227,1236,13,0,18
2,10,Inf,0.8,237,10494.0,1483397544,0.9478189890509303,0.9611505795614154,10167.0,227,1238,1,0,18
2,10,Inf,0.8,237,10494.0,1483397544,0.9478189890509303,0.9611505795614154,10225.0,229,1245,11,0,20
2,10,Inf,0.8,237,10494.0,1483397544,0.9490317487869799,0.9611505795614154,10233.0,229,1247,1,1,20
2,10,Inf,0.8,237,10494.0,1483397544,0.9490317487869799,0.9611505795614154,10289.0,231,1253,12,1,13
2,10,Inf,0.8,237,10494.0,1483397544,0.9494219268678927,0.9611505795614154,10297.0,231,1255,1,0,13
2,10,Inf,0.8,237,10494.0,1483397544,0.9494219268678927,0.9611505795614154,10358.0,233,1264,11,0,31
2,10,Inf,0.8,237,10494.0,1483397544,0.950410053556789,0.9611505795614154,10365.0,233,1266,1,0,31
2,10,Inf,0.8,237,10494.0,1483397544,0.950410053556789,0.9611505795614154,10426.0,235,1273,12,0,22
2,10,Inf,0.8,237,10494.0,1483397544,0.951097989499544,0.9611505795614154,10434.0,235,1275,1,0,22
2,10,Inf,0.8,237,10494.0,1483397544,0.951097989499544,0.9611505795614154,10486.0,237,1281,10,0,21
2,10,Inf,0.8,237,10494.0,1483397544,0.9517247150071194,0.9611505795614154,10494.0,237,1283,1,0,21
