seed,dimension,time,solution,dual_gap,rel_dual_gap,termination,ncalls
1,50,9.735,-0.19485729597723883,4.520857299628034e-8,2.3200862338539854e-7,OPTIMAL,2598
2,50,11.915,-0.005755328603615606,9.901932218614462e-8,1.720480775397235e-5,OPTIMAL,3320
3,50,14.209,-0.3203631890980584,0.0020968199293043277,0.0065451337752244765,OPTIMAL,2858
4,50,11.943,-0.12503670108649562,5.589862789312505e-8,4.4705776309994387e-7,OPTIMAL,2862
5,50,14.382,-0.5112772761487531,0.003771195301131458,0.007376027601966513,OPTIMAL,2797
6,50,9.199,0.07048853132736765,0.00013435329508015847,0.0019096704536651682,OPTIMAL,2873
7,50,11.773,-0.06416483737341239,8.55455688508755e-8,1.333215704312258e-6,OPTIMAL,3208
8,50,37.272,-0.36313472077125813,0.0031623002357176744,0.008708338957512234,OPTIMAL,6450
9,50,10.227,-0.24165129255073392,0.00032096980824114496,0.0013282354290480708,OPTIMAL,2341
10,50,303.902,-4.515249202028075,0.0374129794391278,0.008285916848692058,OPTIMAL,85343
1,55,16.133,-0.3403414123092568,0.002733241805076614,0.008030882244188988,OPTIMAL,2985
2,55,7.774,-0.1708364941059004,7.128704690440024e-8,4.1728231006783527e-7,OPTIMAL,2200
3,55,16.376,-0.3359794165216692,0.0017216194629757209,0.0051241813584871326,OPTIMAL,3153
4,55,13.165,0.0827306748861133,9.938626988059696e-8,1.2013245318326725e-6,OPTIMAL,3428
5,55,48.198,-20.45121705888145,0.12965972355960886,0.0063399514652992695,OPTIMAL,20573
6,55,11.926,-0.08470986422451265,0.0001516360633337932,0.0017900638222238347,OPTIMAL,3140
7,55,378.037,-2.31754014423038,0.0049748181409059455,0.0021465941607488347,OPTIMAL,66970
8,55,10.769,-0.08091483453389214,0.00035094359065201974,0.004337197161356399,OPTIMAL,3200
9,55,12.307,-0.4929633718701715,0.004453372686734125,0.009033881502877622,OPTIMAL,2273
10,55,17.904,-0.4312257162609769,0.0028413864626034013,0.006589093264752792,OPTIMAL,3137
1,60,26.327,-0.2911992243371574,0.0005275499074556822,0.001811645991353577,OPTIMAL,4707
2,60,20.096,-0.04599805522906175,7.114712868849793e-8,1.5467421032084613e-6,OPTIMAL,4379
3,60,1800.618,-2.4843369039916112,9.404316782932487,3.7854434186532706,Time limit reached,258656
4,60,18.302,-0.21329478048900424,6.687322887111158e-8,3.1352491944620755e-7,OPTIMAL,3838
5,60,25.826,0.00827779148749419,8.588663447106626e-8,1.0375657049478312e-5,OPTIMAL,5136
6,60,17.145,-0.03267731734952928,1.1561054069630927e-7,3.537944668458981e-6,OPTIMAL,4052
7,60,61.668,-1.8377344075878224,0.009590516567945517,0.005218663006116243,OPTIMAL,9820
8,60,17.283,-0.32356132995874104,0.0007757649773413311,0.0023975824844095334,OPTIMAL,3359
9,60,258.967,-0.914070372729014,0.005969314769507239,0.006530476151070818,OPTIMAL,55370
10,60,96.772,-0.7023379823353925,0.0031120866502438727,0.004431038514954949,OPTIMAL,31714
1,65,20.689,-0.3659541774854692,0.002056368673179154,0.00561919715552586,OPTIMAL,3422
2,65,22.062,-0.37508532711395376,0.004230922625726774,0.01127989371986654,OPTIMAL,3745
3,65,134.568,-0.02747495588958182,1.4748282417542669e-7,5.367900307761747e-6,OPTIMAL,19466
4,65,1800.224,-12.785934160881745,1.0830435181965061,0.08470585759076185,Time limit reached,275798
5,65,18.602,-0.023075016416785,8.68134671372367e-8,3.7622277518332646e-6,OPTIMAL,3971
6,65,538.353,-1.906562849203393,0.013995407500867252,0.0073406483855042405,OPTIMAL,99122
7,65,23.282,-0.25866758635397585,0.000845316094424009,0.0032679629726286193,OPTIMAL,4332
8,65,67.57,-0.3869489118960732,0.0032006191363005976,0.008271425601424666,OPTIMAL,10353
9,65,22.137,-0.24290337753834046,0.0012972136468247242,0.005340451252556045,OPTIMAL,4166
10,65,21.419,-0.5383931988801028,0.004518354206240804,0.008392294359660024,OPTIMAL,3239
1,70,26.02,-0.168231503791333,0.0005443873605400495,0.0032359418317706046,OPTIMAL,4968
2,70,30.982,-0.4591877640774251,0.0026161955524775515,0.0056974417812152905,OPTIMAL,5100
3,70,174.131,-0.1998201707109476,1.0794339672104414e-7,5.402027049470947e-7,OPTIMAL,26221
4,70,35.844,-0.4726634595531055,0.000457734131245946,0.0009684144648683549,OPTIMAL,5236
5,70,508.542,-0.7150660523066845,0.0012326259971295883,0.0017237931980595936,OPTIMAL,76917
6,70,62.268,-0.7917620987902632,0.006403649604298622,0.008087845596654332,OPTIMAL,9992
7,70,50.933,-1.401203453978604,0.009237706359015219,0.006592694538958991,OPTIMAL,8361
8,70,1800.119,-5.652374551488489,5.3845379943329235,0.9526152142403526,Time limit reached,268806
9,70,29.065,-0.17251655521789788,8.727600153690673e-8,5.0589928269013e-7,OPTIMAL,5370
10,70,96.393,-0.04341098500394486,9.526833805173496e-8,2.194567528082528e-6,OPTIMAL,14144
1,75,27.798,-0.09031217240729195,0.0007379876593438528,0.00817151929438325,OPTIMAL,5516
2,75,31.848,0.10906859996066187,2.1633971654888562e-5,0.00019839132119521308,OPTIMAL,5792
3,75,26.56,-0.244447014613295,0.0010259464634400917,0.004197009585341413,OPTIMAL,5118
4,75,43.731,-0.12884068350846511,1.2145618533132563e-7,9.426850434501591e-7,OPTIMAL,7105
5,75,53.983,-0.2862748614547646,0.0014354111888436605,0.005014101418298915,OPTIMAL,8405
6,75,971.428,-1.1772117880771367,0.009311311916204268,0.007909631903545078,OPTIMAL,153647
7,75,1800.724,-17.84847701144653,2.550283754781457,0.14288523066398984,Time limit reached,315983
8,75,59.169,-0.38472788014590303,0.011216651414171164,0.029154766246515317,OPTIMAL,8487
9,75,30.535,0.022928429257961236,1.2614946298672436e-7,5.501910123473889e-6,OPTIMAL,5408
10,75,285.42,-0.27807533222605535,0.00759809253540239,0.027323863913343037,OPTIMAL,37732
1,80,40.125,-0.15853622792149374,0.0003287161574776487,0.0020734450528268346,OPTIMAL,6648
2,80,36.696,-0.04864378500172328,1.7533408580572285e-7,3.604449896312784e-6,OPTIMAL,6302
3,80,85.54,-0.233132719406401,0.0008437997076056192,0.003619396323922653,OPTIMAL,12185
4,80,73.884,-0.313433967771975,7.313820229992718e-5,0.0002333448503358629,OPTIMAL,11177
5,80,45.654,-0.20237542922797486,0.000531688603632896,0.0026272389175958297,OPTIMAL,7233
6,80,1800.,Inf,Inf,Inf,NOT LINEAR FEASIBLE,Inf
7,80,38.499,-0.24250087730053826,0.0001729488864495865,0.0007131887042010409,OPTIMAL,5805
8,80,1800.793,0.4684969229548539,11.189586132736709,Inf,Time limit reached,212806
9,80,45.748,-0.44483815976650554,0.017830220659621754,0.040082489031473365,OPTIMAL,6489
10,80,7.231,-42.21402400576017,0.22363278055639313,0.005297594480115852,OPTIMAL,1303
1,85,159.548,-0.4149554067854856,0.012733612632085,0.030686701327084384,OPTIMAL,22520
2,85,98.755,-0.13549719143500272,1.8261360243521096e-5,0.00013477297979479504,OPTIMAL,13815
3,85,353.036,-0.18304094061111736,0.00011072511796456075,0.0006049199572231418,OPTIMAL,53179
4,85,1800.66,-0.8047772228696031,3.630336662299726,4.510983361774324,Time limit reached,228797
5,85,46.913,-0.007899813741708672,1.1845904157592457e-7,1.4995168930438953e-5,OPTIMAL,8141
6,85,54.28,-0.25886698151262183,7.245308636200098e-5,0.00027988539109406784,OPTIMAL,7803
7,85,94.802,-0.4096196992698061,0.032937608352710535,0.08041021564984688,OPTIMAL,14265
8,85,56.262,-0.28650666078596376,8.176657898534279e-5,0.000285391546433983,OPTIMAL,7445
9,85,47.244,-0.0605842689067172,8.634112386163295e-8,1.4251409717359814e-6,OPTIMAL,8457
10,85,46.687,-0.11504132670168732,9.160336562019644e-5,0.0007962648575649023,OPTIMAL,6645
1,90,1800.39,-0.6994685862318634,6.1161975787330345,8.744063277640329,Time limit reached,217937
2,90,1800.523,-7.24452015099858,2.0579526816910487,0.2840702543159303,Time limit reached,233578
3,90,1800.95,-0.9624086117109591,8.644893853504744,8.98256078375686,Time limit reached,262370
4,90,1200.312,-0.06996316879294484,1.3995305647718226e-7,2.0003818993872567e-6,OPTIMAL,147277
5,90,85.803,-0.4239847218992722,0.07707097661747192,0.18177772131086833,OPTIMAL,12083
6,90,56.043,-0.2241473120072769,0.0010697994356795582,0.004772751571720063,OPTIMAL,8413
7,90,57.128,-0.11692744352683182,7.678780874442737e-5,0.0006567133123611529,OPTIMAL,8467
8,90,725.276,0.051784722117332205,2.321098431234958e-7,4.482227073973849e-6,OPTIMAL,85554
9,90,912.586,-0.6129035231270954,0.051112127183986944,0.0833934302142819,OPTIMAL,119590
10,90,41.136,-0.12216709688372135,0.0003410855437913085,0.002791959148509142,OPTIMAL,6988
1,95,1800.758,3.145387008469008,34.6222731060063,Inf,Time limit reached,232303
2,95,169.222,-0.5838232004358926,1.3505750938310843,2.313328920164052,OPTIMAL,20941
3,95,56.8,-0.03439091801377869,2.2269980415323687e-7,6.4755411316444755e-6,OPTIMAL,8820
4,95,1800.645,24.709961787548846,265.40220133351494,Inf,Time limit reached,210998
5,95,647.978,-0.22528922329026352,0.000540713374198476,0.002400085393795418,OPTIMAL,79092
6,95,1801.253,-4.8296310987434445,3.3414177877957822,0.6918577670797962,Time limit reached,256403
7,95,1800.404,-8.209207233283685,2.6183402615357565,0.3189516584402779,Time limit reached,231055
8,95,1800.261,1.9897328929261384,26.62171539174055,Inf,Time limit reached,232226
9,95,873.108,-0.8188123358339121,0.005337398186092024,0.006518463330985601,OPTIMAL,124037
10,95,188.29,0.0971768630665728,9.287709065419758e-5,0.0009566674639547192,OPTIMAL,24554
1,100,1800.624,-0.8560206923120243,1.2844632150764004,1.500504867011096,Time limit reached,103712
2,100,346.94,-0.35170988744491527,0.05395403077375516,0.15340493031264418,OPTIMAL,19843
3,100,1800.572,-21.16748803902213,2.5273513030892936,0.11939779053755163,Time limit reached,110029
4,100,1801.759,14.278724134759662,1690.7255594171545,Inf,Time limit reached,78953
5,100,256.867,-0.21595071533873156,3.006043667874714e-7,1.3920044965628178e-6,OPTIMAL,14671
6,100,3.372,-107.86999242098021,0.08372496025965859,0.0007761654411998872,OPTIMAL,171
7,100,1803.676,4.656742007189493,30.291175436826563,Inf,Time limit reached,61085
8,100,247.268,-0.0500387771338332,0.0003328303536417332,0.006651448590591024,OPTIMAL,8645
9,100,641.509,-0.38373675607874425,1.0738707019431906,2.7984567152666195,OPTIMAL,26845
10,100,1802.747,6.017646686949439,11.237738819005623,Inf,Time limit reached,94614
1,105,202.475,-0.06680598685704736,0.0005142618836017077,0.0076978412833289085,OPTIMAL,11044
2,105,588.436,-0.06683950964644902,1.5833719546609615e-7,2.3689161740358175e-6,OPTIMAL,32068
3,105,399.78,-0.05530258176950009,6.651921413188966,120.2822942500953,OPTIMAL,20984
4,105,1803.027,0.5387547767114631,1405.2278361185795,Inf,Time limit reached,107692
5,105,317.227,-0.2694307528955222,0.6856299759145964,2.5447354043525414,OPTIMAL,12571
6,105,346.624,-0.3397931639916669,0.1599570317890472,0.47074823374895786,OPTIMAL,17112
7,105,320.964,0.006804542823745097,2.601024974291377e-7,3.822629189362138e-5,OPTIMAL,9363
8,105,1803.306,26.311393578220965,279.8418810292614,Inf,Time limit reached,59095
9,105,1800.319,16.78719733953195,215.53267033700385,Inf,Time limit reached,86034
10,105,1802.528,0.10705703809774958,1378.0537389466165,Inf,Time limit reached,86859
1,110,438.643,-0.2922544418199538,1.7510122132057981,5.991396408902234,OPTIMAL,22853
2,110,613.533,-0.34319978758906844,0.21376413888165913,0.62285626801614,OPTIMAL,31623
3,110,1800.481,-12.365550181444878,4.27886966252829,0.34603148260632566,Time limit reached,100220
4,110,1802.881,4.605394294374234,364.0163792707864,Inf,Time limit reached,87861
5,110,1801.164,8.829071791596443,20.060186695765886,Inf,Time limit reached,100061
6,110,688.918,-0.34821722574149955,0.06446690695471935,0.18513416967653581,OPTIMAL,36218
7,110,1801.859,-0.1317027299101846,1349.9968725645297,10250.333257975497,Time limit reached,80414
8,110,1719.422,-0.24735420888123782,0.6464790802416239,2.6135762280560906,OPTIMAL,88991
9,110,1802.92,10.505025332431273,20.128108451374818,Inf,Time limit reached,91309
10,110,1801.265,-0.27562206358663033,417.713302722284,1515.529262377042,Time limit reached,90426
1,115,243.8,-0.47502016502468725,1.5587234269529346,3.2813837005675883,OPTIMAL,11722
2,115,1801.884,-0.8686598941457981,0.3252149198837879,0.3743869402461477,Time limit reached,89777
3,115,1800.75,-0.038484431637872574,23.649435184388256,614.5195388858184,Time limit reached,98551
4,115,1800.,Inf,Inf,Inf,NOT LINEAR FEASIBLE,Inf
5,115,1800.842,-0.46190699327527507,1.635270131410283,3.5402584399403936,Time limit reached,94419
6,115,442.799,-0.3879504313581237,0.2473862626602248,0.6376749261347213,OPTIMAL,24371
7,115,1803.095,36.7757257829664,644.6429775328928,Inf,Time limit reached,83730
8,115,1802.756,28.128944152189902,48.74651768943326,Inf,Time limit reached,98094
9,115,489.338,-0.08626073220236719,5.950611509782758,68.98401344220748,OPTIMAL,24220
10,115,1800.525,-51.153906943351906,8.400639976055594,0.16422284196901138,Time limit reached,98447
1,120,1802.041,0.5704636036884706,253.63629717127768,Inf,Time limit reached,78494
2,120,1802.304,-0.649428720682965,4.623183652725511,7.118846927286474,Time limit reached,91543
3,120,1803.11,10.883748478630697,99.56968520556374,Inf,Time limit reached,100010
4,120,1802.674,-7.623941486822879,48.11439753087228,6.310961018527303,Time limit reached,95882
5,120,1800.969,3.717623637886012,17.850808824486478,Inf,Time limit reached,92615
6,120,1803.03,-0.2570315584329629,371.4211960626125,1445.0412172226856,Time limit reached,82960
7,120,1801.972,6.141806194832151,98.25676777640307,Inf,Time limit reached,75927
8,120,472.366,-0.26155061850656663,0.2207085738312799,0.8438464993564474,OPTIMAL,25096
9,120,1802.805,-0.018632801121976406,7.819450177748516,419.6604754464903,Time limit reached,91550
10,120,1801.336,0.937115856427202,17.772800067056682,Inf,Time limit reached,94781
