seed,dimension,time_afw,solution_afw,termination_afw
1,20,10.476,1.2658745372323663,OPTIMAL
2,20,62.361,-4.930225190397363,OPTIMAL
3,20,37.117,1.4037574423466936,OPTIMAL
4,20,52.026,0.5686080969010998,OPTIMAL
5,20,167.782,-2.3615473444687503,OPTIMAL
6,20,2.661,-8.917010648707457,OPTIMAL
7,20,11.903,2.4385252917781446,OPTIMAL
1,25,44.745,3.064385575894592,OPTIMAL
2,25,31.446,3.577052275587004,OPTIMAL
3,25,96.612,2.2152637314483545,OPTIMAL
4,25,36.458,7.003511052171426,OPTIMAL
5,25,315.164,-6.582704719193822,Optimal (tree empty)
6,25,28.771,5.274775664864363,OPTIMAL
7,25,20.983,3.910201133873616,OPTIMAL
1,30,60.968,5.523682232067458,OPTIMAL
2,30,19.319,7.035181744964532,OPTIMAL
3,30,74.926,1.323910728602376,OPTIMAL
4,30,22.926,5.641999694466306,OPTIMAL
5,30,45.386,5.946586837571959,OPTIMAL
6,30,79.773,6.3330059909113245,OPTIMAL
7,30,1701.48,-6.858855252879609,OPTIMAL
1,35,54.939,6.514563951553402,OPTIMAL
2,35,228.829,2.1412733647313287,OPTIMAL
3,35,78.842,6.913338934161181,OPTIMAL
4,35,143.853,3.056180406502043,OPTIMAL
5,35,428.532,1.2883581448262902,OPTIMAL
6,35,526.037,-0.5540655212899406,OPTIMAL
7,35,633.507,0.848113097447935,OPTIMAL
1,40,47.664,6.668905686660359,OPTIMAL
2,40,196.201,10.366094011721161,OPTIMAL
3,40,207.52,6.981144660277266,OPTIMAL
4,40,59.075,9.881754761554713,OPTIMAL
5,40,68.41,6.165277011653874,OPTIMAL
6,40,1800.519,0.7325766126645119,Time limit reached
7,40,173.001,6.817786289214361,OPTIMAL
1,45,1800.25,3.2623219447755982,Time limit reached
2,45,1800.518,-0.1742768894482456,Time limit reached
3,45,1710.292,0.02527967492143013,Optimal (tree empty)
4,45,69.811,10.701337940556193,OPTIMAL
5,45,1800.556,3.6037121380656183,Time limit reached
6,45,98.402,5.495402245983364,OPTIMAL
7,45,194.93,12.62718452571226,OPTIMAL
1,50,1800.131,1.7912657405623136,Time limit reached
2,50,455.677,4.622262909488774,OPTIMAL
3,50,1800.396,-1.1138869364946866,Time limit reached
4,50,839.054,5.985565030656842,OPTIMAL
5,50,159.259,9.980080860931746,OPTIMAL
6,50,86.957,-63.817653978979536,OPTIMAL
7,50,387.507,4.82154724578178,OPTIMAL
