seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
3,10,1,50,10.0,0.1,97.0,0.6420711257635726,0.6931471805599454,Time limit reached,14,0,0
3,10,1,50,10.0,0.1,193.0,0.6420711257635726,0.6931471805599454,Time limit reached,27,0,0
3,10,1,50,10.0,0.1,330.0,0.6439121931381941,0.6931471805599454,Time limit reached,43,0,0
3,10,1,50,10.0,0.1,466.0,0.6439121931381941,0.6931471805599454,Time limit reached,59,0,0
3,10,1,50,10.0,0.1,620.0,0.6468044166496535,0.6931471805599454,Time limit reached,77,0,0
3,10,1,50,10.0,0.1,751.0,0.6468044166496535,0.6931471805599454,Time limit reached,93,0,0
3,10,1,50,10.0,0.1,904.0,0.6470967197105871,0.6931471805599454,Time limit reached,112,0,0
3,10,1,50,10.0,0.1,1016.0,0.6470967197105871,0.6931471805599454,Time limit reached,127,0,0
3,10,1,50,10.0,0.1,1193.0,0.6480274882980173,0.6931471805599454,Time limit reached,148,0,0
3,10,1,50,10.0,0.1,1292.0,0.6480274882980173,0.6931471805599454,Time limit reached,161,0,0
3,10,1,50,10.0,0.1,1438.0,0.6480274882980173,0.6931471805599454,Time limit reached,182,0,0
3,10,1,50,10.0,0.1,1563.0,0.6480274882980173,0.6931471805599454,Time limit reached,198,0,0
3,10,1,50,10.0,0.1,1742.0,0.6480963623372815,0.6931471805599454,Time limit reached,222,0,0
3,10,1,50,10.0,0.1,1889.0,0.6480963623372815,0.6931471805599454,Time limit reached,243,0,0
3,10,1,50,10.0,0.1,2076.0,0.6485576483480741,0.6931471805599454,Time limit reached,270,0,0
3,10,1,50,10.0,0.1,2197.0,0.6485576483480741,0.6931471805599454,Time limit reached,289,0,0
3,10,1,50,10.0,0.1,2316.0,0.6486571262118984,0.6931471805599454,Time limit reached,307,0,0
3,10,1,50,10.0,0.1,2463.0,0.6486571262118984,0.6931471805599454,Time limit reached,331,0,0
3,10,1,50,10.0,0.1,2613.0,0.6490748469832041,0.6931471805599454,Time limit reached,355,0,0
3,10,1,50,10.0,0.1,2746.0,0.6490748469832041,0.6931471805599454,Time limit reached,374,0,0
3,10,1,50,10.0,0.1,2971.0,0.6490928257679048,0.6931471805599454,Time limit reached,400,0,0
3,10,1,50,10.0,0.1,3110.0,0.6490928257679048,0.6931471805599454,Time limit reached,416,0,0
3,10,1,50,10.0,0.1,3273.0,0.6493795405504315,0.6931471805599454,Time limit reached,438,0,0
3,10,1,50,10.0,0.1,3400.0,0.6493795405504315,0.6931471805599454,Time limit reached,456,0,0
3,10,1,50,10.0,0.1,3553.0,0.6498393648008066,0.6931471805599454,Time limit reached,478,0,0
3,10,1,50,10.0,0.1,3696.0,0.6498393648008066,0.6931471805599454,Time limit reached,498,0,0
3,10,1,50,10.0,0.1,3834.0,0.6498393648008066,0.6931471805599454,Time limit reached,518,0,0
3,10,1,50,10.0,0.1,3955.0,0.6498393648008066,0.6931471805599454,Time limit reached,535,0,0
3,10,1,50,10.0,0.1,4084.0,0.6498393648008066,0.6931471805599454,Time limit reached,554,0,0
3,10,1,50,10.0,0.1,4246.0,0.6498393648008066,0.6931471805599454,Time limit reached,576,0,0
3,10,1,50,10.0,0.1,4493.0,0.6499479296006413,0.6931471805599454,Time limit reached,606,0,0
3,10,1,50,10.0,0.1,4620.0,0.6499479296006413,0.6931471805599454,Time limit reached,624,0,0
3,10,1,50,10.0,0.1,4770.0,0.6499552948855478,0.6931471805599454,Time limit reached,648,0,0
3,10,1,50,10.0,0.1,4881.0,0.6499552948855478,0.6931471805599454,Time limit reached,665,0,0
3,10,1,50,10.0,0.1,5113.0,0.6500303986817743,0.6931471805599454,Time limit reached,700,0,0
3,10,1,50,10.0,0.1,5265.0,0.6500303986817743,0.6931471805599454,Time limit reached,722,0,0
3,10,1,50,10.0,0.1,5412.0,0.6500303986817743,0.6931471805599454,Time limit reached,745,0,0
3,10,1,50,10.0,0.1,5544.0,0.6500303986817743,0.6931471805599454,Time limit reached,765,0,0
3,10,1,50,10.0,0.1,5755.0,0.650126932050901,0.6931471805599454,Time limit reached,793,0,0
3,10,1,50,10.0,0.1,5912.0,0.650126932050901,0.6931471805599454,Time limit reached,815,0,0
3,10,1,50,10.0,0.1,6139.0,0.6502314693986255,0.6931471805599454,Time limit reached,849,0,0
3,10,1,50,10.0,0.1,6233.0,0.6502314693986255,0.6931471805599454,Time limit reached,863,0,0
3,10,1,50,10.0,0.1,6447.0,0.6503150258577571,0.6931471805599454,Time limit reached,894,0,0
3,10,1,50,10.0,0.1,6602.0,0.6503150258577571,0.6931471805599454,Time limit reached,914,0,0
3,10,1,50,10.0,0.1,6874.0,0.6503317615131131,0.6931471805599454,Time limit reached,948,0,0
3,10,1,50,10.0,0.1,7014.0,0.6503317615131131,0.6931471805599454,Time limit reached,967,0,0
3,10,1,50,10.0,0.1,7235.0,0.6507544662324136,0.6931471805599454,Time limit reached,998,0,0
3,10,1,50,10.0,0.1,7373.0,0.6507544662324136,0.6931471805599454,Time limit reached,1018,0,0
3,10,1,50,10.0,0.1,7610.0,0.6507982943612468,0.6931471805599454,Time limit reached,1053,0,0
3,10,1,50,10.0,0.1,7725.0,0.6507982943612468,0.6931471805599454,Time limit reached,1069,0,0
3,10,1,50,10.0,0.1,7911.0,0.6507982943612468,0.6931471805599454,Time limit reached,1097,0,0
3,10,1,50,10.0,0.1,8075.0,0.6507982943612468,0.6931471805599454,Time limit reached,1121,0,0
3,10,1,50,10.0,0.1,8335.0,0.6509820791834512,0.6931471805599454,Time limit reached,1156,0,0
3,10,1,50,10.0,0.1,8457.0,0.6509820791834512,0.6931471805599454,Time limit reached,1172,0,0
3,10,1,50,10.0,0.1,8622.0,0.6509976827968286,0.6931471805599454,Time limit reached,1193,0,0
3,10,1,50,10.0,0.1,8742.0,0.6509976827968286,0.6931471805599454,Time limit reached,1211,0,0
3,10,1,50,10.0,0.1,8888.0,0.6510088576781059,0.6931471805599454,Time limit reached,1234,0,0
3,10,1,50,10.0,0.1,9013.0,0.6510088576781059,0.6931471805599454,Time limit reached,1253,0,0
3,10,1,50,10.0,0.1,9263.0,0.6510500264667135,0.6931471805599454,Time limit reached,1286,0,0
3,10,1,50,10.0,0.1,9435.0,0.6510500264667135,0.6931471805599454,Time limit reached,1307,0,0
3,10,1,50,10.0,0.1,9650.0,0.6510820120663964,0.6931471805599454,Time limit reached,1338,0,0
3,10,1,50,10.0,0.1,9810.0,0.6510820120663964,0.6931471805599454,Time limit reached,1361,0,0
3,10,1,50,10.0,0.1,10049.0,0.6511123575934684,0.6931471805599454,Time limit reached,1396,0,0
3,10,1,50,10.0,0.1,10191.0,0.6511123575934684,0.6931471805599454,Time limit reached,1416,0,0
3,10,1,50,10.0,0.1,10380.0,0.6511271215374265,0.6931471805599454,Time limit reached,1445,0,0
3,10,1,50,10.0,0.1,10463.0,0.6511271215374265,0.6931471805599454,Time limit reached,1457,0,0
3,10,1,50,10.0,0.1,10562.0,0.6511271215374265,0.6931471805599454,Time limit reached,1473,0,0
3,10,1,50,10.0,0.1,10678.0,0.6511271215374265,0.6931471805599454,Time limit reached,1491,0,0
3,10,1,50,10.0,0.1,10786.0,0.6511271215374265,0.6931471805599454,Time limit reached,1509,0,0
3,10,1,50,10.0,0.1,10920.0,0.6511271215374265,0.6931471805599454,Time limit reached,1527,0,0
3,10,1,50,10.0,0.1,11063.0,0.6511402708381552,0.6931471805599454,Time limit reached,1550,0,0
3,10,1,50,10.0,0.1,11167.0,0.6511402708381552,0.6931471805599454,Time limit reached,1566,0,0
3,10,1,50,10.0,0.1,11360.0,0.6511402708381552,0.6931471805599454,Time limit reached,1596,0,0
3,10,1,50,10.0,0.1,11517.0,0.6511402708381552,0.6931471805599454,Time limit reached,1619,0,0
3,10,1,50,10.0,0.1,11758.0,0.6511786562185086,0.6931471805599454,Time limit reached,1652,0,0
3,10,1,50,10.0,0.1,11884.0,0.6511786562185086,0.6931471805599454,Time limit reached,1671,0,0
3,10,1,50,10.0,0.1,12097.0,0.6512176772049354,0.6931471805599454,Time limit reached,1705,0,0
3,10,1,50,10.0,0.1,12200.0,0.6512176772049354,0.6931471805599454,Time limit reached,1721,0,0
3,10,1,50,10.0,0.1,12310.0,0.6512176772049354,0.6931471805599454,Time limit reached,1738,0,0
3,10,1,50,10.0,0.1,12439.0,0.6512176772049354,0.6931471805599454,Time limit reached,1758,0,0
3,10,1,50,10.0,0.1,12591.0,0.6512955431637556,0.6931471805599454,Time limit reached,1782,0,0
3,10,1,50,10.0,0.1,12737.0,0.6512955431637556,0.6931471805599454,Time limit reached,1800,0,0
3,10,1,50,10.0,0.1,12914.0,0.6512955431637556,0.6931471805599454,Time limit reached,1826,0,0
3,10,1,50,10.0,0.1,13076.0,0.6512955431637556,0.6931471805599454,Time limit reached,1850,0,0
3,10,1,50,10.0,0.1,13232.0,0.6513113639057908,0.6931471805599454,Time limit reached,1875,0,0
3,10,1,50,10.0,0.1,13365.0,0.6513113639057908,0.6931471805599454,Time limit reached,1894,0,0
3,10,1,50,10.0,0.1,13525.0,0.6513113639057908,0.6931471805599454,Time limit reached,1917,0,0
3,10,1,50,10.0,0.1,13667.0,0.6513113639057908,0.6931471805599454,Time limit reached,1938,0,0
3,10,1,50,10.0,0.1,13813.0,0.6513512509429934,0.6931471805599454,Time limit reached,1961,0,0
3,10,1,50,10.0,0.1,13910.0,0.6513512509429934,0.6931471805599454,Time limit reached,1976,0,0
3,10,1,50,10.0,0.1,14080.0,0.6513881923755431,0.6931471805599454,Time limit reached,2004,0,0
3,10,1,50,10.0,0.1,14269.0,0.6513881923755431,0.6931471805599454,Time limit reached,2030,0,0
3,10,1,50,10.0,0.1,14555.0,0.6514188084479289,0.6931471805599454,Time limit reached,2073,0,0
3,10,1,50,10.0,0.1,14677.0,0.6514188084479289,0.6931471805599454,Time limit reached,2091,0,0
3,10,1,50,10.0,0.1,14894.0,0.6514282270878382,0.6931471805599454,Time limit reached,2121,0,0
3,10,1,50,10.0,0.1,15025.0,0.6514282270878382,0.6931471805599454,Time limit reached,2141,0,0
3,10,1,50,10.0,0.1,15160.0,0.6514410119577891,0.6931471805599454,Time limit reached,2162,0,0
3,10,1,50,10.0,0.1,15278.0,0.6514410119577891,0.6931471805599454,Time limit reached,2181,0,0
3,10,1,50,10.0,0.1,15475.0,0.6514450538436422,0.6931471805599454,Time limit reached,2212,0,0
3,10,1,50,10.0,0.1,15604.0,0.6514450538436422,0.6931471805599454,Time limit reached,2232,0,0
3,10,1,50,10.0,0.1,15824.0,0.65148406021084,0.6931471805599454,Time limit reached,2264,0,0
3,10,1,50,10.0,0.1,15974.0,0.65148406021084,0.6931471805599454,Time limit reached,2285,0,0
3,10,1,50,10.0,0.1,16168.0,0.6514954256990033,0.6931471805599454,Time limit reached,2316,0,0
3,10,1,50,10.0,0.1,16310.0,0.6514954256990033,0.6931471805599454,Time limit reached,2337,0,0
3,10,1,50,10.0,0.1,16472.0,0.6514954256990033,0.6931471805599454,Time limit reached,2362,0,0
3,10,1,50,10.0,0.1,16610.0,0.6514954256990033,0.6931471805599454,Time limit reached,2383,0,0
3,10,1,50,10.0,0.1,16778.0,0.6514954256990033,0.6931471805599454,Time limit reached,2411,0,0
3,10,1,50,10.0,0.1,16925.0,0.6514954256990033,0.6931471805599454,Time limit reached,2434,0,0
3,10,1,50,10.0,0.1,17115.0,0.6514954256990033,0.6931471805599454,Time limit reached,2463,0,0
3,10,1,50,10.0,0.1,17286.0,0.6514954256990033,0.6931471805599454,Time limit reached,2487,0,0
3,10,1,50,10.0,0.1,17500.0,0.6515479888931118,0.6931471805599454,Time limit reached,2521,0,0
3,10,1,50,10.0,0.1,17648.0,0.6515479888931118,0.6931471805599454,Time limit reached,2542,0,0
3,10,1,50,10.0,0.1,17841.0,0.6515942305122006,0.6931471805599454,Time limit reached,2571,0,0
3,10,1,50,10.0,0.1,17993.0,0.6515942305122006,0.6931471805599454,Time limit reached,2594,0,0
3,10,1,50,10.0,0.1,18162.0,0.6516523388345323,0.6931471805599454,Time limit reached,2620,0,0
3,10,1,50,10.0,0.1,18294.0,0.6516523388345323,0.6931471805599454,Time limit reached,2639,0,0
3,10,1,50,10.0,0.1,18497.0,0.6517533285388244,0.6931471805599454,Time limit reached,2671,0,0
3,10,1,50,10.0,0.1,18618.0,0.6517533285388244,0.6931471805599454,Time limit reached,2688,0,0
3,10,1,50,10.0,0.1,18869.0,0.6517533285388244,0.6931471805599454,Time limit reached,2726,0,0
3,10,1,50,10.0,0.1,18988.0,0.6517533285388244,0.6931471805599454,Time limit reached,2744,0,0
3,10,1,50,10.0,0.1,19213.0,0.6517831654503764,0.6931471805599454,Time limit reached,2778,0,0
3,10,1,50,10.0,0.1,19314.0,0.6517831654503764,0.6931471805599454,Time limit reached,2793,0,0
3,10,1,50,10.0,0.1,19573.0,0.6517853855676007,0.6931471805599454,Time limit reached,2832,0,0
3,10,1,50,10.0,0.1,19679.0,0.6517853855676007,0.6931471805599454,Time limit reached,2848,0,0
3,10,1,50,10.0,0.1,19794.0,0.6517853855676007,0.6931471805599454,Time limit reached,2866,0,0
3,10,1,50,10.0,0.1,19902.0,0.6517853855676007,0.6931471805599454,Time limit reached,2883,0,0
3,10,1,50,10.0,0.1,20035.0,0.6517853855676007,0.6931471805599454,Time limit reached,2905,0,0
3,10,1,50,10.0,0.1,20174.0,0.6517853855676007,0.6931471805599454,Time limit reached,2927,0,0
3,10,1,50,10.0,0.1,20339.0,0.6518284710268376,0.6931471805599454,Time limit reached,2954,0,0
3,10,1,50,10.0,0.1,20492.0,0.6518284710268376,0.6931471805599454,Time limit reached,2978,0,0
3,10,1,50,10.0,0.1,20664.0,0.6518759091637952,0.6931471805599454,Time limit reached,3005,0,0
3,10,1,50,10.0,0.1,20803.0,0.6518759091637952,0.6931471805599454,Time limit reached,3028,0,0
3,10,1,50,10.0,0.1,20968.0,0.6519325488762321,0.6931471805599454,Time limit reached,3056,0,0
3,10,1,50,10.0,0.1,21091.0,0.6519325488762321,0.6931471805599454,Time limit reached,3076,0,0
3,10,1,50,10.0,0.1,21318.0,0.6519376963970552,0.6931471805599454,Time limit reached,3113,0,0
3,10,1,50,10.0,0.1,21452.0,0.6519376963970552,0.6931471805599454,Time limit reached,3135,0,0
3,10,1,50,10.0,0.1,21604.0,0.6519395410422535,0.6931471805599454,Time limit reached,3160,0,0
3,10,1,50,10.0,0.1,21735.0,0.6519395410422535,0.6931471805599454,Time limit reached,3181,0,0
3,10,1,50,10.0,0.1,21918.0,0.6519514465083976,0.6931471805599454,Time limit reached,3211,0,0
3,10,1,50,10.0,0.1,22041.0,0.6519514465083976,0.6931471805599454,Time limit reached,3231,0,0
3,10,1,50,10.0,0.1,22275.0,0.6519609405717072,0.6931471805599454,Time limit reached,3268,0,0
3,10,1,50,10.0,0.1,22389.0,0.6519609405717072,0.6931471805599454,Time limit reached,3287,0,0
3,10,1,50,10.0,0.1,22531.0,0.6519609405717072,0.6931471805599454,Time limit reached,3311,0,0
3,10,1,50,10.0,0.1,22660.0,0.6519609405717072,0.6931471805599454,Time limit reached,3334,0,0
3,10,1,50,10.0,0.1,22835.0,0.651984004994899,0.6931471805599454,Time limit reached,3365,0,0
3,10,1,50,10.0,0.1,22999.0,0.651984004994899,0.6931471805599454,Time limit reached,3392,0,0
3,10,1,50,10.0,0.1,23161.0,0.6519945278835815,0.6931471805599454,Time limit reached,3418,0,0
3,10,1,50,10.0,0.1,23286.0,0.6519945278835815,0.6931471805599454,Time limit reached,3437,0,0
3,10,1,50,10.0,0.1,23553.0,0.6520057066434157,0.6931471805599454,Time limit reached,3479,0,0
3,10,1,50,10.0,0.1,23635.0,0.6520057066434157,0.6931471805599454,Time limit reached,3491,0,0
3,10,1,50,10.0,0.1,23742.0,0.6520057066434157,0.6931471805599454,Time limit reached,3507,0,0
3,10,1,50,10.0,0.1,23846.0,0.6520057066434157,0.6931471805599454,Time limit reached,3523,0,0
3,10,1,50,10.0,0.1,23966.0,0.6520219710345284,0.6931471805599454,Time limit reached,3541,0,0
3,10,1,50,10.0,0.1,24105.0,0.6520219710345284,0.6931471805599454,Time limit reached,3563,0,0
3,10,1,50,10.0,0.1,24294.0,0.6520229300910657,0.6931471805599454,Time limit reached,3594,0,0
3,10,1,50,10.0,0.1,24451.0,0.6520229300910657,0.6931471805599454,Time limit reached,3618,0,0
3,10,1,50,10.0,0.1,24619.0,0.6520229300910657,0.6931471805599454,Time limit reached,3645,0,0
3,10,1,50,10.0,0.1,24742.0,0.6520229300910657,0.6931471805599454,Time limit reached,3664,0,0
3,10,1,50,10.0,0.1,24982.0,0.6520435108387157,0.6931471805599454,Time limit reached,3703,0,0
3,10,1,50,10.0,0.1,25087.0,0.6520435108387157,0.6931471805599454,Time limit reached,3721,0,0
3,10,1,50,10.0,0.1,25232.0,0.6520435108387157,0.6931471805599454,Time limit reached,3746,0,0
3,10,1,50,10.0,0.1,25341.0,0.6520435108387157,0.6931471805599454,Time limit reached,3763,0,0
3,10,1,50,10.0,0.1,25565.0,0.652108599501253,0.6931471805599454,Time limit reached,3800,0,0
3,10,1,50,10.0,0.1,25666.0,0.652108599501253,0.6931471805599454,Time limit reached,3817,0,0
3,10,1,50,10.0,0.1,25789.0,0.6521604248401274,0.6931471805599454,Time limit reached,3837,0,0
3,10,1,50,10.0,0.1,25895.0,0.6521604248401274,0.6931471805599454,Time limit reached,3856,0,0
3,10,1,50,10.0,0.1,26096.0,0.6521695415988038,0.6931471805599454,Time limit reached,3889,0,0
3,10,1,50,10.0,0.1,26203.0,0.6521695415988038,0.6931471805599454,Time limit reached,3906,0,0
3,10,1,50,10.0,0.1,26416.0,0.6521898210611576,0.6931471805599454,Time limit reached,3941,0,0
3,10,1,50,10.0,0.1,26525.0,0.6521898210611576,0.6931471805599454,Time limit reached,3959,0,0
3,10,1,50,10.0,0.1,26680.0,0.6521898210611576,0.6931471805599454,Time limit reached,3984,0,0
3,10,1,50,10.0,0.1,26812.0,0.6521898210611576,0.6931471805599454,Time limit reached,4004,0,0
3,10,1,50,10.0,0.1,26983.0,0.6521938455810454,0.6931471805599454,Time limit reached,4032,0,0
3,10,1,50,10.0,0.1,27098.0,0.6521938455810454,0.6931471805599454,Time limit reached,4051,0,0
