seed,dimension,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
3,20,37,4470.0,1992091608,-0.008481153459051956,102.28423169811963,478.0,3,39,2,1
3,20,37,4470.0,1992091608,-0.008481153459051956,102.28423169811963,879.0,5,100,4,1
3,20,37,4470.0,1992091608,-0.007735674427578363,102.28423169811963,1247.0,7,158,6,5
3,20,37,4470.0,1992091608,-0.007735674427578363,102.28423169811963,1351.0,7,180,8,10
3,20,37,4470.0,1992091608,-0.006121997673072872,102.28423169811963,1538.0,9,207,7,3
3,20,37,4470.0,1992091608,-0.006121997673072872,102.28423169811963,1824.0,11,260,10,6
3,20,37,4470.0,1992091608,-0.002374309944280481,102.28423169811963,2014.0,13,286,3,0
3,20,37,4470.0,1992091608,-0.002374309944280481,102.28423169811963,2054.0,13,302,5,3
3,20,37,4470.0,1992091608,-0.001227125205479833,102.28423169811963,2143.0,15,321,5,1
3,20,37,4470.0,1992091608,-0.001227125205479833,102.28423169811963,2571.0,17,388,8,3
3,20,37,4470.0,1992091608,-0.001227125205479833,102.28423169811963,2704.0,19,421,4,3
3,20,37,4470.0,1992091608,-0.001227125205479833,9.31846324416749,3123.0,21,482,11,6
3,20,37,4470.0,1992091608,-0.001227125205479833,0.0,3221.0,23,509,1,1
3,20,37,4470.0,1992091608,-0.001227125205479833,0.0,3315.0,23,536,6,2
3,20,37,4470.0,1992091608,-0.001227125205479833,0.0,3325.0,25,543,3,0
3,20,37,4470.0,1992091608,-0.001227125205479833,0.0,3354.0,25,559,6,0
3,20,37,4470.0,1992091608,-0.001227125205479833,0.0,3523.0,27,606,3,1
3,20,37,4470.0,1992091608,-0.001227125205479833,0.0,3696.0,29,632,1,3
3,20,37,4470.0,1992091608,-0.0006506286211910236,0.0,3758.0,29,650,5,4
3,20,37,4470.0,1992091608,-0.0006506286211910236,0.0,3822.0,29,667,5,4
3,20,37,4470.0,1992091608,-0.0006506286211910236,0.0,3827.0,31,670,1,0
3,20,37,4470.0,1992091608,-0.0006506286211910236,0.0,3891.0,31,689,5,1
3,20,37,4470.0,1992091608,-0.0002335428016103231,0.0,3951.0,33,705,4,0
3,20,37,4470.0,1992091608,-0.0002335428016103231,0.0,3962.0,35,709,1,0
3,20,37,4470.0,1992091608,-0.00010206704673530329,0.0,3996.0,35,726,5,4
3,20,37,4470.0,1992091608,-0.00010206704673530329,0.0,4060.0,35,749,4,1
3,20,37,4470.0,1992091608,-0.00010206704673530329,0.0,4447.0,37,761,2,0
3,20,37,4470.0,1992091608,-0.00010206704673530329,0.0,4461.0,37,771,2,0
3,20,37,4470.0,1992091608,-0.00010206704673530329,0.0,4469.0,37,776,3,1
