seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
9,10,5,50,10.0,0.1,98.0,0.17542150245539362,0.23537368192990754,OPTIMAL,15,0,0
9,10,5,50,10.0,0.1,194.0,0.17542150245539362,0.23537368192990754,OPTIMAL,32,0,0
9,10,5,50,10.0,0.1,277.0,0.18035096593248223,0.23537368192990754,OPTIMAL,50,0,0
9,10,5,50,10.0,0.1,344.0,0.18035096593248223,0.23537368192990754,OPTIMAL,66,0,0
9,10,5,50,10.0,0.1,401.0,0.18069067084056264,0.23537368192990754,OPTIMAL,81,0,0
9,10,5,50,10.0,0.1,461.0,0.18069067084056264,0.23537368192990754,OPTIMAL,95,0,0
9,10,5,50,10.0,0.1,560.0,0.18317823113850001,0.23537368192990754,OPTIMAL,113,0,0
9,10,5,50,10.0,0.1,644.0,0.18317823113850001,0.23537368192990754,OPTIMAL,129,0,0
9,10,5,50,10.0,0.1,712.0,0.1850739012330977,0.23537368192990754,OPTIMAL,144,0,0
9,10,5,50,10.0,0.1,783.0,0.1850739012330977,0.23537368192990754,OPTIMAL,160,0,0
9,10,5,50,10.0,0.1,885.0,0.18593121137773938,0.23537368192990754,OPTIMAL,178,0,0
9,10,5,50,10.0,0.1,985.0,0.18593121137773938,0.23537368192990754,OPTIMAL,196,0,0
9,10,5,50,10.0,0.1,1086.0,0.18653194429672543,0.23537368192990754,OPTIMAL,212,0,0
9,10,5,50,10.0,0.1,1168.0,0.18653194429672543,0.23537368192990754,OPTIMAL,224,0,0
9,10,5,50,10.0,0.1,1308.0,0.18729230091762278,0.23537368192990754,OPTIMAL,244,0,0
9,10,5,50,10.0,0.1,1449.0,0.18729230091762278,0.23537368192990754,OPTIMAL,263,0,0
9,10,5,50,10.0,0.1,1572.0,0.18788340556467356,0.23537368192990754,OPTIMAL,280,0,0
9,10,5,50,10.0,0.1,1684.0,0.18788340556467356,0.23537368192990754,OPTIMAL,295,0,0
9,10,5,50,10.0,0.1,1790.0,0.18902517094159366,0.23537368192990754,OPTIMAL,310,0,0
9,10,5,50,10.0,0.1,1906.0,0.18902517094159366,0.23537368192990754,OPTIMAL,327,0,0
9,10,5,50,10.0,0.1,2022.0,0.1895925387903215,0.23537368192990754,OPTIMAL,344,0,0
9,10,5,50,10.0,0.1,2115.0,0.1895925387903215,0.23537368192990754,OPTIMAL,357,0,0
