seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,openNodes
2,7,118.0,-14.864162337524448,-13.867057561428325,Optimal (tolerance reached),25,2
2,7,236.0,-14.864162337524448,-13.867057561428325,Optimal (tolerance reached),51,3
2,7,393.0,-14.738915181284629,-13.867057600496008,Optimal (tolerance reached),81,4
2,7,505.0,-14.738915181284629,-13.867058326506601,Optimal (tolerance reached),108,5
2,7,642.0,-14.696876785090435,-13.867058326506601,Optimal (tolerance reached),138,6
2,7,778.0,-14.696876785090435,-13.867058326506601,Optimal (tolerance reached),164,7
2,7,907.0,-14.624350017216802,-13.867058326506601,Optimal (tolerance reached),191,8
2,7,1031.0,-14.624350017216802,-13.867058326506601,Optimal (tolerance reached),218,9
2,7,1180.0,-14.580457780452452,-13.867058326506601,Optimal (tolerance reached),248,10
2,7,1311.0,-14.580457780452452,-13.867058326506601,Optimal (tolerance reached),279,11
2,7,1479.0,-14.557817932701777,-13.867058326506601,Optimal (tolerance reached),312,12
2,7,1607.0,-14.557817932701777,-13.867058326506601,Optimal (tolerance reached),340,13
2,7,1753.0,-14.515860549852256,-13.867058326506601,Optimal (tolerance reached),367,14
2,7,1895.0,-14.515860549852256,-13.867058326506601,Optimal (tolerance reached),399,15
2,7,2072.0,-14.508384115774373,-13.867058326506601,Optimal (tolerance reached),433,16
2,7,2253.0,-14.508384115774373,-13.867058326506601,Optimal (tolerance reached),468,17
2,7,2358.0,-14.467033619234147,-13.867058326506601,Optimal (tolerance reached),491,18
2,7,2510.0,-14.467033619234147,-13.867058326506601,Optimal (tolerance reached),523,19
2,7,2639.0,-14.44380909478384,-13.867058326506601,Optimal (tolerance reached),550,20
2,7,2755.0,-14.44380909478384,-13.867058326506601,Optimal (tolerance reached),579,21
2,7,2875.0,-14.442316613550167,-13.867058326506601,Optimal (tolerance reached),605,22
2,7,3007.0,-14.442316613550167,-13.867058326506601,Optimal (tolerance reached),636,23
2,7,3126.0,-14.410746118832153,-13.867058326506601,Optimal (tolerance reached),659,24
2,7,3279.0,-14.410746118832153,-13.867058326506601,Optimal (tolerance reached),694,25
2,7,3377.0,-14.402031898060804,-13.867058326506601,Optimal (tolerance reached),716,26
2,7,3514.0,-14.402031898060804,-13.867058326506601,Optimal (tolerance reached),747,27
2,7,3656.0,-14.400832556005776,-13.867058326506601,Optimal (tolerance reached),777,28
2,7,3775.0,-14.400832556005776,-13.867058326506601,Optimal (tolerance reached),801,29
2,7,3937.0,-14.378081706709873,-13.867058326506601,Optimal (tolerance reached),832,30
2,7,4065.0,-14.378081706709873,-13.867058326506601,Optimal (tolerance reached),857,31
2,7,4206.0,-14.36871588625005,-13.867058326506601,Optimal (tolerance reached),881,32
2,7,4342.0,-14.36871588625005,-13.867058326506601,Optimal (tolerance reached),909,33
2,7,4513.0,-14.346327782393775,-13.867058326506601,Optimal (tolerance reached),943,34
2,7,4664.0,-14.346327782393775,-13.867058326506601,Optimal (tolerance reached),970,35
2,7,4778.0,-14.345153198974964,-13.867058326506601,Optimal (tolerance reached),995,36
2,7,4908.0,-14.345153198974964,-13.867058326506601,Optimal (tolerance reached),1019,37
2,7,5063.0,-14.336716506600602,-13.867058326506601,Optimal (tolerance reached),1053,38
2,7,5196.0,-14.336716506600602,-13.867058326506601,Optimal (tolerance reached),1079,39
2,7,5351.0,-14.32049081967065,-13.867058326506601,Optimal (tolerance reached),1109,40
2,7,5492.0,-14.32049081967065,-13.867058326506601,Optimal (tolerance reached),1138,41
2,7,5673.0,-14.310008419272961,-13.867058326506601,Optimal (tolerance reached),1172,42
2,7,5784.0,-14.310008419272961,-13.867058326506601,Optimal (tolerance reached),1195,43
2,7,5958.0,-14.303268198977834,-13.867058326506601,Optimal (tolerance reached),1228,44
2,7,6096.0,-14.303268198977834,-13.867058326506601,Optimal (tolerance reached),1259,45
2,7,6211.0,-14.302157602530158,-13.867058326506601,Optimal (tolerance reached),1280,46
2,7,6361.0,-14.302157602530158,-13.867058326506601,Optimal (tolerance reached),1309,47
2,7,6499.0,-14.278393183749841,-13.867058326506601,Optimal (tolerance reached),1338,48
2,7,6634.0,-14.278393183749841,-13.867058326506601,Optimal (tolerance reached),1364,49
2,7,6765.0,-14.277812910858113,-13.867058326506601,Optimal (tolerance reached),1390,50
2,7,6943.0,-14.277812910858113,-13.867058326506601,Optimal (tolerance reached),1428,51
