seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
1,5,146.0,-7.541470330122404,-6.7539029042573215,Optimal (tolerance reached),25,7,7,3,1
1,5,264.0,-7.541470330122404,-6.753903086893354,Optimal (tolerance reached),45,2,0,6,1
1,5,401.0,-7.43412110829,-6.753903086893354,Optimal (tolerance reached),63,2,0,9,0
1,5,522.0,-7.43412110829,-6.753903218587837,Optimal (tolerance reached),82,3,0,8,2
1,5,632.0,-7.417688756190252,-6.753903218587837,Optimal (tolerance reached),100,3,0,8,0
1,5,739.0,-7.417688756190252,-6.753903218587837,Optimal (tolerance reached),117,3,0,7,3
1,5,840.0,-7.341175822404007,-6.753903218587837,Optimal (tolerance reached),133,3,0,11,1
1,5,939.0,-7.341175822404007,-6.753903218587837,Optimal (tolerance reached),149,3,0,5,2
1,5,1056.0,-7.32565324378135,-6.753903218587837,Optimal (tolerance reached),165,4,0,6,1
1,5,1161.0,-7.32565324378135,-6.753903218587837,Optimal (tolerance reached),181,4,0,9,3
1,5,1259.0,-7.298244525863895,-6.753903218587837,Optimal (tolerance reached),196,6,0,5,1
1,5,1371.0,-7.298244525863895,-6.753903218587837,Optimal (tolerance reached),213,4,0,8,1
1,5,1473.0,-7.283062201399177,-6.753903218587837,Optimal (tolerance reached),229,7,0,3,1
1,5,1572.0,-7.283062201399177,-6.753903218587837,Optimal (tolerance reached),244,6,0,9,4
1,5,1690.0,-7.2519047553266125,-6.753903218587837,Optimal (tolerance reached),262,9,0,11,3
1,5,1797.0,-7.2519047553266125,-6.753903218587837,Optimal (tolerance reached),279,4,0,2,1
1,5,1900.0,-7.234763146848623,-6.753903218587837,Optimal (tolerance reached),295,6,0,8,1
1,5,1991.0,-7.234763146848623,-6.753903218587837,Optimal (tolerance reached),309,5,0,6,1
1,5,2107.0,-7.208652911685963,-6.753903218587837,Optimal (tolerance reached),328,5,0,7,1
1,5,2207.0,-7.208652911685963,-6.753903218587837,Optimal (tolerance reached),344,5,0,3,1
1,5,2312.0,-7.206356005009706,-6.753903218587837,Optimal (tolerance reached),360,6,0,8,1
1,5,2413.0,-7.206356005009706,-6.753903218587837,Optimal (tolerance reached),376,5,0,4,2
1,5,2523.0,-7.191431583297881,-6.753903218587837,Optimal (tolerance reached),394,6,0,6,1
1,5,2629.0,-7.191431583297881,-6.753903218587837,Optimal (tolerance reached),411,3,0,7,6
1,5,2744.0,-7.188140580887534,-6.753903218587837,Optimal (tolerance reached),430,5,0,12,0
1,5,2840.0,-7.188140580887534,-6.753903218587837,Optimal (tolerance reached),446,3,0,2,0
1,5,2923.0,-7.161690950019253,-6.753903218587837,Optimal (tolerance reached),459,5,0,6,0
1,5,3057.0,-7.161690950019253,-6.753903218587837,Optimal (tolerance reached),480,5,0,1,2
1,5,3168.0,-7.160444316909597,-6.753903218587837,Optimal (tolerance reached),496,3,0,11,2
