seed,dimension,iteration,time,memory,lb,ub,list_time,list_num_nodes,list_lmo_calls,active_set_size,discarded_set_size
3,50,1957,1.801232e6,854871487648,-0.008381589861488297,0.1742293721999297,819.0,3,28,7,0
3,50,1957,1.801232e6,854871487648,-0.008381589861488297,0.1742293721999297,1351.0,5,60,7,1
3,50,1957,1.801232e6,854871487648,-0.006814680580384306,0.1742293721999297,1964.0,7,91,6,0
3,50,1957,1.801232e6,854871487648,-0.006814680580384306,0.1742293721999297,2513.0,9,119,4,0
3,50,1957,1.801232e6,854871487648,-0.006195646968346257,0.13121599060391317,3313.0,11,159,8,1
3,50,1957,1.801232e6,854871487648,-0.006195646968346257,0.13121599060391317,4138.0,13,201,10,0
3,50,1957,1.801232e6,854871487648,-0.0057508581106515315,0.13121599060391317,5011.0,15,239,7,0
3,50,1957,1.801232e6,854871487648,-0.0057508581106515315,0.13121599060391317,6240.0,17,270,6,0
3,50,1957,1.801232e6,854871487648,-0.004685443290655121,0.13121599060391317,6693.0,19,304,7,0
3,50,1957,1.801232e6,854871487648,-0.004685443290655121,0.13121599060391317,7246.0,21,341,9,1
3,50,1957,1.801232e6,854871487648,-0.004597813425136094,0.13121599060391317,8056.0,23,377,9,1
3,50,1957,1.801232e6,854871487648,-0.004597813425136094,0.13121599060391317,8975.0,25,422,9,1
3,50,1957,1.801232e6,854871487648,-0.004395056961092235,0.13121599060391317,9748.0,27,469,10,2
3,50,1957,1.801232e6,854871487648,-0.004395056961092235,0.13121599060391317,10740.0,29,507,8,1
3,50,1957,1.801232e6,854871487648,-0.004322828013779933,0.13121599060391317,11483.0,31,542,9,0
3,50,1957,1.801232e6,854871487648,-0.004322828013779933,0.13121599060391317,12003.0,33,579,9,3
3,50,1957,1.801232e6,854871487648,-0.004322828013779933,0.1167115222389115,13130.0,35,618,5,1
3,50,1957,1.801232e6,854871487648,-0.004322828013779933,0.1167115222389115,14153.0,37,657,9,2
3,50,1957,1.801232e6,854871487648,-0.004050921392950495,0.11630895980240526,15086.0,39,697,8,0
3,50,1957,1.801232e6,854871487648,-0.004050921392950495,0.11630895980240526,16354.0,41,737,7,1
3,50,1957,1.801232e6,854871487648,-0.003905173521561321,0.11630895980240526,17574.0,43,778,8,2
3,50,1957,1.801232e6,854871487648,-0.003905173521561321,0.11630895980240526,19220.0,45,829,12,1
3,50,1957,1.801232e6,854871487648,-0.003886685703792126,0.11630895980240526,19972.0,47,877,6,3
3,50,1957,1.801232e6,854871487648,-0.003886685703792126,0.11630895980240526,20958.0,49,912,8,2
3,50,1957,1.801232e6,854871487648,-0.00386420054701183,0.11630895980240526,21520.0,51,954,12,1
3,50,1957,1.801232e6,854871487648,-0.00386420054701183,0.11630895980240526,22162.0,53,989,9,1
3,50,1957,1.801232e6,854871487648,-0.0037723121071942937,0.11630895980240526,23250.0,55,1030,11,0
3,50,1957,1.801232e6,854871487648,-0.0037723121071942937,0.09786067240346841,23766.0,57,1067,10,1
3,50,1957,1.801232e6,854871487648,-0.003590363028893218,0.09786067240346841,24785.0,59,1105,11,1
3,50,1957,1.801232e6,854871487648,-0.003590363028893218,0.09786067240346841,26333.0,61,1148,10,2
3,50,1957,1.801232e6,854871487648,-0.0034903157535724955,0.09786067240346841,27290.0,63,1182,4,0
3,50,1957,1.801232e6,854871487648,-0.0034903157535724955,0.09786067240346841,28364.0,65,1221,11,1
3,50,1957,1.801232e6,854871487648,-0.003468480734220498,0.09786067240346841,28964.0,67,1258,11,2
3,50,1957,1.801232e6,854871487648,-0.003468480734220498,0.09786067240346841,29888.0,69,1298,6,0
3,50,1957,1.801232e6,854871487648,-0.003453119091374514,0.090868695830965,31609.0,71,1342,8,1
3,50,1957,1.801232e6,854871487648,-0.003453119091374514,0.090868695830965,33128.0,73,1388,10,1
3,50,1957,1.801232e6,854871487648,-0.003452250249243551,0.090868695830965,34771.0,75,1433,8,2
3,50,1957,1.801232e6,854871487648,-0.003452250249243551,0.090868695830965,35328.0,77,1466,9,0
3,50,1957,1.801232e6,854871487648,-0.003381471536376919,0.090868695830965,36521.0,79,1511,10,1
3,50,1957,1.801232e6,854871487648,-0.003381471536376919,0.090868695830965,37445.0,81,1541,6,0
3,50,1957,1.801232e6,854871487648,-0.003220236714148403,0.090868695830965,38180.0,83,1571,10,2
3,50,1957,1.801232e6,854871487648,-0.003220236714148403,0.090868695830965,39282.0,85,1609,8,0
3,50,1957,1.801232e6,854871487648,-0.0031474811023877963,0.090868695830965,40159.0,87,1646,9,0
3,50,1957,1.801232e6,854871487648,-0.0031474811023877963,0.090868695830965,41100.0,89,1686,9,2
3,50,1957,1.801232e6,854871487648,-0.0031248635315480264,0.090868695830965,41923.0,91,1722,9,0
3,50,1957,1.801232e6,854871487648,-0.0031248635315480264,0.090868695830965,42889.0,93,1761,11,2
3,50,1957,1.801232e6,854871487648,-0.0031233671645954793,0.090868695830965,44067.0,95,1807,9,0
3,50,1957,1.801232e6,854871487648,-0.0031233671645954793,0.090868695830965,45030.0,97,1847,12,1
3,50,1957,1.801232e6,854871487648,-0.003044938072554062,0.090868695830965,46444.0,99,1888,9,2
3,50,1957,1.801232e6,854871487648,-0.003044938072554062,0.090868695830965,47815.0,101,1928,9,2
3,50,1957,1.801232e6,854871487648,-0.003011761707728854,0.090868695830965,48806.0,103,1974,7,2
3,50,1957,1.801232e6,854871487648,-0.003011761707728854,0.090868695830965,50075.0,105,2017,10,2
3,50,1957,1.801232e6,854871487648,-0.00301047493358761,0.090868695830965,51201.0,107,2053,11,1
3,50,1957,1.801232e6,854871487648,-0.00301047493358761,0.090868695830965,52692.0,109,2102,9,0
3,50,1957,1.801232e6,854871487648,-0.002996685530857204,0.090868695830965,53705.0,111,2148,6,2
3,50,1957,1.801232e6,854871487648,-0.002996685530857204,0.090868695830965,54669.0,113,2187,11,0
3,50,1957,1.801232e6,854871487648,-0.0029927566605848117,0.090868695830965,56024.0,115,2222,7,3
3,50,1957,1.801232e6,854871487648,-0.0029927566605848117,0.090868695830965,56730.0,117,2258,12,1
3,50,1957,1.801232e6,854871487648,-0.0029802157721224836,0.090868695830965,57597.0,119,2296,8,1
3,50,1957,1.801232e6,854871487648,-0.0029802157721224836,0.090868695830965,59753.0,121,2346,8,0
3,50,1957,1.801232e6,854871487648,-0.002959159272794947,0.090868695830965,60484.0,123,2389,9,1
3,50,1957,1.801232e6,854871487648,-0.002959159272794947,0.090868695830965,61471.0,125,2429,11,1
3,50,1957,1.801232e6,854871487648,-0.0029323704818034276,0.090868695830965,62544.0,127,2465,8,0
3,50,1957,1.801232e6,854871487648,-0.0029323704818034276,0.090868695830965,63373.0,129,2512,12,2
3,50,1957,1.801232e6,854871487648,-0.002892516123861188,0.090868695830965,64849.0,131,2562,7,0
3,50,1957,1.801232e6,854871487648,-0.002892516123861188,0.090868695830965,66633.0,133,2601,10,1
3,50,1957,1.801232e6,854871487648,-0.0028112516063199407,0.090868695830965,67671.0,135,2638,10,0
3,50,1957,1.801232e6,854871487648,-0.0028112516063199407,0.090868695830965,69587.0,137,2685,14,3
3,50,1957,1.801232e6,854871487648,-0.0028053386016213522,0.090868695830965,70564.0,139,2722,12,1
3,50,1957,1.801232e6,854871487648,-0.0028053386016213522,0.090868695830965,72033.0,141,2766,8,1
3,50,1957,1.801232e6,854871487648,-0.002773779587271338,0.090868695830965,73120.0,143,2805,9,0
3,50,1957,1.801232e6,854871487648,-0.002773779587271338,0.090868695830965,74497.0,145,2856,11,1
3,50,1957,1.801232e6,854871487648,-0.002771100959254412,0.0636361809222295,75508.0,147,2896,13,1
3,50,1957,1.801232e6,854871487648,-0.002771100959254412,0.0636361809222295,77024.0,149,2945,10,0
3,50,1957,1.801232e6,854871487648,-0.002712535621030505,0.0636361809222295,77843.0,151,2980,8,0
3,50,1957,1.801232e6,854871487648,-0.002712535621030505,0.0636361809222295,79297.0,153,3029,12,1
3,50,1957,1.801232e6,854871487648,-0.002676026209899375,0.0636361809222295,80073.0,155,3066,8,0
3,50,1957,1.801232e6,854871487648,-0.002676026209899375,0.0636361809222295,81474.0,157,3110,8,4
3,50,1957,1.801232e6,854871487648,-0.002638216525320308,0.0636361809222295,82690.0,159,3150,7,2
3,50,1957,1.801232e6,854871487648,-0.002638216525320308,0.0636361809222295,83890.0,161,3191,10,2
3,50,1957,1.801232e6,854871487648,-0.0026290648609966255,0.0636361809222295,84710.0,163,3231,10,1
3,50,1957,1.801232e6,854871487648,-0.0026290648609966255,0.0636361809222295,86178.0,165,3277,8,3
