seed,dimension,p,k,Ns,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
1,90,90,45.0,5.0,2954.0,-0.03323910421338393,0.9999999999999984,Time limit reached,49,0,0
1,90,90,45.0,5.0,5271.0,-0.03323910421338393,0.9999999999999984,Time limit reached,88,0,0
1,90,90,45.0,5.0,5704.0,-0.03323910421338393,0.9999999999999984,Time limit reached,124,0,0
1,90,90,45.0,5.0,6133.0,-0.03323910421338393,0.9999999999999984,Time limit reached,160,0,0
1,90,90,45.0,5.0,6565.0,-0.032960959296259584,0.9999999999999984,Time limit reached,196,0,0
1,90,90,45.0,5.0,7050.0,-0.032960959296259584,0.9999999999999984,Time limit reached,236,0,0
1,90,90,45.0,5.0,7482.0,-0.03292123972863026,0.9999999999999984,Time limit reached,273,0,0
1,90,90,45.0,5.0,8090.0,-0.03292123972863026,0.9999999999999984,Time limit reached,312,0,0
1,90,90,45.0,5.0,8562.0,-0.03233054947337556,0.9999999999999984,Time limit reached,348,0,0
1,90,90,45.0,5.0,9016.0,-0.03233054947337556,0.9999999999999984,Time limit reached,384,0,0
1,90,90,45.0,5.0,9504.0,-0.031534068522381775,0.9999999999999984,Time limit reached,423,0,0
1,90,90,45.0,5.0,9970.0,-0.031534068522381775,0.9999999999999984,Time limit reached,461,0,0
1,90,90,45.0,5.0,10420.0,-0.031534068522381775,0.9999999999999984,Time limit reached,497,0,0
1,90,90,45.0,5.0,10860.0,-0.031534068522381775,0.9999999999999984,Time limit reached,534,0,0
1,90,90,45.0,5.0,11388.0,-0.031318836942266226,0.9999999999999984,Time limit reached,578,0,0
1,90,90,45.0,5.0,11820.0,-0.031318836942266226,0.9999999999999984,Time limit reached,615,0,0
1,90,90,45.0,5.0,12259.0,-0.031318836942266226,0.9999999999999984,Time limit reached,650,0,0
1,90,90,45.0,5.0,12713.0,-0.031318836942266226,0.9999999999999984,Time limit reached,689,0,0
1,90,90,45.0,5.0,13174.0,-0.03113072516864639,0.9999999999999984,Time limit reached,728,0,0
1,90,90,45.0,5.0,13694.0,-0.03113072516864639,0.9999999999999984,Time limit reached,769,0,0
1,90,90,45.0,5.0,14167.0,-0.03113072516864639,0.9999999999999984,Time limit reached,808,0,0
1,90,90,45.0,5.0,14645.0,-0.03113072516864639,0.9999999999999984,Time limit reached,847,0,0
1,90,90,45.0,5.0,15158.0,-0.030698770258378288,0.9999999999999984,Time limit reached,888,0,0
1,90,90,45.0,5.0,15627.0,-0.030698770258378288,0.9999999999999984,Time limit reached,928,0,0
1,90,90,45.0,5.0,16141.0,-0.030698770258378288,0.9999999999999984,Time limit reached,971,0,0
1,90,90,45.0,5.0,16595.0,-0.030698770258378288,0.9999999999999984,Time limit reached,1009,0,0
1,90,90,45.0,5.0,17151.0,-0.03063824060728884,0.9999999999999984,Time limit reached,1053,0,0
1,90,90,45.0,5.0,17765.0,-0.03063824060728884,0.9999999999999984,Time limit reached,1089,0,0
1,90,90,45.0,5.0,18258.0,-0.030540624217724174,0.9999999999999984,Time limit reached,1129,0,0
1,90,90,45.0,5.0,18801.0,-0.030540624217724174,0.9999999999999984,Time limit reached,1175,0,0
1,90,90,45.0,5.0,19217.0,-0.030540624217724174,0.9999999999999984,Time limit reached,1209,0,0
1,90,90,45.0,5.0,19692.0,-0.030540624217724174,0.9999999999999984,Time limit reached,1250,0,0
1,90,90,45.0,5.0,20211.0,-0.030493065070966798,0.9999999999999984,Time limit reached,1292,0,0
1,90,90,45.0,5.0,20709.0,-0.030493065070966798,0.9999999999999984,Time limit reached,1334,0,0
1,90,90,45.0,5.0,21224.0,-0.030181050796522935,0.9999999999999984,Time limit reached,1376,0,0
1,90,90,45.0,5.0,21663.0,-0.030181050796522935,0.9999999999999984,Time limit reached,1413,0,0
1,90,90,45.0,5.0,22237.0,-0.030181050796522935,0.9999999999999984,Time limit reached,1460,0,0
1,90,90,45.0,5.0,22745.0,-0.030181050796522935,0.9999999999999984,Time limit reached,1501,0,0
1,90,90,45.0,5.0,23286.0,-0.030181050796522935,0.9999999999999984,Time limit reached,1546,0,0
1,90,90,45.0,5.0,23788.0,-0.030181050796522935,0.9999999999999984,Time limit reached,1587,0,0
1,90,90,45.0,5.0,24335.0,-0.030181050796522935,0.9999999999999984,Time limit reached,1632,0,0
1,90,90,45.0,5.0,24863.0,-0.030181050796522935,0.9999999999999984,Time limit reached,1675,0,0
1,90,90,45.0,5.0,25380.0,-0.030111258303373932,0.9999999999999984,Time limit reached,1715,0,0
1,90,90,45.0,5.0,25829.0,-0.030111258303373932,0.9999999999999984,Time limit reached,1753,0,0
1,90,90,45.0,5.0,26313.0,-0.029894292896624937,0.9999999999999984,Time limit reached,1794,0,0
1,90,90,45.0,5.0,26890.0,-0.029894292896624937,0.9999999999999984,Time limit reached,1841,0,0
1,90,90,45.0,5.0,27417.0,-0.029892159227686125,0.9999999999999984,Time limit reached,1884,0,0
1,90,90,45.0,5.0,27927.0,-0.029892159227686125,0.9999999999999984,Time limit reached,1928,0,0
1,90,90,45.0,5.0,28455.0,-0.029858063397635783,0.9999999999999984,Time limit reached,1971,0,0
1,90,90,45.0,5.0,28986.0,-0.029858063397635783,0.9999999999999984,Time limit reached,2015,0,0
1,90,90,45.0,5.0,29496.0,-0.029768612452754632,0.9999999999999984,Time limit reached,2056,0,0
1,90,90,45.0,5.0,30005.0,-0.029768612452754632,0.9999999999999984,Time limit reached,2097,0,0
1,90,90,45.0,5.0,30492.0,-0.029761084078844487,0.9999999999999984,Time limit reached,2139,0,0
1,90,90,45.0,5.0,30991.0,-0.029761084078844487,0.9999999999999984,Time limit reached,2178,0,0
1,90,90,45.0,5.0,31443.0,-0.029702038761347707,0.9999999999999984,Time limit reached,2217,0,0
1,90,90,45.0,5.0,31900.0,-0.029702038761347707,0.9999999999999984,Time limit reached,2254,0,0
1,90,90,45.0,5.0,32464.0,-0.02956907156262939,0.9999999999999984,Time limit reached,2298,0,0
1,90,90,45.0,5.0,32990.0,-0.02956907156262939,0.9999999999999984,Time limit reached,2341,0,0
1,90,90,45.0,5.0,33477.0,-0.029562839640777022,0.9999999999999984,Time limit reached,2383,0,0
1,90,90,45.0,5.0,34081.0,-0.029562839640777022,0.9999999999999984,Time limit reached,2429,0,0
1,90,90,45.0,5.0,34572.0,-0.02941231290456154,0.9999999999999984,Time limit reached,2470,0,0
1,90,90,45.0,5.0,35104.0,-0.02941231290456154,0.9999999999999984,Time limit reached,2513,0,0
1,90,90,45.0,5.0,35590.0,-0.02941231290456154,0.9999999999999984,Time limit reached,2555,0,0
1,90,90,45.0,5.0,36157.0,-0.02941231290456154,0.9999999999999984,Time limit reached,2602,0,0
1,90,90,45.0,5.0,36649.0,-0.02941231290456154,0.9999999999999984,Time limit reached,2642,0,0
1,90,90,45.0,5.0,37134.0,-0.02941231290456154,0.9999999999999984,Time limit reached,2680,0,0
1,90,90,45.0,5.0,37668.0,-0.029319802002674634,0.9999999999999984,Time limit reached,2723,0,0
1,90,90,45.0,5.0,38123.0,-0.029319802002674634,0.9999999999999984,Time limit reached,2759,0,0
1,90,90,45.0,5.0,38542.0,-0.029236449953796918,0.9999999999999984,Time limit reached,2796,0,0
1,90,90,45.0,5.0,39044.0,-0.029236449953796918,0.9999999999999984,Time limit reached,2836,0,0
1,90,90,45.0,5.0,39515.0,-0.02923490734852217,0.9999999999999984,Time limit reached,2877,0,0
1,90,90,45.0,5.0,40019.0,-0.02923490734852217,0.9999999999999984,Time limit reached,2919,0,0
1,90,90,45.0,5.0,40534.0,-0.029231267397867314,0.9999999999999984,Time limit reached,2961,0,0
1,90,90,45.0,5.0,41148.0,-0.029231267397867314,0.9999999999999984,Time limit reached,3007,0,0
1,90,90,45.0,5.0,41659.0,-0.0292267740695661,0.9999999999999984,Time limit reached,3050,0,0
1,90,90,45.0,5.0,42150.0,-0.0292267740695661,0.9999999999999984,Time limit reached,3091,0,0
1,90,90,45.0,5.0,42664.0,-0.029222064640437785,0.9999999999999984,Time limit reached,3134,0,0
