seed,num_v,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,sizeActiveSet,sizeDiscardedSet
2,5,141.0,-15.370732353211011,-14.615905219898703,Optimal (tolerance reached),28,10,10,14,0
2,5,293.0,-15.370732353211011,-14.615905219898703,Optimal (tolerance reached),48,5,0,9,5
2,5,411.0,-15.266858450374434,-14.615921119834884,Optimal (tolerance reached),68,5,0,11,0
2,5,497.0,-15.266858450374434,-14.615921119834884,Optimal (tolerance reached),81,3,0,4,0
2,5,626.0,-15.261968745899795,-14.615935001349712,Optimal (tolerance reached),103,3,0,4,2
2,5,719.0,-15.261968745899795,-14.615935001349712,Optimal (tolerance reached),118,4,0,9,5
2,5,809.0,-15.165297988044252,-14.615935001349712,Optimal (tolerance reached),133,3,0,9,2
2,5,948.0,-15.165297988044252,-14.615935152781866,Optimal (tolerance reached),155,5,0,14,1
2,5,1078.0,-15.162827577523073,-14.615935152781866,Optimal (tolerance reached),176,5,0,5,7
2,5,1203.0,-15.162827577523073,-14.615935152781866,Optimal (tolerance reached),195,5,0,6,1
2,5,1306.0,-15.155427380039148,-14.615935152781866,Optimal (tolerance reached),211,5,0,6,1
2,5,1439.0,-15.155427380039148,-14.615935152781866,Optimal (tolerance reached),233,5,0,12,1
2,5,1587.0,-15.151824894437357,-14.615935152781866,Optimal (tolerance reached),256,5,0,6,9
2,5,1684.0,-15.151824894437357,-14.615935152781866,Optimal (tolerance reached),270,4,0,5,1
2,5,1790.0,-15.0658129939392,-14.615935152781866,Optimal (tolerance reached),287,4,0,10,0
2,5,1872.0,-15.0658129939392,-14.615935152781866,Optimal (tolerance reached),300,3,0,4,1
2,5,1972.0,-15.061513126776761,-14.615935152781866,Optimal (tolerance reached),317,3,0,3,0
2,5,2082.0,-15.061513126776761,-14.615935152781866,Optimal (tolerance reached),335,3,0,9,1
2,5,2189.0,-15.055431383361585,-14.615935152781866,Optimal (tolerance reached),352,3,0,10,1
2,5,2276.0,-15.055431383361585,-14.615935152781866,Optimal (tolerance reached),365,3,0,7,1
2,5,2388.0,-15.053207321722665,-14.615935152781866,Optimal (tolerance reached),384,3,0,7,0
2,5,2507.0,-15.053207321722665,-14.615935152781866,Optimal (tolerance reached),404,3,0,10,1
2,5,2594.0,-15.051717463291784,-14.615935152781866,Optimal (tolerance reached),418,3,0,13,0
2,5,2702.0,-15.051717463291784,-14.615935152781866,Optimal (tolerance reached),436,3,0,13,2
2,5,2815.0,-15.047845082695234,-14.615935152781866,Optimal (tolerance reached),455,3,0,8,2
2,5,2943.0,-15.047845082695234,-14.615935152781866,Optimal (tolerance reached),475,3,0,9,2
2,5,3055.0,-15.040293508969807,-14.615935152781866,Optimal (tolerance reached),493,3,0,8,3
2,5,3184.0,-15.040293508969807,-14.615935152781866,Optimal (tolerance reached),515,3,0,10,5
2,5,3270.0,-15.035678996534218,-14.615935152781866,Optimal (tolerance reached),529,3,0,12,0
2,5,3385.0,-15.035678996534218,-14.615935152781866,Optimal (tolerance reached),549,3,0,4,2
2,5,3480.0,-14.970366968411046,-14.615935152781866,Optimal (tolerance reached),564,4,0,10,5
2,5,3595.0,-14.970366968411046,-14.615935152781866,Optimal (tolerance reached),582,2,0,5,0
2,5,3672.0,-14.963984708727134,-14.615935152781866,Optimal (tolerance reached),594,3,0,5,0
2,5,3786.0,-14.963984708727134,-14.615935152781866,Optimal (tolerance reached),612,2,0,10,1
2,5,3907.0,-14.958976517074595,-14.615935152781866,Optimal (tolerance reached),632,3,0,11,3
2,5,4018.0,-14.958976517074595,-14.615935152781866,Optimal (tolerance reached),651,2,0,3,0
2,5,4139.0,-14.954767570743956,-14.615935152781866,Optimal (tolerance reached),672,4,0,11,1
2,5,4249.0,-14.954767570743956,-14.615935152781866,Optimal (tolerance reached),688,2,0,13,1
2,5,4374.0,-14.953456752250194,-14.615935152781866,Optimal (tolerance reached),706,5,0,4,0
2,5,4472.0,-14.953456752250194,-14.615935152781866,Optimal (tolerance reached),721,2,0,8,2
2,5,4588.0,-14.95171733665986,-14.615935152781866,Optimal (tolerance reached),741,5,0,7,1
2,5,4690.0,-14.95171733665986,-14.615935152781866,Optimal (tolerance reached),759,2,0,5,1
2,5,4799.0,-14.94855894140047,-14.615935152781866,Optimal (tolerance reached),776,5,0,9,2
2,5,4937.0,-14.94855894140047,-14.615935152781866,Optimal (tolerance reached),797,2,0,12,3
2,5,5046.0,-14.948384724641272,-14.615935152781866,Optimal (tolerance reached),814,6,0,11,1
2,5,5163.0,-14.948384724641272,-14.615935152781866,Optimal (tolerance reached),833,2,0,9,4
2,5,5302.0,-14.943583774350927,-14.615935152781866,Optimal (tolerance reached),857,6,0,10,1
2,5,5390.0,-14.943583774350927,-14.615935152781866,Optimal (tolerance reached),871,2,0,12,0
2,5,5495.0,-14.940993934774388,-14.615935152781866,Optimal (tolerance reached),888,6,0,12,1
2,5,5617.0,-14.940993934774388,-14.615935152781866,Optimal (tolerance reached),908,2,0,6,3
2,5,5734.0,-14.939582796265913,-14.615935152781866,Optimal (tolerance reached),927,6,0,8,4
2,5,5833.0,-14.939582796265913,-14.615935152781866,Optimal (tolerance reached),943,2,0,9,0
2,5,5953.0,-14.937653129859246,-14.615935152781866,Optimal (tolerance reached),963,6,0,10,1
2,5,6060.0,-14.937653129859246,-14.615935152781866,Optimal (tolerance reached),980,2,0,14,4
