seed,dimension,var_A,p,k,M,time,solution,dual_gap,rel_dual_gap,termination,ncalls
4,5,1,25,5.0,0.1,10.9,0.6305979968193167,0.006160389938203004,0.009865501165076172,OPTIMAL,1769
