
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

(seed, dimension, M, k, var_A) = (2, 15, 1.0, 15.0, 1)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (100, 187, 0.6262886185802593, 0.6810934527560836, 18.951)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (200, 367, 0.6263530636094172, 0.6804882224454875, 35.787)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (300, 539, 0.6264040817701535, 0.6804882224454875, 52.64)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (400, 715, 0.6264125483516095, 0.6804882224454875, 69.671)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (500, 891, 0.6264521046881023, 0.6803529655423185, 86.715)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (600, 1071, 0.6264758492065277, 0.6803529655423185, 103.815)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (700, 1243, 0.6264924014994522, 0.6803529655423185, 120.777)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (800, 1425, 0.6265073709088753, 0.6803529655423185, 137.781)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (900, 1601, 0.6265274653961104, 0.6803529655423185, 154.893)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1000, 1779, 0.6265369859905116, 0.6803529655423185, 172.029)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1100, 1955, 0.6265478362851967, 0.6803529655423185, 189.033)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1200, 2131, 0.6265665240235186, 0.6803529655423185, 205.941)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1300, 2297, 0.6265842194053539, 0.6790624249125462, 222.75)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1400, 2471, 0.6266099462137299, 0.6790624249125462, 239.676)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1500, 2645, 0.6266186264496302, 0.6790624249125462, 256.706)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1600, 2813, 0.626624634162446, 0.6790624249125462, 273.582)
