
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

(seed, dimension, M, k, var_A) = (7, 10, 1.0, 10.0, 5)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (100, 201, 0.06584921497601375, Inf, 11.587)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (200, 401, 0.06624854683935502, Inf, 19.91)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (300, 601, 0.06648454308570421, Inf, 27.855)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (400, 801, 0.06671808126376835, Inf, 36.138)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (500, 1001, 0.06681049017279732, Inf, 44.231)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (600, 1201, 0.06699197016229091, Inf, 52.451)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (700, 1401, 0.0671128324369745, Inf, 60.659)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (800, 1601, 0.06726961755126398, Inf, 68.979)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (900, 1801, 0.06738287094155836, Inf, 77.363)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1000, 2001, 0.06747931725812752, Inf, 85.688)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1100, 2201, 0.06753999551249672, Inf, 93.937)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1200, 2401, 0.06760148448162692, Inf, 101.89)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1300, 2601, 0.06765899615776853, Inf, 110.083)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1400, 2801, 0.06772316606582182, Inf, 118.408)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1500, 3001, 0.0677934801759653, Inf, 126.746)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1600, 3201, 0.0678517415281241, Inf, 134.998)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1700, 3401, 0.0679120701617371, Inf, 143.35)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1800, 3601, 0.06797281224307372, Inf, 151.616)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1900, 3801, 0.06801217884129286, Inf, 159.897)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2000, 4001, 0.06806168636761731, Inf, 168.13)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2100, 4201, 0.06810567271579995, Inf, 176.365)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2200, 4401, 0.06817020281352867, Inf, 184.526)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2300, 4601, 0.06820201095692621, Inf, 192.857)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2400, 4799, 0.06824405439285751, 0.12211309721457647, 201.202)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2500, 4999, 0.06826232499878546, 0.12211309721457647, 209.45)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2600, 5193, 0.06830371909715219, 0.11886882972522689, 217.66)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2700, 5393, 0.0683434097005545, 0.11886882972522689, 225.875)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2800, 5589, 0.06838404832299695, 0.11886882972522689, 234.034)
