
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

(seed, dimension, M, k, var_A) = (5, 10, 1.0, 10.0, 1)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (100, 179, 0.5841946307465726, 0.6579856342954616, 9.896)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (200, 309, 0.5853702046752627, 0.6476829860876947, 16.475)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (300, 467, 0.585747874188969, 0.6476829860876947, 23.066)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (400, 615, 0.5859567892344828, 0.6476829860876947, 29.682)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (500, 779, 0.5861869409835218, 0.6476829860876947, 36.343)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (600, 937, 0.5862576462276559, 0.6476829860876947, 42.9)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (700, 1093, 0.5864234466371867, 0.6476829860876947, 49.369)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (800, 1235, 0.5866392258705989, 0.6476829860876947, 55.626)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (900, 1383, 0.5866910655296461, 0.6476829860876947, 61.956)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1000, 1549, 0.5867702099474896, 0.6435842880001222, 68.245)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1100, 1693, 0.5869280078236541, 0.6435842880001222, 74.567)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1200, 1845, 0.5870569296471482, 0.6435842880001222, 80.941)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1300, 2001, 0.5871052765419564, 0.6435842880001222, 87.293)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1400, 2151, 0.5871628841343708, 0.6435842880001222, 93.615)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1500, 2285, 0.5873333181212244, 0.6435842880001222, 99.723)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1600, 2445, 0.5873788123294162, 0.6435842880001222, 106.148)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1700, 2595, 0.5874180257232742, 0.6435842880001222, 112.356)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1800, 2747, 0.5874769696140877, 0.6435842880001222, 118.74)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1900, 2905, 0.5875400572396343, 0.6435842880001222, 125.1)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2000, 3049, 0.5876213250986704, 0.6435842880001222, 131.306)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2100, 3185, 0.5877466441105883, 0.6435842880001222, 137.456)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2200, 3319, 0.5878302954355771, 0.6435842880001222, 143.511)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2300, 3479, 0.5878473295453992, 0.6435842880001222, 149.828)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2400, 3635, 0.5878821705912529, 0.6435842880001222, 156.2)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2500, 3779, 0.5879267823566394, 0.6435842880001222, 162.396)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2600, 3945, 0.5879755654678741, 0.6435842880001222, 168.803)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2700, 4089, 0.5880493201899597, 0.6435842880001222, 174.985)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2800, 4237, 0.5881479226028041, 0.6435842880001222, 181.283)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2900, 4389, 0.5881734644070873, 0.6435842880001222, 187.563)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3000, 4543, 0.5882341352108118, 0.6435842880001222, 193.746)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3100, 4699, 0.5882606377496009, 0.6435842880001222, 199.957)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3200, 4863, 0.5882815571245985, 0.6435842880001222, 206.295)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3300, 5009, 0.5883207960745397, 0.6435842880001222, 212.551)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3400, 5147, 0.5883509342021089, 0.6435842880001222, 218.678)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3500, 5283, 0.5884148041273576, 0.6435842880001222, 224.784)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3600, 5431, 0.5884629090336642, 0.6435842880001222, 230.91)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3700, 5573, 0.5885808960425726, 0.6392978349226677, 237.071)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3800, 5733, 0.588600177560457, 0.6392978349226677, 243.461)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3900, 5899, 0.5886168873852041, 0.6392978349226677, 249.788)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (4000, 6069, 0.588630969230512, 0.6392978349226677, 256.175)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (4100, 6229, 0.5886530085725039, 0.6392978349226677, 262.491)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (4200, 6373, 0.5886841067096132, 0.6392978349226677, 268.659)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (4300, 6515, 0.5887041062875653, 0.6392978349226677, 274.844)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (4400, 6665, 0.5887341950160878, 0.6392978349226677, 281.053)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (4500, 6799, 0.5887813117523173, 0.6392978349226677, 287.188)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (4600, 6945, 0.5888080447004006, 0.6392978349226677, 293.422)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (4700, 7103, 0.5888357211288715, 0.6392978349226677, 299.802)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (4800, 7263, 0.5888798590204876, 0.6392978349226677, 306.002)
