
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

(seed, dimension, M, k, var_A) = (10, 10, 1.0, 10.0, 5)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (100, 183, 0.2590935198262763, 0.4593731499560264, 11.072)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (200, 361, 0.259357370278949, 0.45575377822962837, 19.322)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (300, 535, 0.25961124033949956, 0.45575377822962837, 27.5)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (400, 705, 0.2598830734880764, 0.4527286825972489, 35.702)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (500, 879, 0.26006108514973236, 0.4527286825972489, 43.783)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (600, 1045, 0.26025559336973525, 0.45111650158048655, 52.078)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (700, 1211, 0.26042850877833346, 0.45111650158048655, 60.238)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (800, 1385, 0.26057131196244004, 0.45111650158048655, 68.401)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (900, 1547, 0.26071987819784775, 0.4459378574562294, 76.639)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1000, 1717, 0.26087860546901964, 0.4459378574562294, 84.934)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1100, 1875, 0.2611009099396615, 0.4459378574562294, 93.096)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1200, 2047, 0.2611909386819488, 0.4459378574562294, 101.31)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1300, 2215, 0.2612822433870107, 0.4459378574562294, 109.511)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1400, 2383, 0.26143710139767035, 0.4459378574562294, 117.717)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1500, 2553, 0.26156124571992595, 0.4459378574562294, 125.971)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1600, 2721, 0.26168126193499325, 0.4459378574562294, 134.22)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1700, 2891, 0.26178575259312165, 0.4459378574562294, 142.366)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1800, 3055, 0.2619131351086572, 0.4459378574562294, 150.613)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1900, 3219, 0.2620221826940091, 0.4459378574562294, 158.87)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2000, 3383, 0.26211159239817194, 0.4459378574562294, 167.092)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2100, 3541, 0.26224453913082085, 0.4459378574562294, 175.375)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2200, 3697, 0.26232621870190626, 0.4459378574562294, 183.634)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2300, 3857, 0.26240674909837935, 0.44575361517140355, 191.923)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2400, 4019, 0.2624826356682692, 0.44575361517140355, 200.089)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2500, 4181, 0.26256943805644645, 0.44575361517140355, 208.362)
